LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1738271569.695976,539123.778,14284,9,PR,1,100,95808
1738271569.706421,539134.222,14284,9,PR,1,100,95785
1738271569.716865,539144.667,14284,9,PR,1,100,95769
1738271569.727310,539155.111,14284,9,PR,1,100,95825
1738271569.737755,539165.556,14284,9,PR,1,100,95804
1738271569.748200,539176.000,14284,9,PR,1,100,95793
1738271569.757836,539185.636,14299,11,PR,1,100,95818
1738271569.767473,539195.273,14299,11,PR,1,100,95772
1738271569.777110,539204.909,14299,11,PR,1,100,95810
1738271569.786746,539214.545,14299,11,PR,1,100,95800
1738271569.796383,539224.182,14299,11,PR,1,100,95824
1738271569.806020,539233.818,14299,11,PR,1,100,95779
1738271569.815656,539243.455,14299,11,PR,1,100,95793
1738271569.825293,539253.091,14299,11,PR,1,100,95838
1738271569.834929,539262.727,14299,11,PR,1,100,95817
1738271569.844566,539272.364,14299,11,PR,1,100,95831
1738271569.854203,539282.000,14299,11,PR,1,100,95803
1738271569.863930,539291.727,14314,11,PR,1,100,95779
1738271569.873658,539301.455,14314,11,PR,1,100,95816
1738271569.883385,539311.182,14314,11,PR,1,100,95831
1738271569.893113,539320.909,14314,11,PR,1,100,95808
1738271569.902841,539330.636,14314,11,PR,1,100,95857
1738271569.912568,539340.364,14314,11,PR,1,100,95798
1738271569.922296,539350.091,14314,11,PR,1,100,95850
1738271569.932023,539359.818,14314,11,PR,1,100,95798
1738271569.941751,539369.545,14314,11,PR,1,100,95818
1738271569.951478,539379.273,14314,11,PR,1,100,95817
1738271569.961206,539389.000,14314,11,PR,1,100,95792
1738271569.971540,539399.333,14331,9,PR,1,100,95803
1738271569.981873,539409.667,14331,9,PR,1,100,95856
1738271569.992207,539420.000,14331,9,PR,1,100,95789
1738271570.002541,539430.333,14331,9,PR,1,100,95784
1738271570.012874,539440.667,14331,9,PR,1,100,95792
1738271570.023208,539451.000,14331,9,PR,1,100,95812
1738271570.033542,539461.333,14331,9,PR,1,100,95781
1738271570.043875,539471.667,14331,9,PR,1,100,95813
1738271570.054209,539482.000,14331,9,PR,1,100,95757
1738271570.064909,539492.700,14346,10,PR,1,100,95812
1738271570.075609,539503.400,14346,10,PR,1,100,95777
1738271570.086310,539514.100,14346,10,PR,1,100,95828
1738271570.097010,539524.800,14346,10,PR,1,100,95807
1738271570.107710,539535.500,14346,10,PR,1,100,95813
1738271570.118411,539546.200,14346,10,PR,1,100,95788
1738271570.129111,539556.900,14346,10,PR,1,100,95808
1738271570.139812,539567.600,14346,10,PR,1,100,95819
1738271570.150512,539578.300,14346,10,PR,1,100,95803
1738271570.161212,539589.000,14346,10,PR,1,100,95821
1738271570.170849,539598.636,14361,11,PR,1,100,95817
1738271570.180485,539608.273,14361,11,PR,1,100,95796
1738271570.190122,539617.909,14361,11,PR,1,100,95822
1738271570.199759,539627.545,14361,11,PR,1,100,95809
1738271570.209395,539637.182,14361,11,PR,1,100,95792
1738271570.219032,539646.818,14361,11,PR,1,100,95791
1738271570.228669,539656.455,14361,11,PR,1,100,95801
1738271570.238305,539666.091,14361,11,PR,1,100,95793
1738271570.247942,539675.727,14361,11,PR,1,100,95798
1738271570.257579,539685.364,14361,11,PR,1,100,95841
1738271570.267215,539695.000,14361,11,PR,1,100,95799
1738271570.277660,539705.444,14376,9,PR,1,100,95811
1738271570.288105,539715.889,14376,9,PR,1,100,95793
1738271570.298550,539726.333,14376,9,PR,1,100,95802
1738271570.308994,539736.778,14376,9,PR,1,100,95802
1738271570.319439,539747.222,14376,9,PR,1,100,95749
1738271570.329884,539757.667,14376,9,PR,1,100,95774
1738271570.340329,539768.111,14376,9,PR,1,100,95796
1738271570.350773,539778.556,14376,9,PR,1,100,95784
1738271570.361218,539789.000,14376,9,PR,1,100,95807
1738271570.370946,539798.727,14393,11,PR,1,100,95768
1738271570.380673,539808.455,14393,11,PR,1,100,95781
1738271570.390401,539818.182,14393,11,PR,1,100,95804
1738271570.400128,539827.909,14393,11,PR,1,100,95785
1738271570.409856,539837.636,14393,11,PR,1,100,95824
1738271570.419584,539847.364,14393,11,PR,1,100,95744
1738271570.429311,539857.091,14393,11,PR,1,100,95819
1738271570.439039,539866.818,14393,11,PR,1,100,95787
1738271570.448766,539876.545,14393,11,PR,1,100,95764
1738271570.458494,539886.273,14393,11,PR,1,100,95757
1738271570.468221,539896.000,14393,11,PR,1,100,95762
1738271570.478555,539906.333,14408,9,PR,1,100,95780
1738271570.488889,539916.667,14408,9,PR,1,100,95771
1738271570.499222,539927.000,14408,9,PR,1,100,95764
1738271570.509556,539937.333,14408,9,PR,1,100,95795
1738271570.519890,539947.667,14408,9,PR,1,100,95786
1738271570.530223,539958.000,14408,9,PR,1,100,95807
1738271570.540557,539968.333,14408,9,PR,1,100,95780
1738271570.550890,539978.667,14408,9,PR,1,100,95794
1738271570.561224,539989.000,14408,9,PR,1,100,95797
1738271570.571924,539999.700,14424,10,PR,1,100,95781
1738271570.582625,540010.400,14424,10,PR,1,100,95773
1738271570.593325,540021.100,14424,10,PR,1,100,95781
1738271570.604025,540031.800,14424,10,PR,1,100,95778
1738271570.614726,540042.500,14424,10,PR,1,100,95780
1738271570.625426,540053.200,14424,10,PR,1,100,95747
1738271570.636127,540063.900,14424,10,PR,1,100,95789
1738271570.646827,540074.600,14424,10,PR,1,100,95776
1738271570.657527,540085.300,14424,10,PR,1,100,95773
1738271570.668227,540096.000,14424,10,PR,1,100,95805
1738271570.677864,540105.636,14443,11,PR,1,100,95813
1738271570.687501,540115.273,14443,11,PR,1,100,95784
1738271570.697137,540124.909,14443,11,PR,1,100,95753
1738271570.706774,540134.545,14443,11,PR,1,100,95795
1738271570.716411,540144.182,14443,11,PR,1,100,95793
1738271570.726047,540153.818,14443,11,PR,1,100,95728
1738271570.735684,540163.455,14443,11,PR,1,100,95775
1738271570.745321,540173.091,14443,11,PR,1,100,95802
1738271570.754957,540182.727,14443,11,PR,1,100,95778
1738271570.764594,540192.364,14443,11,PR,1,100,95776
1738271570.774230,540202.000,14443,11,PR,1,100,95783
1738271570.784564,540212.333,14459,9,PR,1,100,95775
1738271570.794898,540222.667,14459,9,PR,1,100,95759
1738271570.805232,540233.000,14459,9,PR,1,100,95741
1738271570.815565,540243.333,14459,9,PR,1,100,95782
1738271570.825899,540253.667,14459,9,PR,1,100,95792
1738271570.836232,540264.000,14459,9,PR,1,100,95770
1738271570.846566,540274.333,14459,9,PR,1,100,95745
1738271570.856900,540284.667,14459,9,PR,1,100,95792
1738271570.867233,540295.000,14459,9,PR,1,100,95801
1738271570.876961,540304.727,14474,11,PR,1,100,95789
1738271570.886688,540314.455,14474,11,PR,1,100,95754
1738271570.896416,540324.182,14474,11,PR,1,100,95785
1738271570.906144,540333.909,14474,11,PR,1,100,95741
1738271570.915871,540343.636,14474,11,PR,1,100,95795
1738271570.925599,540353.364,14474,11,PR,1,100,95763
1738271570.935326,540363.091,14474,11,PR,1,100,95771
1738271570.945054,540372.818,14474,11,PR,1,100,95754
1738271570.954782,540382.545,14474,11,PR,1,100,95762
1738271570.964509,540392.273,14474,11,PR,1,100,95745
1738271570.974237,540402.000,14474,11,PR,1,100,95772
1738271570.984570,540412.333,14491,9,PR,1,100,95764
1738271570.994904,540422.667,14491,9,PR,1,100,95742
1738271571.005238,540433.000,14491,9,PR,1,100,95763
1738271571.015571,540443.333,14491,9,PR,1,100,95760
1738271571.025905,540453.667,14491,9,PR,1,100,95778
1738271571.036238,540464.000,14491,9,PR,1,100,95775
1738271571.046572,540474.333,14491,9,PR,1,100,95760
1738271571.056906,540484.667,14491,9,PR,1,100,95771
1738271571.067240,540495.000,14491,9,PR,1,100,95781
1738271571.076967,540504.727,14505,11,PR,1,100,95773
1738271571.086694,540514.455,14505,11,PR,1,100,95765
1738271571.096422,540524.182,14505,11,PR,1,100,95742
1738271571.106150,540533.909,14505,11,PR,1,100,95768
1738271571.115877,540543.636,14505,11,PR,1,100,95757
1738271571.125605,540553.364,14505,11,PR,1,100,95740
1738271571.135332,540563.091,14505,11,PR,1,100,95729
1738271571.145060,540572.818,14505,11,PR,1,100,95759
1738271571.154788,540582.545,14505,11,PR,1,100,95780
1738271571.164515,540592.273,14505,11,PR,1,100,95771
1738271571.174243,540602.000,14505,11,PR,1,100,95783
1738271571.184943,540612.700,14521,10,PR,1,100,95753
1738271571.195643,540623.400,14521,10,PR,1,100,95791
1738271571.206344,540634.100,14521,10,PR,1,100,95750
1738271571.217044,540644.800,14521,10,PR,1,100,95775
1738271571.227744,540655.500,14521,10,PR,1,100,95766
1738271571.238445,540666.200,14521,10,PR,1,100,95748
1738271571.249145,540676.900,14521,10,PR,1,100,95774
1738271571.259845,540687.600,14521,10,PR,1,100,95746
1738271571.270545,540698.300,14521,10,PR,1,100,95765
1738271571.281246,540709.000,14521,10,PR,1,100,95757
1738271571.291579,540719.333,14537,9,PR,1,100,95802
1738271571.301913,540729.667,14537,9,PR,1,100,95778
1738271571.312247,540740.000,14537,9,PR,1,100,95766
1738271571.322580,540750.333,14537,9,PR,1,100,95767
1738271571.332914,540760.667,14537,9,PR,1,100,95781
1738271571.343248,540771.000,14537,9,PR,1,100,95788
1738271571.353581,540781.333,14537,9,PR,1,100,95779
1738271571.363915,540791.667,14537,9,PR,1,100,95786
1738271571.374249,540802.000,14537,9,PR,1,100,95779
1738271571.383976,540811.727,14553,11,PR,1,100,95750
1738271571.393704,540821.455,14553,11,PR,1,100,95778
1738271571.403431,540831.182,14553,11,PR,1,100,95748
1738271571.413159,540840.909,14553,11,PR,1,100,95771
1738271571.422887,540850.636,14553,11,PR,1,100,95750
1738271571.432614,540860.364,14553,11,PR,1,100,95762
1738271571.442342,540870.091,14553,11,PR,1,100,95777
1738271571.452069,540879.818,14553,11,PR,1,100,95781
1738271571.461797,540889.545,14553,11,PR,1,100,95763
1738271571.471524,540899.273,14553,11,PR,1,100,95799
1738271571.481252,540909.000,14553,11,PR,1,100,95788
1738271571.491585,540919.333,14567,9,PR,1,100,95773
1738271571.501919,540929.667,14567,9,PR,1,100,95759
1738271571.512253,540940.000,14567,9,PR,1,100,95776
1738271571.522587,540950.333,14567,9,PR,1,100,95782
1738271571.532920,540960.667,14567,9,PR,1,100,95802
1738271571.543254,540971.000,14567,9,PR,1,100,95782
1738271571.553587,540981.333,14567,9,PR,1,100,95823
1738271571.563921,540991.667,14567,9,PR,1,100,95794
1738271571.574255,541002.000,14567,9,PR,1,100,95819
1738271571.583982,541011.727,14583,11,PR,1,100,95759
1738271571.593710,541021.455,14583,11,PR,1,100,95801
1738271571.603437,541031.182,14583,11,PR,1,100,95783
1738271571.613165,541040.909,14583,11,PR,1,100,95787
1738271571.622893,541050.636,14583,11,PR,1,100,95777
1738271571.632620,541060.364,14583,11,PR,1,100,95807
1738271571.642348,541070.091,14583,11,PR,1,100,95791
1738271571.652075,541079.818,14583,11,PR,1,100,95768
1738271571.661803,541089.545,14583,11,PR,1,100,95777
1738271571.671530,541099.273,14583,11,PR,1,100,95786
1738271571.681258,541109.000,14583,11,PR,1,100,95794
1738271571.691858,541119.600,14599,10,PR,1,100,95776
1738271571.702459,541130.200,14599,10,PR,1,100,95782
1738271571.713059,541140.800,14599,10,PR,1,100,95783
1738271571.723659,541151.400,14599,10,PR,1,100,95780
1738271571.734260,541162.000,14599,10,PR,1,100,95778
1738271571.744860,541172.600,14599,10,PR,1,100,95812
1738271571.755460,541183.200,14599,10,PR,1,100,95798
1738271571.766061,541193.800,14599,10,PR,1,100,95770
1738271571.776661,541204.400,14599,10,PR,1,100,95793
1738271571.787261,541215.000,14599,10,PR,1,100,95768
1738271571.796661,541224.400,14615,10,PR,1,100,95784
1738271571.806062,541233.800,14615,10,PR,1,100,95811
1738271571.815462,541243.200,14615,10,PR,1,100,95792
1738271571.824862,541252.600,14615,10,PR,1,100,95793
1738271571.834263,541262.000,14615,10,PR,1,100,95812
1738271571.843663,541271.400,14615,10,PR,1,100,95782
1738271571.853063,541280.800,14615,10,PR,1,100,95805
1738271571.862463,541290.200,14615,10,PR,1,100,95824
1738271571.871864,541299.600,14615,10,PR,1,100,95812
1738271571.881264,541309.000,14615,10,PR,1,100,95818
1738271571.891864,541319.600,14629,10,PR,1,100,95807
1738271571.902465,541330.200,14629,10,PR,1,100,95828
1738271571.913065,541340.800,14629,10,PR,1,100,95846
1738271571.923665,541351.400,14629,10,PR,1,100,95780
1738271571.934266,541362.000,14629,10,PR,1,100,95826
1738271571.944866,541372.600,14629,10,PR,1,100,95797
1738271571.955466,541383.200,14629,10,PR,1,100,95826
1738271571.966067,541393.800,14629,10,PR,1,100,95840
1738271571.976667,541404.400,14629,10,PR,1,100,95831
1738271571.987267,541415.000,14629,10,PR,1,100,95770
1738271571.996667,541424.400,14646,10,PR,1,100,95795
1738271572.006068,541433.800,14646,10,PR,1,100,95815
1738271572.015468,541443.200,14646,10,PR,1,100,95814
1738271572.024868,541452.600,14646,10,PR,1,100,95819
1738271572.034269,541462.000,14646,10,PR,1,100,95797
1738271572.043669,541471.400,14646,10,PR,1,100,95801
1738271572.053069,541480.800,14646,10,PR,1,100,95787
1738271572.062469,541490.200,14646,10,PR,1,100,95816
1738271572.071870,541499.600,14646,10,PR,1,100,95804
1738271572.081270,541509.000,14646,10,PR,1,100,95778
1738271572.091870,541519.600,14661,10,PR,1,100,95785
1738271572.102471,541530.200,14661,10,PR,1,100,95773
1738271572.113071,541540.800,14661,10,PR,1,100,95802
1738271572.123671,541551.400,14661,10,PR,1,100,95818
1738271572.134272,541562.000,14661,10,PR,1,100,95785
1738271572.144872,541572.600,14661,10,PR,1,100,95782
1738271572.155472,541583.200,14661,10,PR,1,100,95760
1738271572.166073,541593.800,14661,10,PR,1,100,95793
1738271572.176673,541604.400,14661,10,PR,1,100,95796
1738271572.187273,541615.000,14661,10,PR,1,100,95746
1738271572.197001,541624.727,14677,11,PR,1,100,95776
1738271572.206728,541634.455,14677,11,PR,1,100,95761
1738271572.216456,541644.182,14677,11,PR,1,100,95788
1738271572.226183,541653.909,14677,11,PR,1,100,95761
1738271572.235911,541663.636,14677,11,PR,1,100,95733
1738271572.245639,541673.364,14677,11,PR,1,100,95747
1738271572.255366,541683.091,14677,11,PR,1,100,95773
1738271572.265094,541692.818,14677,11,PR,1,100,95759
1738271572.274821,541702.545,14677,11,PR,1,100,95779
1738271572.284549,541712.273,14677,11,PR,1,100,95750
1738271572.294276,541722.000,14677,11,PR,1,100,95756
1738271572.304610,541732.333,14692,9,PR,1,100,95748
1738271572.314944,541742.667,14692,9,PR,1,100,95735
1738271572.325277,541753.000,14692,9,PR,1,100,95768
1738271572.335611,541763.333,14692,9,PR,1,100,95738
1738271572.345945,541773.667,14692,9,PR,1,100,95735
1738271572.356278,541784.000,14692,9,PR,1,100,95738
1738271572.366612,541794.333,14692,9,PR,1,100,95724
1738271572.376945,541804.667,14692,9,PR,1,100,95734
1738271572.387279,541815.000,14692,9,PR,1,100,95732
1738271572.397979,541825.700,14708,10,PR,1,100,95714
1738271572.408680,541836.400,14708,10,PR,1,100,95698
1738271572.419380,541847.100,14708,10,PR,1,100,95740
1738271572.430080,541857.800,14708,10,PR,1,100,95723
1738271572.440781,541868.500,14708,10,PR,1,100,95691
1738271572.451481,541879.200,14708,10,PR,1,100,95667
1738271572.462182,541889.900,14708,10,PR,1,100,95736
1738271572.472882,541900.600,14708,10,PR,1,100,95705
1738271572.483582,541911.300,14708,10,PR,1,100,95732
1738271572.494282,541922.000,14708,10,PR,1,100,95691
1738271572.504010,541931.727,14723,11,PR,1,100,95667
1738271572.513738,541941.455,14723,11,PR,1,100,95712
1738271572.523465,541951.182,14723,11,PR,1,100,95705
1738271572.533193,541960.909,14723,11,PR,1,100,95709
1738271572.542920,541970.636,14723,11,PR,1,100,95681
1738271572.552648,541980.364,14723,11,PR,1,100,95683
1738271572.562375,541990.091,14723,11,PR,1,100,95699
1738271572.572103,541999.818,14723,11,PR,1,100,95687
1738271572.581831,542009.545,14723,11,PR,1,100,95683
1738271572.591558,542019.273,14723,11,PR,1,100,95713
1738271572.601286,542029.000,14723,11,PR,1,100,95693
1738271572.611619,542039.333,14739,9,PR,1,100,95684
1738271572.621953,542049.667,14739,9,PR,1,100,95668
1738271572.632287,542060.000,14739,9,PR,1,100,95726
1738271572.642620,542070.333,14739,9,PR,1,100,95693
1738271572.652954,542080.667,14739,9,PR,1,100,95678
1738271572.663288,542091.000,14739,9,PR,1,100,95711
1738271572.673621,542101.333,14739,9,PR,1,100,95655
1738271572.683955,542111.667,14739,9,PR,1,100,95692
1738271572.694288,542122.000,14739,9,PR,1,100,95707
1738271572.704016,542131.727,14755,11,PR,1,100,95664
1738271572.713744,542141.455,14755,11,PR,1,100,95701
1738271572.723471,542151.182,14755,11,PR,1,100,95696
1738271572.733199,542160.909,14755,11,PR,1,100,95710
1738271572.742926,542170.636,14755,11,PR,1,100,95718
1738271572.752654,542180.364,14755,11,PR,1,100,95688
1738271572.762382,542190.091,14755,11,PR,1,100,95690
1738271572.772109,542199.818,14755,11,PR,1,100,95689
1738271572.781837,542209.545,14755,11,PR,1,100,95702
1738271572.791564,542219.273,14755,11,PR,1,100,95705
1738271572.801292,542229.000,14755,11,PR,1,100,95681
1738271572.811625,542239.333,14770,9,PR,1,100,95700
1738271572.821959,542249.667,14770,9,PR,1,100,95697
1738271572.832293,542260.000,14770,9,PR,1,100,95718
1738271572.842626,542270.333,14770,9,PR,1,100,95686
1738271572.852960,542280.667,14770,9,PR,1,100,95681
1738271572.863294,542291.000,14770,9,PR,1,100,95679
1738271572.873627,542301.333,14770,9,PR,1,100,95688
1738271572.883961,542311.667,14770,9,PR,1,100,95703
1738271572.894295,542322.000,14770,9,PR,1,100,95699
1738271572.904022,542331.727,14785,11,PR,1,100,95704
1738271572.913750,542341.455,14785,11,PR,1,100,95709
1738271572.923477,542351.182,14785,11,PR,1,100,95717
1738271572.933205,542360.909,14785,11,PR,1,100,95703
1738271572.942932,542370.636,14785,11,PR,1,100,95714
1738271572.952660,542380.364,14785,11,PR,1,100,95672
1738271572.962388,542390.091,14785,11,PR,1,100,95691
1738271572.972115,542399.818,14785,11,PR,1,100,95708
1738271572.981843,542409.545,14785,11,PR,1,100,95690
1738271572.991570,542419.273,14785,11,PR,1,100,95730
1738271573.001298,542429.000,14785,11,PR,1,100,95689
1738271573.011898,542439.600,14802,10,PR,1,100,95694
1738271573.022498,542450.200,14802,10,PR,1,100,95718
1738271573.033099,542460.800,14802,10,PR,1,100,95681
1738271573.043699,542471.400,14802,10,PR,1,100,95728
1738271573.054299,542482.000,14802,10,PR,1,100,95701
1738271573.064900,542492.600,14802,10,PR,1,100,95681
1738271573.075500,542503.200,14802,10,PR,1,100,95667
1738271573.086100,542513.800,14802,10,PR,1,100,95701
1738271573.096701,542524.400,14802,10,PR,1,100,95690
1738271573.107301,542535.000,14802,10,PR,1,100,95695
1738271573.117746,542545.444,14817,9,PR,1,100,95685
1738271573.128191,542555.889,14817,9,PR,1,100,95665
1738271573.138635,542566.333,14817,9,PR,1,100,95679
1738271573.149080,542576.778,14817,9,PR,1,100,95711
1738271573.159525,542587.222,14817,9,PR,1,100,95668
1738271573.169970,542597.667,14817,9,PR,1,100,95690
1738271573.180414,542608.111,14817,9,PR,1,100,95668
1738271573.190859,542618.556,14817,9,PR,1,100,95688
1738271573.201304,542629.000,14817,9,PR,1,100,95649
1738271573.210940,542638.636,14832,11,PR,1,100,95689
1738271573.220577,542648.273,14832,11,PR,1,100,95655
1738271573.230214,542657.909,14832,11,PR,1,100,95689
1738271573.239851,542667.545,14832,11,PR,1,100,95678
1738271573.249487,542677.182,14832,11,PR,1,100,95687
1738271573.259124,542686.818,14832,11,PR,1,100,95687
1738271573.268760,542696.455,14832,11,PR,1,100,95684
1738271573.278397,542706.091,14832,11,PR,1,100,95646
1738271573.288034,542715.727,14832,11,PR,1,100,95661
1738271573.297670,542725.364,14832,11,PR,1,100,95716
1738271573.307307,542735.000,14832,11,PR,1,100,95689
1738271573.317641,542745.333,14848,9,PR,1,100,95710
1738271573.327974,542755.667,14848,9,PR,1,100,95661
1738271573.338308,542766.000,14848,9,PR,1,100,95702
1738271573.348642,542776.333,14848,9,PR,1,100,95674
1738271573.358975,542786.667,14848,9,PR,1,100,95667
1738271573.369309,542797.000,14848,9,PR,1,100,95670
1738271573.379642,542807.333,14848,9,PR,1,100,95678
1738271573.389976,542817.667,14848,9,PR,1,100,95666
1738271573.400310,542828.000,14848,9,PR,1,100,95675
1738271573.410128,542837.818,14866,11,PR,1,100,95686
1738271573.419947,542847.636,14866,11,PR,1,100,95709
1738271573.429765,542857.455,14866,11,PR,1,100,95683
1738271573.439584,542867.273,14866,11,PR,1,100,95666
1738271573.449402,542877.091,14866,11,PR,1,100,95660
1738271573.459221,542886.909,14866,11,PR,1,100,95677
1738271573.469039,542896.727,14866,11,PR,1,100,95690
1738271573.478858,542906.545,14866,11,PR,1,100,95675
1738271573.488676,542916.364,14866,11,PR,1,100,95668
1738271573.498495,542926.182,14866,11,PR,1,100,95681
1738271573.508313,542936.000,14866,11,PR,1,100,95705
1738271573.518913,542946.600,14881,10,PR,1,100,95658
1738271573.529514,542957.200,14881,10,PR,1,100,95699
1738271573.540114,542967.800,14881,10,PR,1,100,95706
1738271573.550714,542978.400,14881,10,PR,1,100,95690
1738271573.561315,542989.000,14881,10,PR,1,100,95678
1738271573.571915,542999.600,14881,10,PR,1,100,95656
1738271573.582515,543010.200,14881,10,PR,1,100,95663
1738271573.593116,543020.800,14881,10,PR,1,100,95673
1738271573.603716,543031.400,14881,10,PR,1,100,95684
