LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1738271577.267426,546695.000,15462,3,GZ,1,100,-0.092
1738271577.307428,546735.000,15479,2,GZ,1,100,-0.153
1738271577.347429,546775.000,15479,2,GZ,1,100,-0.061
1738271577.387430,546815.000,15493,3,GZ,1,100,0.031
1738271577.427431,546855.000,15493,3,GZ,1,100,0.000
1738271577.467432,546895.000,15493,3,GZ,1,100,0.092
1738271577.507434,546935.000,15509,2,GZ,1,100,0.122
1738271577.547435,546975.000,15509,2,GZ,1,100,0.153
1738271577.587436,547015.000,15524,3,GZ,1,100,0.153
1738271577.627437,547055.000,15524,3,GZ,1,100,0.061
1738271577.667439,547095.000,15524,3,GZ,1,100,-0.031
1738271577.707440,547135.000,15541,2,GZ,1,100,-0.122
1738271577.747441,547175.000,15541,2,GZ,1,100,-0.305
1738271577.787442,547215.000,15555,3,GZ,1,100,-0.214
1738271577.827443,547255.000,15555,3,GZ,1,100,-0.092
1738271577.867445,547295.000,15555,3,GZ,1,100,-0.244
1738271577.907446,547335.000,15571,2,GZ,1,100,-0.275
1738271577.947447,547375.000,15571,2,GZ,1,100,-0.214
1738271577.987448,547415.000,15587,3,GZ,1,100,-0.183
1738271578.027449,547455.000,15587,3,GZ,1,100,-0.153
1738271578.067451,547495.000,15587,3,GZ,1,100,-0.214
1738271578.107452,547535.000,15603,3,GZ,1,100,-0.183
1738271578.147453,547575.000,15603,3,GZ,1,100,-0.061
1738271578.187454,547615.000,15603,3,GZ,1,100,-0.061
1738271578.227455,547655.000,15617,2,GZ,1,100,0.000
1738271578.267457,547695.000,15617,2,GZ,1,100,0.000
1738271578.307458,547735.000,15634,3,GZ,1,100,-0.092
1738271578.347459,547775.000,15634,3,GZ,1,100,0.031
1738271578.387460,547815.000,15634,3,GZ,1,100,-0.031
1738271578.427461,547855.000,15649,2,GZ,1,100,-0.061
1738271578.467463,547895.000,15649,2,GZ,1,100,-0.153
1738271578.507464,547935.000,15665,3,GZ,1,100,-0.183
1738271578.547465,547975.000,15665,3,GZ,1,100,-0.061
1738271578.587466,548015.000,15665,3,GZ,1,100,-0.122
1738271578.622801,548050.333,15679,3,GZ,1,100,-0.183
1738271578.658135,548085.667,15679,3,GZ,1,100,-0.183
1738271578.693470,548121.000,15679,3,GZ,1,100,-0.061
1738271578.733471,548161.000,15696,2,GZ,1,100,-0.092
1738271578.773472,548201.000,15696,2,GZ,1,100,-0.153
1738271578.813473,548241.000,15715,5,GZ,1,100,-0.092
1738271578.853474,548281.000,15715,5,GZ,1,100,-0.031
1738271578.893476,548321.000,15715,5,GZ,1,100,-0.031
1738271578.933477,548361.000,15715,5,GZ,1,100,-0.092
1738271578.973478,548401.000,15715,5,GZ,1,100,-0.061
1738271579.013479,548441.000,15731,3,GZ,1,100,-0.092
1738271579.053480,548481.000,15731,3,GZ,1,100,-0.031
1738271579.093482,548521.000,15731,3,GZ,1,100,-0.031
1738271579.133483,548561.000,15746,2,GZ,1,100,0.000
1738271579.173484,548601.000,15746,2,GZ,1,100,-0.092
1738271579.213485,548641.000,15761,3,GZ,1,100,-0.122
1738271579.253486,548681.000,15761,3,GZ,1,100,-0.122
1738271579.293488,548721.000,15761,3,GZ,1,100,-0.092
1738271579.333489,548761.000,15778,2,GZ,1,100,-0.122
1738271579.373490,548801.000,15778,2,GZ,1,100,-0.153
1738271579.413491,548841.000,15793,3,GZ,1,100,-0.061
1738271579.453492,548881.000,15793,3,GZ,1,100,-0.061
1738271579.493494,548921.000,15793,3,GZ,1,100,-0.031
1738271579.533495,548961.000,15808,3,GZ,1,100,-0.122
1738271579.573496,549001.000,15808,3,GZ,1,100,-0.153
1738271579.613497,549041.000,15808,3,GZ,1,100,0.000
1738271579.653498,549081.000,15824,2,GZ,1,100,-0.153
1738271579.693500,549121.000,15824,2,GZ,1,100,-0.092
1738271579.733501,549161.000,15840,3,GZ,1,100,-0.061
1738271579.773502,549201.000,15840,3,GZ,1,100,-0.122
1738271579.813503,549241.000,15840,3,GZ,1,100,0.153
1738271579.853504,549281.000,15855,2,GZ,1,100,0.610
1738271579.893506,549321.000,15855,2,GZ,1,100,0.824
1738271579.933507,549361.000,15870,3,GZ,1,100,0.580
1738271579.973508,549401.000,15870,3,GZ,1,100,0.305
1738271580.013509,549441.000,15870,3,GZ,1,100,0.275
1738271580.053510,549481.000,15886,2,GZ,1,100,0.061
1738271580.093512,549521.000,15886,2,GZ,1,100,-0.092
1738271580.133513,549561.000,15902,3,GZ,1,100,0.031
1738271580.173514,549601.000,15902,3,GZ,1,100,-0.427
1738271580.213515,549641.000,15902,3,GZ,1,100,-0.793
1738271580.253516,549681.000,15917,2,GZ,1,100,-1.068
1738271580.293518,549721.000,15917,2,GZ,1,100,-0.702
1738271580.333519,549761.000,15933,3,GZ,1,100,-0.336
1738271580.373520,549801.000,15933,3,GZ,1,100,-0.458
1738271580.413521,549841.000,15933,3,GZ,1,100,-0.153
1738271580.453522,549881.000,15948,2,GZ,1,100,0.763
1738271580.493524,549921.000,15948,2,GZ,1,100,0.092
1738271580.533525,549961.000,15964,3,GZ,1,100,-0.153
1738271580.573526,550001.000,15964,3,GZ,1,100,0.336
1738271580.613527,550041.000,15964,3,GZ,1,100,-0.366
1738271580.653528,550081.000,15980,2,GZ,1,100,-0.092
1738271580.693530,550121.000,15980,2,GZ,1,100,-0.916
1738271580.733531,550161.000,15998,3,GZ,1,100,-1.221
1738271580.773532,550201.000,15998,3,GZ,1,100,-0.366
1738271580.813533,550241.000,15998,3,GZ,1,100,0.397
1738271580.853535,550281.000,16012,2,GZ,1,100,-0.061
1738271580.893536,550321.000,16012,2,GZ,1,100,-0.214
1738271580.933537,550361.000,16028,3,GZ,1,100,0.031
1738271580.973538,550401.000,16028,3,GZ,1,100,0.092
1738271581.013539,550441.000,16028,3,GZ,1,100,-0.092
1738271581.053541,550481.000,16046,3,GZ,1,100,-0.610
1738271581.093542,550521.000,16046,3,GZ,1,100,-0.458
1738271581.133543,550561.000,16046,3,GZ,1,100,0.366
1738271581.167044,550594.500,16062,2,GZ,1,100,0.031
1738271581.200545,550628.000,16062,2,GZ,1,100,-0.275
1738271581.240546,550668.000,16076,3,GZ,1,100,-0.427
1738271581.280547,550708.000,16076,3,GZ,1,100,-0.061
1738271581.320549,550748.000,16076,3,GZ,1,100,0.153
1738271581.360550,550788.000,16093,3,GZ,1,100,-0.305
1738271581.400551,550828.000,16093,3,GZ,1,100,0.061
1738271581.440552,550868.000,16093,3,GZ,1,100,-0.153
1738271581.480554,550908.000,16108,2,GZ,1,100,-0.214
1738271581.520555,550948.000,16108,2,GZ,1,100,0.061
1738271581.560556,550988.000,16124,3,GZ,1,100,0.275
1738271581.600557,551028.000,16124,3,GZ,1,100,0.488
1738271581.640558,551068.000,16124,3,GZ,1,100,0.244
1738271581.680560,551108.000,16141,2,GZ,1,100,0.153
1738271581.720561,551148.000,16141,2,GZ,1,100,0.092
1738271581.760562,551188.000,16157,3,GZ,1,100,-0.031
1738271581.800563,551228.000,16157,3,GZ,1,100,-0.214
1738271581.840564,551268.000,16157,3,GZ,1,100,-0.336
1738271581.880566,551308.000,16172,2,GZ,1,100,-0.244
1738271581.920567,551348.000,16172,2,GZ,1,100,-0.153
1738271581.960568,551388.000,16189,3,GZ,1,100,-0.153
1738271582.000569,551428.000,16189,3,GZ,1,100,-0.153
1738271582.040570,551468.000,16189,3,GZ,1,100,0.061
1738271582.080572,551508.000,16203,2,GZ,1,100,0.122
1738271582.120573,551548.000,16203,2,GZ,1,100,0.031
1738271582.160574,551588.000,16219,3,GZ,1,100,-0.092
1738271582.200575,551628.000,16219,3,GZ,1,100,-0.061
1738271582.240577,551668.000,16219,3,GZ,1,100,-0.031
1738271582.280578,551708.000,16234,2,GZ,1,100,-0.061
1738271582.320579,551748.000,16234,2,GZ,1,100,-0.092
1738271582.360580,551788.000,16251,3,GZ,1,100,-0.153
1738271582.400581,551828.000,16251,3,GZ,1,100,-0.031
1738271582.440583,551868.000,16251,3,GZ,1,100,-0.031
1738271582.480584,551908.000,16265,2,GZ,1,100,0.031
1738271582.520585,551948.000,16265,2,GZ,1,100,-0.061
1738271582.560586,551988.000,16281,3,GZ,1,100,-0.031
1738271582.600587,552028.000,16281,3,GZ,1,100,-0.031
1738271582.640589,552068.000,16281,3,GZ,1,100,-0.122
1738271582.680590,552108.000,16297,3,GZ,1,100,-0.305
1738271582.720591,552148.000,16297,3,GZ,1,100,-0.427
1738271582.760592,552188.000,16297,3,GZ,1,100,-0.336
1738271582.800593,552228.000,16313,2,GZ,1,100,-0.244
1738271582.840595,552268.000,16313,2,GZ,1,100,-0.183
1738271582.880596,552308.000,16328,3,GZ,1,100,0.000
1738271582.920597,552348.000,16328,3,GZ,1,100,0.031
1738271582.960598,552388.000,16328,3,GZ,1,100,-0.031
1738271583.000599,552428.000,16344,2,GZ,1,100,0.031
1738271583.040601,552468.000,16344,2,GZ,1,100,-0.031
1738271583.080602,552508.000,16359,3,GZ,1,100,-0.305
1738271583.120603,552548.000,16359,3,GZ,1,100,-0.427
1738271583.160604,552588.000,16359,3,GZ,1,100,-0.458
1738271583.200605,552628.000,16375,2,GZ,1,100,-0.580
1738271583.240607,552668.000,16375,2,GZ,1,100,-0.549
1738271583.280608,552708.000,16391,3,GZ,1,100,-0.366
1738271583.320609,552748.000,16391,3,GZ,1,100,-0.214
1738271583.360610,552788.000,16391,3,GZ,1,100,-0.183
1738271583.400611,552828.000,16408,2,GZ,1,100,0.092
1738271583.440613,552868.000,16408,2,GZ,1,100,0.427
1738271583.480614,552908.000,16423,3,GZ,1,100,0.244
1738271583.520615,552948.000,16423,3,GZ,1,100,0.183
1738271583.560616,552988.000,16423,3,GZ,1,100,0.153
1738271583.600617,553028.000,16439,3,GZ,1,100,0.092
1738271583.640619,553068.000,16439,3,GZ,1,100,0.000
1738271583.680620,553108.000,16439,3,GZ,1,100,-0.092
1738271583.713621,553141.000,16455,2,GZ,1,100,-0.122
1738271583.746622,553174.000,16455,2,GZ,1,100,-0.214
1738271583.786623,553214.000,16470,3,GZ,1,100,-0.275
1738271583.826624,553254.000,16470,3,GZ,1,100,-0.244
1738271583.866626,553294.000,16470,3,GZ,1,100,-0.244
1738271583.906627,553334.000,16485,2,GZ,1,100,-0.214
1738271583.946628,553374.000,16485,2,GZ,1,100,-0.092
1738271583.986629,553414.000,16509,3,GZ,1,100,-0.031
1738271584.026630,553454.000,16509,3,GZ,1,100,0.031
1738271584.066632,553494.000,16509,3,GZ,1,100,0.092
1738271584.106633,553534.000,16524,3,GZ,1,100,0.061
1738271584.146634,553574.000,16524,3,GZ,1,100,-0.031
1738271584.186635,553614.000,16524,3,GZ,1,100,-0.031
1738271584.226636,553654.000,16539,2,GZ,1,100,-0.031
1738271584.266638,553694.000,16539,2,GZ,1,100,0.000
1738271584.306639,553734.000,16555,3,GZ,1,100,-0.061
1738271584.346640,553774.000,16555,3,GZ,1,100,-0.122
1738271584.386641,553814.000,16555,3,GZ,1,100,-0.061
1738271584.426642,553854.000,16571,2,GZ,1,100,-0.153
1738271584.466644,553894.000,16571,2,GZ,1,100,-0.153
1738271584.506645,553934.000,16586,3,GZ,1,100,-0.183
1738271584.546646,553974.000,16586,3,GZ,1,100,-0.153
1738271584.586647,554014.000,16586,3,GZ,1,100,-0.122
1738271584.626648,554054.000,16601,2,GZ,1,100,-0.153
1738271584.666650,554094.000,16601,2,GZ,1,100,-0.061
1738271584.706651,554134.000,16617,3,GZ,1,100,-0.061
1738271584.746652,554174.000,16617,3,GZ,1,100,-0.153
1738271584.786653,554214.000,16617,3,GZ,1,100,-0.183
1738271584.826654,554254.000,16633,2,GZ,1,100,-0.153
1738271584.866656,554294.000,16633,2,GZ,1,100,-0.092
1738271584.906657,554334.000,16648,3,GZ,1,100,-0.061
1738271584.946658,554374.000,16648,3,GZ,1,100,0.031
1738271584.986659,554414.000,16648,3,GZ,1,100,0.061
1738271585.026660,554454.000,16665,2,GZ,1,100,0.061
1738271585.066662,554494.000,16665,2,GZ,1,100,0.031
1738271585.106663,554534.000,16679,3,GZ,1,100,-0.031
1738271585.146664,554574.000,16679,3,GZ,1,100,-0.061
1738271585.186665,554614.000,16679,3,GZ,1,100,-0.061
1738271585.226666,554654.000,16695,2,GZ,1,100,-0.092
1738271585.266668,554694.000,16695,2,GZ,1,100,-0.275
1738271585.306669,554734.000,16711,3,GZ,1,100,-0.275
1738271585.346670,554774.000,16711,3,GZ,1,100,-0.183
1738271585.386671,554814.000,16711,3,GZ,1,100,-0.214
1738271585.426672,554854.000,16727,3,GZ,1,100,-0.183
1738271585.466674,554894.000,16727,3,GZ,1,100,-0.122
1738271585.506675,554934.000,16727,3,GZ,1,100,-0.122
1738271585.546676,554974.000,16741,2,GZ,1,100,-0.031
1738271585.586677,555014.000,16741,2,GZ,1,100,0.183
1738271585.626678,555054.000,16758,3,GZ,1,100,-0.061
1738271585.666680,555094.000,16758,3,GZ,1,100,-0.214
1738271585.706681,555134.000,16758,3,GZ,1,100,-0.031
1738271585.746682,555174.000,16775,2,GZ,1,100,-0.275
1738271585.786683,555214.000,16775,2,GZ,1,100,-0.366
1738271585.826685,555254.000,16791,3,GZ,1,100,-0.244
1738271585.866686,555294.000,16791,3,GZ,1,100,-0.183
1738271585.906687,555334.000,16791,3,GZ,1,100,-0.122
1738271585.946688,555374.000,16805,2,GZ,1,100,-0.122
1738271585.986689,555414.000,16805,2,GZ,1,100,-0.092
1738271586.026691,555454.000,16822,3,GZ,1,100,-0.092
1738271586.066692,555494.000,16822,3,GZ,1,100,-0.061
1738271586.106693,555534.000,16822,3,GZ,1,100,-0.031
1738271586.146694,555574.000,16839,2,GZ,1,100,-0.061
1738271586.186696,555614.000,16839,2,GZ,1,100,-0.061
1738271586.222363,555649.667,16855,3,GZ,1,100,-0.061
1738271586.258031,555685.333,16855,3,GZ,1,100,-0.214
1738271586.293699,555721.000,16855,3,GZ,1,100,-0.275
1738271586.333700,555761.000,16872,3,GZ,1,100,-0.214
1738271586.373701,555801.000,16872,3,GZ,1,100,-0.244
1738271586.413702,555841.000,16872,3,GZ,1,100,-0.183
1738271586.453703,555881.000,16888,2,GZ,1,100,-0.122
1738271586.493705,555921.000,16888,2,GZ,1,100,-0.031
1738271586.533706,555961.000,16903,3,GZ,1,100,0.000
1738271586.573707,556001.000,16903,3,GZ,1,100,-0.061
