LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1738271568.638166,538066.000,14104,4,EM,1,100,RS
1738271568.638166,538066.000,14104,4,EM,1,100,RB
1738271568.638166,538066.000,14104,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271568.638166,538066.000,14104,4,EM,1,100,PS
1738271568.689168,538117.000,14140,4,EM,1,100,RS
1738271568.740169,538168.000,14140,4,EM,1,100,RB
1738271568.791171,538219.000,14140,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271568.842172,538270.000,14140,4,EM,1,100,PS
1738271568.892424,538320.250,14170,4,EM,1,100,RS
1738271568.942675,538370.500,14170,4,EM,1,100,RB
1738271568.992927,538420.750,14170,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271569.043178,538471.000,14170,4,EM,1,100,PS
1738271569.093430,538521.250,14204,4,EM,1,100,RS
1738271569.143681,538571.500,14204,4,EM,1,100,RB
1738271569.193933,538621.750,14204,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271569.244184,538672.000,14204,4,EM,1,100,PS
1738271569.294436,538722.250,14234,4,EM,1,100,RS
1738271569.344687,538772.500,14234,4,EM,1,100,RB
1738271569.394939,538822.750,14234,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271569.445190,538873.000,14234,4,EM,1,100,PS
1738271569.495442,538923.250,14266,4,EM,1,100,RS
1738271569.545694,538973.500,14266,4,EM,1,100,RB
1738271569.595945,539023.750,14266,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271569.646197,539074.000,14266,4,EM,1,100,PS
1738271569.696448,539124.250,14297,4,EM,1,100,RS
1738271569.746700,539174.500,14297,4,EM,1,100,RB
1738271569.796951,539224.750,14297,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271569.847203,539275.000,14297,4,EM,1,100,PS
1738271569.897454,539325.250,14328,4,EM,1,100,RS
1738271569.947706,539375.500,14328,4,EM,1,100,RB
1738271569.997957,539425.750,14328,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271570.048209,539476.000,14328,4,EM,1,100,PS
1738271570.098460,539526.250,14359,4,EM,1,100,RS
1738271570.148712,539576.500,14359,4,EM,1,100,RB
1738271570.198963,539626.750,14359,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271570.249215,539677.000,14359,4,EM,1,100,PS
1738271570.300716,539728.500,14390,4,EM,1,100,RS
1738271570.352218,539780.000,14390,4,EM,1,100,RB
1738271570.403719,539831.500,14390,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271570.455221,539883.000,14390,4,EM,1,100,PS
1738271570.505472,539933.250,14422,4,EM,1,100,RS
1738271570.555724,539983.500,14422,4,EM,1,100,RB
1738271570.605975,540033.750,14422,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271570.656227,540084.000,14422,4,EM,1,100,PS
1738271570.706479,540134.250,14457,4,EM,1,100,RS
1738271570.756730,540184.500,14457,4,EM,1,100,RB
1738271570.806982,540234.750,14457,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271570.857233,540285.000,14457,4,EM,1,100,PS
1738271570.907485,540335.250,14488,4,EM,1,100,RS
1738271570.957736,540385.500,14488,4,EM,1,100,RB
1738271571.007988,540435.750,14488,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271571.058239,540486.000,14488,4,EM,1,100,PS
1738271571.108491,540536.250,14519,4,EM,1,100,RS
1738271571.158742,540586.500,14519,4,EM,1,100,RB
1738271571.208994,540636.750,14519,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271571.259245,540687.000,14519,4,EM,1,100,PS
1738271571.309997,540737.750,14551,4,EM,1,100,RS
1738271571.360748,540788.500,14551,4,EM,1,100,RB
1738271571.411500,540839.250,14551,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271571.462251,540890.000,14551,4,EM,1,100,PS
1738271571.512503,540940.250,14581,4,EM,1,100,RS
1738271571.562754,540990.500,14581,4,EM,1,100,RB
1738271571.613006,541040.750,14581,4,EM,1,100,2025-01-30_14-12-48-283359.csv
1738271571.663257,541091.000,14581,4,EM,1,100,PS
1738271571.713509,541141.250,14613,4,EM,1,100,RS
