LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1738271568.706168,538134.000,14124,1,SF,1,100,0.0821
1738271569.040178,538468.000,14171,1,SF,1,100,0.0811
1738271569.440190,538868.000,14235,1,SF,1,100,0.0802
1738271569.706198,539134.000,14282,1,SF,1,100,0.0793
1738271570.040208,539468.000,14329,1,SF,1,100,0.0783
1738271570.440221,539868.000,14391,1,SF,1,100,0.0774
1738271570.773231,540201.000,14441,1,SF,1,100,0.0765
1738271571.039238,540467.000,14489,1,SF,1,100,0.0756
1738271571.373249,540801.000,14535,1,SF,1,100,0.0748
1738271571.773261,541201.000,14597,1,SF,1,100,0.0739
1738271572.039269,541467.000,14644,1,SF,1,100,0.0731
1738271572.373279,541801.000,14690,1,SF,1,100,0.0722
1738271572.773291,542201.000,14753,1,SF,1,100,0.0714
1738271573.106301,542534.000,14800,1,SF,1,100,0.0705
1738271573.372309,542800.000,14846,1,SF,1,100,0.0697
1738271573.706319,543134.000,14895,1,SF,1,100,0.0689
1738271574.106331,543534.000,14962,1,SF,1,100,0.0681
1738271574.372339,543800.000,15009,1,SF,1,100,0.0673
1738271574.706349,544134.000,15056,1,SF,1,100,0.0666
1738271575.039359,544467.000,15102,1,SF,1,100,0.0658
1738271575.439371,544867.000,15164,1,SF,1,100,0.0650
1738271575.706379,545134.000,15212,1,SF,1,100,0.0643
1738271576.039389,545467.000,15262,1,SF,1,100,0.0635
1738271576.439401,545867.000,15324,1,SF,1,100,0.0628
1738271576.706409,546134.000,15373,1,SF,1,100,0.0621
1738271577.039420,546467.000,15420,1,SF,1,100,0.0614
1738271577.372430,546800.000,15467,1,SF,1,100,0.0606
1738271577.772442,547200.000,15529,1,SF,1,100,0.0599
1738271578.039450,547467.000,15575,1,SF,1,100,0.0592
1738271578.372460,547800.000,15622,1,SF,1,100,0.0586
1738271578.772472,548200.000,15684,1,SF,1,100,0.0579
1738271579.105482,548533.000,15719,1,SF,1,100,0.0572
1738271579.372490,548800.000,15766,1,SF,1,100,0.0566
1738271579.705500,549133.000,15812,1,SF,1,100,0.0559
1738271580.105512,549533.000,15874,1,SF,1,100,0.0553
1738271580.372520,549800.000,15922,1,SF,1,100,0.0546
1738271580.705530,550133.000,15968,1,SF,1,100,0.0540
1738271581.105542,550533.000,16034,1,SF,1,100,0.0534
1738271581.438552,550866.000,16081,1,SF,1,100,0.0527
1738271581.705560,551133.000,16130,1,SF,1,100,0.0521
1738271582.038570,551466.000,16177,1,SF,1,100,0.0515
1738271582.438582,551866.000,16239,1,SF,1,100,0.0509
1738271582.705590,552133.000,16285,1,SF,1,100,0.0503
1738271583.038600,552466.000,16333,1,SF,1,100,0.0498
1738271583.372611,552800.000,16379,1,SF,1,100,0.0492
1738271583.771623,553199.000,16443,1,SF,1,100,0.0486
1738271584.038631,553466.000,16497,1,SF,1,100,0.0481
1738271584.371641,553799.000,16543,1,SF,1,100,0.0475
1738271584.771653,554199.000,16605,1,SF,1,100,0.0469
1738271585.038661,554466.000,16653,1,SF,1,100,0.0464
1738271585.371671,554799.000,16699,1,SF,1,100,0.0459
1738271585.705681,555133.000,16746,1,SF,1,100,0.0453
1738271586.105693,555533.000,16810,1,SF,1,100,0.0448
1738271586.371701,555799.000,16861,1,SF,1,100,0.0443
1738271586.705711,556133.000,16908,1,SF,1,100,0.0438
1738271587.104723,556532.000,16972,1,SF,1,100,0.0433
1738271587.438733,556866.000,17018,1,SF,1,100,0.0428
1738271587.705741,557133.000,17066,1,SF,1,100,0.0423
1738271588.038751,557466.000,17114,1,SF,1,100,0.0418
1738271588.438763,557866.000,17176,1,SF,1,100,0.0413
1738271588.704772,558132.000,17223,1,SF,1,100,0.0408
1738271589.038781,558466.000,17272,1,SF,1,100,0.0404
1738271589.438794,558866.000,17339,1,SF,1,100,0.0399
1738271589.771804,559199.000,17386,1,SF,1,100,0.0394
1738271590.038812,559466.000,17432,1,SF,1,100,0.0390
1738271590.371822,559799.000,17479,1,SF,1,100,0.0385
1738271590.771834,560199.000,17543,1,SF,1,100,0.0381
1738271591.037842,560465.000,17590,1,SF,1,100,0.0376
1738271591.371852,560799.000,17637,1,SF,1,100,0.0372
1738271591.704862,561132.000,17685,1,SF,1,100,0.0368
1738271592.104874,561532.000,17747,1,SF,1,100,0.0363
1738271592.371882,561799.000,17797,1,SF,1,100,0.0359
1738271592.704892,562132.000,17843,1,SF,1,100,0.0355
