Timestamp,BI
1738271569.70642,940
1738271570.50956,964.5
1738271571.03624,940
1738271572.02487,964.5
1738271573.0225,989
1738271574.19367,993.5
1738271575.08214,1003.5
1738271576.12672,1019
1738271577.16379,1019
1738271578.23396,1019
1738271579.24329,1033
1738271580.27188,1019
1738271580.81781,1020.5
1738271581.34328,1010.5
1738271582.39522,1001
1738271583.38394,1001
1738271584.39637,1002.5
1738271585.35834,1002.5
1738271586.35103,1007.5
1738271587.36406,1012.5
1738271588.51577,1011
1738271589.58324,1011
1738271590.58583,1006.5
1738271591.76266,1011.5
1738271592.77289,1040
1738271593.71203,1038.5
1738271594.05839,1006.5
1738271595.12717,971
1738271596.27573,898
1738271597.13253,898
1738271597.47084,733.5
1738271597.98941,621
1738271598.59907,744.5
1738271599.59299,744.5
1738271599.94031,744.5
1738271600.57213,813
1738271601.60949,1015.5
1738271602.96738,1015.5
1738271604.30284,1015.5
1738271605.64583,968
1738271606.87092,968
1738271607.6178,968
1738271608.14776,1019
1738271609.04659,993.5
1738271609.58977,980
1738271610.4721,980
1738271611.61146,980
1738271612.6997,1066
1738271613.76093,1079.5
1738271614.8321,1079.5
1738271615.95759,1079.5
1738271617.15545,1106.5
1738271618.53567,1106.5
1738271619.46603,1098
1738271619.82071,1157
1738271621.01895,1193.5
1738271622.26378,1193.5
1738271623.26621,1121
1738271624.45521,1047.5
1738271625.70655,1072
1738271626.7591,1139.5
1738271627.7764,1139.5
1738271628.81862,1131.5
1738271629.90947,1180
1738271631.09772,1177.5
1738271632.29981,1156.5
1738271633.47212,1156.5
1738271634.72043,1156.5
1738271635.90319,1156.5
1738271637.0439,1156.5
1738271638.11893,1132.5
1738271639.09107,1106.5
1738271640.21469,1106.5
1738271641.14235,1106.5
1738271642.07078,1106.5
1738271643.15969,1106.5
1738271644.41455,1106.5
1738271645.63331,1106.5
1738271646.82734,1084
1738271648.04723,1115.5
1738271649.12593,1168
1738271649.89682,1188
1738271650.24108,1162
1738271651.38344,1157
1738271658.94456,1142
1738271660.12659,1119
1738271661.26863,1127.5
1738271662.44033,1127.5
1738271663.53666,1127.5
1738271664.5497,1111.5
1738271665.66243,1103
1738271666.77213,1081.5
1738271667.76449,1047
1738271668.76719,1047
1738271669.79422,1047
1738271670.86075,1088.5
1738271671.83973,1047
1738271673.19868,1015
1738271674.45106,1015
1738271675.6767,1047
1738271676.62042,1026.5
1738271677.49181,982.5
1738271677.81466,965
1738271678.89769,965
1738271679.88386,907.5
1738271680.2632,862
1738271681.11574,862
1738271682.22932,919.5
1738271682.69561,1000
1738271683.00262,1000
1738271684.19443,1044.5
1738271685.26941,1094.5
1738271686.28342,1114.5
1738271687.39855,1095
1738271688.51712,1095
1738271689.81652,1095
1738271690.97449,1044.5
1738271691.39527,956.5
1738271691.72868,1007
1738271692.48857,1009
1738271693.38713,873
1738271693.72594,873
1738271694.9487,873
1738271696.32322,940.5
1738271697.17041,984.5
1738271698.15717,1024
1738271699.1391,1051.5
1738271705.57202,1051.5
1738271706.63323,1037
1738271707.74116,1024
1738271708.78319,1037
1738271709.79897,1037
1738271710.83145,1037
1738271711.76958,1034
1738271712.8384,1034
1738271713.57754,1033.5
1738271713.93428,1033.5
1738271714.97003,1033.5
1738271716.13328,1035.5
1738271717.16825,1035.5
1738271718.3215,977.5
1738271719.24153,1022
1738271720.46447,1022
1738271721.18043,998
1738271721.49678,953.5
1738271722.50544,882
1738271723.49204,882
1738271724.33204,902.5
1738271725.17569,902.5
1738271726.00718,969.5
1738271726.96794,982.5
1738271727.94561,982.5
1738271729.08446,985.5
1738271730.11615,1012.5
1738271731.44574,1045
1738271732.43877,1045
1738271733.49723,1064.5
1738271734.56863,1064.5
1738271735.6586,1045
1738271736.65043,1064.5
1738271737.75884,1025.5
1738271738.61738,1025
1738271739.41582,980
1738271740.58935,980
1738271740.89636,980
1738271741.5732,1023.5
1738271742.54121,917.5
1738271743.68872,1023.5
1738271744.76808,1039.5
1738271746.05552,1010.5
1738271746.92254,1050
1738271748.02378,1050
1738271749.02381,1083
1738271750.04455,1050
1738271751.22027,1037.5
1738271752.12781,1037.5
1738271753.21473,1037.5
1738271754.05209,1010.5
1738271755.10646,1028.5
1738271756.30674,1003
1738271756.93921,939
1738271757.47142,986.5
1738271758.50789,949.5
1738271759.47765,986.5
1738271767.74184,978.5
1738271768.7448,949.5
1738271769.67334,952.5
1738271770.93645,978.5
1738271771.92366,978.5
1738271772.25064,988
1738271773.18525,996
1738271774.17446,1030.5
1738271775.28476,1091
1738271776.35688,1030.5
1738271777.46646,1030.5
1738271790.06048,1030.5
1738271791.17008,1091
1738271816.81855,1091
1738271817.26366,954
1738271817.6734,870.5
1738271819.36306,870.5
1738271819.70117,798
1738271820.53749,798
1738271821.4429,870.5
1738271822.68983,946.5
1738271823.44985,1006
1738271824.55928,946.5
1738271825.58292,946.5
1738271826.57104,1006
1738271827.91119,1006
1738271828.72234,899.5
1738271829.03057,1006
1738271830.16185,1006
1738271830.95281,989
1738271831.288,903.5
1738271832.3983,903.5
1738271833.42555,975
1738271834.41564,975
1738271835.23301,975
1738271837.08106,1008.5
1738271838.04109,1008.5
1738271838.91959,975
1738271839.98885,975
1738271841.23059,1014.5
1738271842.12842,1155.5
1738271845.50502,1155.5
1738271847.27957,1155.5
1738271848.53297,1155.5
1738271850.39894,1156.5
1738271852.3295,1056
1738271853.20545,1056
1738271854.24669,1081
1738271855.31748,1056
1738271855.9395,1056
1738271856.32675,1056
1738271857.4176,1005
1738271858.2744,1056
1738271859.36039,1031.5
1738271860.52906,980.5
1738271861.4982,980.5
1738271862.57543,980.5
1738271863.56706,980.5
1738271864.17135,1034.5
1738271867.0838,1034.5
1738271867.88719,1034.5
1738271869.02843,1083
1738271870.11786,1085.5
1738271871.26138,1085.5
1738271872.36196,1089.5
1738271873.49172,1095.5
1738271874.57406,1095.5
1738271875.60533,1089.5
1738271876.69513,1089
1738271877.83605,1089
1738271878.70232,1089
1738271879.79025,1085
1738271880.68078,1065
1738271881.80739,1089
1738271882.9692,1065
1738271883.99595,1034.5
1738271885.03816,1034.5
1738271886.20684,1008
1738271887.17659,1008
1738271888.1658,979.5
1738271889.03283,918.5
1738271889.87375,857
1738271890.72088,844
1738271891.4719,825
1738271891.85258,825
1738271892.34926,806
1738271893.15823,806
1738271893.88998,806
1738271894.7887,806
1738271895.59203,806
1738271896.53996,806
1738271897.37808,816
1738271898.20155,824
1738271898.67867,824
1738271899.00086,813
1738271899.82636,817.5
1738271900.70573,801
1738271901.49541,787.5
1738271902.28023,776.5
1738271903.09245,787.5
1738271903.86019,787.5
1738271904.18009,787.5
1738271904.6657,787.5
1738271905.57253,798.5
1738271906.29953,840
1738271907.37111,818
1738271908.23905,797.5
1738271909.24299,797.5
1738271910.12774,797.5
1738271910.71659,796
1738271911.03386,863.5
1738271911.67611,855.5
1738271911.99486,855.5
1738271912.86021,855.5
1738271913.72248,855.5
1738271914.5715,859
1738271915.54243,863.5
1738271916.42093,871.5
1738271917.40089,871.5
1738271918.25671,893.5
1738271919.24907,893.5
1738271920.15797,927.5
1738271920.96425,893.5
1738271921.90982,903.5
1738271922.72615,884.5
1738271923.70124,903.5
1738271924.5723,884.5
1738271925.46993,843.5
1738271926.2635,858.5
1738271927.27653,858.5
1738271927.59247,858.5
1738271928.20531,858.5
1738271929.05124,863.5
1738271929.97461,863.5
1738271930.79969,863.5
1738271931.78645,835.5
1738271932.66697,846
1738271933.69038,863.5
1738271934.49666,881
1738271935.02082,853
