LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1738271728.449986,697873,38772,1,BI,1,100,2800
1738271729.540019,698963,38946,1,BI,1,100,1080
1738271730.710055,700133,39118,1,BI,1,100,1160
1738271739.936333,709359,40538,1,BI,1,100,9140
1738271740.929363,710352,40698,1,BI,1,100,980
1738271742.165400,711588,40887,1,BI,1,100,1220
1738271743.005425,712428,41017,1,BI,1,100,840
1738271744.262464,713685,41206,1,BI,1,100,1240
1738271746.162521,715585,41506,1,BI,1,100,1880
1738271749.428619,718851,42012,1,BI,1,100,3240
1738271750.654656,720077,42200,1,BI,1,100,1210
1738271751.551683,720974,42344,1,BI,1,100,890
1738271756.927845,726350,43164,1,BI,1,100,5330
1738271761.440982,730863,43859,1,BI,1,100,4470
1738271764.674079,734096,44347,1,BI,1,100,3200
1738271765.631108,735053,44490,1,BI,1,100,950
1738271766.474133,735896,44619,1,BI,1,100,830
1738271767.404161,736826,44760,1,BI,1,100,920
1738271768.357190,737779,44918,1,BI,1,100,950
1738271769.187215,738609,45036,1,BI,1,100,820
1738271769.357220,738779,45068,1,BI,1,100,170
1738271770.140244,739562,45195,1,BI,1,100,770
1738271771.270278,740692,45370,1,BI,1,100,1120
1738271773.576348,742998,45737,1,BI,1,100,2280
1738271774.910388,744332,45927,1,BI,1,100,1330
1738271775.733413,745155,46053,1,BI,1,100,810
1738271778.163486,747585,46431,1,BI,1,100,2410
1738271780.066543,749488,46732,1,BI,1,100,1880
1738271781.816596,751238,47001,1,BI,1,100,1740
1738271783.926660,753348,47319,1,BI,1,100,2090
1738271784.825687,754247,47461,1,BI,1,100,890
1738271787.129756,756551,47824,1,BI,1,100,2280
1738271788.595801,758017,48043,1,BI,1,100,1450
1738271789.298822,758720,48158,1,BI,1,100,700
1738271790.775867,760197,48381,1,BI,1,100,1460
1738271791.845899,761267,48554,1,BI,1,100,1060
1738271794.148968,763570,48888,1,BI,1,100,2280
1738271795.168999,764590,49047,1,BI,1,100,1010
1738271797.215061,766636,49362,1,BI,1,100,2030
1738271797.988084,767409,49488,1,BI,1,100,760
1738271798.268092,767689,49522,1,BI,1,100,280
1738271800.548161,769969,49874,1,BI,1,100,2260
1738271803.841260,773262,50377,1,BI,1,100,3260
1738271804.718287,774139,50506,1,BI,1,100,870
1738271809.041417,778462,51181,1,BI,1,100,4280
1738271809.974446,779395,51313,1,BI,1,100,920
1738271812.184512,781605,51659,1,BI,1,100,2190
1738271814.233574,783654,51973,1,BI,1,100,2030
1738271815.700618,785121,52200,1,BI,1,100,1460
1738271828.683010,798103,54193,1,BI,1,100,12850
1738271829.686040,799106,54351,1,BI,1,100,1000
1738271830.756072,800176,54517,1,BI,1,100,1060
1738271831.926108,801346,54690,1,BI,1,100,1150
1738271833.089143,802509,54863,1,BI,1,100,1160
1738271836.006231,805426,55326,1,BI,1,100,2880
