LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1738271568.674167,538102.000,14120,2,AK,1,100,13329
1738271568.674167,538102.000,14120,2,AK,1,100,RD
1738271568.685668,538113.500,14123,2,AK,1,100,14121
1738271568.697168,538125.000,14123,2,AK,1,100,RD
1738271571.239745,540667.500,14912,2,AK,1,100,14121
1738271573.782321,543210.000,14912,2,AK,1,100,RD
1738271573.793822,543221.500,14915,2,AK,1,100,14913
1738271573.805322,543233.000,14915,2,AK,1,100,RD
1738271576.347899,545775.500,15701,2,AK,1,100,14913
1738271578.890475,548318.000,15701,2,AK,1,100,RD
1738271581.457053,550884.500,16490,2,AK,1,100,15702
1738271584.023630,553451.000,16490,2,AK,1,100,RD
1738271584.028130,553455.500,16492,2,AK,1,100,15702
1738271584.032630,553460.000,16492,2,AK,1,100,RD
1738271584.045631,553473.000,16495,2,AK,1,100,16493
1738271584.058631,553486.000,16495,2,AK,1,100,RD
1738271586.596708,556024.000,17289,2,AK,1,100,16493
1738271589.134784,558562.000,17289,2,AK,1,100,RD
1738271589.144285,558571.500,17292,2,AK,1,100,17290
1738271589.153785,558581.000,17292,2,AK,1,100,RD
1738271591.697862,561125.000,18078,2,AK,1,100,17290
1738271594.241938,563669.000,18078,2,AK,1,100,RD
1738271596.801516,566228.500,18865,2,AK,1,100,18079
1738271599.361093,568788.000,18865,2,AK,1,100,RD
1738271599.363093,568790.000,18867,2,AK,1,100,18079
1738271599.365093,568792.000,18867,2,AK,1,100,RD
1738271601.933671,571360.500,19656,2,AK,1,100,18868
1738271604.502248,573929.000,19656,2,AK,1,100,RD
1738271604.505248,573932.000,19658,2,AK,1,100,18868
1738271604.508248,573935.000,19658,2,AK,1,100,RD
1738271604.516248,573943.000,19661,2,AK,1,100,19659
1738271604.524249,573951.000,19661,2,AK,1,100,RD
1738271607.069325,576496.000,20444,2,AK,1,100,19659
1738271609.614402,579041.000,20444,2,AK,1,100,RD
1738271609.627403,579054.000,20447,2,AK,1,100,20445
1738271609.640403,579067.000,20447,2,AK,1,100,RD
1738271612.180480,581607.000,21229,2,AK,1,100,20445
1738271614.720556,584147.000,21229,2,AK,1,100,RD
1738271614.735057,584161.500,21232,2,AK,1,100,21230
1738271614.749557,584176.000,21232,2,AK,1,100,RD
1738271617.289134,586715.500,22017,2,AK,1,100,21230
1738271619.828710,589255.000,22017,2,AK,1,100,RD
1738271622.387787,591814.000,22800,2,AK,1,100,22018
1738271624.946865,594373.000,22800,2,AK,1,100,RD
1738271624.948865,594375.000,22802,2,AK,1,100,22018
1738271624.950865,594377.000,22802,2,AK,1,100,RD
1738271624.982366,594408.500,22805,2,AK,1,100,22803
1738271625.013867,594440.000,22805,2,AK,1,100,RD
1738271627.534443,596960.500,23593,2,AK,1,100,22803
1738271630.055019,599481.000,23593,2,AK,1,100,RD
1738271632.620096,602046.000,24382,2,AK,1,100,23594
1738271635.185173,604611.000,24382,2,AK,1,100,RD
1738271637.749251,607175.000,25169,2,AK,1,100,24383
1738271640.313328,609739.000,25169,2,AK,1,100,RD
1738271640.316328,609742.000,25171,2,AK,1,100,24383
1738271640.319328,609745.000,25171,2,AK,1,100,RD
1738271642.886906,612312.500,25963,2,AK,1,100,25172
1738271645.454483,614880.000,25963,2,AK,1,100,RD
1738271645.455483,614881.000,25965,2,AK,1,100,25172
1738271645.456483,614882.000,25965,2,AK,1,100,RD
1738271648.016060,617441.500,26748,2,AK,1,100,25966
1738271650.575638,620001.000,26748,2,AK,1,100,RD
1738271650.576638,620002.000,26750,2,AK,1,100,25966
1738271650.577638,620003.000,26750,2,AK,1,100,RD
1738271650.588138,620013.500,26753,2,AK,1,100,26751
1738271650.598638,620024.000,26753,2,AK,1,100,RD
1738271653.141215,622566.500,27536,2,AK,1,100,26751
1738271655.683792,625109.000,27536,2,AK,1,100,RD
1738271655.693292,625118.500,27539,2,AK,1,100,27537
1738271655.702792,625128.000,27539,2,AK,1,100,RD
1738271658.269370,627694.500,28343,2,AK,1,100,27537
1738271660.835947,630261.000,28343,2,AK,1,100,RD
1738271663.399524,632824.500,29135,2,AK,1,100,28344
1738271665.963102,635388.000,29135,2,AK,1,100,RD
1738271665.965602,635390.500,29137,2,AK,1,100,28344
1738271665.968102,635393.000,29137,2,AK,1,100,RD
1738271665.988602,635413.500,29140,2,AK,1,100,29138
1738271666.009103,635434.000,29140,2,AK,1,100,RD
1738271668.540179,637965.000,29931,2,AK,1,100,29138
1738271671.071256,640496.000,29931,2,AK,1,100,RD
1738271671.090256,640515.000,29934,2,AK,1,100,29932
1738271671.109257,640534.000,29934,2,AK,1,100,RD
1738271673.646333,643071.000,30719,2,AK,1,100,29932
1738271676.183410,645608.000,30719,2,AK,1,100,RD
1738271676.200411,645625.000,30722,2,AK,1,100,30720
1738271676.217411,645642.000,30722,2,AK,1,100,RD
1738271678.753488,648178.000,31506,2,AK,1,100,30720
1738271681.289564,650714.000,31506,2,AK,1,100,RD
1738271681.302064,650726.500,31509,2,AK,1,100,31507
1738271681.314565,650739.000,31509,2,AK,1,100,RD
1738271683.881642,653306.000,32313,2,AK,1,100,31507
1738271686.448720,655873.000,32313,2,AK,1,100,RD
1738271689.016797,658441.000,33100,2,AK,1,100,32314
1738271691.584875,661009.000,33100,2,AK,1,100,RD
1738271691.586375,661010.500,33102,2,AK,1,100,32314
1738271691.587875,661012.000,33102,2,AK,1,100,RD
1738271694.146452,663570.500,33885,2,AK,1,100,33103
1738271696.705029,666129.000,33885,2,AK,1,100,RD
1738271696.706029,666130.000,33887,2,AK,1,100,33103
1738271696.707029,666131.000,33887,2,AK,1,100,RD
1738271696.716529,666140.500,33890,2,AK,1,100,33888
1738271696.726030,666150.000,33890,2,AK,1,100,RD
1738271699.274606,668698.500,34674,2,AK,1,100,33888
1738271701.823183,671247.000,34674,2,AK,1,100,RD
1738271704.385261,673809.000,35461,2,AK,1,100,34675
1738271706.947338,676371.000,35461,2,AK,1,100,RD
1738271706.950838,676374.500,35463,2,AK,1,100,34675
1738271706.954338,676378.000,35463,2,AK,1,100,RD
1738271709.522916,678946.500,36252,2,AK,1,100,35464
1738271712.091493,681515.000,36252,2,AK,1,100,RD
1738271712.092493,681516.000,36254,2,AK,1,100,35464
1738271712.093493,681517.000,36254,2,AK,1,100,RD
1738271712.103993,681527.500,36257,2,AK,1,100,36255
1738271712.114494,681538.000,36257,2,AK,1,100,RD
1738271714.670071,684093.500,37045,2,AK,1,100,36255
1738271717.225648,686649.000,37045,2,AK,1,100,RD
1738271717.236648,686660.000,37048,2,AK,1,100,37046
1738271717.247649,686671.000,37048,2,AK,1,100,RD
1738271719.800726,689224.000,37835,2,AK,1,100,37046
1738271722.353803,691777.000,37835,2,AK,1,100,RD
1738271724.919880,694343.000,38627,2,AK,1,100,37836
1738271727.485957,696909.000,38627,2,AK,1,100,RD
1738271727.487957,696911.000,38629,2,AK,1,100,37836
1738271727.489958,696913.000,38629,2,AK,1,100,RD
1738271730.055035,699478.000,39419,2,AK,1,100,38630
1738271732.620112,702043.000,39419,2,AK,1,100,RD
1738271732.621112,702044.000,39421,2,AK,1,100,38630
1738271732.622112,702045.000,39421,2,AK,1,100,RD
1738271732.647113,702070.000,39424,2,AK,1,100,39422
1738271732.672114,702095.000,39424,2,AK,1,100,RD
1738271735.204190,704627.000,40207,2,AK,1,100,39422
1738271737.736267,707159.000,40207,2,AK,1,100,RD
1738271737.757767,707180.500,40210,2,AK,1,100,40208
1738271737.779268,707202.000,40210,2,AK,1,100,RD
1738271740.318345,709741.000,40999,2,AK,1,100,40208
1738271742.857421,712280.000,40999,2,AK,1,100,RD
1738271745.417998,714840.500,41788,2,AK,1,100,41000
1738271747.978575,717401.000,41788,2,AK,1,100,RD
1738271747.980076,717402.500,41790,2,AK,1,100,41000
1738271747.981576,717404.000,41790,2,AK,1,100,RD
1738271750.546653,719969.000,42580,2,AK,1,100,41791
1738271753.111730,722534.000,42580,2,AK,1,100,RD
1738271753.113230,722535.500,42582,2,AK,1,100,41791
1738271753.114730,722537.000,42582,2,AK,1,100,RD
1738271753.163232,722585.500,42585,2,AK,1,100,42583
1738271753.211733,722634.000,42585,2,AK,1,100,RD
1738271755.727809,725150.000,43369,2,AK,1,100,42583
1738271758.243885,727666.000,43369,2,AK,1,100,RD
1738271758.256886,727679.000,43372,2,AK,1,100,43370
1738271758.269886,727692.000,43372,2,AK,1,100,RD
1738271760.810462,730232.500,44142,2,AK,1,100,43370
1738271763.351039,732773.000,44142,2,AK,1,100,RD
1738271765.910116,735332.000,44937,2,AK,1,100,44143
1738271768.469194,737891.000,44937,2,AK,1,100,RD
1738271768.471194,737893.000,44939,2,AK,1,100,44143
1738271768.473194,737895.000,44939,2,AK,1,100,RD
1738271771.038271,740460.000,45730,2,AK,1,100,44940
1738271773.603348,743025.000,45730,2,AK,1,100,RD
1738271773.604848,743026.500,45732,2,AK,1,100,44940
1738271773.606349,743028.000,45732,2,AK,1,100,RD
1738271773.651350,743073.000,45735,2,AK,1,100,45733
1738271773.696351,743118.000,45735,2,AK,1,100,RD
1738271776.210927,745632.500,46526,2,AK,1,100,45733
1738271778.725503,748147.000,46526,2,AK,1,100,RD
1738271781.283080,750704.500,47314,2,AK,1,100,46527
1738271783.840657,753262.000,47314,2,AK,1,100,RD
1738271783.841657,753263.000,47316,2,AK,1,100,46527
1738271783.842657,753264.000,47316,2,AK,1,100,RD
1738271786.411235,755832.500,48107,2,AK,1,100,47317
1738271788.979812,758401.000,48107,2,AK,1,100,RD
1738271788.981312,758402.500,48109,2,AK,1,100,47317
1738271788.982812,758404.000,48109,2,AK,1,100,RD
1738271791.535389,760956.500,48883,2,AK,1,100,48110
1738271794.087966,763509.000,48883,2,AK,1,100,RD
1738271794.090466,763511.500,48885,2,AK,1,100,48110
1738271794.092967,763514.000,48885,2,AK,1,100,RD
1738271796.646044,766067.000,49665,2,AK,1,100,48886
1738271799.199121,768620.000,49665,2,AK,1,100,RD
1738271799.200120,768621.000,49667,2,AK,1,100,48886
1738271799.201121,768622.000,49667,2,AK,1,100,RD
1738271799.211121,768632.000,49670,2,AK,1,100,49668
1738271799.221121,768642.000,49670,2,AK,1,100,RD
1738271801.781198,771202.000,50457,2,AK,1,100,49668
1738271804.341276,773762.000,50457,2,AK,1,100,RD
1738271806.910353,776331.000,51245,2,AK,1,100,50458
1738271809.479431,778900.000,51245,2,AK,1,100,RD
1738271809.481431,778902.000,51247,2,AK,1,100,50458
1738271809.483431,778904.000,51247,2,AK,1,100,RD
1738271812.050508,781471.000,52037,2,AK,1,100,51248
1738271814.617586,784038.000,52037,2,AK,1,100,RD
1738271814.618586,784039.000,52039,2,AK,1,100,51248
1738271814.619586,784040.000,52039,2,AK,1,100,RD
1738271814.643086,784063.500,52042,2,AK,1,100,52040
1738271814.666587,784087.000,52042,2,AK,1,100,RD
1738271817.203164,786623.500,52827,2,AK,1,100,52040
1738271819.739740,789160.000,52827,2,AK,1,100,RD
1738271822.305317,791725.500,53611,2,AK,1,100,52828
1738271824.870895,794291.000,53611,2,AK,1,100,RD
1738271824.871895,794292.000,53613,2,AK,1,100,52828
1738271824.872895,794293.000,53613,2,AK,1,100,RD
1738271827.444973,796865.000,54400,2,AK,1,100,53614
1738271830.017050,799437.000,54400,2,AK,1,100,RD
1738271830.018050,799438.000,54402,2,AK,1,100,53614
1738271830.019050,799439.000,54402,2,AK,1,100,RD
1738271832.590128,802010.000,55193,2,AK,1,100,54403
1738271835.161205,804581.000,55193,2,AK,1,100,RD
1738271835.162705,804582.500,55195,2,AK,1,100,54403
1738271835.164205,804584.000,55195,2,AK,1,100,RD
1738271835.199706,804619.500,55198,2,AK,1,100,55196
1738271835.235207,804655.000,55198,2,AK,1,100,RD
1738271837.764784,807184.500,55988,2,AK,1,100,55196
1738271840.294360,809714.000,55988,2,AK,1,100,RD
1738271840.306860,809726.500,55991,2,AK,1,100,55989
1738271840.319361,809739.000,55991,2,AK,1,100,RD
1738271842.868438,812288.000,56775,2,AK,1,100,55989
1738271845.417515,814837.000,56775,2,AK,1,100,RD
1738271847.984092,817403.500,57560,2,AK,1,100,56776
1738271850.550669,819970.000,57560,2,AK,1,100,RD
1738271850.553169,819972.500,57562,2,AK,1,100,56776
1738271850.555670,819975.000,57562,2,AK,1,100,RD
1738271850.590171,820009.500,57565,2,AK,1,100,57563
1738271850.624672,820044.000,57565,2,AK,1,100,RD
1738271853.152748,822572.000,58356,2,AK,1,100,57563
1738271855.680824,825100.000,58356,2,AK,1,100,RD
1738271858.253902,827673.000,59142,2,AK,1,100,58357
1738271860.826979,830246.000,59142,2,AK,1,100,RD
1738271860.827979,830247.000,59144,2,AK,1,100,58357
1738271860.828979,830248.000,59144,2,AK,1,100,RD
1738271863.389557,832808.500,59930,2,AK,1,100,59145
1738271865.950134,835369.000,59930,2,AK,1,100,RD
1738271865.953134,835372.000,59932,2,AK,1,100,59145
1738271865.956134,835375.000,59932,2,AK,1,100,RD
1738271868.523211,837942.000,60724,2,AK,1,100,59933
1738271871.090289,840509.000,60724,2,AK,1,100,RD
1738271871.091289,840510.000,60726,2,AK,1,100,59933
1738271871.092289,840511.000,60726,2,AK,1,100,RD
1738271871.126290,840545.000,60729,2,AK,1,100,60727
1738271871.160291,840579.000,60729,2,AK,1,100,RD
1738271873.692868,843111.500,61516,2,AK,1,100,60727
1738271876.225444,845644.000,61516,2,AK,1,100,RD
1738271876.233944,845652.500,61519,2,AK,1,100,61517
1738271876.242444,845661.000,61519,2,AK,1,100,RD
1738271878.798522,848217.000,62309,2,AK,1,100,61517
1738271881.354599,850773.000,62309,2,AK,1,100,RD
1738271881.389600,850808.000,62312,2,AK,1,100,62310
1738271881.424601,850843.000,62312,2,AK,1,100,RD
1738271883.958677,853377.000,63100,2,AK,1,100,62310
1738271886.492754,855911.000,63100,2,AK,1,100,RD
1738271886.503754,855922.000,63103,2,AK,1,100,63101
1738271886.514754,855933.000,63103,2,AK,1,100,RD
