LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1738271568.700168,538128.000,14130,1,T1,1,100,32.512
1738271568.833172,538261.000,14146,1,T1,1,100,32.434
1738271568.966176,538394.000,14177,1,T1,1,100,32.330
1738271569.099180,538527.000,14194,1,T1,1,100,32.426
1738271569.233184,538661.000,14210,1,T1,1,100,32.468
1738271569.366188,538794.000,14241,1,T1,1,100,32.522
1738271569.499192,538927.000,14256,1,T1,1,100,32.474
1738271569.633196,539061.000,14272,1,T1,1,100,32.418
1738271569.766200,539194.000,14303,1,T1,1,100,32.394
1738271569.899204,539327.000,14318,1,T1,1,100,32.454
1738271570.033208,539461.000,14335,1,T1,1,100,32.480
1738271570.166212,539594.000,14365,1,T1,1,100,32.456
1738271570.299216,539727.000,14380,1,T1,1,100,32.375
1738271570.433220,539861.000,14397,1,T1,1,100,32.446
1738271570.566224,539994.000,14412,1,T1,1,100,32.370
1738271570.699228,540127.000,14447,1,T1,1,100,32.479
1738271570.833232,540261.000,14463,1,T1,1,100,32.526
1738271570.966236,540394.000,14478,1,T1,1,100,32.547
1738271571.099240,540527.000,14509,1,T1,1,100,32.556
1738271571.233244,540661.000,14525,1,T1,1,100,32.595
1738271571.366248,540794.000,14541,1,T1,1,100,32.541
1738271571.499253,540927.000,14571,1,T1,1,100,32.482
1738271571.632257,541060.000,14587,1,T1,1,100,32.457
1738271571.766260,541194.000,14603,1,T1,1,100,32.481
1738271571.899265,541327.000,14633,1,T1,1,100,32.527
1738271572.033268,541461.000,14650,1,T1,1,100,32.583
1738271572.166273,541594.000,14665,1,T1,1,100,32.571
1738271572.299277,541727.000,14696,1,T1,1,100,32.566
1738271572.432281,541860.000,14712,1,T1,1,100,32.564
1738271572.566285,541994.000,14727,1,T1,1,100,32.528
1738271572.699289,542127.000,14743,1,T1,1,100,32.441
1738271572.832293,542260.000,14774,1,T1,1,100,32.475
1738271572.966297,542394.000,14789,1,T1,1,100,32.524
1738271573.099301,542527.000,14806,1,T1,1,100,32.511
1738271573.232305,542660.000,14836,1,T1,1,100,32.469
1738271573.366309,542794.000,14852,1,T1,1,100,32.558
1738271573.499313,542927.000,14870,1,T1,1,100,32.596
1738271573.632317,543060.000,14901,1,T1,1,100,32.471
1738271573.766321,543194.000,14921,1,T1,1,100,32.452
1738271573.899325,543327.000,14937,1,T1,1,100,32.444
1738271574.032329,543460.000,14968,1,T1,1,100,32.511
1738271574.166333,543594.000,14983,1,T1,1,100,32.469
1738271574.299337,543727.000,14999,1,T1,1,100,32.558
1738271574.432341,543860.000,15015,1,T1,1,100,32.525
1738271574.566345,543994.000,15045,1,T1,1,100,32.582
1738271574.699349,544127.000,15062,1,T1,1,100,32.464
1738271574.832353,544260.000,15077,1,T1,1,100,32.733
1738271574.966357,544394.000,15108,1,T1,1,100,32.672
1738271575.099361,544527.000,15124,1,T1,1,100,32.610
1738271575.232365,544660.000,15139,1,T1,1,100,32.512
1738271575.365369,544793.000,15170,1,T1,1,100,32.505
1738271575.499373,544927.000,15186,1,T1,1,100,32.431
1738271575.632377,545060.000,15201,1,T1,1,100,32.506
1738271575.765381,545193.000,15236,1,T1,1,100,32.502
1738271575.899385,545327.000,15252,1,T1,1,100,32.501
1738271576.032389,545460.000,15268,1,T1,1,100,32.536
1738271576.165393,545593.000,15298,1,T1,1,100,32.516
1738271576.299397,545727.000,15314,1,T1,1,100,32.578
1738271576.432401,545860.000,15330,1,T1,1,100,32.605
1738271576.565405,545993.000,15362,1,T1,1,100,32.510
1738271576.699409,546127.000,15379,1,T1,1,100,32.469
1738271576.832413,546260.000,15394,1,T1,1,100,32.416
1738271576.965417,546393.000,15410,1,T1,1,100,32.570
1738271577.099421,546527.000,15441,1,T1,1,100,32.637
1738271577.232425,546660.000,15456,1,T1,1,100,32.559
1738271577.365429,546793.000,15473,1,T1,1,100,32.561
1738271577.499434,546927.000,15503,1,T1,1,100,32.455
1738271577.632437,547060.000,15518,1,T1,1,100,32.552
1738271577.765441,547193.000,15535,1,T1,1,100,32.629
1738271577.899446,547327.000,15565,1,T1,1,100,32.591
1738271578.032449,547460.000,15581,1,T1,1,100,32.575
1738271578.165453,547593.000,15597,1,T1,1,100,32.710
1738271578.298458,547726.000,15628,1,T1,1,100,32.662
1738271578.432462,547860.000,15643,1,T1,1,100,32.605
1738271578.565466,547993.000,15659,1,T1,1,100,32.581
1738271578.699470,548127.000,15690,1,T1,1,100,32.641
1738271578.832474,548260.000,15709,2,T1,1,100,32.526
1738271578.965478,548393.000,15709,2,T1,1,100,32.582
1738271579.098482,548526.000,15725,1,T1,1,100,32.500
1738271579.232486,548660.000,15755,1,T1,1,100,32.500
1738271579.365490,548793.000,15772,1,T1,1,100,32.642
1738271579.498494,548926.000,15787,1,T1,1,100,32.597
1738271579.632498,549060.000,15818,1,T1,1,100,32.506
1738271579.765502,549193.000,15834,1,T1,1,100,32.467
1738271579.898506,549326.000,15849,1,T1,1,100,32.592
1738271580.032510,549460.000,15880,1,T1,1,100,32.646
1738271580.165514,549593.000,15896,1,T1,1,100,32.634
1738271580.298518,549726.000,15911,1,T1,1,100,32.735
1738271580.432522,549860.000,15942,1,T1,1,100,32.744
1738271580.565526,549993.000,15958,1,T1,1,100,32.641
1738271580.699530,550127.000,15974,1,T1,1,100,32.561
1738271580.832534,550260.000,15992,1,T1,1,100,32.633
1738271580.965538,550393.000,16022,1,T1,1,100,32.593
1738271581.098542,550526.000,16040,1,T1,1,100,32.505
1738271581.232546,550660.000,16056,1,T1,1,100,32.608
1738271581.365550,550793.000,16087,1,T1,1,100,32.582
1738271581.498554,550926.000,16102,1,T1,1,100,32.571
1738271581.631558,551059.000,16118,1,T1,1,100,32.602
1738271581.765562,551193.000,16151,1,T1,1,100,32.544
1738271581.898566,551326.000,16166,1,T1,1,100,32.413
1738271582.031570,551459.000,16183,1,T1,1,100,32.533
1738271582.165574,551593.000,16213,1,T1,1,100,32.550
1738271582.298578,551726.000,16228,1,T1,1,100,32.557
1738271582.432582,551860.000,16245,1,T1,1,100,32.560
1738271582.565586,551993.000,16275,1,T1,1,100,32.561
1738271582.698590,552126.000,16291,1,T1,1,100,32.562
1738271582.831594,552259.000,16307,1,T1,1,100,32.633
1738271582.965598,552393.000,16322,1,T1,1,100,32.629
1738271583.098602,552526.000,16353,1,T1,1,100,32.556
1738271583.231606,552659.000,16369,1,T1,1,100,32.560
1738271583.365610,552793.000,16385,1,T1,1,100,32.561
1738271583.498614,552926.000,16417,1,T1,1,100,32.526
1738271583.631618,553059.000,16433,1,T1,1,100,32.582
1738271583.765622,553193.000,16449,1,T1,1,100,32.607
1738271583.898626,553326.000,16479,1,T1,1,100,32.617
1738271584.031631,553459.000,16503,1,T1,1,100,32.586
1738271584.165634,553593.000,16518,1,T1,1,100,32.679
1738271584.298639,553726.000,16549,1,T1,1,100,32.577
1738271584.431643,553859.000,16565,1,T1,1,100,32.604
1738271584.565647,553993.000,16580,1,T1,1,100,32.616
1738271584.698651,554126.000,16611,1,T1,1,100,32.692
1738271584.831655,554259.000,16627,1,T1,1,100,32.760
1738271584.964658,554392.000,16642,1,T1,1,100,32.577
1738271585.098663,554526.000,16659,1,T1,1,100,32.604
1738271585.231667,554659.000,16689,1,T1,1,100,32.581
1738271585.364671,554792.000,16705,1,T1,1,100,32.712
1738271585.498675,554926.000,16721,1,T1,1,100,32.663
1738271585.631679,555059.000,16752,1,T1,1,100,32.641
1738271585.764683,555192.000,16769,1,T1,1,100,32.703
1738271585.898687,555326.000,16785,1,T1,1,100,32.588
1738271586.031691,555459.000,16816,1,T1,1,100,32.644
1738271586.164695,555592.000,16833,1,T1,1,100,32.633
1738271586.298699,555726.000,16849,1,T1,1,100,32.629
1738271586.431703,555859.000,16882,1,T1,1,100,32.556
1738271586.564707,555992.000,16897,1,T1,1,100,32.560
1738271586.698711,556126.000,16914,1,T1,1,100,32.632
1738271586.831715,556259.000,16944,1,T1,1,100,32.593
1738271586.964719,556392.000,16959,1,T1,1,100,32.611
1738271587.098723,556526.000,16978,1,T1,1,100,32.583
1738271587.231727,556659.000,17008,1,T1,1,100,32.572
1738271587.364731,556792.000,17024,1,T1,1,100,32.637
1738271587.498735,556926.000,17040,1,T1,1,100,32.630
1738271587.631739,557059.000,17055,1,T1,1,100,32.663
1738271587.764743,557192.000,17086,1,T1,1,100,32.712
1738271587.898747,557326.000,17104,1,T1,1,100,32.592
1738271588.031751,557459.000,17120,1,T1,1,100,32.788
1738271588.164755,557592.000,17150,1,T1,1,100,32.660
1738271588.298759,557726.000,17166,1,T1,1,100,32.569
1738271588.431763,557859.000,17182,1,T1,1,100,32.672
1738271588.564767,557992.000,17212,1,T1,1,100,32.681
1738271588.697771,558125.000,17229,1,T1,1,100,32.826
1738271588.831775,558259.000,17246,1,T1,1,100,32.677
1738271588.964779,558392.000,17262,1,T1,1,100,32.647
1738271589.097783,558525.000,17298,1,T1,1,100,32.599
1738271589.231787,558659.000,17313,1,T1,1,100,32.578
1738271589.364791,558792.000,17329,1,T1,1,100,32.605
1738271589.497795,558925.000,17360,1,T1,1,100,32.652
1738271589.631799,559059.000,17375,1,T1,1,100,32.495
1738271589.764803,559192.000,17392,1,T1,1,100,32.569
1738271589.897807,559325.000,17422,1,T1,1,100,32.636
1738271590.031811,559459.000,17438,1,T1,1,100,32.630
1738271590.164815,559592.000,17454,1,T1,1,100,32.592
1738271590.297819,559725.000,17485,1,T1,1,100,32.646
1738271590.431823,559859.000,17500,1,T1,1,100,32.599
1738271590.564827,559992.000,17516,1,T1,1,100,32.578
1738271590.697832,560125.000,17549,1,T1,1,100,32.640
1738271590.831836,560259.000,17564,1,T1,1,100,32.596
1738271590.964840,560392.000,17580,1,T1,1,100,32.648
1738271591.097844,560525.000,17611,1,T1,1,100,32.670
1738271591.231848,560659.000,17626,1,T1,1,100,32.609
1738271591.364852,560792.000,17643,1,T1,1,100,32.725
1738271591.497856,560925.000,17658,1,T1,1,100,32.668
1738271591.631860,561059.000,17691,1,T1,1,100,32.573
1738271591.764864,561192.000,17707,1,T1,1,100,32.567
1738271591.897868,561325.000,17722,1,T1,1,100,32.635
1738271592.030872,561458.000,17753,1,T1,1,100,32.629
1738271592.164876,561592.000,17769,1,T1,1,100,32.662
1738271592.297880,561725.000,17784,1,T1,1,100,32.748
1738271592.430884,561858.000,17817,1,T1,1,100,32.607
1738271592.564888,561992.000,17833,1,T1,1,100,32.511
1738271592.697892,562125.000,17849,1,T1,1,100,32.540
1738271592.830896,562258.000,17879,1,T1,1,100,32.553
1738271592.964900,562392.000,17895,1,T1,1,100,32.629
1738271593.097904,562525.000,17911,1,T1,1,100,32.556
1738271593.230908,562658.000,17927,1,T1,1,100,32.631
1738271593.364912,562792.000,17958,1,T1,1,100,32.486
1738271593.497916,562925.000,17973,1,T1,1,100,32.529
1738271593.630920,563058.000,17989,1,T1,1,100,32.619
1738271593.764924,563192.000,18020,1,T1,1,100,32.693
1738271593.897928,563325.000,18035,1,T1,1,100,32.655
1738271594.030932,563458.000,18052,1,T1,1,100,32.638
1738271594.164436,563591.500,18085,2,T1,1,100,32.666
1738271594.297940,563725.000,18085,2,T1,1,100,32.607
1738271594.430944,563858.000,18102,1,T1,1,100,32.688
1738271594.564948,563992.000,18132,1,T1,1,100,32.688
1738271594.697952,564125.000,18148,1,T1,1,100,32.652
1738271594.830956,564258.000,18164,1,T1,1,100,32.743
1738271594.964960,564392.000,18195,1,T1,1,100,32.712
1738271595.097964,564525.000,18210,1,T1,1,100,32.733
1738271595.230968,564658.000,18226,1,T1,1,100,32.743
1738271595.364972,564792.000,18257,1,T1,1,100,32.711
1738271595.497976,564925.000,18272,1,T1,1,100,32.733
1738271595.630980,565058.000,18290,1,T1,1,100,32.707
1738271595.763984,565191.000,18306,1,T1,1,100,32.767
1738271595.897988,565325.000,18338,1,T1,1,100,32.686
1738271596.030993,565458.000,18355,1,T1,1,100,32.652
1738271596.163996,565591.000,18370,1,T1,1,100,32.637
1738271596.298000,565725.000,18401,1,T1,1,100,32.701
1738271596.431005,565858.000,18417,1,T1,1,100,32.729
1738271596.564008,565991.000,18432,1,T1,1,100,32.705
1738271596.698013,566125.000,18463,1,T1,1,100,32.731
1738271596.831017,566258.000,18479,1,T1,1,100,32.671
1738271596.964020,566391.000,18494,1,T1,1,100,32.716
1738271597.098025,566525.000,18525,1,T1,1,100,32.629
1738271597.231029,566658.000,18541,1,T1,1,100,32.627
1738271597.364033,566791.000,18557,1,T1,1,100,32.768
1738271597.498037,566925.000,18587,1,T1,1,100,32.758
1738271597.631041,567058.000,18603,1,T1,1,100,32.789
1738271597.764045,567191.000,18619,1,T1,1,100,32.838
1738271597.898049,567325.000,18637,1,T1,1,100,32.823
1738271598.031053,567458.000,18668,1,T1,1,100,32.711
1738271598.164057,567591.000,18683,1,T1,1,100,32.698
1738271598.297061,567724.000,18699,1,T1,1,100,32.763
1738271598.431065,567858.000,18730,1,T1,1,100,32.649
1738271598.564069,567991.000,18745,1,T1,1,100,32.706
1738271598.697073,568124.000,18762,1,T1,1,100,32.660
1738271598.831077,568258.000,18792,1,T1,1,100,32.676
1738271598.964081,568391.000,18807,1,T1,1,100,32.647
1738271599.097085,568524.000,18824,1,T1,1,100,32.741
1738271599.231089,568658.000,18854,1,T1,1,100,32.711
1738271599.364093,568791.000,18876,1,T1,1,100,32.697
1738271599.497097,568924.000,18891,1,T1,1,100,32.656
1738271599.631101,569058.000,18907,1,T1,1,100,32.709
1738271599.764105,569191.000,18923,1,T1,1,100,32.839
1738271599.897109,569324.000,18955,1,T1,1,100,32.753
1738271600.031113,569458.000,18972,1,T1,1,100,32.645
1738271600.164117,569591.000,18987,1,T1,1,100,32.598
1738271600.297121,569724.000,19018,1,T1,1,100,32.720
1738271600.431125,569858.000,19034,1,T1,1,100,32.772
1738271600.564129,569991.000,19049,1,T1,1,100,32.689
