LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738272115.634665,1085046.000,33118,1,BV,1,100,4.08
1738272120.633816,1090045.000,33898,1,BV,1,100,4.08
1738272125.633967,1095045.000,34679,1,BV,1,100,4.08
1738272130.633117,1100044.000,35462,1,BV,1,100,4.08
1738272135.633268,1105044.000,36226,1,BV,1,100,4.08
1738272140.632419,1110043.000,37003,1,BV,1,100,4.08
1738272145.632570,1115043.000,37779,1,BV,1,100,4.08
1738272150.631721,1120042.000,38559,1,BV,1,100,4.08
1738272155.631871,1125042.000,39342,1,BV,1,100,4.08
1738272160.631022,1130041.000,40101,1,BV,1,100,4.08
1738272165.631173,1135041.000,40882,1,BV,1,100,4.08
1738272170.630324,1140040.000,41663,1,BV,1,100,4.08
1738272175.630475,1145040.000,42443,1,BV,1,100,4.08
1738272180.629626,1150039.000,43201,1,BV,1,100,4.08
1738272185.629776,1155039.000,43971,1,BV,1,100,4.08
1738272190.628927,1160038.000,44743,1,BV,1,100,4.08
1738272195.629078,1165038.000,45520,1,BV,1,100,4.08
1738272200.628229,1170037.000,46276,1,BV,1,100,4.08
1738272205.628380,1175037.000,47052,1,BV,1,100,4.08
1738272210.627530,1180036.000,47809,1,BV,1,100,4.08
1738272215.627681,1185036.000,48589,1,BV,1,100,4.08
1738272220.626832,1190035.000,49353,1,BV,1,100,4.08
1738272225.626983,1195035.000,50131,1,BV,1,100,4.08
1738272230.626133,1200034.000,50907,1,BV,1,100,4.07
1738272235.626284,1205034.000,51665,1,BV,1,100,4.08
1738272240.625435,1210033.000,52443,1,BV,1,100,4.08
1738272245.625586,1215033.000,53221,1,BV,1,100,4.08
1738272250.624737,1220032.000,53979,1,BV,1,100,4.08
1738272255.624887,1225032.000,54760,1,BV,1,100,4.08
1738272260.624038,1230031.000,55534,1,BV,1,100,4.08
1738272265.624189,1235031.000,56314,1,BV,1,100,4.07
1738272270.623340,1240030.000,57087,1,BV,1,100,4.08
1738272275.623491,1245030.000,57865,1,BV,1,100,4.07
1738272280.622642,1250029.000,58627,1,BV,1,100,4.07
1738272285.622792,1255029.000,59407,1,BV,1,100,4.07
1738272290.621943,1260028.000,60187,1,BV,1,100,4.07
1738272295.622094,1265028.000,60965,1,BV,1,100,4.07
1738272300.621245,1270027.000,61727,1,BV,1,100,4.08
1738272305.621396,1275027.000,62504,1,BV,1,100,4.07
1738272310.620546,1280026.000,63282,1,BV,1,100,4.08
1738272315.620697,1285026.000,64062,1,BV,1,100,4.07
1738272320.619848,1290025.000,64842,1,BV,1,100,4.08
1738272325.619999,1295025.000,70,1,BV,1,100,4.08
1738272330.619149,1300024.000,850,1,BV,1,100,4.08
1738272335.619300,1305024.000,1628,1,BV,1,100,4.08
1738272340.618451,1310023.000,2401,1,BV,1,100,4.08
1738272345.618602,1315023.000,3179,1,BV,1,100,4.08
1738272350.617753,1320022.000,3973,1,BV,1,100,4.07
1738272355.617903,1325022.000,4754,1,BV,1,100,4.08
1738272360.617054,1330021.000,5511,1,BV,1,100,4.07
1738272365.617205,1335021.000,6291,1,BV,1,100,4.07
1738272370.616356,1340020.000,7069,1,BV,1,100,4.07
1738272375.616507,1345020.000,7866,1,BV,1,100,4.08
1738272380.615658,1350019.000,8629,1,BV,1,100,4.08
1738272385.615808,1355019.000,9404,1,BV,1,100,4.08
1738272390.614959,1360018.000,10181,1,BV,1,100,4.08
1738272395.615110,1365018.000,10960,1,BV,1,100,4.07
1738272400.614261,1370017.000,11723,1,BV,1,100,4.07
1738272405.614412,1375017.000,12500,1,BV,1,100,4.07
1738272410.613562,1380016.000,13257,1,BV,1,100,4.08
1738272415.613713,1385016.000,14034,1,BV,1,100,4.07
1738272420.612864,1390015.000,14817,1,BV,1,100,4.07
1738272425.613015,1395015.000,15595,1,BV,1,100,4.07
1738272430.612166,1400014.000,16373,1,BV,1,100,4.07
1738272435.612316,1405014.000,17154,1,BV,1,100,4.08
1738272440.611467,1410013.000,17914,1,BV,1,100,4.07
1738272445.611618,1415013.000,18696,1,BV,1,100,4.08
1738272450.610769,1420012.000,19478,1,BV,1,100,4.07
1738272455.610920,1425012.000,20258,1,BV,1,100,4.07
1738272460.610070,1430011.000,21042,1,BV,1,100,4.07
1738272465.610221,1435011.000,21818,1,BV,1,100,4.07
1738272470.609372,1440010.000,22582,1,BV,1,100,4.07
1738272475.609523,1445010.000,23363,1,BV,1,100,4.07
1738272480.608674,1450009.000,24144,1,BV,1,100,4.08
1738272485.608824,1455009.000,24940,1,BV,1,100,4.07
1738272490.607975,1460008.000,25702,1,BV,1,100,4.07
1738272495.608126,1465008.000,26487,1,BV,1,100,4.07
1738272500.607277,1470007.000,27253,1,BV,1,100,4.07
1738272505.607428,1475007.000,28035,1,BV,1,100,4.07
1738272510.606578,1480006.000,28815,1,BV,1,100,4.07
1738272515.606729,1485006.000,29593,1,BV,1,100,4.07
1738272520.605880,1490005.000,30377,1,BV,1,100,4.07
1738272525.606031,1495005.000,31142,1,BV,1,100,4.08
1738272530.605182,1500004.000,31919,1,BV,1,100,4.07
1738272535.605332,1505004.000,32700,1,BV,1,100,4.07
1738272540.604483,1510003.000,33482,1,BV,1,100,4.07
1738272545.604634,1515003.000,34248,1,BV,1,100,4.07
1738272550.603785,1520002.000,35032,1,BV,1,100,4.07
1738272555.603936,1525002.000,35813,1,BV,1,100,4.07
1738272560.603086,1530001.000,36595,1,BV,1,100,4.07
1738272565.603237,1535001.000,37361,1,BV,1,100,4.07
1738272570.602388,1540000.000,38143,1,BV,1,100,4.07
1738272575.602539,1545000.000,38918,1,BV,1,100,4.07
1738272580.601690,1549999.000,39680,1,BV,1,100,4.07
1738272585.601840,1554999.000,40444,1,BV,1,100,4.06
1738272590.600991,1559998.000,41226,1,BV,1,100,4.07
1738272595.601142,1564998.000,42005,1,BV,1,100,4.07
1738272600.600293,1569997.000,42789,1,BV,1,100,4.06
1738272605.600444,1574997.000,43569,1,BV,1,100,4.07
1738272610.599595,1579996.000,44335,1,BV,1,100,4.07
1738272615.599745,1584996.000,45100,1,BV,1,100,4.06
1738272620.598896,1589995.000,45882,1,BV,1,100,4.06
1738272625.599047,1594995.000,46667,1,BV,1,100,4.07
1738272630.598198,1599994.000,47450,1,BV,1,100,4.07
1738272635.598349,1604994.000,48212,1,BV,1,100,4.07
1738272640.597499,1609993.000,49001,1,BV,1,100,4.06
1738272645.597650,1614993.000,49781,1,BV,1,100,4.06
1738272650.596801,1619992.000,50549,1,BV,1,100,4.06
1738272655.596952,1624992.000,51335,1,BV,1,100,4.06
1738272660.596102,1629991.000,52113,1,BV,1,100,4.06
1738272665.596253,1634991.000,52893,1,BV,1,100,4.07
1738272670.595404,1639990.000,53676,1,BV,1,100,4.07
1738272675.595555,1644990.000,54442,1,BV,1,100,4.06
1738272680.594706,1649989.000,55225,1,BV,1,100,4.06
1738272685.594857,1654989.000,56007,1,BV,1,100,4.06
1738272690.594007,1659988.000,56787,1,BV,1,100,4.07
1738272695.594158,1664988.000,57557,1,BV,1,100,4.06
1738272700.593309,1669987.000,58339,1,BV,1,100,4.06
1738272705.593460,1674987.000,59126,1,BV,1,100,4.07
1738272710.592611,1679986.000,59911,1,BV,1,100,4.06
1738272715.592761,1684986.000,60695,1,BV,1,100,4.06
1738272720.591912,1689985.000,61458,1,BV,1,100,4.06
1738272725.592063,1694985.000,62242,1,BV,1,100,4.06
1738272730.591214,1699984.000,63028,1,BV,1,100,4.06
1738272735.591365,1704984.000,63794,1,BV,1,100,4.06
1738272740.590515,1709983.000,64576,1,BV,1,100,4.06
1738272745.590666,1714983.000,65358,1,BV,1,100,4.06
1738272750.589817,1719982.000,609,1,BV,1,100,4.06
1738272755.589968,1724982.000,1389,1,BV,1,100,4.06
1738272760.589118,1729981.000,2172,1,BV,1,100,4.06
1738272765.589269,1734981.000,2955,1,BV,1,100,4.06
1738272770.588420,1739980.000,3719,1,BV,1,100,4.06
1738272775.588571,1744980.000,4517,1,BV,1,100,4.06
1738272780.587722,1749979.000,5297,1,BV,1,100,4.06
1738272785.587873,1754979.000,6058,1,BV,1,100,4.06
1738272790.587023,1759978.000,6834,1,BV,1,100,4.06
1738272795.587174,1764978.000,7615,1,BV,1,100,4.06
1738272800.586325,1769977.000,8392,1,BV,1,100,4.06
1738272805.586476,1774977.000,9154,1,BV,1,100,4.06
1738272810.585627,1779976.000,9934,1,BV,1,100,4.06
1738272815.585778,1784976.000,10728,1,BV,1,100,4.06
1738272820.584928,1789975.000,11507,1,BV,1,100,4.06
1738272825.585079,1794975.000,12268,1,BV,1,100,4.06
1738272830.584230,1799974.000,13049,1,BV,1,100,4.06
1738272835.584381,1804974.000,13813,1,BV,1,100,4.06
1738272840.583531,1809973.000,14615,1,BV,1,100,4.06
1738272845.583682,1814973.000,15391,1,BV,1,100,4.06
1738272850.582833,1819972.000,16151,1,BV,1,100,4.06
1738272855.582984,1824972.000,16945,1,BV,1,100,4.06
1738272860.582135,1829971.000,17730,1,BV,1,100,4.06
1738272865.582285,1834971.000,18509,1,BV,1,100,4.06
1738272870.581436,1839970.000,19268,1,BV,1,100,4.06
1738272875.581587,1844970.000,20049,1,BV,1,100,4.06
1738272880.580738,1849969.000,20831,1,BV,1,100,4.06
1738272885.580889,1854969.000,21610,1,BV,1,100,4.06
1738272890.580040,1859968.000,22367,1,BV,1,100,4.06
1738272895.580190,1864968.000,23163,1,BV,1,100,4.05
1738272900.579341,1869967.000,23940,1,BV,1,100,4.05
1738272905.579492,1874967.000,24714,1,BV,1,100,4.05
1738272910.578643,1879966.000,25495,1,BV,1,100,4.06
1738272915.578794,1884966.000,26256,1,BV,1,100,4.06
1738272920.577944,1889965.000,27038,1,BV,1,100,4.06
1738272925.578095,1894965.000,27834,1,BV,1,100,4.06
1738272930.577246,1899964.000,28612,1,BV,1,100,4.06
1738272935.577397,1904964.000,29372,1,BV,1,100,4.06
1738272940.576548,1909963.000,30168,1,BV,1,100,4.05
1738272945.576698,1914963.000,30945,1,BV,1,100,4.06
1738272950.575849,1919962.000,31728,1,BV,1,100,4.06
1738272955.576000,1924962.000,32506,1,BV,1,100,4.06
1738272960.575151,1929961.000,33288,1,BV,1,100,4.05
1738272965.575302,1934961.000,34053,1,BV,1,100,4.05
1738272970.574452,1939960.000,34834,1,BV,1,100,4.06
1738272975.574603,1944960.000,35614,1,BV,1,100,4.06
1738272980.573754,1949959.000,36396,1,BV,1,100,4.05
1738272985.573905,1954959.000,37156,1,BV,1,100,4.05
1738272990.573056,1959958.000,37936,1,BV,1,100,4.05
1738272995.573206,1964958.000,38707,1,BV,1,100,4.06
1738273000.572357,1969957.000,39471,1,BV,1,100,4.05
1738273005.572508,1974957.000,40254,1,BV,1,100,4.05
1738273010.571659,1979956.000,41035,1,BV,1,100,4.05
