LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1738271568.640166,538068.000,14109,1,EL,1,100,26413.000000
1738271568.706168,538134.000,14129,1,EL,1,100,26413.199219
1738271568.773170,538201.000,14145,2,EL,1,100,26413.199219
1738271568.840172,538268.000,14145,2,EL,1,100,26413.000000
1738271568.906174,538334.000,14160,1,EL,1,100,26413.000000
1738271568.973176,538401.000,14176,2,EL,1,100,26413.000000
1738271569.040178,538468.000,14176,2,EL,1,100,26413.000000
1738271569.106180,538534.000,14193,1,EL,1,100,26413.000000
1738271569.173182,538601.000,14209,2,EL,1,100,26413.000000
1738271569.240184,538668.000,14209,2,EL,1,100,26413.000000
1738271569.306186,538734.000,14224,1,EL,1,100,26413.000000
1738271569.373188,538801.000,14240,2,EL,1,100,26413.000000
1738271569.440190,538868.000,14240,2,EL,1,100,26413.000000
1738271569.506192,538934.000,14255,1,EL,1,100,26413.000000
1738271569.573194,539001.000,14271,2,EL,1,100,26413.199219
1738271569.640196,539068.000,14271,2,EL,1,100,26413.400391
1738271569.706198,539134.000,14287,1,EL,1,100,26413.199219
1738271569.772700,539200.500,14302,2,EL,1,100,26413.199219
1738271569.839202,539267.000,14302,2,EL,1,100,26413.599609
1738271569.906204,539334.000,14317,1,EL,1,100,26413.599609
1738271569.973207,539401.000,14334,2,EL,1,100,26414.000000
1738271570.040208,539468.000,14334,2,EL,1,100,26413.800781
1738271570.106210,539534.000,14349,1,EL,1,100,26414.000000
1738271570.172712,539600.500,14364,2,EL,1,100,26414.000000
1738271570.239214,539667.000,14364,2,EL,1,100,26414.000000
1738271570.306216,539734.000,14379,1,EL,1,100,26414.000000
1738271570.373219,539801.000,14396,2,EL,1,100,26413.800781
1738271570.440221,539868.000,14396,2,EL,1,100,26414.000000
1738271570.506222,539934.000,14411,1,EL,1,100,26414.000000
1738271570.572725,540000.500,14427,2,EL,1,100,26414.199219
1738271570.639226,540067.000,14427,2,EL,1,100,26414.000000
1738271570.706228,540134.000,14446,2,EL,1,100,26414.000000
1738271570.773231,540201.000,14446,2,EL,1,100,26414.000000
1738271570.839232,540267.000,14462,1,EL,1,100,26414.000000
