LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738257281.711731,1771939.000,19099,1,BV,1,100,4.02
1738257286.710960,1776938.000,19919,1,BV,1,100,4.03
1738257291.711188,1781938.000,20738,1,BV,1,100,4.02
1738257296.710416,1786937.000,21584,1,BV,1,100,4.03
1738257301.710644,1791937.000,22409,1,BV,1,100,4.03
1738257306.709873,1796936.000,23234,1,BV,1,100,4.03
1738257311.710101,1801936.000,24061,1,BV,1,100,4.02
1738257316.709329,1806935.000,24885,1,BV,1,100,4.02
1738257321.709558,1811935.000,25709,1,BV,1,100,4.02
1738257326.708786,1816934.000,26533,1,BV,1,100,4.02
1738257331.709014,1821934.000,27352,1,BV,1,100,4.02
1738257336.708242,1826933.000,28178,1,BV,1,100,4.02
1738257341.708470,1831933.000,29000,1,BV,1,100,4.02
1738257346.707699,1836932.000,29825,1,BV,1,100,4.02
1738257351.707927,1841932.000,30655,1,BV,1,100,4.02
1738257356.707155,1846931.000,31479,1,BV,1,100,4.03
1738257361.707383,1851931.000,32319,1,BV,1,100,4.02
1738257366.706612,1856930.000,33122,1,BV,1,100,4.02
1738257371.706840,1861930.000,33944,1,BV,1,100,4.02
1738257376.706068,1866929.000,34767,1,BV,1,100,4.02
1738257381.706296,1871929.000,35574,1,BV,1,100,4.02
1738257386.705524,1876928.000,36396,1,BV,1,100,4.02
1738257391.705753,1881928.000,37217,1,BV,1,100,4.02
1738257396.704981,1886927.000,38017,1,BV,1,100,4.02
1738257401.705209,1891927.000,38841,1,BV,1,100,4.02
1738257406.704437,1896926.000,39668,1,BV,1,100,4.02
1738257411.704666,1901926.000,40498,1,BV,1,100,4.02
1738257416.703894,1906925.000,41306,1,BV,1,100,4.02
1738257421.704122,1911925.000,42126,1,BV,1,100,4.02
1738257426.703351,1916924.000,42949,1,BV,1,100,4.02
1738257431.703579,1921924.000,43765,1,BV,1,100,4.02
1738257436.702807,1926923.000,44584,1,BV,1,100,4.02
1738257441.703035,1931923.000,45409,1,BV,1,100,4.02
1738257446.702263,1936922.000,46213,1,BV,1,100,4.02
1738257451.702492,1941922.000,47040,1,BV,1,100,4.02
1738257456.701720,1946921.000,47857,1,BV,1,100,4.02
1738257461.701948,1951921.000,48679,1,BV,1,100,4.02
1738257466.701176,1956920.000,49488,1,BV,1,100,4.02
1738257471.701405,1961920.000,50310,1,BV,1,100,4.02
1738257476.700633,1966919.000,51135,1,BV,1,100,4.02
1738257481.700861,1971919.000,51947,1,BV,1,100,4.02
1738257486.700089,1976918.000,52767,1,BV,1,100,4.02
1738257491.700318,1981918.000,53587,1,BV,1,100,4.02
1738257496.699546,1986917.000,54409,1,BV,1,100,4.02
1738257501.699774,1991917.000,55232,1,BV,1,100,4.02
1738257506.699002,1996916.000,56036,1,BV,1,100,4.01
1738257511.699231,2001916.000,56858,1,BV,1,100,4.01
1738257516.698459,2006915.000,57681,1,BV,1,100,4.02
1738257521.698687,2011915.000,58500,1,BV,1,100,4.02
1738257526.697915,2016914.000,59306,1,BV,1,100,4.02
1738257531.698143,2021914.000,60131,1,BV,1,100,4.02
1738257536.697372,2026913.000,60962,1,BV,1,100,4.01
1738257541.697600,2031913.000,61740,1,BV,1,100,4.01
1738257546.696828,2036912.000,62539,1,BV,1,100,4.02
1738257551.697057,2041912.000,63335,1,BV,1,100,4.02
1738257556.696285,2046911.000,64127,1,BV,1,100,4.02
1738257561.696513,2051911.000,64907,1,BV,1,100,4.02
1738257566.695741,2056910.000,172,1,BV,1,100,4.01
1738257571.695969,2061910.000,963,1,BV,1,100,4.02
1738257576.695198,2066909.000,1757,1,BV,1,100,4.01
1738257581.695426,2071909.000,2550,1,BV,1,100,4.02
1738257586.694654,2076908.000,3347,1,BV,1,100,4.02
1738257591.694882,2081908.000,4146,1,BV,1,100,4.02
1738257596.694111,2086907.000,4938,1,BV,1,100,4.02
1738257601.694339,2091907.000,5712,1,BV,1,100,4.02
1738257606.693567,2096906.000,6501,1,BV,1,100,4.02
1738257611.693795,2101906.000,7298,1,BV,1,100,4.02
1738257616.693024,2106905.000,8084,1,BV,1,100,4.01
1738257621.693252,2111905.000,8887,1,BV,1,100,4.01
1738257626.692480,2116904.000,9701,1,BV,1,100,4.02
1738257631.692708,2121904.000,10496,1,BV,1,100,4.02
1738257636.691936,2126903.000,11280,1,BV,1,100,4.02
1738257641.692165,2131903.000,12068,1,BV,1,100,4.01
1738257646.691393,2136902.000,12863,1,BV,1,100,4.02
1738257651.691621,2141902.000,13677,1,BV,1,100,4.02
1738257656.690850,2146901.000,14477,1,BV,1,100,4.02
1738257661.691078,2151901.000,15275,1,BV,1,100,4.01
1738257666.690306,2156900.000,16053,1,BV,1,100,4.01
1738257671.690534,2161900.000,16854,1,BV,1,100,4.01
1738257676.689763,2166899.000,17646,1,BV,1,100,4.01
1738257681.689991,2171899.000,18447,1,BV,1,100,4.01
1738257686.689219,2176898.000,19243,1,BV,1,100,4.01
1738257691.689447,2181898.000,20045,1,BV,1,100,4.01
1738257696.688675,2186897.000,20844,1,BV,1,100,4.01
1738257701.688904,2191897.000,21644,1,BV,1,100,4.01
1738257706.688132,2196896.000,22439,1,BV,1,100,4.01
1738257711.688360,2201896.000,23231,1,BV,1,100,4.01
1738257716.687588,2206895.000,24023,1,BV,1,100,4.02
1738257721.687817,2211895.000,24811,1,BV,1,100,4.02
1738257726.687045,2216894.000,25612,1,BV,1,100,4.01
1738257731.687273,2221894.000,26407,1,BV,1,100,4.01
1738257736.686501,2226893.000,27206,1,BV,1,100,4.01
1738257741.686730,2231893.000,27997,1,BV,1,100,4.00
1738257746.685958,2236892.000,28799,1,BV,1,100,4.00
1738257751.686186,2241892.000,29596,1,BV,1,100,4.01
1738257756.685414,2246891.000,30408,1,BV,1,100,4.01
1738257761.685643,2251891.000,31208,1,BV,1,100,4.01
1738257766.684871,2256890.000,32004,1,BV,1,100,4.01
1738257771.685099,2261890.000,32806,1,BV,1,100,4.01
1738257776.684327,2266889.000,33584,1,BV,1,100,4.01
1738257781.684556,2271889.000,34383,1,BV,1,100,4.01
1738257786.683784,2276888.000,35187,1,BV,1,100,4.01
1738257791.684012,2281888.000,35955,1,BV,1,100,4.01
1738257796.683240,2286887.000,36749,1,BV,1,100,4.01
1738257801.683469,2291887.000,37543,1,BV,1,100,4.01
1738257806.682697,2296886.000,38335,1,BV,1,100,4.01
1738257811.682925,2301886.000,39121,1,BV,1,100,4.01
1738257816.682153,2306885.000,39924,1,BV,1,100,4.00
1738257821.682381,2311885.000,40721,1,BV,1,100,4.01
1738257826.681610,2316884.000,41503,1,BV,1,100,4.00
1738257831.681838,2321884.000,42284,1,BV,1,100,4.00
1738257836.681066,2326883.000,43074,1,BV,1,100,4.01
1738257841.681294,2331883.000,43868,1,BV,1,100,4.00
1738257846.680523,2336882.000,44671,1,BV,1,100,4.00
1738257851.680751,2341882.000,45455,1,BV,1,100,4.00
1738257856.679979,2346881.000,46239,1,BV,1,100,4.01
1738257861.680207,2351881.000,47032,1,BV,1,100,4.00
1738257866.679436,2356880.000,47829,1,BV,1,100,4.00
1738257871.679664,2361880.000,48608,1,BV,1,100,4.00
1738257876.678892,2366879.000,49406,1,BV,1,100,4.00
1738257881.679120,2371879.000,50205,1,BV,1,100,4.01
1738257886.678349,2376878.000,50987,1,BV,1,100,4.00
1738257891.678577,2381878.000,51782,1,BV,1,100,4.00
1738257896.677805,2386877.000,52577,1,BV,1,100,4.00
1738257901.678033,2391877.000,53367,1,BV,1,100,4.01
1738257906.677262,2396876.000,54145,1,BV,1,100,4.00
1738257911.677490,2401876.000,54938,1,BV,1,100,4.00
1738257916.676718,2406875.000,55730,1,BV,1,100,4.00
1738257921.676946,2411875.000,56502,1,BV,1,100,4.00
1738257926.676175,2416874.000,57294,1,BV,1,100,4.00
1738257931.676403,2421874.000,58104,1,BV,1,100,4.00
1738257936.675631,2426873.000,58880,1,BV,1,100,4.00
1738257941.675859,2431873.000,59675,1,BV,1,100,4.00
1738257946.675087,2436872.000,60467,1,BV,1,100,4.00
1738257951.675316,2441872.000,61257,1,BV,1,100,4.00
1738257956.674544,2446871.000,62044,1,BV,1,100,4.00
1738257961.674772,2451871.000,62848,1,BV,1,100,4.00
1738257966.674001,2456870.000,63645,1,BV,1,100,4.00
1738257971.674229,2461870.000,64422,1,BV,1,100,4.00
1738257976.673457,2466869.000,65218,1,BV,1,100,4.00
1738257981.673685,2471869.000,474,1,BV,1,100,4.00
1738257986.672913,2476868.000,1286,1,BV,1,100,4.00
1738257991.673142,2481868.000,2080,1,BV,1,100,4.00
1738257996.672370,2486867.000,2863,1,BV,1,100,4.00
1738258001.672598,2491867.000,3673,1,BV,1,100,4.00
1738258006.671826,2496866.000,4468,1,BV,1,100,4.00
1738258011.672055,2501866.000,5263,1,BV,1,100,4.00
1738258016.671283,2506865.000,6041,1,BV,1,100,3.99
1738258021.671511,2511865.000,6851,1,BV,1,100,4.00
1738258026.670739,2516864.000,7647,1,BV,1,100,4.00
1738258031.670968,2521864.000,8441,1,BV,1,100,4.00
1738258036.670196,2526863.000,9229,1,BV,1,100,4.00
1738258041.670424,2531863.000,10032,1,BV,1,100,4.00
1738258046.669652,2536862.000,10822,1,BV,1,100,4.00
1738258051.669881,2541862.000,11611,1,BV,1,100,4.00
1738258056.669109,2546861.000,12420,1,BV,1,100,4.00
1738258061.669337,2551861.000,13199,1,BV,1,100,4.00
1738258066.668565,2556860.000,13994,1,BV,1,100,4.00
