LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738257280.945697,1771173.000,18970,1,EA,1,100,0.030034
1738257281.012200,1771239.500,18988,2,EA,1,100,0.030034
1738257281.078703,1771306.000,18988,2,EA,1,100,0.030034
1738257281.145206,1771372.500,19004,2,EA,1,100,0.030034
1738257281.211709,1771439.000,19004,2,EA,1,100,0.030033
1738257281.278712,1771506.000,19021,1,EA,1,100,0.030033
1738257281.345215,1771572.500,19037,2,EA,1,100,0.030034
1738257281.411718,1771639.000,19037,2,EA,1,100,0.030034
1738257281.478721,1771706.000,19054,1,EA,1,100,0.030034
1738257281.545224,1771772.500,19070,2,EA,1,100,0.030034
1738257281.611727,1771839.000,19070,2,EA,1,100,0.030034
1738257281.678730,1771906.000,19087,1,EA,1,100,0.030034
1738257281.745233,1771972.500,19106,2,EA,1,100,0.030034
1738257281.811736,1772039.000,19106,2,EA,1,100,0.030034
1738257281.878739,1772106.000,19122,1,EA,1,100,0.030034
1738257281.945242,1772172.500,19138,2,EA,1,100,0.030034
1738257282.011745,1772239.000,19138,2,EA,1,100,0.030034
1738257282.078748,1772306.000,19156,1,EA,1,100,0.030034
1738257282.145251,1772372.500,19172,2,EA,1,100,0.030033
1738257282.211754,1772439.000,19172,2,EA,1,100,0.030033
1738257282.278757,1772506.000,19188,2,EA,1,100,0.030033
1738257282.345760,1772573.000,19188,2,EA,1,100,0.030033
1738257282.411763,1772639.000,19205,1,EA,1,100,0.030034
1738257282.478766,1772706.000,19222,2,EA,1,100,0.030033
1738257282.545770,1772773.000,19222,2,EA,1,100,0.030033
1738257282.611773,1772839.000,19238,1,EA,1,100,0.030033
1738257282.678776,1772906.000,19255,2,EA,1,100,0.030033
1738257282.745779,1772973.000,19255,2,EA,1,100,0.030033
1738257282.811782,1773039.000,19271,1,EA,1,100,0.030033
1738257282.878785,1773106.000,19288,2,EA,1,100,0.030033
1738257282.945788,1773173.000,19288,2,EA,1,100,0.030033
1738257283.011791,1773239.000,19304,1,EA,1,100,0.030033
1738257283.078794,1773306.000,19321,2,EA,1,100,0.030033
1738257283.145797,1773373.000,19321,2,EA,1,100,0.030033
1738257283.212300,1773439.500,19342,2,EA,1,100,0.030034
1738257283.278803,1773506.000,19342,2,EA,1,100,0.030033
1738257283.345806,1773573.000,19359,1,EA,1,100,0.030034
1738257283.412309,1773639.500,19376,2,EA,1,100,0.030034
1738257283.478812,1773706.000,19376,2,EA,1,100,0.030034
1738257283.544815,1773772.000,19393,1,EA,1,100,0.030034
1738257283.611818,1773839.000,19408,2,EA,1,100,0.030034
1738257283.678821,1773906.000,19408,2,EA,1,100,0.030034
1738257283.744824,1773972.000,19426,1,EA,1,100,0.030034
1738257283.811827,1774039.000,19442,2,EA,1,100,0.030034
1738257283.878830,1774106.000,19442,2,EA,1,100,0.030034
1738257283.944834,1774172.000,19459,1,EA,1,100,0.030034
1738257284.011837,1774239.000,19475,2,EA,1,100,0.030034
1738257284.078840,1774306.000,19475,2,EA,1,100,0.030034
1738257284.144843,1774372.000,19492,1,EA,1,100,0.030034
1738257284.211846,1774439.000,19508,2,EA,1,100,0.030034
1738257284.278849,1774506.000,19508,2,EA,1,100,0.030034
1738257284.344852,1774572.000,19525,1,EA,1,100,0.030034
1738257284.411855,1774639.000,19541,2,EA,1,100,0.030034
1738257284.478858,1774706.000,19541,2,EA,1,100,0.030034
1738257284.544861,1774772.000,19558,1,EA,1,100,0.030034
1738257284.611864,1774839.000,19574,2,EA,1,100,0.030034
1738257284.678867,1774906.000,19574,2,EA,1,100,0.030034
1738257284.744870,1774972.000,19592,1,EA,1,100,0.030034
1738257284.811873,1775039.000,19607,2,EA,1,100,0.030034
1738257284.878876,1775106.000,19607,2,EA,1,100,0.030034
1738257284.944879,1775172.000,19624,1,EA,1,100,0.030034
1738257285.011882,1775239.000,19641,2,EA,1,100,0.030034
1738257285.078885,1775306.000,19641,2,EA,1,100,0.030034
1738257285.145388,1775372.500,19658,2,EA,1,100,0.030034
1738257285.211891,1775439.000,19658,2,EA,1,100,0.030034
1738257285.278894,1775506.000,19674,1,EA,1,100,0.030034
1738257285.345397,1775572.500,19691,2,EA,1,100,0.030034
1738257285.411901,1775639.000,19691,2,EA,1,100,0.030034
1738257285.478904,1775706.000,19707,1,EA,1,100,0.030034
1738257285.545407,1775772.500,19724,2,EA,1,100,0.030034
1738257285.611910,1775839.000,19724,2,EA,1,100,0.030034
1738257285.678913,1775906.000,19740,1,EA,1,100,0.030034
1738257285.745416,1775972.500,19757,2,EA,1,100,0.030034
1738257285.811919,1776039.000,19757,2,EA,1,100,0.030034
1738257285.878922,1776106.000,19773,1,EA,1,100,0.030034
1738257285.945425,1776172.500,19790,2,EA,1,100,0.030034
1738257286.011928,1776239.000,19790,2,EA,1,100,0.030034
1738257286.078931,1776306.000,19807,1,EA,1,100,0.030034
1738257286.145434,1776372.500,19823,2,EA,1,100,0.030034
1738257286.211937,1776439.000,19823,2,EA,1,100,0.030034
1738257286.277940,1776505.000,19839,1,EA,1,100,0.030034
1738257286.344943,1776572.000,19857,2,EA,1,100,0.030034
1738257286.411946,1776639.000,19857,2,EA,1,100,0.030034
1738257286.478949,1776706.000,19873,1,EA,1,100,0.030034
1738257286.545452,1776772.500,19891,2,EA,1,100,0.030034
1738257286.611955,1776839.000,19891,2,EA,1,100,0.030034
1738257286.678958,1776906.000,19907,1,EA,1,100,0.030034
1738257286.745461,1776972.500,19927,2,EA,1,100,0.030034
1738257286.811964,1777039.000,19927,2,EA,1,100,0.030034
1738257286.878967,1777106.000,19943,1,EA,1,100,0.030034
1738257286.945470,1777172.500,19960,2,EA,1,100,0.030034
1738257287.011973,1777239.000,19960,2,EA,1,100,0.030034
1738257287.077976,1777305.000,19976,1,EA,1,100,0.030034
1738257287.144979,1777372.000,19993,2,EA,1,100,0.030034
1738257287.211982,1777439.000,19993,2,EA,1,100,0.030034
1738257287.278486,1777505.500,20009,2,EA,1,100,0.030034
1738257287.344989,1777572.000,20009,2,EA,1,100,0.030034
1738257287.411992,1777639.000,20027,1,EA,1,100,0.030034
1738257287.478495,1777705.500,20042,2,EA,1,100,0.030034
1738257287.544998,1777772.000,20042,2,EA,1,100,0.030034
1738257287.612001,1777839.000,20059,1,EA,1,100,0.030034
1738257287.678504,1777905.500,20076,2,EA,1,100,0.030034
1738257287.745007,1777972.000,20076,2,EA,1,100,0.030034
1738257287.812010,1778039.000,20093,1,EA,1,100,0.030034
1738257287.878513,1778105.500,20108,2,EA,1,100,0.030034
1738257287.945016,1778172.000,20108,2,EA,1,100,0.030034
1738257288.012019,1778239.000,20125,1,EA,1,100,0.030034
1738257288.078522,1778305.500,20142,2,EA,1,100,0.030034
1738257288.145025,1778372.000,20142,2,EA,1,100,0.030034
1738257288.212028,1778439.000,20159,1,EA,1,100,0.030034
1738257288.278531,1778505.500,20174,2,EA,1,100,0.030034
1738257288.345034,1778572.000,20174,2,EA,1,100,0.030034
1738257288.412037,1778639.000,20197,1,EA,1,100,0.030034
1738257288.478540,1778705.500,20213,2,EA,1,100,0.030034
1738257288.545043,1778772.000,20213,2,EA,1,100,0.030034
1738257288.612046,1778839.000,20230,1,EA,1,100,0.030034
1738257288.678550,1778905.500,20247,2,EA,1,100,0.030034
1738257288.745053,1778972.000,20247,2,EA,1,100,0.030034
1738257288.811556,1779038.500,20263,2,EA,1,100,0.030034
1738257288.878059,1779105.000,20263,2,EA,1,100,0.030034
1738257288.945062,1779172.000,20279,1,EA,1,100,0.030034
1738257289.011565,1779238.500,20297,2,EA,1,100,0.030034
1738257289.078068,1779305.000,20297,2,EA,1,100,0.030034
1738257289.145071,1779372.000,20313,1,EA,1,100,0.030034
1738257289.211574,1779438.500,20329,2,EA,1,100,0.030034
1738257289.278077,1779505.000,20329,2,EA,1,100,0.030034
1738257289.345080,1779572.000,20345,1,EA,1,100,0.030034
1738257289.411583,1779638.500,20363,2,EA,1,100,0.030034
1738257289.478086,1779705.000,20363,2,EA,1,100,0.030034
1738257289.545089,1779772.000,20379,1,EA,1,100,0.030034
1738257289.611592,1779838.500,20395,2,EA,1,100,0.030034
1738257289.678095,1779905.000,20395,2,EA,1,100,0.030034
1738257289.745098,1779972.000,20412,1,EA,1,100,0.030034
1738257289.811601,1780038.500,20429,2,EA,1,100,0.030034
1738257289.878104,1780105.000,20429,2,EA,1,100,0.030034
1738257289.945107,1780172.000,20445,1,EA,1,100,0.030034
1738257290.011611,1780238.500,20462,2,EA,1,100,0.030034
1738257290.078113,1780305.000,20462,2,EA,1,100,0.030034
1738257290.145117,1780372.000,20478,1,EA,1,100,0.030034
1738257290.211620,1780438.500,20495,2,EA,1,100,0.030034
1738257290.278123,1780505.000,20495,2,EA,1,100,0.030034
1738257290.345126,1780572.000,20511,1,EA,1,100,0.030034
1738257290.411629,1780638.500,20529,2,EA,1,100,0.030034
1738257290.478132,1780705.000,20529,2,EA,1,100,0.030034
1738257290.545135,1780772.000,20544,1,EA,1,100,0.030034
1738257290.611638,1780838.500,20561,2,EA,1,100,0.030034
1738257290.678141,1780905.000,20561,2,EA,1,100,0.030034
1738257290.745144,1780972.000,20578,1,EA,1,100,0.030034
1738257290.811647,1781038.500,20595,2,EA,1,100,0.030034
1738257290.878150,1781105.000,20595,2,EA,1,100,0.030034
1738257290.944653,1781171.500,20610,2,EA,1,100,0.030034
1738257291.011156,1781238.000,20610,2,EA,1,100,0.030034
1738257291.078159,1781305.000,20628,1,EA,1,100,0.030034
1738257291.144662,1781371.500,20644,2,EA,1,100,0.030034
1738257291.211165,1781438.000,20644,2,EA,1,100,0.030034
1738257291.278168,1781505.000,20661,1,EA,1,100,0.030034
1738257291.344671,1781571.500,20677,2,EA,1,100,0.030034
1738257291.411174,1781638.000,20677,2,EA,1,100,0.030034
1738257291.478177,1781705.000,20694,1,EA,1,100,0.030034
1738257291.544680,1781771.500,20710,2,EA,1,100,0.030034
1738257291.611183,1781838.000,20710,2,EA,1,100,0.030034
1738257291.678186,1781905.000,20727,1,EA,1,100,0.030034
1738257291.744689,1781971.500,20747,2,EA,1,100,0.030034
1738257291.811193,1782038.000,20747,2,EA,1,100,0.030034
