LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1738257625.994448,2116206.000,9579,2,GY,1,100,0.092
1738257626.034450,2116246.000,9579,2,GY,1,100,0.092
1738257626.074452,2116286.000,9594,3,GY,1,100,0.549
1738257626.114454,2116326.000,9594,3,GY,1,100,-0.366
1738257626.154455,2116366.000,9594,3,GY,1,100,0.305
1738257626.194457,2116406.000,9612,2,GY,1,100,0.427
1738257626.234459,2116446.000,9612,2,GY,1,100,0.031
1738257626.274461,2116486.000,9626,3,GY,1,100,0.305
1738257626.314463,2116526.000,9626,3,GY,1,100,0.488
1738257626.354465,2116566.000,9626,3,GY,1,100,0.458
1738257626.394466,2116606.000,9643,3,GY,1,100,0.580
1738257626.434468,2116646.000,9643,3,GY,1,100,0.183
1738257626.474470,2116686.000,9643,3,GY,1,100,0.153
1738257626.514472,2116726.000,9663,2,GY,1,100,-0.122
1738257626.554474,2116766.000,9663,2,GY,1,100,0.183
1738257626.594476,2116806.000,9679,3,GY,1,100,-0.031
1738257626.634477,2116846.000,9679,3,GY,1,100,-0.153
1738257626.674479,2116886.000,9679,3,GY,1,100,0.183
1738257626.714481,2116926.000,9696,2,GY,1,100,0.397
1738257626.754483,2116966.000,9696,2,GY,1,100,0.732
1738257626.794485,2117006.000,9714,3,GY,1,100,0.702
1738257626.834486,2117046.000,9714,3,GY,1,100,0.458
1738257626.874488,2117086.000,9714,3,GY,1,100,0.183
1738257626.914490,2117126.000,9731,2,GY,1,100,0.427
1738257626.954492,2117166.000,9731,2,GY,1,100,0.885
1738257626.994994,2117206.500,9748,2,GY,1,100,-0.275
1738257627.035496,2117247.000,9748,2,GY,1,100,-0.366
1738257627.079498,2117291.000,9763,3,GY,1,100,-0.244
1738257627.123500,2117335.000,9763,3,GY,1,100,-0.183
1738257627.167502,2117379.000,9763,3,GY,1,100,-0.366
1738257627.207504,2117419.000,9780,3,GY,1,100,0.366
1738257627.247505,2117459.000,9780,3,GY,1,100,0.641
1738257627.287507,2117499.000,9780,3,GY,1,100,0.397
1738257627.328009,2117539.500,9795,2,GY,1,100,0.854
1738257627.368511,2117580.000,9795,2,GY,1,100,0.397
1738257627.408513,2117620.000,9812,3,GY,1,100,0.366
1738257627.448515,2117660.000,9812,3,GY,1,100,0.458
1738257627.488516,2117700.000,9812,3,GY,1,100,0.275
1738257627.528018,2117739.500,9829,2,GY,1,100,0.275
1738257627.567520,2117779.000,9829,2,GY,1,100,-0.153
1738257627.607522,2117819.000,9844,3,GY,1,100,-0.122
1738257627.647524,2117859.000,9844,3,GY,1,100,0.610
1738257627.687526,2117899.000,9844,3,GY,1,100,0.366
1738257627.727527,2117939.000,9860,2,GY,1,100,0.153
1738257627.767529,2117979.000,9860,2,GY,1,100,0.305
1738257627.807531,2118019.000,9878,3,GY,1,100,-0.061
1738257627.847533,2118059.000,9878,3,GY,1,100,0.916
1738257627.887535,2118099.000,9878,3,GY,1,100,0.885
1738257627.927536,2118139.000,9893,2,GY,1,100,-0.061
1738257627.967538,2118179.000,9893,2,GY,1,100,0.702
1738257628.007540,2118219.000,9909,3,GY,1,100,0.458
1738257628.047542,2118259.000,9909,3,GY,1,100,-0.092
1738257628.087544,2118299.000,9909,3,GY,1,100,0.458
1738257628.127546,2118339.000,9924,2,GY,1,100,0.122
1738257628.167547,2118379.000,9924,2,GY,1,100,-0.183
1738257628.207549,2118419.000,9942,3,GY,1,100,0.183
1738257628.247551,2118459.000,9942,3,GY,1,100,0.000
1738257628.287553,2118499.000,9942,3,GY,1,100,0.061
1738257628.327555,2118539.000,9958,2,GY,1,100,0.336
1738257628.367557,2118579.000,9958,2,GY,1,100,0.183
1738257628.407558,2118619.000,9973,3,GY,1,100,0.549
1738257628.447560,2118659.000,9973,3,GY,1,100,0.214
1738257628.487562,2118699.000,9973,3,GY,1,100,0.275
1738257628.527564,2118739.000,9988,3,GY,1,100,0.793
1738257628.567566,2118779.000,9988,3,GY,1,100,0.824
1738257628.607568,2118819.000,9988,3,GY,1,100,0.244
1738257628.647569,2118859.000,10004,2,GY,1,100,0.366
1738257628.687571,2118899.000,10004,2,GY,1,100,0.031
1738257628.727573,2118939.000,10022,3,GY,1,100,0.305
1738257628.767575,2118979.000,10022,3,GY,1,100,0.305
1738257628.807577,2119019.000,10022,3,GY,1,100,-0.580
1738257628.847579,2119059.000,10037,2,GY,1,100,0.183
1738257628.887580,2119099.000,10037,2,GY,1,100,0.061
1738257628.927582,2119139.000,10052,3,GY,1,100,0.092
1738257628.967584,2119179.000,10052,3,GY,1,100,0.183
1738257629.007586,2119219.000,10052,3,GY,1,100,0.702
1738257629.047588,2119259.000,10069,2,GY,1,100,0.885
1738257629.087590,2119299.000,10069,2,GY,1,100,0.366
1738257629.127591,2119339.000,10084,3,GY,1,100,0.671
1738257629.167593,2119379.000,10084,3,GY,1,100,0.244
1738257629.207595,2119419.000,10084,3,GY,1,100,0.153
1738257629.247597,2119459.000,10100,2,GY,1,100,0.397
1738257629.287599,2119499.000,10100,2,GY,1,100,0.061
1738257629.327600,2119539.000,10117,3,GY,1,100,-0.183
1738257629.367602,2119579.000,10117,3,GY,1,100,-0.031
1738257629.407604,2119619.000,10117,3,GY,1,100,0.519
1738257629.447606,2119659.000,10133,2,GY,1,100,0.488
1738257629.487608,2119699.000,10133,2,GY,1,100,0.397
1738257629.527610,2119739.000,10150,3,GY,1,100,0.122
1738257629.567611,2119779.000,10150,3,GY,1,100,0.488
1738257629.607613,2119819.000,10150,3,GY,1,100,1.038
1738257629.647615,2119859.000,10167,3,GY,1,100,-0.031
1738257629.687617,2119899.000,10167,3,GY,1,100,-0.214
1738257629.727619,2119939.000,10167,3,GY,1,100,0.305
1738257629.767621,2119979.000,10181,2,GY,1,100,0.122
1738257629.807622,2120019.000,10181,2,GY,1,100,-0.061
1738257629.854625,2120066.000,10197,2,GY,1,100,0.061
1738257629.901627,2120113.000,10197,2,GY,1,100,0.397
1738257629.941295,2120152.667,10212,3,GY,1,100,0.427
1738257629.980963,2120192.333,10212,3,GY,1,100,0.366
1738257630.020632,2120232.000,10212,3,GY,1,100,0.092
1738257630.060634,2120272.000,10229,2,GY,1,100,0.702
1738257630.100636,2120312.000,10229,2,GY,1,100,0.580
1738257630.140971,2120352.333,10243,3,GY,1,100,0.641
1738257630.181306,2120392.667,10243,3,GY,1,100,0.366
1738257630.221641,2120433.000,10243,3,GY,1,100,0.244
1738257630.261643,2120473.000,10259,2,GY,1,100,0.092
1738257630.301645,2120513.000,10259,2,GY,1,100,-0.122
1738257630.341647,2120553.000,10275,3,GY,1,100,0.336
1738257630.381649,2120593.000,10275,3,GY,1,100,-0.092
1738257630.421650,2120633.000,10275,3,GY,1,100,0.031
1738257630.461652,2120673.000,10291,2,GY,1,100,0.000
1738257630.501654,2120713.000,10291,2,GY,1,100,0.397
1738257630.541322,2120752.667,10307,3,GY,1,100,0.824
1738257630.580991,2120792.333,10307,3,GY,1,100,-0.153
1738257630.620659,2120832.000,10307,3,GY,1,100,0.336
1738257630.660661,2120872.000,10324,3,GY,1,100,0.610
1738257630.700663,2120912.000,10324,3,GY,1,100,-0.275
1738257630.740665,2120952.000,10324,3,GY,1,100,-0.244
1738257630.780667,2120992.000,10341,2,GY,1,100,0.488
1738257630.820668,2121032.000,10341,2,GY,1,100,-0.122
1738257630.860670,2121072.000,10357,3,GY,1,100,0.366
1738257630.900672,2121112.000,10357,3,GY,1,100,0.549
1738257630.940674,2121152.000,10357,3,GY,1,100,0.122
1738257630.980676,2121192.000,10373,2,GY,1,100,0.366
1738257631.020678,2121232.000,10373,2,GY,1,100,0.610
1738257631.060679,2121272.000,10390,3,GY,1,100,0.153
1738257631.100681,2121312.000,10390,3,GY,1,100,0.183
1738257631.140683,2121352.000,10390,3,GY,1,100,0.305
1738257631.180685,2121392.000,10405,2,GY,1,100,-0.122
1738257631.220687,2121432.000,10405,2,GY,1,100,0.427
1738257631.260689,2121472.000,10421,3,GY,1,100,0.214
1738257631.300690,2121512.000,10421,3,GY,1,100,-0.244
1738257631.340692,2121552.000,10421,3,GY,1,100,0.580
1738257631.380694,2121592.000,10439,2,GY,1,100,0.702
1738257631.420696,2121632.000,10439,2,GY,1,100,0.732
1738257631.461031,2121672.333,10454,3,GY,1,100,0.092
1738257631.501366,2121712.667,10454,3,GY,1,100,0.153
1738257631.541702,2121753.000,10454,3,GY,1,100,0.427
1738257631.581703,2121793.000,10474,3,GY,1,100,-0.031
1738257631.621705,2121833.000,10474,3,GY,1,100,-0.275
1738257631.661707,2121873.000,10474,3,GY,1,100,0.214
1738257631.701709,2121913.000,10491,2,GY,1,100,0.671
1738257631.741711,2121953.000,10491,2,GY,1,100,0.397
1738257631.781379,2121992.667,10510,3,GY,1,100,1.007
1738257631.821048,2122032.333,10510,3,GY,1,100,-0.061
1738257631.860716,2122072.000,10510,3,GY,1,100,0.519
1738257631.900718,2122112.000,10525,2,GY,1,100,0.305
1738257631.940720,2122152.000,10525,2,GY,1,100,-0.336
1738257631.980721,2122192.000,10541,3,GY,1,100,0.488
1738257632.020723,2122232.000,10541,3,GY,1,100,-0.061
1738257632.060725,2122272.000,10541,3,GY,1,100,-0.031
1738257632.100727,2122312.000,10557,2,GY,1,100,1.038
1738257632.140729,2122352.000,10557,2,GY,1,100,0.275
1738257632.180731,2122392.000,10572,3,GY,1,100,0.397
1738257632.220732,2122432.000,10572,3,GY,1,100,0.488
1738257632.260734,2122472.000,10572,3,GY,1,100,0.336
1738257632.300736,2122512.000,10587,2,GY,1,100,0.763
1738257632.340738,2122552.000,10587,2,GY,1,100,0.092
1738257632.380740,2122592.000,10605,3,GY,1,100,-0.336
1738257632.420742,2122632.000,10605,3,GY,1,100,-0.092
1738257632.460743,2122672.000,10605,3,GY,1,100,-0.305
1738257632.500745,2122712.000,10621,2,GY,1,100,-0.153
1738257632.540747,2122752.000,10621,2,GY,1,100,0.366
1738257632.585083,2122796.333,10636,3,GY,1,100,-0.122
1738257632.629418,2122840.667,10636,3,GY,1,100,1.068
1738257632.673753,2122885.000,10636,3,GY,1,100,0.641
1738257632.714255,2122925.500,10652,2,GY,1,100,-0.153
1738257632.754757,2122966.000,10652,2,GY,1,100,0.702
1738257632.794759,2123006.000,10669,3,GY,1,100,0.275
1738257632.834760,2123046.000,10669,3,GY,1,100,0.153
1738257632.874762,2123086.000,10669,3,GY,1,100,0.702
1738257632.914264,2123125.500,10685,2,GY,1,100,-0.305
1738257632.953766,2123165.000,10685,2,GY,1,100,-0.336
1738257632.994101,2123205.333,10701,3,GY,1,100,0.610
1738257633.034436,2123245.667,10701,3,GY,1,100,-0.305
1738257633.074771,2123286.000,10701,3,GY,1,100,-0.031
1738257633.114773,2123326.000,10717,2,GY,1,100,0.488
1738257633.154775,2123366.000,10717,2,GY,1,100,-0.122
1738257633.194777,2123406.000,10731,3,GY,1,100,1.129
1738257633.234779,2123446.000,10731,3,GY,1,100,0.488
1738257633.274781,2123486.000,10731,3,GY,1,100,0.214
1738257633.314782,2123526.000,10747,2,GY,1,100,0.946
1738257633.354784,2123566.000,10747,2,GY,1,100,0.366
1738257633.394453,2123605.667,10763,3,GY,1,100,0.000
1738257633.434121,2123645.333,10763,3,GY,1,100,-0.092
1738257633.473790,2123685.000,10763,3,GY,1,100,-0.183
1738257633.514292,2123725.500,10779,2,GY,1,100,0.336
1738257633.554793,2123766.000,10779,2,GY,1,100,0.488
1738257633.594462,2123805.667,10793,3,GY,1,100,0.397
1738257633.634130,2123845.333,10793,3,GY,1,100,0.732
1738257633.673799,2123885.000,10793,3,GY,1,100,0.122
1738257633.713801,2123925.000,10810,3,GY,1,100,0.519
1738257633.753803,2123965.000,10810,3,GY,1,100,0.275
1738257633.793804,2124005.000,10810,3,GY,1,100,0.122
1738257633.833806,2124045.000,10827,2,GY,1,100,0.183
1738257633.873808,2124085.000,10827,2,GY,1,100,0.092
1738257633.913810,2124125.000,10843,3,GY,1,100,0.092
1738257633.953812,2124165.000,10843,3,GY,1,100,0.214
1738257633.993814,2124205.000,10843,3,GY,1,100,-0.275
1738257634.033815,2124245.000,10858,2,GY,1,100,0.275
1738257634.073817,2124285.000,10858,2,GY,1,100,0.916
1738257634.113819,2124325.000,10876,3,GY,1,100,0.549
1738257634.153821,2124365.000,10876,3,GY,1,100,0.336
1738257634.193823,2124405.000,10876,3,GY,1,100,0.000
1738257634.233824,2124445.000,10891,2,GY,1,100,0.214
1738257634.273826,2124485.000,10891,2,GY,1,100,-0.031
1738257634.314161,2124525.333,10908,3,GY,1,100,-0.488
1738257634.354496,2124565.667,10908,3,GY,1,100,0.214
1738257634.394832,2124606.000,10908,3,GY,1,100,0.000
1738257634.434834,2124646.000,10922,2,GY,1,100,0.549
1738257634.474835,2124686.000,10922,2,GY,1,100,-0.366
1738257634.514504,2124725.667,10938,3,GY,1,100,0.549
1738257634.554172,2124765.333,10938,3,GY,1,100,0.580
1738257634.593841,2124805.000,10938,3,GY,1,100,0.000
1738257634.633843,2124845.000,10953,2,GY,1,100,0.366
1738257634.673844,2124885.000,10953,2,GY,1,100,-0.122
1738257634.713846,2124925.000,10972,3,GY,1,100,-0.092
1738257634.753848,2124965.000,10972,3,GY,1,100,-0.092
1738257634.793850,2125005.000,10972,3,GY,1,100,0.092
1738257634.833852,2125045.000,10986,3,GY,1,100,0.183
1738257634.873854,2125085.000,10986,3,GY,1,100,-0.488
1738257634.913855,2125125.000,10986,3,GY,1,100,0.000
1738257634.953857,2125165.000,11002,2,GY,1,100,0.305
1738257634.993859,2125205.000,11002,2,GY,1,100,0.275
1738257635.033861,2125245.000,11018,3,GY,1,100,-0.397
1738257635.073863,2125285.000,11018,3,GY,1,100,-0.244
1738257635.113864,2125325.000,11018,3,GY,1,100,-0.031
1738257635.153866,2125365.000,11036,2,GY,1,100,0.153
1738257635.193868,2125405.000,11036,2,GY,1,100,0.153
1738257635.233870,2125445.000,11051,3,GY,1,100,0.244
1738257635.273872,2125485.000,11051,3,GY,1,100,0.610
1738257635.313874,2125525.000,11051,3,GY,1,100,0.305
1738257635.360876,2125572.000,11067,2,GY,1,100,0.000
1738257635.407878,2125619.000,11067,2,GY,1,100,0.000
1738257635.447880,2125659.000,11082,2,GY,1,100,0.366
1738257635.487882,2125699.000,11082,2,GY,1,100,0.671
1738257635.527884,2125739.000,11100,3,GY,1,100,0.519
1738257635.567885,2125779.000,11100,3,GY,1,100,0.183
1738257635.607887,2125819.000,11100,3,GY,1,100,0.885
1738257635.647889,2125859.000,11116,2,GY,1,100,0.763
1738257635.687891,2125899.000,11116,2,GY,1,100,0.092
1738257635.727893,2125939.000,11131,3,GY,1,100,0.488
1738257635.767894,2125979.000,11131,3,GY,1,100,0.244
1738257635.807896,2126019.000,11131,3,GY,1,100,0.488
1738257635.847898,2126059.000,11146,3,GY,1,100,0.641
1738257635.887900,2126099.000,11146,3,GY,1,100,0.000
1738257635.927902,2126139.000,11146,3,GY,1,100,0.641
1738257635.967904,2126179.000,11162,2,GY,1,100,0.580
1738257636.007905,2126219.000,11162,2,GY,1,100,0.183
1738257636.047907,2126259.000,11178,3,GY,1,100,0.824
1738257636.087909,2126299.000,11178,3,GY,1,100,0.305
1738257636.127911,2126339.000,11178,3,GY,1,100,0.122
1738257636.167413,2126378.500,11193,2,GY,1,100,0.183
1738257636.206914,2126418.000,11193,2,GY,1,100,0.305
1738257636.247250,2126458.333,11210,3,GY,1,100,0.366
1738257636.287585,2126498.667,11210,3,GY,1,100,0.366
1738257636.327920,2126539.000,11210,3,GY,1,100,0.671
1738257636.367422,2126578.500,11227,2,GY,1,100,0.244
1738257636.406924,2126618.000,11227,2,GY,1,100,0.427
1738257636.447259,2126658.333,11242,3,GY,1,100,0.214
1738257636.487594,2126698.667,11242,3,GY,1,100,0.580
1738257636.527929,2126739.000,11242,3,GY,1,100,0.397
1738257636.567431,2126778.500,11259,2,GY,1,100,0.092
1738257636.606933,2126818.000,11259,2,GY,1,100,0.397
1738257636.646935,2126858.000,11275,3,GY,1,100,0.427
1738257636.686936,2126898.000,11275,3,GY,1,100,0.366
1738257636.726938,2126938.000,11275,3,GY,1,100,0.641
1738257636.766940,2126978.000,11298,2,GY,1,100,0.000
1738257636.806942,2127018.000,11298,2,GY,1,100,-0.458
1738257636.847277,2127058.333,11313,3,GY,1,100,-0.153
1738257636.887612,2127098.667,11313,3,GY,1,100,0.580
1738257636.927947,2127139.000,11313,3,GY,1,100,-0.122
1738257636.967949,2127179.000,11328,2,GY,1,100,1.221
1738257637.007951,2127219.000,11328,2,GY,1,100,0.519
1738257637.047953,2127259.000,11344,3,GY,1,100,0.336
1738257637.087955,2127299.000,11344,3,GY,1,100,1.007
1738257637.127956,2127339.000,11344,3,GY,1,100,-0.366
1738257637.167458,2127378.500,11360,2,GY,1,100,-0.244
1738257637.206960,2127418.000,11360,2,GY,1,100,0.214
1738257637.246962,2127458.000,11375,3,GY,1,100,-0.336
1738257637.286964,2127498.000,11375,3,GY,1,100,0.305
1738257637.326966,2127538.000,11375,3,GY,1,100,0.275
1738257637.366967,2127578.000,11393,3,GY,1,100,0.671
1738257637.406969,2127618.000,11393,3,GY,1,100,0.244
1738257637.446971,2127658.000,11393,3,GY,1,100,0.275
1738257637.487473,2127698.500,11408,2,GY,1,100,0.275
1738257637.527975,2127739.000,11408,2,GY,1,100,0.031
1738257637.567643,2127778.667,11424,3,GY,1,100,0.977
1738257637.607312,2127818.333,11424,3,GY,1,100,-0.366
1738257637.646980,2127858.000,11424,3,GY,1,100,-0.397
1738257637.686982,2127898.000,11442,2,GY,1,100,0.275
1738257637.726984,2127938.000,11442,2,GY,1,100,-0.397
1738257637.766986,2127978.000,11458,3,GY,1,100,-0.488
1738257637.806988,2128018.000,11458,3,GY,1,100,-0.092
1738257637.846989,2128058.000,11458,3,GY,1,100,-0.275
1738257637.886991,2128098.000,11472,2,GY,1,100,-0.305
1738257637.926993,2128138.000,11472,2,GY,1,100,0.183
1738257637.966995,2128178.000,11489,3,GY,1,100,0.549
1738257638.006997,2128218.000,11489,3,GY,1,100,0.549
1738257638.046999,2128258.000,11489,3,GY,1,100,0.702
1738257638.087500,2128298.500,11504,2,GY,1,100,0.214
1738257638.128002,2128339.000,11504,2,GY,1,100,0.549
1738257638.172338,2128383.333,11520,3,GY,1,100,0.641
1738257638.216673,2128427.667,11520,3,GY,1,100,0.031
1738257638.261008,2128472.000,11520,3,GY,1,100,0.214
1738257638.301010,2128512.000,11534,2,GY,1,100,0.275
1738257638.341012,2128552.000,11534,2,GY,1,100,0.427
1738257638.381014,2128592.000,11551,3,GY,1,100,0.977
1738257638.421016,2128632.000,11551,3,GY,1,100,0.031
1738257638.461017,2128672.000,11551,3,GY,1,100,0.305
1738257638.501019,2128712.000,11566,2,GY,1,100,0.458
1738257638.541021,2128752.000,11566,2,GY,1,100,0.397
1738257638.581023,2128792.000,11582,3,GY,1,100,0.549
1738257638.621025,2128832.000,11582,3,GY,1,100,-0.031
1738257638.661026,2128872.000,11582,3,GY,1,100,0.397
1738257638.701028,2128912.000,11597,2,GY,1,100,0.031
1738257638.741030,2128952.000,11597,2,GY,1,100,0.122
1738257638.781032,2128992.000,11615,3,GY,1,100,0.488
1738257638.821034,2129032.000,11615,3,GY,1,100,-0.275
1738257638.861036,2129072.000,11615,3,GY,1,100,0.305
1738257638.901037,2129112.000,11630,2,GY,1,100,0.122
1738257638.941039,2129152.000,11630,2,GY,1,100,0.275
1738257638.981041,2129192.000,11647,3,GY,1,100,0.458
1738257639.021043,2129232.000,11647,3,GY,1,100,0.671
1738257639.061045,2129272.000,11647,3,GY,1,100,0.641
1738257639.101047,2129312.000,11661,2,GY,1,100,0.519
1738257639.141048,2129352.000,11661,2,GY,1,100,0.916
1738257639.181050,2129392.000,11677,3,GY,1,100,0.793
1738257639.221052,2129432.000,11677,3,GY,1,100,-0.092
1738257639.261054,2129472.000,11677,3,GY,1,100,0.214
1738257639.300722,2129511.667,11692,3,GY,1,100,0.366
1738257639.340391,2129551.333,11692,3,GY,1,100,-0.153
1738257639.380059,2129591.000,11692,3,GY,1,100,0.214
1738257639.420561,2129631.500,11709,2,GY,1,100,0.305
1738257639.461063,2129672.000,11709,2,GY,1,100,0.610
1738257639.501065,2129712.000,11726,3,GY,1,100,0.214
1738257639.541067,2129752.000,11726,3,GY,1,100,0.305
1738257639.581069,2129792.000,11726,3,GY,1,100,0.183
1738257639.621070,2129832.000,11741,2,GY,1,100,0.366
1738257639.661072,2129872.000,11741,2,GY,1,100,0.580
1738257639.701074,2129912.000,11757,3,GY,1,100,0.427
1738257639.741076,2129952.000,11757,3,GY,1,100,-0.092
1738257639.781078,2129992.000,11757,3,GY,1,100,0.427
1738257639.821079,2130032.000,11775,2,GY,1,100,1.190
1738257639.861081,2130072.000,11775,2,GY,1,100,0.000
1738257639.901083,2130112.000,11790,3,GY,1,100,0.000
1738257639.941085,2130152.000,11790,3,GY,1,100,0.275
1738257639.981087,2130192.000,11790,3,GY,1,100,0.336
1738257640.021089,2130232.000,11806,2,GY,1,100,0.427
1738257640.061090,2130272.000,11806,2,GY,1,100,0.641
1738257640.100759,2130311.667,11821,3,GY,1,100,0.305
1738257640.140427,2130351.333,11821,3,GY,1,100,1.129
1738257640.180096,2130391.000,11821,3,GY,1,100,0.244
1738257640.220098,2130431.000,11837,2,GY,1,100,-0.519
1738257640.260099,2130471.000,11837,2,GY,1,100,0.153
1738257640.300101,2130511.000,11855,3,GY,1,100,0.580
1738257640.340103,2130551.000,11855,3,GY,1,100,0.519
1738257640.380105,2130591.000,11855,3,GY,1,100,-0.061
1738257640.420107,2130631.000,11870,3,GY,1,100,0.183
1738257640.460109,2130671.000,11870,3,GY,1,100,-0.153
1738257640.500110,2130711.000,11870,3,GY,1,100,-0.458
1738257640.540612,2130751.500,11885,2,GY,1,100,-0.549
1738257640.581114,2130792.000,11885,2,GY,1,100,-0.641
1738257640.620783,2130831.667,11901,3,GY,1,100,-0.458
1738257640.660451,2130871.333,11901,3,GY,1,100,-0.397
1738257640.700119,2130911.000,11901,3,GY,1,100,0.671
1738257640.740121,2130951.000,11917,2,GY,1,100,-0.061
1738257640.780123,2130991.000,11917,2,GY,1,100,-0.153
1738257640.820458,2131031.333,11932,3,GY,1,100,0.458
1738257640.860794,2131071.667,11932,3,GY,1,100,0.000
1738257640.901129,2131112.000,11932,3,GY,1,100,0.610
1738257640.947631,2131158.500,11949,2,GY,1,100,-0.793
1738257640.994133,2131205.000,11949,2,GY,1,100,-0.275
1738257641.034135,2131245.000,11966,2,GY,1,100,0.427
1738257641.074137,2131285.000,11966,2,GY,1,100,0.366
1738257641.114138,2131325.000,11981,3,GY,1,100,0.092
1738257641.154140,2131365.000,11981,3,GY,1,100,0.824
1738257641.194142,2131405.000,11981,3,GY,1,100,0.763
1738257641.234144,2131445.000,11996,2,GY,1,100,0.397
1738257641.274146,2131485.000,11996,2,GY,1,100,0.366
1738257641.314147,2131525.000,12014,3,GY,1,100,0.183
1738257641.354149,2131565.000,12014,3,GY,1,100,0.397
1738257641.394151,2131605.000,12014,3,GY,1,100,0.488
1738257641.434153,2131645.000,12030,3,GY,1,100,0.183
1738257641.474155,2131685.000,12030,3,GY,1,100,0.977
1738257641.514157,2131725.000,12030,3,GY,1,100,0.458
1738257641.554158,2131765.000,12045,2,GY,1,100,0.153
1738257641.594160,2131805.000,12045,2,GY,1,100,0.244
1738257641.634162,2131845.000,12063,3,GY,1,100,-0.061
1738257641.674164,2131885.000,12063,3,GY,1,100,0.519
1738257641.714166,2131925.000,12063,3,GY,1,100,0.031
1738257641.754168,2131965.000,12080,2,GY,1,100,-0.397
1738257641.794169,2132005.000,12080,2,GY,1,100,0.641
1738257641.834171,2132045.000,12101,3,GY,1,100,0.153
1738257641.874173,2132085.000,12101,3,GY,1,100,0.275
1738257641.914175,2132125.000,12101,3,GY,1,100,0.641
1738257641.954177,2132165.000,12116,2,GY,1,100,0.305
1738257641.994179,2132205.000,12116,2,GY,1,100,0.000
1738257642.034180,2132245.000,12133,3,GY,1,100,0.458
1738257642.074182,2132285.000,12133,3,GY,1,100,0.427
1738257642.114184,2132325.000,12133,3,GY,1,100,0.275
1738257642.154186,2132365.000,12149,2,GY,1,100,0.366
1738257642.194188,2132405.000,12149,2,GY,1,100,0.214
1738257642.234190,2132445.000,12165,3,GY,1,100,0.214
1738257642.274191,2132485.000,12165,3,GY,1,100,0.427
1738257642.314193,2132525.000,12165,3,GY,1,100,-0.366
1738257642.354195,2132565.000,12181,2,GY,1,100,0.702
1738257642.394197,2132605.000,12181,2,GY,1,100,0.488
1738257642.434199,2132645.000,12199,3,GY,1,100,0.031
1738257642.474200,2132685.000,12199,3,GY,1,100,0.366
1738257642.514202,2132725.000,12199,3,GY,1,100,0.366
1738257642.554204,2132765.000,12213,3,GY,1,100,0.458
1738257642.594206,2132805.000,12213,3,GY,1,100,0.549
1738257642.634208,2132845.000,12213,3,GY,1,100,0.092
1738257642.674210,2132885.000,12232,2,GY,1,100,0.305
1738257642.714211,2132925.000,12232,2,GY,1,100,0.336
1738257642.753880,2132964.667,12247,3,GY,1,100,-0.122
1738257642.793548,2133004.333,12247,3,GY,1,100,0.488
1738257642.833217,2133044.000,12247,3,GY,1,100,0.122
1738257642.873219,2133084.000,12263,2,GY,1,100,0.641
1738257642.913221,2133124.000,12263,2,GY,1,100,0.214
1738257642.953556,2133164.333,12279,3,GY,1,100,0.031
1738257642.993891,2133204.667,12279,3,GY,1,100,0.641
1738257643.034226,2133245.000,12279,3,GY,1,100,0.000
1738257643.073728,2133284.500,12298,2,GY,1,100,0.214
1738257643.113230,2133324.000,12298,2,GY,1,100,0.519
1738257643.153232,2133364.000,12313,3,GY,1,100,0.458
1738257643.193233,2133404.000,12313,3,GY,1,100,0.214
1738257643.233235,2133444.000,12313,3,GY,1,100,0.153
1738257643.273237,2133484.000,12329,2,GY,1,100,0.519
1738257643.313239,2133524.000,12329,2,GY,1,100,0.732
1738257643.353241,2133564.000,12344,3,GY,1,100,0.580
1738257643.393243,2133604.000,12344,3,GY,1,100,0.427
1738257643.433244,2133644.000,12344,3,GY,1,100,0.244
1738257643.473246,2133684.000,12360,2,GY,1,100,0.671
1738257643.513248,2133724.000,12360,2,GY,1,100,0.336
1738257643.553583,2133764.333,12375,3,GY,1,100,0.061
1738257643.593918,2133804.667,12375,3,GY,1,100,0.214
1738257643.634254,2133845.000,12375,3,GY,1,100,0.214
1738257643.680756,2133891.500,12396,2,GY,1,100,0.092
1738257643.727258,2133938.000,12396,2,GY,1,100,-0.092
1738257643.767260,2133978.000,12411,3,GY,1,100,0.244
1738257643.807261,2134018.000,12411,3,GY,1,100,0.336
1738257643.847263,2134058.000,12411,3,GY,1,100,0.488
1738257643.887265,2134098.000,12426,2,GY,1,100,0.427
1738257643.927267,2134138.000,12426,2,GY,1,100,0.488
1738257643.967269,2134178.000,12442,3,GY,1,100,0.427
1738257644.007271,2134218.000,12442,3,GY,1,100,0.244
1738257644.047272,2134258.000,12442,3,GY,1,100,0.488
1738257644.087274,2134298.000,12460,2,GY,1,100,0.061
1738257644.127276,2134338.000,12460,2,GY,1,100,0.092
1738257644.167278,2134378.000,12475,3,GY,1,100,0.275
1738257644.207280,2134418.000,12475,3,GY,1,100,-0.244
1738257644.247282,2134458.000,12475,3,GY,1,100,0.427
1738257644.287283,2134498.000,12492,3,GY,1,100,0.336
1738257644.327285,2134538.000,12492,3,GY,1,100,0.122
1738257644.367287,2134578.000,12492,3,GY,1,100,-0.397
1738257644.407289,2134618.000,12508,2,GY,1,100,0.458
1738257644.447291,2134658.000,12508,2,GY,1,100,0.702
1738257644.487293,2134698.000,12524,3,GY,1,100,0.153
