LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1738257281.078703,1771306.000,18983,1,SF,1,100,0.0000
1738257281.411718,1771639.000,19032,1,SF,1,100,0.0000
1738257281.811736,1772039.000,19101,1,SF,1,100,0.0000
1738257282.078748,1772306.000,19151,1,SF,1,100,0.0000
1738257282.411763,1772639.000,19200,1,SF,1,100,0.0000
1738257282.745779,1772973.000,19250,1,SF,1,100,0.0000
1738257283.145797,1773373.000,19316,1,SF,1,100,0.0000
1738257283.478812,1773706.000,19371,1,SF,1,100,0.0000
1738257283.744824,1773972.000,19421,1,SF,1,100,0.0000
1738257284.078840,1774306.000,19470,1,SF,1,100,0.0000
1738257284.478858,1774706.000,19536,1,SF,1,100,0.0000
1738257284.744870,1774972.000,19587,1,SF,1,100,0.0000
1738257285.078885,1775306.000,19636,1,SF,1,100,0.0000
1738257285.411901,1775639.000,19686,1,SF,1,100,0.0000
1738257285.811919,1776039.000,19752,1,SF,1,100,0.0000
1738257286.078931,1776306.000,19802,1,SF,1,100,0.0000
1738257286.411946,1776639.000,19852,1,SF,1,100,0.0000
1738257286.811964,1777039.000,19922,1,SF,1,100,0.0000
1738257287.077976,1777305.000,19971,1,SF,1,100,0.0000
1738257287.411992,1777639.000,20022,1,SF,1,100,0.0000
1738257287.745007,1777972.000,20071,1,SF,1,100,0.0000
1738257288.145025,1778372.000,20137,1,SF,1,100,0.0000
1738257288.412037,1778639.000,20192,1,SF,1,100,0.0000
1738257288.745053,1778972.000,20242,1,SF,1,100,0.0000
1738257289.078068,1779305.000,20292,1,SF,1,100,0.0000
1738257289.478086,1779705.000,20358,1,SF,1,100,0.0000
1738257289.745098,1779972.000,20407,1,SF,1,100,0.0000
1738257290.078113,1780305.000,20457,1,SF,1,100,0.0000
1738257290.478132,1780705.000,20524,1,SF,1,100,0.0000
1738257290.745144,1780972.000,20573,1,SF,1,100,0.0000
1738257291.078159,1781305.000,20623,1,SF,1,100,0.0000
1738257291.411174,1781638.000,20672,1,SF,1,100,0.0000
1738257291.811193,1782038.000,20742,1,SF,1,100,0.0000
1738257292.078205,1782305.000,20793,1,SF,1,100,0.0000
1738257292.411220,1782638.000,20842,1,SF,1,100,0.0000
1738257292.811238,1783038.000,20910,1,SF,1,100,0.0000
1738257293.144253,1783371.000,20960,1,SF,1,100,0.0000
1738257293.411266,1783638.000,21010,1,SF,1,100,0.0000
1738257293.744281,1783971.000,21065,1,SF,1,100,0.0000
1738257294.144299,1784371.000,21133,1,SF,1,100,0.0000
1738257294.411311,1784638.000,21182,1,SF,1,100,0.0000
1738257294.744326,1784971.000,21232,1,SF,1,100,0.0000
1738257295.144345,1785371.000,21301,1,SF,1,100,0.0000
1738257295.478360,1785705.000,21350,1,SF,1,100,0.0000
1738257295.744372,1785971.000,21402,1,SF,1,100,0.0000
1738257296.078387,1786305.000,21451,1,SF,1,100,0.0000
1738257296.478406,1786705.000,21517,1,SF,1,100,0.0000
1738257296.744418,1786971.000,21568,1,SF,1,100,0.0000
1738257297.077433,1787304.000,21619,1,SF,1,100,0.0000
1738257297.477451,1787704.000,21685,1,SF,1,100,0.0000
1738257297.811466,1788038.000,21735,1,SF,1,100,0.0000
1738257298.077479,1788304.000,21785,1,SF,1,100,0.0000
1738257298.411494,1788638.000,21835,1,SF,1,100,0.0000
1738257298.811512,1789038.000,21906,1,SF,1,100,0.0000
1738257299.077524,1789304.000,21957,1,SF,1,100,0.0000
1738257299.410539,1789637.000,22008,1,SF,1,100,0.0000
1738257299.744555,1789971.000,22057,1,SF,1,100,0.0000
1738257300.144573,1790371.000,22125,1,SF,1,100,0.0000
1738257300.411585,1790638.000,22175,1,SF,1,100,0.0000
1738257300.744600,1790971.000,22224,1,SF,1,100,0.0000
1738257301.144619,1791371.000,22293,1,SF,1,100,0.0000
1738257301.477634,1791704.000,22343,1,SF,1,100,0.0000
1738257301.744646,1791971.000,22392,1,SF,1,100,0.0000
1738257302.077661,1792304.000,22444,1,SF,1,100,0.0000
1738257302.477679,1792704.000,22511,1,SF,1,100,0.0000
1738257302.810695,1793037.000,22560,1,SF,1,100,0.0000
1738257303.077707,1793304.000,22610,1,SF,1,100,0.0000
1738257303.410722,1793637.000,22659,1,SF,1,100,0.0000
1738257303.810740,1794037.000,22731,1,SF,1,100,0.0000
1738257304.143755,1794370.000,22781,1,SF,1,100,0.0000
1738257304.410768,1794637.000,22832,1,SF,1,100,0.0000
1738257304.743783,1794970.000,22882,1,SF,1,100,0.0000
1738257305.143801,1795370.000,22948,1,SF,1,100,0.0000
1738257305.410813,1795637.000,23000,1,SF,1,100,0.0000
1738257305.743829,1795970.000,23050,1,SF,1,100,0.0000
1738257306.143847,1796370.000,23116,1,SF,1,100,0.0000
1738257306.410859,1796637.000,23165,1,SF,1,100,0.0000
1738257306.743874,1796970.000,23218,1,SF,1,100,0.0000
1738257307.076890,1797303.000,23269,1,SF,1,100,0.0000
1738257307.477908,1797704.000,23337,1,SF,1,100,0.0000
1738257307.743920,1797970.000,23387,1,SF,1,100,0.0000
1738257308.076935,1798303.000,23436,1,SF,1,100,0.0000
1738257308.476953,1798703.000,23503,1,SF,1,100,0.0000
1738257308.810969,1799037.000,23555,1,SF,1,100,0.0000
1738257309.076981,1799303.000,23609,1,SF,1,100,0.0000
1738257309.410996,1799637.000,23659,1,SF,1,100,0.0000
1738257309.810014,1800036.000,23727,1,SF,1,100,0.0000
1738257310.077026,1800303.000,23777,1,SF,1,100,0.0000
1738257310.410042,1800636.000,23827,1,SF,1,100,0.0000
1738257310.744057,1800970.000,23876,1,SF,1,100,0.0000
1738257311.144075,1801370.000,23944,1,SF,1,100,0.0000
1738257311.410087,1801636.000,23995,1,SF,1,100,0.0000
