LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1738257283.255802,1773483.000,19333,1,TL,1,100,2025-01-30_10-14-38-243941
1738257283.281803,1773509.000,19336,1,TL,1,100,2025-01-30_10-14-43-271748
1738257288.395037,1778622.000,20186,1,TL,1,100,2025-01-30_10-14-43-317651
1738257288.469040,1778696.000,20189,1,TL,1,100,2025-01-30_10-14-48-448219
1738257293.507270,1783734.000,21026,1,TL,1,100,2025-01-30_10-14-48-503948
1738257293.526271,1783753.000,21029,1,TL,1,100,2025-01-30_10-14-53-520626
1738257298.614503,1788841.000,21868,1,TL,1,100,2025-01-30_10-14-53-590961
1738257298.633504,1788860.000,21871,1,TL,1,100,2025-01-30_10-14-58-627143
1738257303.721736,1793948.000,22710,1,TL,1,100,2025-01-30_10-14-58-673294
1738257303.738737,1793965.000,22713,1,TL,1,100,2025-01-30_10-15-03-732954
1738257308.852971,1799079.000,23572,1,TL,1,100,2025-01-30_10-15-03-782181
1738257308.886972,1799113.000,23575,1,TL,1,100,2025-01-30_10-15-08-879033
1738257313.961204,1804187.000,24417,1,TL,1,100,2025-01-30_10-15-08-945534
1738257313.985205,1804211.000,24420,1,TL,1,100,2025-01-30_10-15-13-973344
1738257319.099438,1809325.000,25267,1,TL,1,100,2025-01-30_10-15-14-017932
1738257319.186442,1809412.000,25270,1,TL,1,100,2025-01-30_10-15-19-133802
1738257324.219672,1814445.000,26110,1,TL,1,100,2025-01-30_10-15-19-250978
1738257324.241673,1814467.000,26113,1,TL,1,100,2025-01-30_10-15-24-233601
1738257329.327905,1819553.000,26950,1,TL,1,100,2025-01-30_10-15-24-322960
1738257334.453139,1824678.000,27787,1,TL,1,100,2025-01-30_10-15-29-467543
1738257334.456139,1824681.000,27789,1,TL,1,100,2025-01-30_10-15-29-485643
1738257334.498141,1824723.000,27792,1,TL,1,100,2025-01-30_10-15-34-491886
1738257339.561372,1829786.000,28632,1,TL,1,100,2025-01-30_10-15-34-570353
1738257339.577373,1829802.000,28635,1,TL,1,100,2025-01-30_10-15-39-571143
1738257344.672606,1834897.000,29469,1,TL,1,100,2025-01-30_10-15-39-630009
1738257344.705607,1834930.000,29472,1,TL,1,100,2025-01-30_10-15-44-695066
1738257349.782839,1840007.000,30314,1,TL,1,100,2025-01-30_10-15-44-756651
1738257349.803840,1840028.000,30317,1,TL,1,100,2025-01-30_10-15-49-796769
1738257354.923074,1845147.000,31176,1,TL,1,100,2025-01-30_10-15-49-948041
1738257354.962075,1845186.000,31179,1,TL,1,100,2025-01-30_10-15-54-953221
1738257360.031307,1850255.000,32012,1,TL,1,100,2025-01-30_10-15-55-016567
1738257360.055308,1850279.000,32015,1,TL,1,100,2025-01-30_10-16-00-046999
1738257365.142540,1855366.000,32851,1,TL,1,100,2025-01-30_10-16-00-112276
1738257365.160541,1855384.000,32854,1,TL,1,100,2025-01-30_10-16-05-153957
1738257370.258774,1860482.000,33689,1,TL,1,100,2025-01-30_10-16-05-304184
1738257370.293775,1860517.000,33692,1,TL,1,100,2025-01-30_10-16-10-283158
1738257375.376007,1865599.000,34529,1,TL,1,100,2025-01-30_10-16-10-448213
1738257375.463011,1865686.000,34532,1,TL,1,100,2025-01-30_10-16-15-444161
1738257380.503241,1870726.000,35367,1,TL,1,100,2025-01-30_10-16-15-519082
1738257380.521242,1870744.000,35370,1,TL,1,100,2025-01-30_10-16-20-514221
1738257385.630476,1875853.000,36206,1,TL,1,100,2025-01-30_10-16-20-640408
1738257385.651476,1875874.000,36209,1,TL,1,100,2025-01-30_10-16-25-644144
1738257390.750709,1880973.000,37045,1,TL,1,100,2025-01-30_10-16-25-794137
1738257390.769710,1880992.000,37048,1,TL,1,100,2025-01-30_10-16-30-763210
1738257395.880943,1886103.000,37881,1,TL,1,100,2025-01-30_10-16-30-967818
1738257401.011178,1891233.000,38717,1,TL,1,100,2025-01-30_10-16-36-013887
1738257401.014178,1891236.000,38719,1,TL,1,100,2025-01-30_10-16-36-030030
1738257401.035179,1891257.000,38722,1,TL,1,100,2025-01-30_10-16-41-026113
1738257406.135412,1896357.000,39561,1,TL,1,100,2025-01-30_10-16-41-154232
