LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1738257280.945697,1771173.000,18971,1,EL,1,100,26575.199219
1738257281.012200,1771239.500,18989,2,EL,1,100,26575.000000
1738257281.078703,1771306.000,18989,2,EL,1,100,26574.800781
1738257281.145206,1771372.500,19005,2,EL,1,100,26575.000000
1738257281.211709,1771439.000,19005,2,EL,1,100,26575.400391
1738257281.278712,1771506.000,19022,1,EL,1,100,26575.599609
1738257281.345215,1771572.500,19038,2,EL,1,100,26575.000000
1738257281.411718,1771639.000,19038,2,EL,1,100,26575.000000
1738257281.478721,1771706.000,19055,1,EL,1,100,26575.000000
1738257281.545224,1771772.500,19071,2,EL,1,100,26575.000000
1738257281.611727,1771839.000,19071,2,EL,1,100,26575.000000
1738257281.678730,1771906.000,19088,1,EL,1,100,26575.000000
1738257281.745233,1771972.500,19107,2,EL,1,100,26575.000000
1738257281.811736,1772039.000,19107,2,EL,1,100,26575.000000
1738257281.878739,1772106.000,19123,1,EL,1,100,26575.199219
1738257281.945242,1772172.500,19139,2,EL,1,100,26575.199219
1738257282.011745,1772239.000,19139,2,EL,1,100,26575.000000
1738257282.078748,1772306.000,19157,1,EL,1,100,26575.199219
1738257282.145251,1772372.500,19173,2,EL,1,100,26575.400391
1738257282.211754,1772439.000,19173,2,EL,1,100,26575.599609
1738257282.278757,1772506.000,19189,2,EL,1,100,26575.400391
1738257282.345760,1772573.000,19189,2,EL,1,100,26575.400391
1738257282.411763,1772639.000,19206,1,EL,1,100,26575.199219
1738257282.478766,1772706.000,19223,2,EL,1,100,26575.599609
1738257282.545770,1772773.000,19223,2,EL,1,100,26576.000000
1738257282.611773,1772839.000,19239,1,EL,1,100,26576.000000
1738257282.678776,1772906.000,19256,2,EL,1,100,26575.599609
1738257282.745779,1772973.000,19256,2,EL,1,100,26576.000000
1738257282.811782,1773039.000,19272,1,EL,1,100,26575.800781
1738257282.878785,1773106.000,19289,2,EL,1,100,26575.800781
1738257282.945788,1773173.000,19289,2,EL,1,100,26576.000000
1738257283.011791,1773239.000,19305,1,EL,1,100,26576.000000
1738257283.078794,1773306.000,19322,2,EL,1,100,26575.800781
1738257283.145797,1773373.000,19322,2,EL,1,100,26575.599609
1738257283.212300,1773439.500,19343,2,EL,1,100,26575.000000
1738257283.278803,1773506.000,19343,2,EL,1,100,26575.599609
1738257283.345806,1773573.000,19360,1,EL,1,100,26575.199219
1738257283.412309,1773639.500,19377,2,EL,1,100,26575.000000
1738257283.478812,1773706.000,19377,2,EL,1,100,26575.000000
1738257283.544815,1773772.000,19394,1,EL,1,100,26575.199219
1738257283.611818,1773839.000,19409,2,EL,1,100,26575.000000
1738257283.678821,1773906.000,19409,2,EL,1,100,26575.000000
1738257283.744824,1773972.000,19427,1,EL,1,100,26575.000000
1738257283.811827,1774039.000,19443,2,EL,1,100,26575.000000
1738257283.878830,1774106.000,19443,2,EL,1,100,26575.199219
1738257283.944834,1774172.000,19460,1,EL,1,100,26574.800781
1738257284.011837,1774239.000,19476,2,EL,1,100,26575.000000
1738257284.078840,1774306.000,19476,2,EL,1,100,26575.000000
1738257284.144843,1774372.000,19493,1,EL,1,100,26575.000000
1738257284.211846,1774439.000,19509,2,EL,1,100,26575.000000
1738257284.278849,1774506.000,19509,2,EL,1,100,26575.000000
1738257284.344852,1774572.000,19526,1,EL,1,100,26575.000000
1738257284.411855,1774639.000,19542,2,EL,1,100,26575.000000
1738257284.478858,1774706.000,19542,2,EL,1,100,26575.000000
1738257284.544861,1774772.000,19559,1,EL,1,100,26575.199219
1738257284.611864,1774839.000,19575,2,EL,1,100,26575.000000
1738257284.678867,1774906.000,19575,2,EL,1,100,26575.000000
1738257284.744870,1774972.000,19593,1,EL,1,100,26575.000000
1738257284.811873,1775039.000,19608,2,EL,1,100,26575.199219
1738257284.878876,1775106.000,19608,2,EL,1,100,26575.000000
1738257284.944879,1775172.000,19625,1,EL,1,100,26575.000000
1738257285.011882,1775239.000,19642,2,EL,1,100,26575.000000
1738257285.078885,1775306.000,19642,2,EL,1,100,26574.800781
1738257285.145388,1775372.500,19659,2,EL,1,100,26575.000000
1738257285.211891,1775439.000,19659,2,EL,1,100,26575.000000
1738257285.278894,1775506.000,19675,1,EL,1,100,26574.800781
1738257285.345397,1775572.500,19692,2,EL,1,100,26575.000000
1738257285.411901,1775639.000,19692,2,EL,1,100,26575.000000
1738257285.478904,1775706.000,19708,1,EL,1,100,26575.000000
1738257285.545407,1775772.500,19725,2,EL,1,100,26575.000000
1738257285.611910,1775839.000,19725,2,EL,1,100,26575.000000
1738257285.678913,1775906.000,19741,1,EL,1,100,26575.000000
1738257285.745416,1775972.500,19758,2,EL,1,100,26575.000000
1738257285.811919,1776039.000,19758,2,EL,1,100,26575.000000
1738257285.878922,1776106.000,19774,1,EL,1,100,26575.000000
1738257285.945425,1776172.500,19791,2,EL,1,100,26575.199219
1738257286.011928,1776239.000,19791,2,EL,1,100,26575.000000
1738257286.078931,1776306.000,19808,1,EL,1,100,26575.000000
1738257286.145434,1776372.500,19824,2,EL,1,100,26575.000000
1738257286.211937,1776439.000,19824,2,EL,1,100,26575.000000
1738257286.277940,1776505.000,19840,1,EL,1,100,26575.000000
1738257286.344943,1776572.000,19858,2,EL,1,100,26574.800781
1738257286.411946,1776639.000,19858,2,EL,1,100,26575.000000
1738257286.478949,1776706.000,19874,1,EL,1,100,26575.000000
1738257286.545452,1776772.500,19892,2,EL,1,100,26575.000000
