LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1738257279.881624,1725412,10797,1,HR,1,100,16.34
1738257298.634421,1744164,13861,1,HR,1,100,13.43
1738257311.652974,1757182,16006,1,HR,1,100,11.47
1738257312.370004,1757899,16125,1,HR,1,100,27.44
1738257322.642441,1768171,17799,1,HR,1,100,22.65
1738257324.325512,1769854,18082,1,HR,1,100,25.55
1738257325.255552,1770784,18233,1,HR,1,100,34.37
1738257347.617502,1793145,21900,1,HR,1,100,27.33
1738257351.820681,1797348,22584,1,HR,1,100,24.45
1738257352.640716,1798168,22723,1,HR,1,100,35.27
1738257359.103991,1804631,23777,1,HR,1,100,29.51
1738257363.550179,1809077,24515,1,HR,1,100,25.96
1738257366.073287,1811600,24934,1,HR,1,100,25.51
1738257378.958834,1824485,27027,1,HR,1,100,20.88
1738257392.335403,1837861,29214,1,HR,1,100,17.24
1738257394.091477,1839617,29522,1,HR,1,100,21.03
1738257396.744590,1842270,29957,1,HR,1,100,21.41
1738257399.877723,1845403,30476,1,HR,1,100,20.94
1738257405.063944,1850589,31313,1,HR,1,100,18.87
1738257407.114031,1852639,31649,1,HR,1,100,21.21
1738257418.293506,1863818,33441,1,HR,1,100,17.70
1738257420.999621,1866524,33818,1,HR,1,100,18.72
1738257422.089667,1867614,34004,1,HR,1,100,26.91
1738257423.936746,1869461,34309,1,HR,1,100,28.17
1738257433.502152,1879026,35860,1,HR,1,100,23.31
1738257455.235076,1900758,39379,1,HR,1,100,18.75
1738257462.154370,1907677,40517,1,HR,1,100,16.52
1738257464.067451,1909590,40833,1,HR,1,100,19.87
1738257464.974490,1910497,40973,1,HR,1,100,30.27
1738257465.967532,1911490,41143,1,HR,1,100,37.01
1738257466.930573,1912453,41310,1,HR,1,100,42.67
1738257470.833739,1916356,41932,1,HR,1,100,36.63
1738257476.639986,1922162,42871,1,HR,1,100,30.80
1738257494.198732,1939720,45745,1,HR,1,100,24.72
1738257496.078812,1941600,46054,1,HR,1,100,26.39
1738257508.848355,1954369,48126,1,HR,1,100,21.58
1738257509.678390,1955199,48262,1,HR,1,100,32.85
1738257526.004084,1971524,50922,1,HR,1,100,26.37
1738257527.184134,1972704,51111,1,HR,1,100,31.81
1738257527.894164,1973414,51228,1,HR,1,100,43.79
1738257534.256434,1979776,52247,1,HR,1,100,36.16
1738257534.503445,1980023,52299,1,HR,1,100,81.46
1738257535.210475,1980730,52417,1,HR,1,100,82.41
1738257537.946591,1983466,52860,1,HR,1,100,69.00
1738257538.979635,1984499,53027,1,HR,1,100,66.61
1738257539.993678,1985513,53195,1,HR,1,100,64.88
1738257540.919718,1986439,53349,1,HR,1,100,64.95
1738257541.795755,1987315,53489,1,HR,1,100,65.85
1738257543.495827,1989015,53772,1,HR,1,100,59.10
1738257546.675962,1992195,54290,1,HR,1,100,50.19
1738257547.666004,1993185,54443,1,HR,1,100,52.50
1738257548.543041,1994062,54595,1,HR,1,100,56.16
1738257549.396078,1994915,54730,1,HR,1,100,59.37
1738257551.339160,1996858,55048,1,HR,1,100,53.08
1738257553.326245,1998845,55373,1,HR,1,100,48.02
1738257559.262497,2004781,56343,1,HR,1,100,39.61
1738257572.688068,2018206,58487,1,HR,1,100,31.81
1738257574.048126,2019566,58704,1,HR,1,100,34.61
1738257575.834201,2021352,59007,1,HR,1,100,34.41
1738257578.381310,2023899,59351,1,HR,1,100,32.04
1738257578.624320,2024142,59387,1,HR,1,100,80.47
1738257580.534401,2026052,59690,1,HR,1,100,69.61
1738257598.696173,2044213,62636,1,HR,1,100,54.88
1738257599.403203,2044920,62755,1,HR,1,100,61.73
1738257600.406246,2045923,62925,1,HR,1,100,61.35
1738257604.002398,2049519,63511,1,HR,1,100,51.45
1738257614.678852,2060195,65250,1,HR,1,100,41.27
1738257644.027100,2089542,4542,1,HR,1,100,32.56
1738257651.760428,2097275,5817,1,HR,1,100,27.05
1738257652.440457,2097955,5919,1,HR,1,100,40.94
1738257653.246491,2098761,6053,1,HR,1,100,48.51
1738257654.849560,2100364,6309,1,HR,1,100,46.06
1738257655.593591,2101108,6445,1,HR,1,100,53.85
1738257657.919690,2103434,6828,1,HR,1,100,47.65
1738257662.045865,2107560,7500,1,HR,1,100,40.31
1738257663.392923,2108907,7718,1,HR,1,100,41.23
1738257681.494692,2127008,10697,1,HR,1,100,32.81
1738257698.580418,2144093,13485,1,HR,1,100,26.30
1738257704.750680,2150263,14507,1,HR,1,100,22.63
1738257706.326747,2151839,14782,1,HR,1,100,26.10
1738257707.243786,2152756,14931,1,HR,1,100,34.95
1738257712.242999,2157755,15753,1,HR,1,100,29.87
1738257718.186251,2163698,16721,1,HR,1,100,25.48
1738257731.761828,2177273,18950,1,HR,1,100,20.81
