LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1738257279.881624,1725412,10796,1,BI,1,100,6750
1738257298.634421,1744164,13860,1,BI,1,100,18650
1738257311.652974,1757182,16005,1,BI,1,100,12940
1738257312.370004,1757899,16124,1,BI,1,100,720
1738257322.642441,1768171,17798,1,BI,1,100,10210
1738257324.325512,1769854,18081,1,BI,1,100,1680
1738257325.255552,1770784,18232,1,BI,1,100,920
1738257347.617502,1793145,21899,1,BI,1,100,22240
1738257351.820681,1797348,22583,1,BI,1,100,4180
1738257352.640716,1798168,22722,1,BI,1,100,820
1738257359.103991,1804631,23776,1,BI,1,100,6420
1738257363.550179,1809077,24514,1,BI,1,100,4430
1738257366.073287,1811600,24933,1,BI,1,100,2510
1738257378.958834,1824485,27026,1,BI,1,100,12810
1738257392.335403,1837861,29213,1,BI,1,100,13300
1738257394.091477,1839617,29521,1,BI,1,100,1750
1738257396.744590,1842270,29956,1,BI,1,100,2640
1738257399.877723,1845403,30475,1,BI,1,100,3110
1738257405.063944,1850589,31312,1,BI,1,100,5160
1738257407.114031,1852639,31648,1,BI,1,100,2040
1738257418.293506,1863818,33440,1,BI,1,100,11120
1738257420.999621,1866524,33817,1,BI,1,100,2690
1738257422.089667,1867614,34003,1,BI,1,100,1080
1738257423.936746,1869461,34308,1,BI,1,100,1840
1738257433.502152,1879026,35859,1,BI,1,100,9510
1738257455.235076,1900758,39378,1,BI,1,100,21620
1738257462.154370,1907677,40516,1,BI,1,100,6880
1738257464.067451,1909590,40832,1,BI,1,100,1900
1738257464.974490,1910497,40972,1,BI,1,100,900
1738257465.967532,1911490,41142,1,BI,1,100,990
1738257466.930573,1912453,41309,1,BI,1,100,960
1738257470.833739,1916356,41931,1,BI,1,100,3880
1738257476.639986,1922162,42870,1,BI,1,100,5770
1738257494.198732,1939720,45744,1,BI,1,100,17470
1738257496.078812,1941600,46053,1,BI,1,100,1860
1738257508.848355,1954369,48125,1,BI,1,100,12700
1738257509.678390,1955199,48261,1,BI,1,100,830
1738257526.004084,1971524,50921,1,BI,1,100,16240
1738257527.184134,1972704,51110,1,BI,1,100,1180
1738257527.894164,1973414,51227,1,BI,1,100,700
1738257534.256434,1979776,52246,1,BI,1,100,6330
1738257534.503445,1980023,52298,1,BI,1,100,250
1738257535.210475,1980730,52416,1,BI,1,100,700
1738257537.946591,1983466,52859,1,BI,1,100,2720
1738257538.979635,1984499,53026,1,BI,1,100,1030
1738257539.993678,1985513,53194,1,BI,1,100,1020
1738257540.919718,1986439,53348,1,BI,1,100,920
1738257541.795755,1987315,53488,1,BI,1,100,870
1738257543.495827,1989015,53771,1,BI,1,100,1690
1738257546.675962,1992195,54289,1,BI,1,100,3160
1738257547.666004,1993185,54442,1,BI,1,100,990
1738257548.543041,1994062,54594,1,BI,1,100,870
1738257549.396078,1994915,54729,1,BI,1,100,850
1738257551.339160,1996858,55047,1,BI,1,100,1930
1738257553.326245,1998845,55372,1,BI,1,100,1980
1738257559.262497,2004781,56342,1,BI,1,100,5900
1738257572.688068,2018206,58486,1,BI,1,100,13350
1738257574.048126,2019566,58703,1,BI,1,100,1350
1738257575.834201,2021352,59006,1,BI,1,100,1780
1738257578.381310,2023899,59350,1,BI,1,100,2530
1738257578.624320,2024142,59386,1,BI,1,100,240
1738257580.534401,2026052,59689,1,BI,1,100,1900
1738257598.696173,2044213,62635,1,BI,1,100,18070
1738257599.403203,2044920,62754,1,BI,1,100,700
1738257600.406246,2045923,62924,1,BI,1,100,1000
1738257604.002398,2049519,63510,1,BI,1,100,3570
1738257614.678852,2060195,65249,1,BI,1,100,10620
1738257644.027100,2089542,4541,1,BI,1,100,29190
1738257651.760428,2097275,5816,1,BI,1,100,7690
1738257652.440457,2097955,5918,1,BI,1,100,670
1738257653.246491,2098761,6052,1,BI,1,100,800
1738257654.849560,2100364,6308,1,BI,1,100,1600
1738257655.593591,2101108,6444,1,BI,1,100,740
1738257657.919690,2103434,6827,1,BI,1,100,2310
1738257662.045865,2107560,7499,1,BI,1,100,4100
1738257663.392923,2108907,7717,1,BI,1,100,1350
1738257681.494692,2127008,10696,1,BI,1,100,18000
1738257698.580418,2144093,13484,1,BI,1,100,17000
1738257704.750680,2150263,14506,1,BI,1,100,6130
1738257706.326747,2151839,14781,1,BI,1,100,1570
1738257707.243786,2152756,14930,1,BI,1,100,910
1738257712.242999,2157755,15752,1,BI,1,100,4970
1738257718.186251,2163698,16720,1,BI,1,100,5910
1738257731.761828,2177273,18949,1,BI,1,100,13500
1738257732.585863,2178097,19083,1,BI,1,100,820
1738257735.098970,2180610,19499,1,BI,1,100,2500
1738257737.712081,2183223,19922,1,BI,1,100,2600
1738257741.048223,2186559,20474,1,BI,1,100,3320
1738257741.758253,2187269,20595,1,BI,1,100,700
1738257743.458325,2188969,20863,1,BI,1,100,1690
1738257744.968390,2190479,21113,1,BI,1,100,1510
1738257750.550627,2196061,22037,1,BI,1,100,5550
1738257754.293786,2199804,22657,1,BI,1,100,3720
1738257755.074819,2200585,22777,1,BI,1,100,780
1738257756.870895,2202381,23083,1,BI,1,100,1780
1738257757.750933,2203261,23234,1,BI,1,100,880
1738257758.666972,2204177,23386,1,BI,1,100,910
1738257762.147120,2207657,23958,1,BI,1,100,3460
1738257766.283295,2211793,24625,1,BI,1,100,4110
1738257768.736400,2214246,25030,1,BI,1,100,2440
1738257769.763443,2215273,25213,1,BI,1,100,1020
1738257770.586478,2216096,25350,1,BI,1,100,820
1738257774.929663,2220439,26069,1,BI,1,100,4320
1738257778.072796,2223582,26576,1,BI,1,100,3130
1738257793.585456,2239094,29086,1,BI,1,100,15420
1738257797.728632,2243237,29759,1,BI,1,100,4120
1738257798.458663,2243967,29875,1,BI,1,100,730
1738257801.787804,2247296,30346,1,BI,1,100,3310
1738257802.644841,2248153,30496,1,BI,1,100,850
1738257806.438002,2251946,31119,1,BI,1,100,3770
1738257808.254079,2253762,31424,1,BI,1,100,1810
1738257808.951109,2254459,31541,1,BI,1,100,690
1738257809.754143,2255262,31676,1,BI,1,100,800
1738257811.351211,2256859,31945,1,BI,1,100,1590
1738257820.007579,2265515,33335,1,BI,1,100,8610
1738257820.863615,2266371,33489,1,BI,1,100,850
