Timestamp,BI
1738257276.05579,594
1738257276.44548,502
1738257277.03905,410
1738257277.44879,410
1738257277.77498,563
1738257278.56884,410
1738257279.13159,563
1738257279.47427,622
1738257280.33075,563
1738257280.95257,613
1738257281.34414,613
1738257281.95717,613
1738257282.33033,613
1738257282.95075,620
1738257283.61342,620
1738257284.62216,620
1738257284.93302,584
1738257285.51732,504
1738257285.98608,504
1738257286.49024,504
1738257287.13366,469
1738257287.46855,504
1738257287.7866,595
1738257288.38198,335
1738257289.16402,595
1738257289.48033,782
1738257290.28407,782
1738257291.0683,701
1738257291.76895,701
1738257292.11344,580
1738257292.69317,413
1738257293.00952,390
1738257293.4228,390
1738257293.81288,390
1738257294.19303,390
1738257294.67671,390
1738257295.02787,484
1738257295.93451,486
1738257296.98268,486
1738257297.46904,486
1738257297.78605,486
1738257298.11307,329
1738257299.07262,329
1738257299.40212,587
1738257299.98939,587
1738257300.80242,587
1738257301.29387,587
1738257302.1279,491
1738257302.46868,345
1738257302.81324,345
1738257303.14241,341
1738257303.80631,345
1738257304.13425,644
1738257304.77846,644
1738257305.65432,583
1738257306.0774,644
1738257306.66003,649
1738257307.3087,583
1738257308.15092,583
1738257308.69685,649
1738257309.02375,546
1738257309.99745,546
1738257310.34359,663
1738257311.00631,663
1738257311.74243,663
1738257312.08299,663
1738257312.96863,736
1738257313.57824,688
1738257314.39489,688
1738257315.08312,652
1738257315.73506,688
1738257316.0755,688
1738257316.9604,652
1738257317.65063,359
1738257317.96724,614
1738257318.32592,359
1738257318.93956,354
1738257319.2935,359
1738257319.63542,614
1738257320.39755,661
1738257321.34539,661
1738257322.00675,661
1738257322.33823,661
1738257322.88485,594
1738257323.80249,547
1738257324.39606,594
1738257324.8912,594
1738257325.82118,495
1738257326.14859,495
1738257326.53897,517
1738257327.05563,517
1738257327.59375,517
1738257328.24988,538
1738257328.62388,583
1738257329.24709,623
1738257329.82995,583
1738257330.667,583
1738257331.05371,583
1738257331.46832,415
1738257332.43213,387
1738257332.76747,415
1738257333.12861,361
1738257333.71327,361
1738257334.07438,585
1738257334.93605,604
1738257335.53981,604
1738257336.37284,618
