LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1738257275.331430,1720862.000,10061,1,TL,1,100,2025-01-30_10-14-30-345245
1738257280.439647,1725970.000,10883,1,TL,1,100,2025-01-30_10-14-35-348617
1738257280.441647,1725972.000,10885,1,TL,1,100,2025-01-30_10-14-35-470454
1738257280.507650,1726038.000,10888,1,TL,1,100,2025-01-30_10-14-40-496889
1738257285.547864,1731078.000,11720,1,TL,1,100,2025-01-30_10-14-40-542786
1738257285.578866,1731109.000,11723,1,TL,1,100,2025-01-30_10-14-45-570286
1738257290.664082,1736194.000,12556,1,TL,1,100,2025-01-30_10-14-45-681125
1738257290.703084,1736233.000,12559,1,TL,1,100,2025-01-30_10-14-50-689371
1738257295.772299,1741302.000,13392,1,TL,1,100,2025-01-30_10-14-50-738929
1738257295.796300,1741326.000,13395,1,TL,1,100,2025-01-30_10-14-55-789974
1738257300.914517,1746444.000,14245,1,TL,1,100,2025-01-30_10-14-55-831193
1738257300.973520,1746503.000,14248,1,TL,1,100,2025-01-30_10-15-00-964928
1738257306.021734,1751551.000,15081,1,TL,1,100,2025-01-30_10-15-01-014635
1738257306.039735,1751569.000,15084,1,TL,1,100,2025-01-30_10-15-06-032762
1738257311.157953,1756687.000,15918,1,TL,1,100,2025-01-30_10-15-06-101870
1738257311.177954,1756707.000,15921,1,TL,1,100,2025-01-30_10-15-11-167665
1738257316.266170,1761795.000,16757,1,TL,1,100,2025-01-30_10-15-11-285444
1738257316.286171,1761815.000,16760,1,TL,1,100,2025-01-30_10-15-16-278808
1738257321.377387,1766906.000,17592,1,TL,1,100,2025-01-30_10-15-16-336516
1738257321.463391,1766992.000,17595,1,TL,1,100,2025-01-30_10-15-21-442938
1738257326.490604,1772019.000,18435,1,TL,1,100,2025-01-30_10-15-21-534273
1738257326.514606,1772043.000,18438,1,TL,1,100,2025-01-30_10-15-26-508434
1738257331.598821,1777127.000,19271,1,TL,1,100,2025-01-30_10-15-26-585503
1738257331.620822,1777149.000,19274,1,TL,1,100,2025-01-30_10-15-31-610835
1738257336.714039,1782242.000,20106,1,TL,1,100,2025-01-30_10-15-31-671359
1738257336.750041,1782278.000,20109,1,TL,1,100,2025-01-30_10-15-36-743934
1738257341.821256,1787349.000,20942,1,TL,1,100,2025-01-30_10-15-36-879577
1738257341.850257,1787378.000,20945,1,TL,1,100,2025-01-30_10-15-41-843541
1738257346.940474,1792468.000,21778,1,TL,1,100,2025-01-30_10-15-41-882248
1738257346.990476,1792518.000,21781,1,TL,1,100,2025-01-30_10-15-46-960588
1738257352.048691,1797576.000,22618,1,TL,1,100,2025-01-30_10-15-47-031353
1738257352.115694,1797643.000,22621,1,TL,1,100,2025-01-30_10-15-52-094874
1738257357.156908,1802684.000,23455,1,TL,1,100,2025-01-30_10-15-52-158838
1738257357.229911,1802757.000,23458,1,TL,1,100,2025-01-30_10-15-57-220239
1738257362.268125,1807795.000,24293,1,TL,1,100,2025-01-30_10-15-57-269128
1738257362.285126,1807812.000,24296,1,TL,1,100,2025-01-30_10-16-02-277376
1738257367.375342,1812902.000,25133,1,TL,1,100,2025-01-30_10-16-02-382918
1738257367.462346,1812989.000,25136,1,TL,1,100,2025-01-30_10-16-07-439778
1738257372.482559,1818009.000,25969,1,TL,1,100,2025-01-30_10-16-07-495233
1738257372.507560,1818034.000,25972,1,TL,1,100,2025-01-30_10-16-12-497223
1738257377.629778,1823156.000,26805,1,TL,1,100,2025-01-30_10-16-12-570904
1738257377.661779,1823188.000,26808,1,TL,1,100,2025-01-30_10-16-17-653182
1738257382.738995,1828265.000,27644,1,TL,1,100,2025-01-30_10-16-17-708075
1738257382.760996,1828287.000,27647,1,TL,1,100,2025-01-30_10-16-22-748035
1738257387.872213,1833398.000,28495,1,TL,1,100,2025-01-30_10-16-22-794503
1738257393.001431,1838527.000,29330,1,TL,1,100,2025-01-30_10-16-27-990456
1738257393.004431,1838530.000,29332,1,TL,1,100,2025-01-30_10-16-28-016074
1738257393.026432,1838552.000,29335,1,TL,1,100,2025-01-30_10-16-33-013058
1738257398.109648,1843635.000,30172,1,TL,1,100,2025-01-30_10-16-33-089675
1738257398.127649,1843653.000,30175,1,TL,1,100,2025-01-30_10-16-38-120310
1738257403.217865,1848743.000,31010,1,TL,1,100,2025-01-30_10-16-38-173732
1738257403.239866,1848765.000,31013,1,TL,1,100,2025-01-30_10-16-43-226303
1738257408.326082,1853851.000,31833,1,TL,1,100,2025-01-30_10-16-43-301387
1738257413.452300,1858977.000,32652,1,TL,1,100,2025-01-30_10-16-48-393554
1738257413.455300,1858980.000,32654,1,TL,1,100,2025-01-30_10-16-48-471186
1738257413.492302,1859017.000,32657,1,TL,1,100,2025-01-30_10-16-53-474782
1738257418.588519,1864113.000,33491,1,TL,1,100,2025-01-30_10-16-53-540871
1738257418.612520,1864137.000,33494,1,TL,1,100,2025-01-30_10-16-58-601862
1738257423.726737,1869251.000,34269,1,TL,1,100,2025-01-30_10-16-58-726564
1738257423.751738,1869276.000,34272,1,TL,1,100,2025-01-30_10-17-03-744946
1738257428.864955,1874389.000,35106,1,TL,1,100,2025-01-30_10-17-03-949041
1738257428.880956,1874405.000,35109,1,TL,1,100,2025-01-30_10-17-08-873956
1738257434.002174,1879526.000,35943,1,TL,1,100,2025-01-30_10-17-09-006558
1738257434.091177,1879615.000,35946,1,TL,1,100,2025-01-30_10-17-14-081109
1738257439.110391,1884634.000,36764,1,TL,1,100,2025-01-30_10-17-14-138383
1738257444.239609,1889763.000,37598,1,TL,1,100,2025-01-30_10-17-19-122093
1738257444.241609,1889765.000,37600,1,TL,1,100,2025-01-30_10-17-19-255719
1738257444.257609,1889781.000,37603,1,TL,1,100,2025-01-30_10-17-24-250492
