LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1738257278.346083,1781545.000,3415,3,MZ,1,100,24
1738257278.386085,1781585.000,3415,3,MZ,1,100,24
1738257278.426086,1781625.000,3431,2,MZ,1,100,23
1738257278.466088,1781665.000,3431,2,MZ,1,100,24
1738257278.506089,1781705.000,3447,3,MZ,1,100,24
1738257278.546091,1781745.000,3447,3,MZ,1,100,25
1738257278.586092,1781785.000,3447,3,MZ,1,100,25
1738257278.626094,1781825.000,3461,2,MZ,1,100,24
1738257278.666095,1781865.000,3461,2,MZ,1,100,25
1738257278.706096,1781905.000,3480,3,MZ,1,100,24
1738257278.746098,1781945.000,3480,3,MZ,1,100,25
1738257278.786099,1781985.000,3480,3,MZ,1,100,25
1738257278.826101,1782025.000,3495,2,MZ,1,100,24
1738257278.866102,1782065.000,3495,2,MZ,1,100,24
1738257278.906104,1782105.000,3511,3,MZ,1,100,24
1738257278.946105,1782145.000,3511,3,MZ,1,100,23
1738257278.986107,1782185.000,3511,3,MZ,1,100,23
1738257279.026108,1782225.000,3526,3,MZ,1,100,25
1738257279.066110,1782265.000,3526,3,MZ,1,100,24
1738257279.106111,1782305.000,3526,3,MZ,1,100,24
1738257279.139112,1782338.000,3542,2,MZ,1,100,24
1738257279.172114,1782371.000,3542,2,MZ,1,100,24
1738257279.212115,1782411.000,3557,3,MZ,1,100,24
1738257279.252117,1782451.000,3557,3,MZ,1,100,24
1738257279.292118,1782491.000,3557,3,MZ,1,100,25
1738257279.332119,1782531.000,3574,3,MZ,1,100,24
1738257279.372121,1782571.000,3574,3,MZ,1,100,23
1738257279.412122,1782611.000,3574,3,MZ,1,100,25
1738257279.452124,1782651.000,3588,2,MZ,1,100,23
1738257279.492126,1782691.000,3588,2,MZ,1,100,25
1738257279.532127,1782731.000,3604,3,MZ,1,100,23
1738257279.572128,1782771.000,3604,3,MZ,1,100,25
1738257279.612130,1782811.000,3604,3,MZ,1,100,24
1738257279.652131,1782851.000,3625,3,MZ,1,100,24
1738257279.692133,1782891.000,3625,3,MZ,1,100,24
1738257279.732134,1782931.000,3625,3,MZ,1,100,23
1738257279.772136,1782971.000,3641,2,MZ,1,100,24
1738257279.812137,1783011.000,3641,2,MZ,1,100,25
1738257279.852472,1783051.333,3656,3,MZ,1,100,24
1738257279.892807,1783091.667,3656,3,MZ,1,100,25
1738257279.933142,1783132.000,3656,3,MZ,1,100,24
1738257279.972643,1783171.500,3671,2,MZ,1,100,24
1738257280.012145,1783211.000,3671,2,MZ,1,100,24
1738257280.052480,1783251.333,3687,3,MZ,1,100,25
1738257280.092814,1783291.667,3687,3,MZ,1,100,25
1738257280.133149,1783332.000,3687,3,MZ,1,100,24
1738257280.172651,1783371.500,3703,2,MZ,1,100,24
1738257280.212152,1783411.000,3703,2,MZ,1,100,24
1738257280.252153,1783451.000,3718,3,MZ,1,100,23
1738257280.292155,1783491.000,3718,3,MZ,1,100,25
1738257280.332156,1783531.000,3718,3,MZ,1,100,24
1738257280.372158,1783571.000,3734,2,MZ,1,100,23
1738257280.412159,1783611.000,3734,2,MZ,1,100,24
1738257280.452161,1783651.000,3749,3,MZ,1,100,25
1738257280.492162,1783691.000,3749,3,MZ,1,100,23
1738257280.532164,1783731.000,3749,3,MZ,1,100,23
1738257280.572165,1783771.000,3765,2,MZ,1,100,25
1738257280.612167,1783811.000,3765,2,MZ,1,100,25
1738257280.652168,1783851.000,3781,3,MZ,1,100,25
1738257280.692170,1783891.000,3781,3,MZ,1,100,24
1738257280.732171,1783931.000,3781,3,MZ,1,100,25
1738257280.772173,1783971.000,3796,2,MZ,1,100,24
1738257280.812174,1784011.000,3796,2,MZ,1,100,24
1738257280.852175,1784051.000,3811,3,MZ,1,100,25
1738257280.892177,1784091.000,3811,3,MZ,1,100,25
1738257280.932178,1784131.000,3811,3,MZ,1,100,25
1738257280.972180,1784171.000,3827,3,MZ,1,100,24
1738257281.012182,1784211.000,3827,3,MZ,1,100,24
1738257281.052183,1784251.000,3827,3,MZ,1,100,24
1738257281.092184,1784291.000,3843,2,MZ,1,100,25
1738257281.132186,1784331.000,3843,2,MZ,1,100,24
1738257281.172187,1784371.000,3858,3,MZ,1,100,25
1738257281.212189,1784411.000,3858,3,MZ,1,100,24
1738257281.252190,1784451.000,3858,3,MZ,1,100,24
1738257281.292192,1784491.000,3873,2,MZ,1,100,23
1738257281.332193,1784531.000,3873,2,MZ,1,100,24
1738257281.372195,1784571.000,3890,3,MZ,1,100,24
1738257281.412196,1784611.000,3890,3,MZ,1,100,25
1738257281.452198,1784651.000,3890,3,MZ,1,100,25
1738257281.492199,1784691.000,3905,2,MZ,1,100,24
1738257281.532201,1784731.000,3905,2,MZ,1,100,23
1738257281.572202,1784771.000,3921,3,MZ,1,100,25
1738257281.612204,1784811.000,3921,3,MZ,1,100,25
1738257281.652205,1784851.000,3921,3,MZ,1,100,24
1738257281.687873,1784886.667,3936,3,MZ,1,100,25
1738257281.723541,1784922.333,3936,3,MZ,1,100,25
1738257281.759209,1784958.000,3936,3,MZ,1,100,24
1738257281.799210,1784998.000,3952,2,MZ,1,100,25
1738257281.839212,1785038.000,3952,2,MZ,1,100,24
1738257281.879213,1785078.000,3967,3,MZ,1,100,24
1738257281.919215,1785118.000,3967,3,MZ,1,100,25
1738257281.959216,1785158.000,3967,3,MZ,1,100,25
1738257281.999218,1785198.000,3984,2,MZ,1,100,25
1738257282.039219,1785238.000,3984,2,MZ,1,100,24
1738257282.079221,1785278.000,3998,3,MZ,1,100,25
1738257282.119222,1785318.000,3998,3,MZ,1,100,24
1738257282.159224,1785358.000,3998,3,MZ,1,100,24
1738257282.199225,1785398.000,4014,2,MZ,1,100,24
1738257282.239227,1785438.000,4014,2,MZ,1,100,24
1738257282.279228,1785478.000,4029,3,MZ,1,100,23
1738257282.319230,1785518.000,4029,3,MZ,1,100,23
1738257282.359231,1785558.000,4029,3,MZ,1,100,23
1738257282.399232,1785598.000,4046,2,MZ,1,100,24
1738257282.439234,1785638.000,4046,2,MZ,1,100,25
1738257282.479235,1785678.000,4060,3,MZ,1,100,25
1738257282.519237,1785718.000,4060,3,MZ,1,100,24
1738257282.559238,1785758.000,4060,3,MZ,1,100,24
1738257282.599240,1785798.000,4076,2,MZ,1,100,25
1738257282.639241,1785838.000,4076,2,MZ,1,100,23
1738257282.679243,1785878.000,4092,3,MZ,1,100,24
1738257282.719244,1785918.000,4092,3,MZ,1,100,23
1738257282.759246,1785958.000,4092,3,MZ,1,100,25
1738257282.799247,1785998.000,4108,2,MZ,1,100,25
1738257282.839249,1786038.000,4108,2,MZ,1,100,25
1738257282.879250,1786078.000,4122,3,MZ,1,100,25
1738257282.919252,1786118.000,4122,3,MZ,1,100,25
1738257282.959253,1786158.000,4122,3,MZ,1,100,24
1738257282.999254,1786198.000,4139,3,MZ,1,100,24
1738257283.039256,1786238.000,4139,3,MZ,1,100,25
1738257283.079257,1786278.000,4139,3,MZ,1,100,24
1738257283.119259,1786318.000,4154,2,MZ,1,100,24
1738257283.159261,1786358.000,4154,2,MZ,1,100,25
1738257283.199262,1786398.000,4170,3,MZ,1,100,25
1738257283.239264,1786438.000,4170,3,MZ,1,100,25
1738257283.279265,1786478.000,4170,3,MZ,1,100,24
1738257283.319266,1786518.000,4184,2,MZ,1,100,25
1738257283.359268,1786558.000,4184,2,MZ,1,100,24
1738257283.399269,1786598.000,4201,3,MZ,1,100,24
1738257283.439271,1786638.000,4201,3,MZ,1,100,24
1738257283.479272,1786678.000,4201,3,MZ,1,100,25
1738257283.519274,1786718.000,4216,2,MZ,1,100,24
1738257283.559275,1786758.000,4216,2,MZ,1,100,23
1738257283.599277,1786798.000,4232,3,MZ,1,100,25
1738257283.639278,1786838.000,4232,3,MZ,1,100,25
1738257283.679280,1786878.000,4232,3,MZ,1,100,24
1738257283.719281,1786918.000,4248,2,MZ,1,100,24
1738257283.759283,1786958.000,4248,2,MZ,1,100,24
1738257283.799284,1786998.000,4265,3,MZ,1,100,24
1738257283.839286,1787038.000,4265,3,MZ,1,100,24
1738257283.879287,1787078.000,4265,3,MZ,1,100,25
1738257283.919288,1787118.000,4280,2,MZ,1,100,25
1738257283.959290,1787158.000,4280,2,MZ,1,100,23
1738257283.999291,1787198.000,4297,3,MZ,1,100,25
1738257284.039293,1787238.000,4297,3,MZ,1,100,23
1738257284.079294,1787278.000,4297,3,MZ,1,100,24
1738257284.119296,1787318.000,4312,2,MZ,1,100,25
1738257284.159297,1787358.000,4312,2,MZ,1,100,23
1738257284.199299,1787398.000,4327,3,MZ,1,100,23
1738257284.239300,1787438.000,4327,3,MZ,1,100,25
1738257284.279302,1787478.000,4327,3,MZ,1,100,23
1738257284.314636,1787513.333,4343,3,MZ,1,100,24
1738257284.349971,1787548.667,4343,3,MZ,1,100,25
1738257284.385306,1787584.000,4343,3,MZ,1,100,25
1738257284.425307,1787624.000,4359,2,MZ,1,100,25
1738257284.465309,1787664.000,4359,2,MZ,1,100,25
1738257284.505310,1787704.000,4374,3,MZ,1,100,24
1738257284.545311,1787744.000,4374,3,MZ,1,100,24
1738257284.585313,1787784.000,4374,3,MZ,1,100,25
1738257284.625314,1787824.000,4389,2,MZ,1,100,24
1738257284.665316,1787864.000,4389,2,MZ,1,100,23
1738257284.705317,1787904.000,4405,3,MZ,1,100,25
1738257284.745319,1787944.000,4405,3,MZ,1,100,25
1738257284.785320,1787984.000,4405,3,MZ,1,100,25
1738257284.825322,1788024.000,4424,4,MZ,1,100,24
1738257284.865323,1788064.000,4424,4,MZ,1,100,23
1738257284.905325,1788104.000,4424,4,MZ,1,100,24
1738257284.945326,1788144.000,4424,4,MZ,1,100,25
1738257284.985328,1788184.000,4439,2,MZ,1,100,25
1738257285.025329,1788224.000,4439,2,MZ,1,100,25
1738257285.065331,1788264.000,4456,3,MZ,1,100,25
1738257285.105332,1788304.000,4456,3,MZ,1,100,24
1738257285.145334,1788344.000,4456,3,MZ,1,100,24
1738257285.185335,1788384.000,4470,2,MZ,1,100,24
1738257285.225337,1788424.000,4470,2,MZ,1,100,24
1738257285.265338,1788464.000,4486,3,MZ,1,100,24
1738257285.305340,1788504.000,4486,3,MZ,1,100,23
1738257285.345341,1788544.000,4486,3,MZ,1,100,25
1738257285.385342,1788584.000,4502,2,MZ,1,100,23
1738257285.425344,1788624.000,4502,2,MZ,1,100,25
1738257285.465345,1788664.000,4518,3,MZ,1,100,24
1738257285.505347,1788704.000,4518,3,MZ,1,100,25
1738257285.545348,1788744.000,4518,3,MZ,1,100,23
1738257285.585350,1788784.000,4533,2,MZ,1,100,25
1738257285.625351,1788824.000,4533,2,MZ,1,100,25
1738257285.665353,1788864.000,4549,3,MZ,1,100,24
1738257285.705354,1788904.000,4549,3,MZ,1,100,23
1738257285.745356,1788944.000,4549,3,MZ,1,100,25
1738257285.785357,1788984.000,4564,2,MZ,1,100,23
1738257285.825359,1789024.000,4564,2,MZ,1,100,24
1738257285.865360,1789064.000,4580,3,MZ,1,100,23
1738257285.905362,1789104.000,4580,3,MZ,1,100,24
1738257285.945363,1789144.000,4580,3,MZ,1,100,24
1738257285.985364,1789184.000,4596,2,MZ,1,100,24
1738257286.025366,1789224.000,4596,2,MZ,1,100,23
1738257286.065367,1789264.000,4611,3,MZ,1,100,25
1738257286.105369,1789304.000,4611,3,MZ,1,100,24
1738257286.145370,1789344.000,4611,3,MZ,1,100,25
1738257286.185372,1789384.000,4626,3,MZ,1,100,23
1738257286.225373,1789424.000,4626,3,MZ,1,100,23
1738257286.265375,1789464.000,4626,3,MZ,1,100,25
1738257286.305376,1789504.000,4642,2,MZ,1,100,23
1738257286.345378,1789544.000,4642,2,MZ,1,100,23
1738257286.385379,1789584.000,4658,3,MZ,1,100,24
1738257286.425381,1789624.000,4658,3,MZ,1,100,24
1738257286.465382,1789664.000,4658,3,MZ,1,100,24
1738257286.505384,1789704.000,4673,2,MZ,1,100,25
1738257286.545385,1789744.000,4673,2,MZ,1,100,24
1738257286.585387,1789784.000,4688,3,MZ,1,100,24
1738257286.625388,1789824.000,4688,3,MZ,1,100,25
1738257286.665390,1789864.000,4688,3,MZ,1,100,24
1738257286.705391,1789904.000,4705,2,MZ,1,100,24
1738257286.745393,1789944.000,4705,2,MZ,1,100,23
1738257286.781060,1789979.667,4720,3,MZ,1,100,25
1738257286.816729,1790015.333,4720,3,MZ,1,100,23
1738257286.852396,1790051.000,4720,3,MZ,1,100,24
1738257286.892398,1790091.000,4736,3,MZ,1,100,24
1738257286.932400,1790131.000,4736,3,MZ,1,100,24
1738257286.972401,1790171.000,4736,3,MZ,1,100,25
1738257287.012402,1790211.000,4751,3,MZ,1,100,25
1738257287.052404,1790251.000,4751,3,MZ,1,100,25
1738257287.092405,1790291.000,4751,3,MZ,1,100,24
1738257287.132407,1790331.000,4767,2,MZ,1,100,23
1738257287.172408,1790371.000,4767,2,MZ,1,100,25
1738257287.212410,1790411.000,4782,3,MZ,1,100,23
1738257287.252411,1790451.000,4782,3,MZ,1,100,23
1738257287.292413,1790491.000,4782,3,MZ,1,100,25
1738257287.332414,1790531.000,4798,2,MZ,1,100,24
1738257287.372416,1790571.000,4798,2,MZ,1,100,25
1738257287.412417,1790611.000,4813,3,MZ,1,100,24
1738257287.452419,1790651.000,4813,3,MZ,1,100,24
1738257287.492420,1790691.000,4813,3,MZ,1,100,24
1738257287.532422,1790731.000,4829,2,MZ,1,100,24
1738257287.572423,1790771.000,4829,2,MZ,1,100,24
1738257287.612424,1790811.000,4844,3,MZ,1,100,24
1738257287.652426,1790851.000,4844,3,MZ,1,100,23
1738257287.692427,1790891.000,4844,3,MZ,1,100,23
1738257287.732429,1790931.000,4861,2,MZ,1,100,25
1738257287.772430,1790971.000,4861,2,MZ,1,100,25
1738257287.812432,1791011.000,4875,3,MZ,1,100,23
1738257287.852433,1791051.000,4875,3,MZ,1,100,23
1738257287.892435,1791091.000,4875,3,MZ,1,100,24
1738257287.932436,1791131.000,4891,2,MZ,1,100,25
1738257287.972438,1791171.000,4891,2,MZ,1,100,24
1738257288.012439,1791211.000,4907,3,MZ,1,100,23
1738257288.052441,1791251.000,4907,3,MZ,1,100,25
1738257288.092442,1791291.000,4907,3,MZ,1,100,23
1738257288.132444,1791331.000,4923,2,MZ,1,100,23
1738257288.172445,1791371.000,4923,2,MZ,1,100,25
1738257288.212446,1791411.000,4937,3,MZ,1,100,24
1738257288.252448,1791451.000,4937,3,MZ,1,100,24
1738257288.292449,1791491.000,4937,3,MZ,1,100,24
1738257288.332118,1791530.667,4954,3,MZ,1,100,25
1738257288.371786,1791570.333,4954,3,MZ,1,100,23
1738257288.411454,1791610.000,4954,3,MZ,1,100,25
1738257288.451955,1791650.500,4969,2,MZ,1,100,24
1738257288.492457,1791691.000,4969,2,MZ,1,100,23
1738257288.532458,1791731.000,4987,3,MZ,1,100,24
1738257288.572460,1791771.000,4987,3,MZ,1,100,24
1738257288.612461,1791811.000,4987,3,MZ,1,100,24
1738257288.652463,1791851.000,5001,2,MZ,1,100,25
1738257288.692464,1791891.000,5001,2,MZ,1,100,24
1738257288.732132,1791930.667,5020,3,MZ,1,100,24
1738257288.771801,1791970.333,5020,3,MZ,1,100,24
1738257288.811469,1792010.000,5020,3,MZ,1,100,24
1738257288.851470,1792050.000,5035,2,MZ,1,100,24
1738257288.891472,1792090.000,5035,2,MZ,1,100,25
1738257288.931806,1792130.333,5051,3,MZ,1,100,23
1738257288.972141,1792170.667,5051,3,MZ,1,100,25
1738257289.012476,1792211.000,5051,3,MZ,1,100,23
1738257289.051977,1792250.500,5067,2,MZ,1,100,24
1738257289.091479,1792290.000,5067,2,MZ,1,100,24
1738257289.131480,1792330.000,5082,3,MZ,1,100,23
1738257289.171482,1792370.000,5082,3,MZ,1,100,25
1738257289.211483,1792410.000,5082,3,MZ,1,100,24
1738257289.247151,1792445.667,5097,3,MZ,1,100,24
1738257289.282819,1792481.333,5097,3,MZ,1,100,23
1738257289.318487,1792517.000,5097,3,MZ,1,100,24
1738257289.358489,1792557.000,5114,2,MZ,1,100,24
1738257289.398490,1792597.000,5114,2,MZ,1,100,24
1738257289.438492,1792637.000,5129,3,MZ,1,100,24
1738257289.478493,1792677.000,5129,3,MZ,1,100,24
1738257289.518495,1792717.000,5129,3,MZ,1,100,24
1738257289.558496,1792757.000,5144,2,MZ,1,100,24
1738257289.598498,1792797.000,5144,2,MZ,1,100,25
1738257289.638499,1792837.000,5160,3,MZ,1,100,23
1738257289.678500,1792877.000,5160,3,MZ,1,100,23
1738257289.718502,1792917.000,5160,3,MZ,1,100,25
1738257289.758503,1792957.000,5176,2,MZ,1,100,25
1738257289.798505,1792997.000,5176,2,MZ,1,100,23
1738257289.838506,1793037.000,5193,3,MZ,1,100,25
1738257289.878508,1793077.000,5193,3,MZ,1,100,23
1738257289.918509,1793117.000,5193,3,MZ,1,100,24
1738257289.958511,1793157.000,5215,4,MZ,1,100,24
1738257289.998512,1793197.000,5215,4,MZ,1,100,25
1738257290.038514,1793237.000,5215,4,MZ,1,100,25
1738257290.078515,1793277.000,5215,4,MZ,1,100,23
1738257290.118517,1793317.000,5229,2,MZ,1,100,24
1738257290.158518,1793357.000,5229,2,MZ,1,100,24
1738257290.198520,1793397.000,5245,3,MZ,1,100,24
1738257290.238521,1793437.000,5245,3,MZ,1,100,23
1738257290.278522,1793477.000,5245,3,MZ,1,100,24
1738257290.318524,1793517.000,5260,2,MZ,1,100,24
1738257290.358526,1793557.000,5260,2,MZ,1,100,25
1738257290.398527,1793597.000,5277,3,MZ,1,100,24
1738257290.438529,1793637.000,5277,3,MZ,1,100,25
1738257290.478530,1793677.000,5277,3,MZ,1,100,25
1738257290.518532,1793717.000,5292,2,MZ,1,100,23
1738257290.558533,1793757.000,5292,2,MZ,1,100,24
1738257290.598534,1793797.000,5307,3,MZ,1,100,23
1738257290.638536,1793837.000,5307,3,MZ,1,100,24
1738257290.678537,1793877.000,5307,3,MZ,1,100,23
1738257290.718539,1793917.000,5323,2,MZ,1,100,24
1738257290.758540,1793957.000,5323,2,MZ,1,100,24
1738257290.798542,1793997.000,5339,3,MZ,1,100,24
1738257290.838543,1794037.000,5339,3,MZ,1,100,25
1738257290.878545,1794077.000,5339,3,MZ,1,100,24
1738257290.918546,1794117.000,5354,2,MZ,1,100,25
1738257290.958548,1794157.000,5354,2,MZ,1,100,25
1738257290.998549,1794197.000,5370,3,MZ,1,100,24
1738257291.038551,1794237.000,5370,3,MZ,1,100,24
1738257291.078552,1794277.000,5370,3,MZ,1,100,24
1738257291.118554,1794317.000,5385,2,MZ,1,100,23
1738257291.158555,1794357.000,5385,2,MZ,1,100,23
1738257291.198556,1794397.000,5401,3,MZ,1,100,25
1738257291.238558,1794437.000,5401,3,MZ,1,100,25
1738257291.278559,1794477.000,5401,3,MZ,1,100,23
1738257291.318561,1794517.000,5417,3,MZ,1,100,26
1738257291.358562,1794557.000,5417,3,MZ,1,100,25
1738257291.398564,1794597.000,5417,3,MZ,1,100,23
1738257291.438565,1794637.000,5432,2,MZ,1,100,23
1738257291.478567,1794677.000,5432,2,MZ,1,100,24
1738257291.518568,1794717.000,5447,3,MZ,1,100,25
1738257291.558570,1794757.000,5447,3,MZ,1,100,24
1738257291.598571,1794797.000,5447,3,MZ,1,100,23
1738257291.638573,1794837.000,5463,2,MZ,1,100,25
1738257291.678574,1794877.000,5463,2,MZ,1,100,24
1738257291.718576,1794917.000,5479,3,MZ,1,100,23
1738257291.758577,1794957.000,5479,3,MZ,1,100,24
1738257291.798579,1794997.000,5479,3,MZ,1,100,24
1738257291.834247,1795032.667,5494,3,MZ,1,100,24
1738257291.869915,1795068.333,5494,3,MZ,1,100,24
1738257291.905582,1795104.000,5494,3,MZ,1,100,24
1738257291.945584,1795144.000,5509,2,MZ,1,100,24
1738257291.985585,1795184.000,5509,2,MZ,1,100,25
1738257292.025587,1795224.000,5526,3,MZ,1,100,24
1738257292.065588,1795264.000,5526,3,MZ,1,100,23
1738257292.105590,1795304.000,5526,3,MZ,1,100,24
1738257292.145591,1795344.000,5541,2,MZ,1,100,24
1738257292.185593,1795384.000,5541,2,MZ,1,100,24
1738257292.225594,1795424.000,5556,3,MZ,1,100,25
1738257292.265596,1795464.000,5556,3,MZ,1,100,24
1738257292.305597,1795504.000,5556,3,MZ,1,100,24
1738257292.345099,1795543.500,5572,2,MZ,1,100,23
1738257292.384600,1795583.000,5572,2,MZ,1,100,23
1738257292.424935,1795623.333,5588,3,MZ,1,100,24
1738257292.465270,1795663.667,5588,3,MZ,1,100,24
1738257292.505605,1795704.000,5588,3,MZ,1,100,24
1738257292.545106,1795743.500,5603,2,MZ,1,100,23
1738257292.584608,1795783.000,5603,2,MZ,1,100,24
1738257292.624942,1795823.333,5618,3,MZ,1,100,25
1738257292.665277,1795863.667,5618,3,MZ,1,100,23
1738257292.705612,1795904.000,5618,3,MZ,1,100,23
1738257292.745113,1795943.500,5634,2,MZ,1,100,24
1738257292.784615,1795983.000,5634,2,MZ,1,100,24
1738257292.824616,1796023.000,5650,3,MZ,1,100,25
1738257292.864618,1796063.000,5650,3,MZ,1,100,24
1738257292.904619,1796103.000,5650,3,MZ,1,100,25
1738257292.944621,1796143.000,5665,3,MZ,1,100,25
1738257292.984622,1796183.000,5665,3,MZ,1,100,24
1738257293.024624,1796223.000,5665,3,MZ,1,100,24
1738257293.065125,1796263.500,5682,2,MZ,1,100,24
1738257293.105627,1796304.000,5682,2,MZ,1,100,23
1738257293.145295,1796343.667,5696,3,MZ,1,100,24
1738257293.184963,1796383.333,5696,3,MZ,1,100,23
1738257293.224631,1796423.000,5696,3,MZ,1,100,24
1738257293.265133,1796463.500,5712,2,MZ,1,100,24
1738257293.305634,1796504.000,5712,2,MZ,1,100,23
1738257293.345302,1796543.667,5728,3,MZ,1,100,24
1738257293.384970,1796583.333,5728,3,MZ,1,100,24
1738257293.424639,1796623.000,5728,3,MZ,1,100,24
1738257293.465140,1796663.500,5744,2,MZ,1,100,24
1738257293.505641,1796704.000,5744,2,MZ,1,100,25
1738257293.545643,1796744.000,5758,3,MZ,1,100,23
1738257293.585644,1796784.000,5758,3,MZ,1,100,23
1738257293.625646,1796824.000,5758,3,MZ,1,100,24
1738257293.665147,1796863.500,5775,2,MZ,1,100,24
1738257293.704649,1796903.000,5775,2,MZ,1,100,24
1738257293.744650,1796943.000,5792,3,MZ,1,100,24
1738257293.784652,1796983.000,5792,3,MZ,1,100,24
1738257293.824653,1797023.000,5792,3,MZ,1,100,23
1738257293.864655,1797063.000,5808,2,MZ,1,100,24
1738257293.904656,1797103.000,5808,2,MZ,1,100,24
1738257293.944658,1797143.000,5822,3,MZ,1,100,24
1738257293.984659,1797183.000,5822,3,MZ,1,100,23
1738257294.024661,1797223.000,5822,3,MZ,1,100,24
1738257294.064662,1797263.000,5839,3,MZ,1,100,24
1738257294.104664,1797303.000,5839,3,MZ,1,100,23
1738257294.144665,1797343.000,5839,3,MZ,1,100,25
1738257294.184666,1797383.000,5854,2,MZ,1,100,23
1738257294.224668,1797423.000,5854,2,MZ,1,100,23
1738257294.265003,1797463.333,5870,3,MZ,1,100,24
1738257294.305338,1797503.667,5870,3,MZ,1,100,25
1738257294.345672,1797544.000,5870,3,MZ,1,100,24
1738257294.385174,1797583.500,5885,2,MZ,1,100,24
1738257294.424675,1797623.000,5885,2,MZ,1,100,24
1738257294.460343,1797658.667,5901,3,MZ,1,100,23
1738257294.496011,1797694.333,5901,3,MZ,1,100,23
1738257294.531679,1797730.000,5901,3,MZ,1,100,24
1738257294.571681,1797770.000,5916,3,MZ,1,100,25
1738257294.611682,1797810.000,5916,3,MZ,1,100,24
1738257294.651684,1797850.000,5916,3,MZ,1,100,24
1738257294.691685,1797890.000,5933,2,MZ,1,100,25
1738257294.731687,1797930.000,5933,2,MZ,1,100,24
1738257294.771688,1797970.000,5948,3,MZ,1,100,25
1738257294.811690,1798010.000,5948,3,MZ,1,100,24
1738257294.851691,1798050.000,5948,3,MZ,1,100,24
1738257294.891692,1798090.000,5963,2,MZ,1,100,23
1738257294.931694,1798130.000,5963,2,MZ,1,100,24
1738257294.971695,1798170.000,5978,3,MZ,1,100,25
1738257295.011697,1798210.000,5978,3,MZ,1,100,24
1738257295.051698,1798250.000,5978,3,MZ,1,100,24
1738257295.091700,1798290.000,6002,2,MZ,1,100,23
1738257295.131701,1798330.000,6002,2,MZ,1,100,23
1738257295.171703,1798370.000,6017,3,MZ,1,100,23
1738257295.211704,1798410.000,6017,3,MZ,1,100,23
1738257295.251706,1798450.000,6017,3,MZ,1,100,25
1738257295.291707,1798490.000,6032,2,MZ,1,100,24
1738257295.331709,1798530.000,6032,2,MZ,1,100,24
1738257295.371710,1798570.000,6048,3,MZ,1,100,24
1738257295.411712,1798610.000,6048,3,MZ,1,100,24
1738257295.451713,1798650.000,6048,3,MZ,1,100,23
1738257295.491714,1798690.000,6064,2,MZ,1,100,24
1738257295.531716,1798730.000,6064,2,MZ,1,100,23
1738257295.571718,1798770.000,6079,3,MZ,1,100,24
1738257295.611719,1798810.000,6079,3,MZ,1,100,23
1738257295.651721,1798850.000,6079,3,MZ,1,100,24
1738257295.691722,1798890.000,6095,3,MZ,1,100,24
1738257295.731723,1798930.000,6095,3,MZ,1,100,24
1738257295.771725,1798970.000,6095,3,MZ,1,100,25
1738257295.811726,1799010.000,6110,2,MZ,1,100,24
1738257295.851728,1799050.000,6110,2,MZ,1,100,25
1738257295.891729,1799090.000,6126,3,MZ,1,100,24
1738257295.931731,1799130.000,6126,3,MZ,1,100,23
