LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738258203.639153,2706804.000,16253,1,BV,1,100,4.06
1738258208.638338,2711803.000,17020,1,BV,1,100,4.05
1738258213.638522,2716803.000,17817,1,BV,1,100,4.05
1738258218.637706,2721802.000,18591,1,BV,1,100,4.05
1738258223.637890,2726802.000,19358,1,BV,1,100,4.05
1738258228.637074,2731801.000,20155,1,BV,1,100,4.04
1738258233.637258,2736801.000,20926,1,BV,1,100,4.05
1738258238.636442,2741800.000,21691,1,BV,1,100,4.05
1738258243.636626,2746800.000,22482,1,BV,1,100,4.05
1738258248.635810,2751799.000,23260,1,BV,1,100,4.05
1738258253.635994,2756799.000,24035,1,BV,1,100,4.05
1738258258.635179,2761798.000,24826,1,BV,1,100,4.06
1738258263.635363,2766798.000,25605,1,BV,1,100,4.06
1738258268.634547,2771797.000,26376,1,BV,1,100,4.05
1738258273.634731,2776797.000,27175,1,BV,1,100,4.05
1738258278.633915,2781796.000,27951,1,BV,1,100,4.05
1738258283.634099,2786796.000,28722,1,BV,1,100,4.05
1738258288.633283,2791795.000,29513,1,BV,1,100,4.05
1738258293.633467,2796795.000,30288,1,BV,1,100,4.05
1738258298.632651,2801794.000,31065,1,BV,1,100,4.05
1738258303.632835,2806794.000,31850,1,BV,1,100,4.05
1738258308.632020,2811793.000,32628,1,BV,1,100,4.05
1738258313.632204,2816793.000,33407,1,BV,1,100,4.05
1738258318.631388,2821792.000,34202,1,BV,1,100,4.04
1738258323.631572,2826792.000,34969,1,BV,1,100,4.05
1738258328.630756,2831791.000,35742,1,BV,1,100,4.04
1738258333.630940,2836791.000,36535,1,BV,1,100,4.05
1738258338.630124,2841790.000,37309,1,BV,1,100,4.05
1738258343.630308,2846790.000,38084,1,BV,1,100,4.04
1738258348.629492,2851789.000,38873,1,BV,1,100,4.05
1738258353.629676,2856789.000,39648,1,BV,1,100,4.04
1738258358.628860,2861788.000,40428,1,BV,1,100,4.04
1738258363.629045,2866788.000,41221,1,BV,1,100,4.04
1738258368.628228,2871787.000,41998,1,BV,1,100,4.04
1738258373.628413,2876787.000,42773,1,BV,1,100,4.04
1738258378.627597,2881786.000,43548,1,BV,1,100,4.04
1738258383.627781,2886786.000,44341,1,BV,1,100,4.03
1738258388.626965,2891785.000,45117,1,BV,1,100,4.04
1738258393.627149,2896785.000,45896,1,BV,1,100,4.04
1738258398.626333,2901784.000,46685,1,BV,1,100,4.05
1738258403.626517,2906784.000,47460,1,BV,1,100,4.05
1738258408.625701,2911783.000,48235,1,BV,1,100,4.05
1738258413.625885,2916783.000,49030,1,BV,1,100,4.04
1738258418.625069,2921782.000,49819,1,BV,1,100,4.05
1738258423.625254,2926782.000,50595,1,BV,1,100,4.04
1738258428.624438,2931781.000,51386,1,BV,1,100,4.04
1738258433.624622,2936781.000,52146,1,BV,1,100,4.04
1738258438.623806,2941780.000,52876,1,BV,1,100,4.04
1738258443.623990,2946780.000,53656,1,BV,1,100,4.03
1738258448.623174,2951779.000,54416,1,BV,1,100,4.03
1738258453.623358,2956779.000,55187,1,BV,1,100,4.03
1738258458.622542,2961778.000,55964,1,BV,1,100,4.03
1738258463.622726,2966778.000,56742,1,BV,1,100,4.03
1738258468.621910,2971777.000,57508,1,BV,1,100,4.03
1738258473.622095,2976777.000,58285,1,BV,1,100,4.03
1738258478.621279,2981776.000,59067,1,BV,1,100,4.03
1738258483.621463,2986776.000,59830,1,BV,1,100,4.03
1738258488.620647,2991775.000,60613,1,BV,1,100,4.03
1738258493.620831,2996775.000,61373,1,BV,1,100,4.03
1738258498.620015,3001774.000,62150,1,BV,1,100,4.03
1738258503.620199,3006774.000,62924,1,BV,1,100,4.03
1738258508.619383,3011773.000,63701,1,BV,1,100,4.02
1738258513.619567,3016773.000,64482,1,BV,1,100,4.03
1738258518.618751,3021772.000,65250,1,BV,1,100,4.02
1738258523.618935,3026772.000,496,1,BV,1,100,4.02
1738258528.618119,3031771.000,1278,1,BV,1,100,4.02
1738258533.618304,3036771.000,2055,1,BV,1,100,4.02
1738258538.617488,3041770.000,2853,1,BV,1,100,4.02
1738258543.617672,3046770.000,3635,1,BV,1,100,4.02
1738258548.616856,3051769.000,4400,1,BV,1,100,4.02
1738258553.617040,3056769.000,5179,1,BV,1,100,4.02
1738258558.616224,3061768.000,5979,1,BV,1,100,4.02
1738258563.616408,3066768.000,6751,1,BV,1,100,4.02
1738258568.615592,3071767.000,7530,1,BV,1,100,4.02
1738258573.615776,3076767.000,8294,1,BV,1,100,4.02
1738258578.614960,3081766.000,9070,1,BV,1,100,4.02
1738258583.615144,3086766.000,9862,1,BV,1,100,4.02
1738258588.614329,3091765.000,10644,1,BV,1,100,4.02
1738258593.614513,3096765.000,11420,1,BV,1,100,4.02
1738258598.613697,3101764.000,12197,1,BV,1,100,4.02
1738258603.613881,3106764.000,12977,1,BV,1,100,4.02
1738258608.613065,3111763.000,13757,1,BV,1,100,4.02
1738258613.613249,3116763.000,14517,1,BV,1,100,4.01
1738258618.612433,3121762.000,15298,1,BV,1,100,4.01
1738258623.612617,3126762.000,16077,1,BV,1,100,4.02
1738258628.611801,3131761.000,16873,1,BV,1,100,4.02
1738258633.611985,3136761.000,17637,1,BV,1,100,4.02
1738258638.611170,3141760.000,18409,1,BV,1,100,4.02
1738258643.611354,3146760.000,19207,1,BV,1,100,4.02
1738258648.610538,3151759.000,19985,1,BV,1,100,4.01
1738258653.610722,3156759.000,20758,1,BV,1,100,4.01
1738258658.609906,3161758.000,21516,1,BV,1,100,4.02
1738258663.610090,3166758.000,22314,1,BV,1,100,4.02
1738258668.609274,3171757.000,23080,1,BV,1,100,4.02
1738258673.609458,3176757.000,23854,1,BV,1,100,4.02
1738258678.608642,3181756.000,24635,1,BV,1,100,4.01
1738258683.608826,3186756.000,25399,1,BV,1,100,4.02
1738258688.608011,3191755.000,26178,1,BV,1,100,4.02
1738258693.608195,3196755.000,26959,1,BV,1,100,4.01
1738258698.607379,3201754.000,27737,1,BV,1,100,4.02
1738258703.607563,3206754.000,28513,1,BV,1,100,4.01
1738258708.606747,3211753.000,29293,1,BV,1,100,4.01
1738258713.606931,3216753.000,30071,1,BV,1,100,4.01
1738258718.606115,3221752.000,30827,1,BV,1,100,4.01
1738258723.606299,3226752.000,31607,1,BV,1,100,4.01
1738258728.605483,3231751.000,32386,1,BV,1,100,4.01
