LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1738257488.984839,1992176,36184,1,SA,1,100,0.000006
1738257490.517896,1993709,36631,1,SA,1,100,0.000092
1738257492.384964,1995576,36774,1,SA,1,100,0.000038
1738257493.518006,1996709,36886,1,SA,1,100,0.000004
1738257494.384038,1997575,37099,1,SA,1,100,0.000049
1738257495.718087,1998909,37226,1,SA,1,100,0.000005
1738257495.917094,1999108,37305,1,SA,1,100,0.000022
1738257496.517117,1999708,37356,1,SA,1,100,0.000004
1738257496.851129,2000042,37423,1,SA,1,100,0.000005
1738257497.051136,2000242,37456,1,SA,1,100,0.000005
1738257497.251143,2000442,37489,1,SA,1,100,0.000004
1738257497.851166,2001042,37728,1,SA,1,100,0.000076
1738257499.384222,2002575,37809,1,SA,1,100,0.000006
1738257499.584229,2002775,37857,1,SA,1,100,0.000012
1738257500.518264,2003709,37987,1,SA,1,100,0.000005
1738257501.250291,2004441,38129,1,SA,1,100,0.000017
1738257501.650306,2004841,38178,1,SA,1,100,0.000009
1738257502.318330,2005509,38321,1,SA,1,100,0.000025
1738257503.517374,2006708,38495,1,SA,1,100,0.000018
1738257503.983392,2007174,38528,1,SA,1,100,0.000005
1738257504.183399,2007374,38561,1,SA,1,100,0.000003
1738257504.384406,2007575,38642,1,SA,1,100,0.000020
1738257505.251438,2008442,38746,1,SA,1,100,0.000012
1738257505.983465,2009174,38872,1,SA,1,100,0.000014
1738257506.850497,2010041,38982,1,SA,1,100,0.000007
1738257507.384517,2010575,39094,1,SA,1,100,0.000013
1738257508.450556,2011641,39238,1,SA,1,100,0.000007
1738257508.983576,2012174,39399,1,SA,1,100,0.000033
1738257509.849607,2013040,39448,1,SA,1,100,0.000003
1738257510.049615,2013240,39487,1,SA,1,100,0.000007
1738257510.449630,2013640,39566,1,SA,1,100,0.000012
1738257510.916647,2014107,39615,1,SA,1,100,0.000003
1738257511.116654,2014307,39679,1,SA,1,100,0.000013
1738257511.449666,2014640,39713,1,SA,1,100,0.000010
1738257511.716676,2014907,39761,1,SA,1,100,0.000019
1738257512.049688,2015240,39795,1,SA,1,100,0.000005
1738257512.249696,2015440,39859,1,SA,1,100,0.000018
1738257512.649711,2015840,39923,1,SA,1,100,0.000012
1738257512.982723,2016173,39956,1,SA,1,100,0.000010
1738257513.382738,2016573,40021,1,SA,1,100,0.000002
1738257513.582745,2016773,40072,1,SA,1,100,0.000024
1738257514.116765,2017307,40136,1,SA,1,100,0.000004
1738257514.316772,2017507,40169,1,SA,1,100,0.000011
1738257514.582782,2017773,40202,1,SA,1,100,0.000005
1738257515.050799,2018241,40302,1,SA,1,100,0.000013
1738257515.382811,2018573,40335,1,SA,1,100,0.000003
1738257515.982833,2019173,40431,1,SA,1,100,0.000004
1738257516.582855,2019773,40574,1,SA,1,100,0.000026
1738257517.649895,2020840,40701,1,SA,1,100,0.000010
1738257517.915905,2021106,40736,1,SA,1,100,0.000007
1738257518.182914,2021373,40831,1,SA,1,100,0.000028
1738257518.715934,2021906,40868,1,SA,1,100,0.000010
1738257518.982944,2022173,40918,1,SA,1,100,0.000010
1738257519.249954,2022440,40950,1,SA,1,100,0.000004
1738257519.582966,2022773,41001,1,SA,1,100,0.000005
1738257520.315993,2023506,41133,1,SA,1,100,0.000013
1738257521.182025,2024372,41246,1,SA,1,100,0.000004
1738257521.383032,2024573,41295,1,SA,1,100,0.000010
1738257522.050057,2025240,41392,1,SA,1,100,0.000004
1738257522.516074,2025706,41520,1,SA,1,100,0.000022
1738257523.183098,2026373,41584,1,SA,1,100,0.000008
1738257523.583113,2026773,41651,1,SA,1,100,0.000012
1738257524.049130,2027239,41717,1,SA,1,100,0.000003
1738257524.249138,2027439,41750,1,SA,1,100,0.000004
1738257524.983165,2028173,41895,1,SA,1,100,0.000018
1738257525.915199,2029105,42024,1,SA,1,100,0.000015
1738257526.315214,2029505,42103,1,SA,1,100,0.000018
1738257526.783231,2029973,42152,1,SA,1,100,0.000008
1738257527.049241,2030239,42188,1,SA,1,100,0.000003
1738257527.249248,2030439,42221,1,SA,1,100,0.000011
1738257527.783268,2030973,42316,1,SA,1,100,0.000006
1738257528.448292,2031638,42428,1,SA,1,100,0.000010
1738257528.782305,2031972,42478,1,SA,1,100,0.000008
1738257529.248322,2032438,42605,1,SA,1,100,0.000026
1738257529.916346,2033106,42653,1,SA,1,100,0.000008
1738257530.182356,2033372,42738,1,SA,1,100,0.000030
1738257531.048388,2034238,42834,1,SA,1,100,0.000016
1738257531.382400,2034572,42882,1,SA,1,100,0.000011
1738257531.782415,2034972,42931,1,SA,1,100,0.000005
1738257532.115427,2035305,42995,1,SA,1,100,0.000010
1738257532.515442,2035705,43075,1,SA,1,100,0.000017
1738257532.915457,2036105,43108,1,SA,1,100,0.000006
1738257533.115464,2036305,43157,1,SA,1,100,0.000007
1738257533.515479,2036705,43205,1,SA,1,100,0.000004
1738257533.715486,2036905,43257,1,SA,1,100,0.000011
1738257534.115501,2037305,43321,1,SA,1,100,0.000011
1738257534.981533,2038171,43448,1,SA,1,100,0.000009
1738257535.514552,2038704,43526,1,SA,1,100,0.000004
1738257535.715560,2038905,43567,1,SA,1,100,0.000015
1738257536.181577,2039371,43631,1,SA,1,100,0.000004
1738257536.381584,2039571,43696,1,SA,1,100,0.000015
1738257536.781599,2039971,43729,1,SA,1,100,0.000007
1738257537.181614,2040371,43778,1,SA,1,100,0.000004
1738257537.381621,2040571,43812,1,SA,1,100,0.000003
1738257537.581629,2040771,43860,1,SA,1,100,0.000008
1738257537.981643,2041171,43940,1,SA,1,100,0.000018
1738257538.381658,2041571,44004,1,SA,1,100,0.000020
1738257539.181688,2042371,44104,1,SA,1,100,0.000005
1738257539.647705,2042837,44199,1,SA,1,100,0.000011
1738257539.981717,2043171,44235,1,SA,1,100,0.000004
1738257540.314729,2043504,44364,1,SA,1,100,0.000032
1738257541.514773,2044704,44508,1,SA,1,100,0.000020
1738257541.981791,2045171,44559,1,SA,1,100,0.000006
1738257542.248801,2045438,44607,1,SA,1,100,0.000008
1738257542.780820,2045970,44721,1,SA,1,100,0.000018
1738257543.248837,2046438,44769,1,SA,1,100,0.000008
1738257543.514847,2046704,44789,1,SA,1,100,0.000004
1738257543.714854,2046904,44855,1,SA,1,100,0.000013
1738257544.314877,2047504,44920,1,SA,1,100,0.000005
1738257544.647889,2047837,44984,1,SA,1,100,0.000004
1738257544.981901,2048171,45048,1,SA,1,100,0.000012
1738257545.581923,2048771,45127,1,SA,1,100,0.000002
1738257545.780931,2048970,45160,1,SA,1,100,0.000009
1738257546.313950,2049503,45246,1,SA,1,100,0.000002
1738257546.513958,2049703,45279,1,SA,1,100,0.000010
1738257546.780967,2049970,45344,1,SA,1,100,0.000018
1738257547.581997,2050771,45485,1,SA,1,100,0.000023
1738257548.047014,2051236,45534,1,SA,1,100,0.000012
1738257548.514031,2051703,45582,1,SA,1,100,0.000006
1738257548.981048,2052170,45696,1,SA,1,100,0.000014
1738257549.381063,2052570,45729,1,SA,1,100,0.000008
1738257549.647073,2052836,45778,1,SA,1,100,0.000008
1738257549.915083,2053104,45810,1,SA,1,100,0.000004
1738257550.381100,2053570,45921,1,SA,1,100,0.000018
1738257550.781115,2053970,45955,1,SA,1,100,0.000009
1738257551.047124,2054236,45996,1,SA,1,100,0.000008
1738257551.714149,2054903,46138,1,SA,1,100,0.000020
1738257552.181166,2055370,46170,1,SA,1,100,0.000007
1738257552.914193,2056103,46328,1,SA,1,100,0.000022
1738257553.447213,2056636,46361,1,SA,1,100,0.000004
1738257553.647220,2056836,46427,1,SA,1,100,0.000012
1738257553.980232,2057169,46461,1,SA,1,100,0.000004
1738257554.180240,2057369,46555,1,SA,1,100,0.000026
1738257554.914267,2058103,46621,1,SA,1,100,0.000007
1738257555.180277,2058369,46653,1,SA,1,100,0.000010
1738257555.447286,2058636,46687,1,SA,1,100,0.000004
1738257555.648294,2058837,46738,1,SA,1,100,0.000016
1738257555.980306,2059169,46786,1,SA,1,100,0.000012
1738257556.381321,2059570,46839,1,SA,1,100,0.000005
1738257556.847338,2060036,46936,1,SA,1,100,0.000010
1738257557.180350,2060369,47049,1,SA,1,100,0.000036
1738257558.047382,2061236,47113,1,SA,1,100,0.000008
1738257558.314392,2061503,47164,1,SA,1,100,0.000012
1738257558.913414,2062102,47246,1,SA,1,100,0.000009
1738257559.180424,2062369,47310,1,SA,1,100,0.000010
1738257559.513436,2062702,47374,1,SA,1,100,0.000014
1738257560.180461,2063369,47456,1,SA,1,100,0.000007
1738257560.580475,2063769,47521,1,SA,1,100,0.000008
1738257560.980490,2064169,47585,1,SA,1,100,0.000006
1738257561.246500,2064435,47623,1,SA,1,100,0.000007
1738257561.780519,2064969,47704,1,SA,1,100,0.000005
1738257561.979527,2065168,47738,1,SA,1,100,0.000007
1738257562.379542,2065568,47787,1,SA,1,100,0.000005
1738257562.579549,2065768,47851,1,SA,1,100,0.000012
1738257563.047566,2066236,47915,1,SA,1,100,0.000013
1738257563.513583,2066702,48013,1,SA,1,100,0.000018
1738257563.979601,2067168,48063,1,SA,1,100,0.000011
1738257564.846632,2068035,48189,1,SA,1,100,0.000003
1738257565.180645,2068369,48253,1,SA,1,100,0.000007
1738257565.446655,2068635,48287,1,SA,1,100,0.000009
1738257565.713664,2068902,48321,1,SA,1,100,0.000002
1738257565.912672,2069101,48385,1,SA,1,100,0.000008
1738257566.379689,2069568,48521,1,SA,1,100,0.000034
1738257567.446728,2070635,48616,1,SA,1,100,0.000012
1738257567.912745,2071101,48745,1,SA,1,100,0.000030
1738257569.245795,2072434,48904,1,SA,1,100,0.000018
1738257569.779814,2072968,49002,1,SA,1,100,0.000017
1738257570.179829,2073368,49034,1,SA,1,100,0.000010
1738257570.445839,2073634,49115,1,SA,1,100,0.000021
1738257570.912856,2074101,49148,1,SA,1,100,0.000005
1738257571.246868,2074435,49196,1,SA,1,100,0.000005
1738257571.446876,2074635,49230,1,SA,1,100,0.000004
1738257571.779888,2074968,49282,1,SA,1,100,0.000002
1738257572.378910,2075567,49393,1,SA,1,100,0.000012
1738257572.712922,2075901,49426,1,SA,1,100,0.000006
1738257573.445949,2076634,49537,1,SA,1,100,0.000003
1738257573.645957,2076834,49604,1,SA,1,100,0.000014
1738257574.045971,2077234,49637,1,SA,1,100,0.000003
1738257574.246979,2077435,49687,1,SA,1,100,0.000009
1738257574.512988,2077701,49720,1,SA,1,100,0.000002
1738257574.979006,2078167,49847,1,SA,1,100,0.000023
1738257575.513025,2078701,49896,1,SA,1,100,0.000013
1738257576.246052,2079434,50009,1,SA,1,100,0.000008
1738257576.512062,2079700,50041,1,SA,1,100,0.000010
1738257577.313092,2080501,50191,1,SA,1,100,0.000013
1738257577.846111,2081034,50271,1,SA,1,100,0.000014
1738257578.246126,2081434,50320,1,SA,1,100,0.000007
1738257578.779145,2081967,50386,1,SA,1,100,0.000002
1738257579.246163,2082434,50467,1,SA,1,100,0.000005
1738257579.446170,2082634,50517,1,SA,1,100,0.000013
1738257580.179197,2083367,50644,1,SA,1,100,0.000013
1738257580.579212,2083767,50692,1,SA,1,100,0.000012
1738257580.912224,2084100,50758,1,SA,1,100,0.000013
1738257581.579249,2084767,50839,1,SA,1,100,0.000005
1738257581.845258,2085033,50891,1,SA,1,100,0.000010
1738257582.512283,2085700,51049,1,SA,1,100,0.000031
1738257583.112305,2086300,51083,1,SA,1,100,0.000008
1738257583.779330,2086967,51198,1,SA,1,100,0.000011
1738257584.045339,2087233,51233,1,SA,1,100,0.000009
1738257584.312349,2087500,51282,1,SA,1,100,0.000009
1738257584.845369,2088033,51346,1,SA,1,100,0.000005
1738257585.045376,2088233,51441,1,SA,1,100,0.000024
1738257585.978410,2089166,51537,1,SA,1,100,0.000005
1738257586.578433,2089766,51633,1,SA,1,100,0.000009
1738257587.111452,2090299,51718,1,SA,1,100,0.000008
1738257587.511467,2090699,51813,1,SA,1,100,0.000023
1738257588.312496,2091500,51893,1,SA,1,100,0.000004
1738257588.512504,2091700,51944,1,SA,1,100,0.000010
1738257588.978521,2092166,52008,1,SA,1,100,0.000003
1738257589.178528,2092366,52073,1,SA,1,100,0.000019
1738257589.644546,2092832,52121,1,SA,1,100,0.000008
1738257590.311570,2093499,52247,1,SA,1,100,0.000023
1738257590.778587,2093966,52296,1,SA,1,100,0.000013
1738257592.311644,2095499,52599,1,SA,1,100,0.000037
1738257593.111673,2096299,52648,1,SA,1,100,0.000004
1738257593.311681,2096499,52682,1,SA,1,100,0.000013
1738257593.577690,2096765,52812,1,SA,1,100,0.000119
1738257594.645730,2097833,53018,1,SA,1,100,0.000104
1738257595.844774,2099032,53082,1,SA,1,100,0.000033
1738257597.044818,2100232,53386,1,SA,1,100,0.000053
1738257598.177860,2101365,53434,1,SA,1,100,0.000005
1738257598.377867,2101565,53672,1,SA,1,100,0.000171
1738257599.910923,2103098,53721,1,SA,1,100,0.000018
1738257600.310938,2103498,53818,1,SA,1,100,0.000076
1738257601.111968,2104299,53915,1,SA,1,100,0.000053
1738257601.711990,2104899,54042,1,SA,1,100,0.000059
1738257602.311012,2105498,54096,1,SA,1,100,0.000028
1738257603.377051,2106564,54289,1,SA,1,100,0.000033
1738257603.777066,2106964,54369,1,SA,1,100,0.000059
1738257604.977110,2108164,54574,1,SA,1,100,0.000024
1738257605.644135,2108831,54622,1,SA,1,100,0.000011
1738257606.244157,2109431,54779,1,SA,1,100,0.000042
1738257607.644208,2110831,54928,1,SA,1,100,0.000007
1738257607.911218,2111098,54976,1,SA,1,100,0.000007
1738257608.311233,2111498,55058,1,SA,1,100,0.000015
1738257608.843252,2112030,55140,1,SA,1,100,0.000019
1738257609.644282,2112831,55235,1,SA,1,100,0.000002
1738257609.844289,2113031,55315,1,SA,1,100,0.000022
1738257610.510314,2113697,55411,1,SA,1,100,0.000019
1738257611.243341,2114430,55490,1,SA,1,100,0.000007
1738257611.643356,2114830,55616,1,SA,1,100,0.000027
1738257612.310380,2115497,55666,1,SA,1,100,0.000007
1738257612.577390,2115764,55705,1,SA,1,100,0.000004
1738257612.910402,2116097,55771,1,SA,1,100,0.000010
1738257613.244415,2116431,55803,1,SA,1,100,0.000003
1738257613.576427,2116763,55885,1,SA,1,100,0.000012
1738257613.910439,2117097,55919,1,SA,1,100,0.000007
1738257614.177449,2117364,55967,1,SA,1,100,0.000010
1738257614.843473,2118030,56064,1,SA,1,100,0.000004
1738257615.177486,2118364,56129,1,SA,1,100,0.000010
1738257615.777508,2118964,56224,1,SA,1,100,0.000010
1738257616.110520,2119297,56288,1,SA,1,100,0.000012
1738257616.443532,2119630,56337,1,SA,1,100,0.000015
1738257616.843547,2120030,56372,1,SA,1,100,0.000004
1738257617.043555,2120230,56421,1,SA,1,100,0.000012
1738257617.310564,2120497,56500,1,SA,1,100,0.000019
1738257617.909586,2121096,56601,1,SA,1,100,0.000025
1738257618.443606,2121630,56650,1,SA,1,100,0.000015
1738257618.776618,2121963,56717,1,SA,1,100,0.000017
1738257619.842658,2123029,56843,1,SA,1,100,0.000005
1738257620.176670,2123363,56909,1,SA,1,100,0.000009
1738257620.576684,2123763,57242,1,SA,1,100,0.000557
1738257622.509756,2125696,57292,1,SA,1,100,0.000069
1738257625.243856,2128430,57916,1,SA,1,100,0.000335
1738257629.176001,2132362,58657,1,SA,1,100,0.001549
1738257641.308448,2144494,60246,1,SA,1,100,0.000022
1738257642.042475,2145228,60437,1,SA,1,100,0.000109
1738257645.242593,2148428,60775,1,SA,1,100,0.000001
1738257645.441600,2148627,60825,1,SA,1,100,0.000008
1738257646.307632,2149493,60953,1,SA,1,100,0.000002
1738257646.507639,2149693,60985,1,SA,1,100,0.000005
1738257647.507676,2150693,61543,1,SA,1,100,0.000515
1738257652.374855,2155560,62182,1,SA,1,100,0.001370
1738257662.107214,2165292,63453,1,SA,1,100,0.000031
1738257663.573268,2166758,63681,1,SA,1,100,0.000024
1738257664.640307,2167825,63792,1,SA,1,100,0.000005
1738257665.173327,2168358,63871,1,SA,1,100,0.000003
1738257672.572599,2175757,65331,1,SA,1,100,0.000360
1738257679.239845,2182424,707,1,SA,1,100,0.000238
1738257681.905943,2185090,1256,1,SA,1,100,0.001532
1738257690.506259,2193690,2520,1,SA,1,100,0.002346
1738257693.839382,2197023,2788,1,SA,1,100,0.000272
1738257694.705414,2197889,2951,1,SA,1,100,0.000318
1738257695.638448,2198822,3062,1,SA,1,100,0.000128
1738257697.838529,2201022,3376,1,SA,1,100,0.000009
1738257698.304547,2201488,3505,1,SA,1,100,0.000091
1738257703.637743,2206821,4383,1,SA,1,100,0.000339
1738257704.570777,2207754,4469,1,SA,1,100,0.000183
1738257710.170984,2213354,5399,1,SA,1,100,0.000108
1738257711.171020,2214354,5589,1,SA,1,100,0.000492
1738257713.170094,2216353,5763,1,SA,1,100,0.000033
1738257714.170131,2217353,5907,1,SA,1,100,0.000004
1738257718.370285,2221553,6566,1,SA,1,100,0.000015
1738257719.636332,2222819,6789,1,SA,1,100,0.000045
1738257720.170352,2223353,6843,1,SA,1,100,0.000037
1738257721.037384,2224220,6954,1,SA,1,100,0.000008
1738257721.237391,2224420,7033,1,SA,1,100,0.000038
1738257721.703408,2224886,7067,1,SA,1,100,0.000008
1738257722.103423,2225286,7146,1,SA,1,100,0.000022
1738257722.437435,2225620,7461,1,SA,1,100,0.002420
1738257728.303651,2231486,8110,1,SA,1,100,0.000042
1738257730.436730,2233619,8483,1,SA,1,100,0.000478
1738257740.835113,2244017,10519,1,SA,1,100,0.001589
1738257746.701329,2249883,11031,1,SA,1,100,0.000091
1738257751.435503,2254617,11886,1,SA,1,100,0.001545
1738257753.301572,2256483,11969,1,SA,1,100,0.000128
1738257753.701586,2256883,12209,1,SA,1,100,0.002613
1738257755.901667,2259083,12419,1,SA,1,100,0.000536
1738257757.167714,2260349,12719,1,SA,1,100,0.001762
1738257758.567765,2261749,12847,1,SA,1,100,0.001132
1738257768.700139,2271881,14455,1,SA,1,100,0.000254
1738257769.967185,2273148,14535,1,SA,1,100,0.000018
1738257770.700212,2273881,14795,1,SA,1,100,0.000602
1738257788.565870,2291746,17486,1,SA,1,100,0.000168
1738257796.632167,2299812,18812,1,SA,1,100,0.000820
1738257802.164371,2305344,19497,1,SA,1,100,0.000001
1738257804.231447,2307411,19937,1,SA,1,100,0.000431
1738257812.897766,2316077,21246,1,SA,1,100,0.000174
1738257820.831058,2324010,22540,1,SA,1,100,0.000505
1738257825.363225,2328542,23188,1,SA,1,100,0.000124
1738257826.363262,2329542,23442,1,SA,1,100,0.000573
1738257829.764387,2332943,23835,1,SA,1,100,0.000070
1738257835.562601,2338741,24748,1,SA,1,100,0.000207
1738257838.762718,2341941,25257,1,SA,1,100,0.000232
1738257842.028839,2345207,25773,1,SA,1,100,0.000393
1738257846.763013,2349941,26497,1,SA,1,100,0.000284
1738257848.962094,2352140,26944,1,SA,1,100,0.001606
1738257851.961204,2355139,27387,1,SA,1,100,0.001191
1738257856.694379,2359872,28029,1,SA,1,100,0.000699
1738257866.627744,2369805,29547,1,SA,1,100,0.000161
1738257874.227024,2377404,30785,1,SA,1,100,0.000365
1738257878.027164,2381204,31259,1,SA,1,100,0.000034
1738257878.494181,2381671,31377,1,SA,1,100,0.000100
1738257881.026274,2384203,31861,1,SA,1,100,0.000284
1738257884.826415,2388003,32384,1,SA,1,100,0.000500
1738257889.159574,2392336,32986,1,SA,1,100,0.000025
1738257889.693594,2392870,33193,1,SA,1,100,0.000711
1738257896.625849,2399802,34263,1,SA,1,100,0.000438
1738257901.425026,2404601,34910,1,SA,1,100,0.000080
1738257902.425062,2405601,35054,1,SA,1,100,0.000129
1738257912.957450,2416133,36658,1,SA,1,100,0.000027
1738257913.424468,2416600,36756,1,SA,1,100,0.000178
1738257914.024490,2417200,36805,1,SA,1,100,0.000057
1738257914.624512,2417800,36885,1,SA,1,100,0.000035
1738257915.025527,2418201,36940,1,SA,1,100,0.000005
1738257915.357539,2418533,36988,1,SA,1,100,0.000015
1738257920.890742,2424066,37854,1,SA,1,100,0.000026
1738257921.157752,2424333,37918,1,SA,1,100,0.000115
1738257921.690772,2424866,37984,1,SA,1,100,0.000037
1738257922.090787,2425266,38033,1,SA,1,100,0.000008
1738257922.423799,2425599,38097,1,SA,1,100,0.000069
1738257922.823814,2425999,38161,1,SA,1,100,0.000096
1738257925.757922,2428933,38644,1,SA,1,100,0.000164
1738257926.156936,2429332,38724,1,SA,1,100,0.000138
1738257926.823961,2429999,38772,1,SA,1,100,0.000049
1738257927.156973,2430332,38836,1,SA,1,100,0.000008
1738257927.756995,2430932,38934,1,SA,1,100,0.000047
1738257928.090008,2431265,38983,1,SA,1,100,0.000034
1738257928.424020,2431599,39033,1,SA,1,100,0.000012
1738257935.889295,2439064,40291,1,SA,1,100,0.000078
1738257941.756511,2444931,41194,1,SA,1,100,0.000103
1738257942.689545,2445864,41260,1,SA,1,100,0.000015
1738257954.821992,2457996,43228,1,SA,1,100,0.000127
