LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1738257277.131038,1780330.000,3214,1,SF,1,100,0.0000
1738257277.465051,1780664.000,3260,1,SF,1,100,0.0000
1738257277.731061,1780930.000,3308,1,SF,1,100,0.0000
1738257278.065073,1781264.000,3354,1,SF,1,100,0.0000
1738257278.464087,1781663.000,3416,1,SF,1,100,0.0000
1738257278.798100,1781997.000,3465,1,SF,1,100,0.0000
1738257279.064110,1782263.000,3512,1,SF,1,100,0.0000
1738257279.398122,1782597.000,3559,1,SF,1,100,0.0000
1738257279.731134,1782930.000,3610,1,SF,1,100,0.0000
1738257280.131149,1783330.000,3672,1,SF,1,100,0.0000
1738257280.398159,1783597.000,3720,1,SF,1,100,0.0000
1738257280.731171,1783930.000,3766,1,SF,1,100,0.0000
1738257281.131186,1784330.000,3828,1,SF,1,100,0.0000
1738257281.398196,1784597.000,3875,1,SF,1,100,0.0000
1738257281.731208,1784930.000,3922,1,SF,1,100,0.0000
1738257282.064220,1785263.000,3969,1,SF,1,100,0.0000
1738257282.464235,1785663.000,4031,1,SF,1,100,0.0000
1738257282.731245,1785930.000,4077,1,SF,1,100,0.0000
1738257283.064257,1786263.000,4124,1,SF,1,100,0.0000
1738257283.464272,1786663.000,4186,1,SF,1,100,0.0000
1738257283.731282,1786930.000,4233,1,SF,1,100,0.0000
1738257284.064294,1787263.000,4282,1,SF,1,100,0.0000
1738257284.397306,1787596.000,4328,1,SF,1,100,0.0000
1738257284.797321,1787996.000,4390,1,SF,1,100,0.0000
1738257285.130333,1788329.000,4441,1,SF,1,100,0.0000
1738257285.397343,1788596.000,4487,1,SF,1,100,0.0000
1738257285.730355,1788929.000,4535,1,SF,1,100,0.0000
1738257286.064368,1789263.000,4581,1,SF,1,100,0.0000
1738257286.464382,1789663.000,4643,1,SF,1,100,0.0000
1738257286.730392,1789929.000,4690,1,SF,1,100,0.0000
1738257287.064404,1790263.000,4737,1,SF,1,100,0.0000
1738257287.464419,1790663.000,4799,1,SF,1,100,0.0000
1738257287.797431,1790996.000,4846,1,SF,1,100,0.0000
1738257288.064441,1791263.000,4892,1,SF,1,100,0.0000
1738257288.397453,1791596.000,4939,1,SF,1,100,0.0000
1738257288.797468,1791996.000,5005,1,SF,1,100,0.0000
1738257289.064478,1792263.000,5052,1,SF,1,100,0.0000
1738257289.397490,1792596.000,5099,1,SF,1,100,0.0000
1738257289.730502,1792929.000,5145,1,SF,1,100,0.0000
1738257290.063515,1793262.000,5200,1,SF,1,100,0.0000
1738257290.463529,1793662.000,5262,1,SF,1,100,0.0000
1738257290.730539,1793929.000,5308,1,SF,1,100,0.0000
1738257291.063551,1794262.000,5356,1,SF,1,100,0.0000
1738257291.397564,1794596.000,5402,1,SF,1,100,0.0000
1738257291.796578,1794995.000,5464,1,SF,1,100,0.0000
1738257292.063588,1795262.000,5511,1,SF,1,100,0.0000
1738257292.396600,1795595.000,5557,1,SF,1,100,0.0000
1738257292.796615,1795995.000,5619,1,SF,1,100,0.0000
1738257293.063625,1796262.000,5667,1,SF,1,100,0.0000
1738257293.396637,1796595.000,5713,1,SF,1,100,0.0000
1738257293.730650,1796929.000,5760,1,SF,1,100,0.0000
