LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1738257279.715134,1782914.000,3605,1,TL,1,100,2025-01-30_10-14-34-756626
1738257279.737134,1782936.000,3608,1,TL,1,100,2025-01-30_10-14-39-726925
1738257284.840322,1788039.000,4406,1,TL,1,100,2025-01-30_10-14-39-777268
1738257289.973511,1793172.000,5194,1,TL,1,100,2025-01-30_10-14-44-871437
1738257289.977512,1793176.000,5196,1,TL,1,100,2025-01-30_10-14-45-081772
1738257295.088700,1798287.000,5979,1,TL,1,100,2025-01-30_10-14-50-108736
1738257295.094700,1798293.000,5981,1,TL,1,100,2025-01-30_10-14-50-117042
1738257295.113701,1798312.000,5984,1,TL,1,100,2025-01-30_10-14-55-105660
1738257300.199888,1803398.000,6767,1,TL,1,100,2025-01-30_10-14-55-272519
1738257305.323076,1808521.000,7559,1,TL,1,100,2025-01-30_10-15-00-262018
1738257305.326077,1808524.000,7561,1,TL,1,100,2025-01-30_10-15-00-437288
1738257310.452266,1813650.000,8353,1,TL,1,100,2025-01-30_10-15-05-344416
1738257310.456266,1813654.000,8355,1,TL,1,100,2025-01-30_10-15-05-557016
1738257315.580454,1818778.000,9139,1,TL,1,100,2025-01-30_10-15-10-553843
1738257315.587455,1818785.000,9141,1,TL,1,100,2025-01-30_10-15-10-598435
1738257320.711643,1823909.000,9926,1,TL,1,100,2025-01-30_10-15-15-611367
1738257320.713643,1823911.000,9928,1,TL,1,100,2025-01-30_10-15-15-729831
1738257320.747644,1823945.000,9931,1,TL,1,100,2025-01-30_10-15-20-741696
1738257325.819831,1829017.000,10719,1,TL,1,100,2025-01-30_10-15-20-801608
1738257330.939020,1834136.000,11502,1,TL,1,100,2025-01-30_10-15-25-951748
1738257330.945020,1834142.000,11504,1,TL,1,100,2025-01-30_10-15-25-981998
1738257330.975021,1834172.000,11507,1,TL,1,100,2025-01-30_10-15-30-964132
1738257336.050208,1839247.000,12291,1,TL,1,100,2025-01-30_10-15-31-099281
1738257341.179397,1844376.000,13078,1,TL,1,100,2025-01-30_10-15-36-161518
1738257341.184397,1844381.000,13080,1,TL,1,100,2025-01-30_10-15-36-186330
1738257341.204398,1844401.000,13083,1,TL,1,100,2025-01-30_10-15-41-196292
1738257346.289585,1849486.000,13874,1,TL,1,100,2025-01-30_10-15-41-265931
1738257346.310586,1849507.000,13877,1,TL,1,100,2025-01-30_10-15-46-302005
1738257351.415774,1854612.000,14677,1,TL,1,100,2025-01-30_10-15-46-471781
1738257356.523962,1859720.000,15448,1,TL,1,100,2025-01-30_10-15-51-574364
1738257356.529962,1859726.000,15450,1,TL,1,100,2025-01-30_10-15-51-578497
1738257361.667151,1864863.000,16237,1,TL,1,100,2025-01-30_10-15-56-584977
1738257361.669151,1864865.000,16239,1,TL,1,100,2025-01-30_10-15-56-700459
1738257361.703153,1864899.000,16242,1,TL,1,100,2025-01-30_10-16-01-695676
1738257366.776339,1869972.000,17031,1,TL,1,100,2025-01-30_10-16-01-793191
1738257366.808341,1870004.000,17034,1,TL,1,100,2025-01-30_10-16-06-797802
1738257371.917529,1875113.000,17834,1,TL,1,100,2025-01-30_10-16-06-845670
1738257371.967530,1875163.000,17837,1,TL,1,100,2025-01-30_10-16-11-955875
1738257377.025717,1880221.000,18619,1,TL,1,100,2025-01-30_10-16-12-008971
1738257377.047718,1880243.000,18622,1,TL,1,100,2025-01-30_10-16-17-037070
1738257382.133905,1885329.000,19406,1,TL,1,100,2025-01-30_10-16-17-102668
1738257382.175906,1885371.000,19409,1,TL,1,100,2025-01-30_10-16-22-166848
1738257387.242093,1890437.000,20195,1,TL,1,100,2025-01-30_10-16-22-217900
1738257387.274094,1890469.000,20198,1,TL,1,100,2025-01-30_10-16-27-258932
1738257392.353281,1895548.000,20980,1,TL,1,100,2025-01-30_10-16-27-365117
1738257397.491470,1900686.000,21764,1,TL,1,100,2025-01-30_10-16-32-462406
1738257397.494470,1900689.000,21766,1,TL,1,100,2025-01-30_10-16-32-542773
1738257397.558473,1900753.000,21769,1,TL,1,100,2025-01-30_10-16-37-550402
1738257402.605659,1905800.000,22552,1,TL,1,100,2025-01-30_10-16-37-594295
1738257402.633660,1905828.000,22555,1,TL,1,100,2025-01-30_10-16-42-625482
1738257407.743848,1910938.000,23352,1,TL,1,100,2025-01-30_10-16-42-789833
1738257407.786849,1910981.000,23355,1,TL,1,100,2025-01-30_10-16-47-776172
1738257412.852036,1916046.000,24156,1,TL,1,100,2025-01-30_10-16-47-843838
1738257412.875037,1916069.000,24159,1,TL,1,100,2025-01-30_10-16-52-866295
1738257417.960224,1921154.000,24965,1,TL,1,100,2025-01-30_10-16-52-982724
1738257418.024226,1921218.000,24968,1,TL,1,100,2025-01-30_10-16-57-995903
1738257423.071412,1926265.000,25776,1,TL,1,100,2025-01-30_10-16-58-091952
1738257423.089413,1926283.000,25779,1,TL,1,100,2025-01-30_10-17-03-082247
1738257428.177600,1931371.000,26588,1,TL,1,100,2025-01-30_10-17-03-135310
1738257428.194601,1931388.000,26591,1,TL,1,100,2025-01-30_10-17-08-187101
1738257433.311789,1936505.000,27416,1,TL,1,100,2025-01-30_10-17-08-230090
1738257433.330790,1936524.000,27419,1,TL,1,100,2025-01-30_10-17-13-322109
1738257438.419977,1941613.000,28231,1,TL,1,100,2025-01-30_10-17-13-458299
1738257438.470979,1941664.000,28234,1,TL,1,100,2025-01-30_10-17-18-458609
1738257443.528165,1946721.000,29043,1,TL,1,100,2025-01-30_10-17-18-503828
1738257443.556166,1946749.000,29046,1,TL,1,100,2025-01-30_10-17-23-545767
1738257448.636353,1951829.000,29848,1,TL,1,100,2025-01-30_10-17-23-587783
1738257448.659354,1951852.000,29851,1,TL,1,100,2025-01-30_10-17-28-648125
1738257453.771543,1956964.000,30667,1,TL,1,100,2025-01-30_10-17-28-694069
1738257453.806544,1956999.000,30670,1,TL,1,100,2025-01-30_10-17-33-797960
1738257458.882731,1962075.000,31455,1,TL,1,100,2025-01-30_10-17-33-869779
1738257463.995919,1967188.000,32246,1,TL,1,100,2025-01-30_10-17-38-981325
1738257464.002919,1967195.000,32248,1,TL,1,100,2025-01-30_10-17-39-050568
1738257464.030920,1967223.000,32251,1,TL,1,100,2025-01-30_10-17-44-020421
1738257469.103107,1972295.000,33047,1,TL,1,100,2025-01-30_10-17-44-122884
1738257474.242296,1977434.000,33836,1,TL,1,100,2025-01-30_10-17-49-225013
1738257474.245296,1977437.000,33838,1,TL,1,100,2025-01-30_10-17-49-284586
1738257474.269297,1977461.000,33841,1,TL,1,100,2025-01-30_10-17-54-258932
