LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1738257276.931031,1780130.000,3188,1,EL,1,100,26411.599609
1738257276.998034,1780197.000,3202,1,EL,1,100,26411.800781
1738257277.064536,1780263.500,3219,2,EL,1,100,26411.400391
1738257277.131038,1780330.000,3219,2,EL,1,100,26411.199219
1738257277.198041,1780397.000,3234,2,EL,1,100,26411.000000
1738257277.265043,1780464.000,3234,2,EL,1,100,26411.199219
1738257277.331046,1780530.000,3250,1,EL,1,100,26411.000000
1738257277.398048,1780597.000,3265,2,EL,1,100,26411.599609
1738257277.465051,1780664.000,3265,2,EL,1,100,26411.199219
1738257277.531053,1780730.000,3281,1,EL,1,100,26411.000000
1738257277.598056,1780797.000,3296,2,EL,1,100,26411.000000
1738257277.665058,1780864.000,3296,2,EL,1,100,26411.000000
1738257277.731061,1780930.000,3313,1,EL,1,100,26411.199219
1738257277.798063,1780997.000,3327,2,EL,1,100,26411.400391
1738257277.865066,1781064.000,3327,2,EL,1,100,26411.000000
1738257277.931068,1781130.000,3343,1,EL,1,100,26411.000000
1738257277.998070,1781197.000,3359,2,EL,1,100,26411.000000
1738257278.065073,1781264.000,3359,2,EL,1,100,26411.000000
1738257278.131075,1781330.000,3375,1,EL,1,100,26411.000000
1738257278.197578,1781396.500,3390,2,EL,1,100,26411.000000
1738257278.264080,1781463.000,3390,2,EL,1,100,26411.000000
1738257278.331083,1781530.000,3405,1,EL,1,100,26411.000000
1738257278.397585,1781596.500,3421,2,EL,1,100,26410.800781
1738257278.464087,1781663.000,3421,2,EL,1,100,26410.800781
1738257278.531090,1781730.000,3437,2,EL,1,100,26410.800781
1738257278.598093,1781797.000,3437,2,EL,1,100,26411.000000
1738257278.664095,1781863.000,3452,1,EL,1,100,26411.000000
1738257278.731097,1781930.000,3470,2,EL,1,100,26410.800781
1738257278.798100,1781997.000,3470,2,EL,1,100,26411.000000
1738257278.864102,1782063.000,3485,1,EL,1,100,26411.000000
1738257278.931105,1782130.000,3501,2,EL,1,100,26411.000000
1738257278.998107,1782197.000,3501,2,EL,1,100,26411.000000
1738257279.064110,1782263.000,3517,1,EL,1,100,26410.800781
1738257279.131112,1782330.000,3532,2,EL,1,100,26411.000000
1738257279.198115,1782397.000,3532,2,EL,1,100,26411.000000
1738257279.264117,1782463.000,3547,1,EL,1,100,26410.800781
1738257279.331120,1782530.000,3564,2,EL,1,100,26411.000000
1738257279.398122,1782597.000,3564,2,EL,1,100,26411.000000
1738257279.464124,1782663.000,3579,1,EL,1,100,26411.000000
1738257279.531127,1782730.000,3594,2,EL,1,100,26411.000000
1738257279.598129,1782797.000,3594,2,EL,1,100,26411.000000
1738257279.664632,1782863.500,3615,2,EL,1,100,26411.000000
1738257279.731134,1782930.000,3615,2,EL,1,100,26411.000000
1738257279.798137,1782997.000,3631,1,EL,1,100,26411.000000
1738257279.864639,1783063.500,3646,2,EL,1,100,26411.000000
1738257279.931142,1783130.000,3646,2,EL,1,100,26410.199219
1738257279.998144,1783197.000,3662,1,EL,1,100,26410.800781
1738257280.064646,1783263.500,3677,2,EL,1,100,26410.800781
1738257280.131149,1783330.000,3677,2,EL,1,100,26410.800781
1738257280.198151,1783397.000,3693,1,EL,1,100,26410.599609
1738257280.264654,1783463.500,3708,2,EL,1,100,26410.800781
1738257280.331156,1783530.000,3708,2,EL,1,100,26410.599609
1738257280.398159,1783597.000,3725,1,EL,1,100,26410.599609
1738257280.464661,1783663.500,3739,2,EL,1,100,26410.400391
1738257280.531164,1783730.000,3739,2,EL,1,100,26410.400391
1738257280.598166,1783797.000,3755,1,EL,1,100,26410.800781
1738257280.664669,1783863.500,3771,2,EL,1,100,26411.000000
1738257280.731171,1783930.000,3771,2,EL,1,100,26410.599609
1738257280.798173,1783997.000,3787,1,EL,1,100,26411.000000
1738257280.864676,1784063.500,3801,2,EL,1,100,26411.000000
1738257280.931178,1784130.000,3801,2,EL,1,100,26410.400391
1738257280.998181,1784197.000,3817,1,EL,1,100,26411.000000
1738257281.064683,1784263.500,3833,2,EL,1,100,26410.400391
1738257281.131186,1784330.000,3833,2,EL,1,100,26411.000000
1738257281.198188,1784397.000,3849,1,EL,1,100,26411.000000
1738257281.264691,1784463.500,3863,2,EL,1,100,26411.000000
1738257281.331193,1784530.000,3863,2,EL,1,100,26411.000000
1738257281.398196,1784597.000,3880,1,EL,1,100,26411.000000
1738257281.464698,1784663.500,3895,2,EL,1,100,26411.000000
1738257281.531200,1784730.000,3895,2,EL,1,100,26411.000000
1738257281.598203,1784797.000,3911,1,EL,1,100,26411.000000
1738257281.664706,1784863.500,3927,2,EL,1,100,26411.000000
1738257281.731208,1784930.000,3927,2,EL,1,100,26411.000000
1738257281.797710,1784996.500,3942,2,EL,1,100,26411.000000
1738257281.864213,1785063.000,3942,2,EL,1,100,26411.199219
1738257281.931215,1785130.000,3957,1,EL,1,100,26411.000000
1738257281.997718,1785196.500,3974,2,EL,1,100,26411.000000
1738257282.064220,1785263.000,3974,2,EL,1,100,26411.000000
1738257282.131223,1785330.000,3989,1,EL,1,100,26411.000000
1738257282.197725,1785396.500,4004,2,EL,1,100,26411.000000
1738257282.264228,1785463.000,4004,2,EL,1,100,26411.000000
1738257282.331230,1785530.000,4019,1,EL,1,100,26411.400391
1738257282.397732,1785596.500,4036,2,EL,1,100,26411.400391
1738257282.464235,1785663.000,4036,2,EL,1,100,26411.599609
1738257282.531237,1785730.000,4051,1,EL,1,100,26411.800781
1738257282.597740,1785796.500,4066,2,EL,1,100,26411.199219
1738257282.664242,1785863.000,4066,2,EL,1,100,26412.000000
1738257282.731245,1785930.000,4082,1,EL,1,100,26412.000000
1738257282.797747,1785996.500,4098,2,EL,1,100,26412.000000
1738257282.864250,1786063.000,4098,2,EL,1,100,26412.000000
1738257282.931252,1786130.000,4113,1,EL,1,100,26412.000000
1738257282.997755,1786196.500,4129,2,EL,1,100,26412.000000
1738257283.064257,1786263.000,4129,2,EL,1,100,26412.000000
1738257283.131259,1786330.000,4144,1,EL,1,100,26412.000000
1738257283.197762,1786396.500,4160,2,EL,1,100,26412.000000
1738257283.264264,1786463.000,4160,2,EL,1,100,26412.000000
1738257283.331267,1786530.000,4175,1,EL,1,100,26412.000000
1738257283.397769,1786596.500,4191,2,EL,1,100,26412.000000
1738257283.464272,1786663.000,4191,2,EL,1,100,26412.000000
1738257283.531274,1786730.000,4206,1,EL,1,100,26412.199219
1738257283.597777,1786796.500,4222,2,EL,1,100,26412.000000
1738257283.664279,1786863.000,4222,2,EL,1,100,26412.000000
1738257283.731282,1786930.000,4238,1,EL,1,100,26412.199219
1738257283.797784,1786996.500,4256,2,EL,1,100,26412.000000
1738257283.864286,1787063.000,4256,2,EL,1,100,26412.199219
1738257283.931289,1787130.000,4270,1,EL,1,100,26412.000000
1738257283.997791,1787196.500,4287,2,EL,1,100,26412.000000
1738257284.064294,1787263.000,4287,2,EL,1,100,26412.000000
1738257284.131296,1787330.000,4302,1,EL,1,100,26412.000000
1738257284.197799,1787396.500,4318,2,EL,1,100,26412.000000
1738257284.264301,1787463.000,4318,2,EL,1,100,26412.000000
1738257284.330804,1787529.500,4333,2,EL,1,100,26412.000000
1738257284.397306,1787596.000,4333,2,EL,1,100,26412.000000
1738257284.464309,1787663.000,4349,1,EL,1,100,26412.000000
1738257284.530811,1787729.500,4364,2,EL,1,100,26412.000000
1738257284.597313,1787796.000,4364,2,EL,1,100,26412.000000
1738257284.664316,1787863.000,4380,1,EL,1,100,26412.000000
1738257284.730818,1787929.500,4395,2,EL,1,100,26412.000000
1738257284.797321,1787996.000,4395,2,EL,1,100,26412.000000
1738257284.864323,1788063.000,4414,2,EL,1,100,26412.000000
1738257284.931326,1788130.000,4414,2,EL,1,100,26412.000000
1738257284.997328,1788196.000,4429,1,EL,1,100,26412.000000
1738257285.063831,1788262.500,4446,2,EL,1,100,26412.000000
1738257285.130333,1788329.000,4446,2,EL,1,100,26411.800781
1738257285.197335,1788396.000,4461,1,EL,1,100,26411.800781
