LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738260742.006629,594539.000,27934,2,EA,1,100,0.217963
1738260742.006629,594539.000,27934,2,EA,1,100,0.217983
1738260742.072632,594605.000,27951,1,EA,1,100,0.218024
1738260742.139635,594672.000,27968,2,EA,1,100,0.218052
1738260742.206637,594739.000,27968,2,EA,1,100,0.218072
1738260742.272640,594805.000,27984,1,EA,1,100,0.218107
1738260742.339642,594872.000,28001,2,EA,1,100,0.218155
1738260742.406645,594939.000,28001,2,EA,1,100,0.218161
1738260742.472647,595005.000,28019,1,EA,1,100,0.218168
1738260742.539650,595072.000,28034,2,EA,1,100,0.218196
1738260742.606652,595139.000,28034,2,EA,1,100,0.218210
1738260742.672655,595205.000,28050,1,EA,1,100,0.218271
1738260742.739657,595272.000,28066,2,EA,1,100,0.218299
1738260742.806660,595339.000,28066,2,EA,1,100,0.218326
1738260742.872663,595405.000,28083,1,EA,1,100,0.218333
1738260742.939665,595472.000,28098,2,EA,1,100,0.218368
1738260743.006668,595539.000,28098,2,EA,1,100,0.218381
1738260743.073170,595605.500,28115,2,EA,1,100,0.218402
1738260743.139673,595672.000,28115,2,EA,1,100,0.218423
1738260743.206675,595739.000,28130,1,EA,1,100,0.218457
1738260743.273344,595805.667,28151,3,EA,1,100,0.218485
1738260743.340014,595872.333,28151,3,EA,1,100,0.218505
1738260743.406683,595939.000,28151,3,EA,1,100,0.218540
1738260743.472685,596005.000,28167,1,EA,1,100,0.218581
1738260743.539688,596072.000,28186,2,EA,1,100,0.218595
1738260743.606690,596139.000,28186,2,EA,1,100,0.218636
1738260743.673193,596205.500,28202,2,EA,1,100,0.218650
1738260743.739695,596272.000,28202,2,EA,1,100,0.218643
1738260743.805698,596338.000,28217,1,EA,1,100,0.218670
1738260743.872700,596405.000,28233,2,EA,1,100,0.218691
1738260743.939703,596472.000,28233,2,EA,1,100,0.218733
1738260744.005705,596538.000,28248,1,EA,1,100,0.218774
1738260744.072708,596605.000,28264,2,EA,1,100,0.218808
1738260744.139710,596672.000,28264,2,EA,1,100,0.218822
1738260744.205713,596738.000,28279,1,EA,1,100,0.218857
1738260744.272716,596805.000,28297,2,EA,1,100,0.218871
1738260744.339718,596872.000,28297,2,EA,1,100,0.218912
1738260744.406721,596939.000,28313,1,EA,1,100,0.218933
1738260744.473223,597005.500,28330,2,EA,1,100,0.218974
1738260744.539726,597072.000,28330,2,EA,1,100,0.218988
1738260744.605728,597138.000,28345,1,EA,1,100,0.218995
1738260744.672731,597205.000,28362,2,EA,1,100,0.219043
1738260744.739733,597272.000,28362,2,EA,1,100,0.219099
1738260744.805736,597338.000,28377,1,EA,1,100,0.219140
1738260744.872738,597405.000,28392,2,EA,1,100,0.219161
1738260744.939741,597472.000,28392,2,EA,1,100,0.219182
1738260745.005743,597538.000,28409,1,EA,1,100,0.219196
1738260745.072746,597605.000,28426,2,EA,1,100,0.219216
1738260745.139749,597672.000,28426,2,EA,1,100,0.219230
1738260745.205751,597738.000,28443,1,EA,1,100,0.219258
1738260745.272753,597805.000,28458,2,EA,1,100,0.219293
1738260745.339756,597872.000,28458,2,EA,1,100,0.219300
1738260745.405759,597938.000,28474,1,EA,1,100,0.219327
1738260745.472761,598005.000,28490,2,EA,1,100,0.219362
1738260745.539764,598072.000,28490,2,EA,1,100,0.219390
1738260745.606766,598139.000,28505,1,EA,1,100,0.219431
1738260745.673269,598205.500,28524,2,EA,1,100,0.219438
1738260745.739771,598272.000,28524,2,EA,1,100,0.219438
1738260745.805774,598338.000,28538,1,EA,1,100,0.219473
1738260745.872776,598405.000,28554,2,EA,1,100,0.219522
1738260745.939779,598472.000,28554,2,EA,1,100,0.219543
1738260746.006281,598538.500,28572,2,EA,1,100,0.219570
1738260746.072784,598605.000,28572,2,EA,1,100,0.219598
1738260746.139786,598672.000,28590,1,EA,1,100,0.219619
1738260746.206289,598738.500,28604,2,EA,1,100,0.219661
1738260746.272791,598805.000,28604,2,EA,1,100,0.219675
1738260746.339794,598872.000,28620,1,EA,1,100,0.219654
1738260746.406296,598938.500,28636,2,EA,1,100,0.219696
1738260746.472799,599005.000,28636,2,EA,1,100,0.219737
1738260746.539802,599072.000,28652,1,EA,1,100,0.219758
1738260746.606304,599138.500,28668,2,EA,1,100,0.219758
1738260746.672807,599205.000,28668,2,EA,1,100,0.219786
1738260746.739809,599272.000,28685,1,EA,1,100,0.219807
1738260746.806312,599338.500,28700,2,EA,1,100,0.219835
1738260746.872814,599405.000,28700,2,EA,1,100,0.219856
1738260746.939817,599472.000,28716,1,EA,1,100,0.219856
1738260747.006319,599538.500,28731,2,EA,1,100,0.219856
1738260747.072822,599605.000,28731,2,EA,1,100,0.219877
1738260747.138824,599671.000,28747,1,EA,1,100,0.219905
1738260747.205827,599738.000,28762,2,EA,1,100,0.219926
1738260747.272829,599805.000,28762,2,EA,1,100,0.219960
1738260747.339832,599872.000,28778,1,EA,1,100,0.219967
1738260747.406334,599938.500,28795,2,EA,1,100,0.219995
1738260747.472837,600005.000,28795,2,EA,1,100,0.220009
1738260747.539840,600072.000,28811,1,EA,1,100,0.220030
1738260747.606342,600138.500,28826,2,EA,1,100,0.220030
1738260747.672845,600205.000,28826,2,EA,1,100,0.220065
1738260747.739847,600272.000,28843,1,EA,1,100,0.220086
1738260747.806350,600338.500,28859,2,EA,1,100,0.220135
1738260747.872852,600405.000,28859,2,EA,1,100,0.220142
1738260747.938855,600471.000,28875,1,EA,1,100,0.220156
1738260748.005857,600538.000,28891,2,EA,1,100,0.220191
1738260748.072860,600605.000,28891,2,EA,1,100,0.220198
1738260748.139862,600672.000,28907,1,EA,1,100,0.220212
1738260748.206365,600738.500,28922,2,EA,1,100,0.220233
1738260748.272867,600805.000,28922,2,EA,1,100,0.220247
1738260748.339370,600871.500,28938,2,EA,1,100,0.220268
1738260748.405872,600938.000,28938,2,EA,1,100,0.220254
1738260748.472875,601005.000,28960,1,EA,1,100,0.220275
1738260748.539377,601071.500,28978,2,EA,1,100,0.220296
1738260748.605880,601138.000,28978,2,EA,1,100,0.220324
1738260748.672883,601205.000,28993,1,EA,1,100,0.220345
1738260748.739385,601271.500,29009,2,EA,1,100,0.220380
1738260748.805888,601338.000,29009,2,EA,1,100,0.220373
1738260748.872890,601405.000,29024,1,EA,1,100,0.220380
1738260748.939393,601471.500,29040,2,EA,1,100,0.220408
1738260749.005895,601538.000,29040,2,EA,1,100,0.220443
1738260749.072898,601605.000,29056,1,EA,1,100,0.220450
1738260749.139400,601671.500,29071,2,EA,1,100,0.220471
1738260749.205903,601738.000,29071,2,EA,1,100,0.220485
1738260749.272905,601805.000,29086,1,EA,1,100,0.220513
1738260749.339408,601871.500,29103,2,EA,1,100,0.220569
1738260749.405910,601938.000,29103,2,EA,1,100,0.220590
1738260749.472913,602005.000,29118,1,EA,1,100,0.220604
1738260749.539415,602071.500,29133,2,EA,1,100,0.220625
1738260749.605918,602138.000,29133,2,EA,1,100,0.220625
1738260749.672920,602205.000,29148,1,EA,1,100,0.220660
1738260749.739423,602271.500,29165,2,EA,1,100,0.220681
1738260749.805926,602338.000,29165,2,EA,1,100,0.220716
1738260749.872928,602405.000,29182,1,EA,1,100,0.220752
1738260749.939431,602471.500,29199,2,EA,1,100,0.220794
1738260750.005933,602538.000,29199,2,EA,1,100,0.220780
1738260750.072936,602605.000,29215,1,EA,1,100,0.220766
1738260750.139438,602671.500,29231,2,EA,1,100,0.220773
1738260750.205941,602738.000,29231,2,EA,1,100,0.220808
1738260750.272943,602805.000,29246,1,EA,1,100,0.220843
1738260750.339446,602871.500,29263,2,EA,1,100,0.220878
1738260750.405948,602938.000,29263,2,EA,1,100,0.220892
1738260750.472451,603004.500,29277,2,EA,1,100,0.220906
1738260750.538953,603071.000,29277,2,EA,1,100,0.220920
1738260750.605956,603138.000,29293,1,EA,1,100,0.220941
1738260750.672458,603204.500,29309,2,EA,1,100,0.220984
1738260750.738961,603271.000,29309,2,EA,1,100,0.221005
1738260750.805964,603338.000,29325,1,EA,1,100,0.221012
1738260750.872466,603404.500,29339,2,EA,1,100,0.221012
1738260750.938968,603471.000,29339,2,EA,1,100,0.221040
1738260751.005971,603538.000,29355,1,EA,1,100,0.221047
1738260751.072474,603604.500,29371,2,EA,1,100,0.221082
1738260751.138976,603671.000,29371,2,EA,1,100,0.221125
1738260751.205979,603738.000,29387,1,EA,1,100,0.221146
1738260751.272481,603804.500,29401,2,EA,1,100,0.221153
1738260751.338984,603871.000,29401,2,EA,1,100,0.221174
1738260751.405986,603938.000,29418,1,EA,1,100,0.221188
1738260751.472489,604004.500,29433,2,EA,1,100,0.221237
1738260751.538991,604071.000,29433,2,EA,1,100,0.221230
1738260751.605994,604138.000,29449,1,EA,1,100,0.221237
1738260751.672496,604204.500,29466,2,EA,1,100,0.221280
1738260751.738999,604271.000,29466,2,EA,1,100,0.221308
1738260751.806001,604338.000,29482,1,EA,1,100,0.221329
1738260751.872504,604404.500,29497,2,EA,1,100,0.221343
1738260751.939007,604471.000,29497,2,EA,1,100,0.221364
1738260752.006009,604538.000,29513,1,EA,1,100,0.221393
1738260752.072511,604604.500,29528,2,EA,1,100,0.221421
1738260752.139014,604671.000,29528,2,EA,1,100,0.221421
1738260752.206017,604738.000,29544,1,EA,1,100,0.221456
1738260752.272519,604804.500,29559,2,EA,1,100,0.221471
1738260752.339022,604871.000,29559,2,EA,1,100,0.221506
1738260752.406024,604938.000,29576,1,EA,1,100,0.221513
1738260752.472527,605004.500,29593,2,EA,1,100,0.221534
1738260752.539029,605071.000,29593,2,EA,1,100,0.221548
1738260752.606032,605138.000,29610,1,EA,1,100,0.221591
