LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1738260748.672883,601205.000,28994,1,EL,1,100,-13330.000000
1738260748.739385,601271.500,29010,2,EL,1,100,-13331.000000
1738260748.805888,601338.000,29010,2,EL,1,100,-13330.799805
1738260748.872890,601405.000,29025,1,EL,1,100,-13331.000000
1738260748.939393,601471.500,29041,2,EL,1,100,-13331.799805
1738260749.005895,601538.000,29041,2,EL,1,100,-13332.799805
1738260749.072898,601605.000,29057,1,EL,1,100,-13333.000000
1738260749.139400,601671.500,29072,2,EL,1,100,-13333.599609
1738260749.205903,601738.000,29072,2,EL,1,100,-13334.000000
1738260749.272905,601805.000,29087,1,EL,1,100,-13334.799805
1738260749.339408,601871.500,29104,2,EL,1,100,-13336.400391
1738260749.405910,601938.000,29104,2,EL,1,100,-13337.000000
1738260749.472913,602005.000,29119,1,EL,1,100,-13337.400391
1738260749.539415,602071.500,29134,2,EL,1,100,-13338.000000
1738260749.605918,602138.000,29134,2,EL,1,100,-13338.000000
1738260749.672920,602205.000,29149,1,EL,1,100,-13339.000000
1738260749.739423,602271.500,29166,2,EL,1,100,-13339.599609
1738260749.805926,602338.000,29166,2,EL,1,100,-13340.599609
1738260749.872928,602405.000,29183,1,EL,1,100,-13341.599609
1738260749.939431,602471.500,29200,2,EL,1,100,-13342.799805
1738260750.005933,602538.000,29200,2,EL,1,100,-13342.400391
1738260750.072936,602605.000,29216,1,EL,1,100,-13342.000000
1738260750.139438,602671.500,29232,2,EL,1,100,-13342.200195
1738260750.205941,602738.000,29232,2,EL,1,100,-13343.200195
1738260750.272943,602805.000,29247,1,EL,1,100,-13344.200195
1738260750.339446,602871.500,29264,2,EL,1,100,-13345.200195
1738260750.405948,602938.000,29264,2,EL,1,100,-13345.599609
1738260750.472451,603004.500,29278,2,EL,1,100,-13346.000000
1738260750.538953,603071.000,29278,2,EL,1,100,-13346.400391
1738260750.605956,603138.000,29294,1,EL,1,100,-13347.000000
1738260750.672458,603204.500,29310,2,EL,1,100,-13348.200195
1738260750.738961,603271.000,29310,2,EL,1,100,-13348.799805
1738260750.805964,603338.000,29326,1,EL,1,100,-13349.000000
1738260750.872466,603404.500,29340,2,EL,1,100,-13349.000000
1738260750.938968,603471.000,29340,2,EL,1,100,-13349.799805
1738260751.005971,603538.000,29356,1,EL,1,100,-13350.000000
1738260751.072474,603604.500,29372,2,EL,1,100,-13351.000000
1738260751.138976,603671.000,29372,2,EL,1,100,-13352.200195
1738260751.205979,603738.000,29388,1,EL,1,100,-13352.799805
1738260751.272481,603804.500,29402,2,EL,1,100,-13353.000000
1738260751.338984,603871.000,29402,2,EL,1,100,-13353.599609
1738260751.405986,603938.000,29419,1,EL,1,100,-13354.000000
1738260751.472489,604004.500,29434,2,EL,1,100,-13355.400391
1738260751.538991,604071.000,29434,2,EL,1,100,-13355.200195
1738260751.605994,604138.000,29450,1,EL,1,100,-13355.400391
1738260751.672496,604204.500,29467,2,EL,1,100,-13356.599609
1738260751.738999,604271.000,29467,2,EL,1,100,-13357.400391
1738260751.806001,604338.000,29483,1,EL,1,100,-13358.000000
1738260751.872504,604404.500,29498,2,EL,1,100,-13358.400391
1738260751.939007,604471.000,29498,2,EL,1,100,-13359.000000
1738260752.006009,604538.000,29514,1,EL,1,100,-13359.799805
1738260752.072511,604604.500,29529,2,EL,1,100,-13360.599609
1738260752.139014,604671.000,29529,2,EL,1,100,-13360.599609
1738260752.206017,604738.000,29545,1,EL,1,100,-13361.599609
1738260752.272519,604804.500,29560,2,EL,1,100,-13362.000000
1738260752.339022,604871.000,29560,2,EL,1,100,-13363.000000
1738260752.406024,604938.000,29577,1,EL,1,100,-13363.200195
1738260752.472527,605004.500,29594,2,EL,1,100,-13363.799805
1738260752.539029,605071.000,29594,2,EL,1,100,-13364.200195
1738260752.606032,605138.000,29611,1,EL,1,100,-13365.400391
