LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1738260745.900777,598433.000,28557,2,AX,1,100,0.375
1738260745.940779,598473.000,28557,2,AX,1,100,0.374
1738260745.980780,598513.000,28575,3,AX,1,100,0.387
1738260746.020782,598553.000,28575,3,AX,1,100,0.368
1738260746.060783,598593.000,28575,3,AX,1,100,0.381
1738260746.100785,598633.000,28592,2,AX,1,100,0.371
1738260746.140786,598673.000,28592,2,AX,1,100,0.378
1738260746.180788,598713.000,28607,3,AX,1,100,0.381
1738260746.220789,598753.000,28607,3,AX,1,100,0.374
1738260746.260791,598793.000,28607,3,AX,1,100,0.376
1738260746.300792,598833.000,28623,2,AX,1,100,0.380
1738260746.340794,598873.000,28623,2,AX,1,100,0.370
1738260746.380795,598913.000,28639,3,AX,1,100,0.379
1738260746.420797,598953.000,28639,3,AX,1,100,0.376
1738260746.460799,598993.000,28639,3,AX,1,100,0.382
1738260746.500800,599033.000,28654,2,AX,1,100,0.376
1738260746.540802,599073.000,28654,2,AX,1,100,0.378
1738260746.580803,599113.000,28671,3,AX,1,100,0.378
1738260746.620805,599153.000,28671,3,AX,1,100,0.383
1738260746.660806,599193.000,28671,3,AX,1,100,0.380
1738260746.700808,599233.000,28688,2,AX,1,100,0.374
1738260746.740809,599273.000,28688,2,AX,1,100,0.386
1738260746.785144,599317.333,28703,3,AX,1,100,0.376
1738260746.829479,599361.667,28703,3,AX,1,100,0.380
1738260746.873814,599406.000,28703,3,AX,1,100,0.375
1738260746.913816,599446.000,28718,2,AX,1,100,0.385
1738260746.953817,599486.000,28718,2,AX,1,100,0.374
1738260746.993819,599526.000,28734,3,AX,1,100,0.384
1738260747.033820,599566.000,28734,3,AX,1,100,0.383
1738260747.073822,599606.000,28734,3,AX,1,100,0.373
1738260747.113823,599646.000,28750,2,AX,1,100,0.384
1738260747.153825,599686.000,28750,2,AX,1,100,0.376
1738260747.193826,599726.000,28765,3,AX,1,100,0.383
1738260747.233828,599766.000,28765,3,AX,1,100,0.378
1738260747.273829,599806.000,28765,3,AX,1,100,0.380
1738260747.313831,599846.000,28780,2,AX,1,100,0.383
1738260747.353832,599886.000,28780,2,AX,1,100,0.372
1738260747.393834,599926.000,28798,3,AX,1,100,0.390
1738260747.433836,599966.000,28798,3,AX,1,100,0.375
1738260747.473837,600006.000,28798,3,AX,1,100,0.383
1738260747.513839,600046.000,28814,3,AX,1,100,0.386
1738260747.553840,600086.000,28814,3,AX,1,100,0.373
1738260747.593842,600126.000,28814,3,AX,1,100,0.385
1738260747.633843,600166.000,28829,2,AX,1,100,0.376
1738260747.673845,600206.000,28829,2,AX,1,100,0.383
1738260747.713846,600246.000,28845,3,AX,1,100,0.380
1738260747.753848,600286.000,28845,3,AX,1,100,0.379
1738260747.793849,600326.000,28845,3,AX,1,100,0.380
1738260747.833851,600366.000,28862,2,AX,1,100,0.377
1738260747.873852,600406.000,28862,2,AX,1,100,0.388
1738260747.913854,600446.000,28878,3,AX,1,100,0.381
1738260747.953855,600486.000,28878,3,AX,1,100,0.375
1738260747.993857,600526.000,28878,3,AX,1,100,0.384
1738260748.040859,600573.000,28894,2,AX,1,100,0.377
1738260748.087860,600620.000,28894,2,AX,1,100,0.391
1738260748.127862,600660.000,28910,2,AX,1,100,0.374
1738260748.167863,600700.000,28910,2,AX,1,100,0.384
1738260748.207531,600739.667,28924,3,AX,1,100,0.387
1738260748.247200,600779.333,28924,3,AX,1,100,0.381
1738260748.286868,600819.000,28924,3,AX,1,100,0.385
1738260748.327203,600859.333,28941,3,AX,1,100,0.383
1738260748.367537,600899.667,28941,3,AX,1,100,0.383
1738260748.407872,600940.000,28941,3,AX,1,100,0.383
1738260748.447374,600979.500,28963,2,AX,1,100,0.381
1738260748.486876,601019.000,28963,2,AX,1,100,0.379
1738260748.527210,601059.333,28981,3,AX,1,100,0.386
1738260748.567545,601099.667,28981,3,AX,1,100,0.383
1738260748.607880,601140.000,28981,3,AX,1,100,0.375
1738260748.647382,601179.500,28995,2,AX,1,100,0.388
1738260748.686883,601219.000,28995,2,AX,1,100,0.379
1738260748.726885,601259.000,29012,3,AX,1,100,0.380
1738260748.766886,601299.000,29012,3,AX,1,100,0.390
1738260748.806888,601339.000,29012,3,AX,1,100,0.380
1738260748.846889,601379.000,29027,2,AX,1,100,0.380
1738260748.886891,601419.000,29027,2,AX,1,100,0.384
1738260748.926892,601459.000,29043,3,AX,1,100,0.381
1738260748.966894,601499.000,29043,3,AX,1,100,0.381
1738260749.006895,601539.000,29043,3,AX,1,100,0.385
1738260749.046897,601579.000,29058,2,AX,1,100,0.383
1738260749.086898,601619.000,29058,2,AX,1,100,0.384
1738260749.126900,601659.000,29074,3,AX,1,100,0.386
1738260749.166901,601699.000,29074,3,AX,1,100,0.382
1738260749.206903,601739.000,29074,3,AX,1,100,0.384
1738260749.246904,601779.000,29089,2,AX,1,100,0.384
1738260749.286906,601819.000,29089,2,AX,1,100,0.382
1738260749.331574,601863.667,29106,3,AX,1,100,0.388
1738260749.376243,601908.333,29106,3,AX,1,100,0.382
1738260749.420911,601953.000,29106,3,AX,1,100,0.386
1738260749.460912,601993.000,29120,2,AX,1,100,0.383
1738260749.500914,602033.000,29120,2,AX,1,100,0.387
1738260749.540915,602073.000,29136,3,AX,1,100,0.387
1738260749.580917,602113.000,29136,3,AX,1,100,0.381
1738260749.620919,602153.000,29136,3,AX,1,100,0.386
1738260749.660920,602193.000,29151,2,AX,1,100,0.388
1738260749.700922,602233.000,29151,2,AX,1,100,0.386
1738260749.740923,602273.000,29168,3,AX,1,100,0.380
1738260749.780925,602313.000,29168,3,AX,1,100,0.390
1738260749.820926,602353.000,29168,3,AX,1,100,0.376
1738260749.860928,602393.000,29184,2,AX,1,100,0.397
1738260749.900929,602433.000,29184,2,AX,1,100,0.383
1738260749.940931,602473.000,29202,3,AX,1,100,0.391
1738260749.980932,602513.000,29202,3,AX,1,100,0.385
1738260750.020934,602553.000,29202,3,AX,1,100,0.394
1738260750.060935,602593.000,29218,2,AX,1,100,0.391
1738260750.100937,602633.000,29218,2,AX,1,100,0.384
1738260750.140938,602673.000,29234,3,AX,1,100,0.393
1738260750.180940,602713.000,29234,3,AX,1,100,0.386
1738260750.220941,602753.000,29234,3,AX,1,100,0.392
1738260750.260943,602793.000,29249,2,AX,1,100,0.391
1738260750.300944,602833.000,29249,2,AX,1,100,0.390
1738260750.340946,602873.000,29265,3,AX,1,100,0.386
1738260750.380947,602913.000,29265,3,AX,1,100,0.390
1738260750.420949,602953.000,29265,3,AX,1,100,0.392
1738260750.460950,602993.000,29280,2,AX,1,100,0.388
1738260750.500952,603033.000,29280,2,AX,1,100,0.390
1738260750.540953,603073.000,29296,3,AX,1,100,0.387
1738260750.580955,603113.000,29296,3,AX,1,100,0.393
1738260750.620956,603153.000,29296,3,AX,1,100,0.391
1738260750.667458,603199.500,29312,2,AX,1,100,0.389
1738260750.713960,603246.000,29312,2,AX,1,100,0.390
1738260750.753962,603286.000,29327,3,AX,1,100,0.389
1738260750.793963,603326.000,29327,3,AX,1,100,0.388
1738260750.833965,603366.000,29327,3,AX,1,100,0.389
1738260750.873966,603406.000,29342,2,AX,1,100,0.390
1738260750.913968,603446.000,29342,2,AX,1,100,0.387
1738260750.953969,603486.000,29358,3,AX,1,100,0.391
1738260750.993971,603526.000,29358,3,AX,1,100,0.387
1738260751.033972,603566.000,29358,3,AX,1,100,0.387
1738260751.073974,603606.000,29374,2,AX,1,100,0.376
1738260751.113975,603646.000,29374,2,AX,1,100,0.397
1738260751.153977,603686.000,29389,3,AX,1,100,0.390
1738260751.193978,603726.000,29389,3,AX,1,100,0.382
1738260751.233980,603766.000,29389,3,AX,1,100,0.391
1738260751.273981,603806.000,29404,2,AX,1,100,0.386
1738260751.313983,603846.000,29404,2,AX,1,100,0.390
1738260751.353984,603886.000,29421,3,AX,1,100,0.383
1738260751.393986,603926.000,29421,3,AX,1,100,0.389
1738260751.433987,603966.000,29421,3,AX,1,100,0.385
1738260751.473989,604006.000,29436,3,AX,1,100,0.391
1738260751.513990,604046.000,29436,3,AX,1,100,0.388
1738260751.553992,604086.000,29436,3,AX,1,100,0.377
1738260751.593993,604126.000,29451,2,AX,1,100,0.388
1738260751.633995,604166.000,29451,2,AX,1,100,0.388
1738260751.673996,604206.000,29469,3,AX,1,100,0.386
1738260751.713998,604246.000,29469,3,AX,1,100,0.388
1738260751.753999,604286.000,29469,3,AX,1,100,0.390
1738260751.794001,604326.000,29485,2,AX,1,100,0.386
1738260751.834002,604366.000,29485,2,AX,1,100,0.392
1738260751.874004,604406.000,29500,2,AX,1,100,0.387
1738260751.914006,604446.000,29500,2,AX,1,100,0.388
1738260751.958341,604490.333,29515,3,AX,1,100,0.391
1738260752.002676,604534.667,29515,3,AX,1,100,0.386
1738260752.047011,604579.000,29515,3,AX,1,100,0.388
1738260752.087012,604619.000,29531,2,AX,1,100,0.381
1738260752.127014,604659.000,29531,2,AX,1,100,0.398
1738260752.167015,604699.000,29547,3,AX,1,100,0.384
1738260752.207017,604739.000,29547,3,AX,1,100,0.386
1738260752.247018,604779.000,29547,3,AX,1,100,0.388
1738260752.287020,604819.000,29562,2,AX,1,100,0.387
1738260752.327021,604859.000,29562,2,AX,1,100,0.387
1738260752.367023,604899.000,29579,3,AX,1,100,0.389
1738260752.407024,604939.000,29579,3,AX,1,100,0.389
1738260752.447026,604979.000,29579,3,AX,1,100,0.387
1738260752.487027,605019.000,29595,2,AX,1,100,0.384
1738260752.527029,605059.000,29595,2,AX,1,100,0.392
1738260752.567030,605099.000,29613,3,AX,1,100,0.394
1738260752.607032,605139.000,29613,3,AX,1,100,0.386
1738260752.647033,605179.000,29613,3,AX,1,100,0.394
1738260752.687035,605219.000,29629,3,AX,1,100,0.393
1738260752.727036,605259.000,29629,3,AX,1,100,0.388
1738260752.767038,605299.000,29629,3,AX,1,100,0.393
1738260752.807039,605339.000,29647,2,AX,1,100,0.395
1738260752.847041,605379.000,29647,2,AX,1,100,0.398
1738260752.887043,605419.000,29661,3,AX,1,100,0.396
1738260752.927044,605459.000,29661,3,AX,1,100,0.386
1738260752.967046,605499.000,29661,3,AX,1,100,0.394
1738260753.007047,605539.000,29678,2,AX,1,100,0.392
1738260753.047049,605579.000,29678,2,AX,1,100,0.389
1738260753.087050,605619.000,29693,3,AX,1,100,0.390
1738260753.127052,605659.000,29693,3,AX,1,100,0.392
1738260753.167053,605699.000,29693,3,AX,1,100,0.389
1738260753.207055,605739.000,29709,2,AX,1,100,0.398
1738260753.247056,605779.000,29709,2,AX,1,100,0.387
1738260753.293558,605825.500,29725,2,AX,1,100,0.399
1738260753.340060,605872.000,29725,2,AX,1,100,0.388
1738260753.380061,605912.000,29742,3,AX,1,100,0.386
1738260753.420063,605952.000,29742,3,AX,1,100,0.392
1738260753.460064,605992.000,29742,3,AX,1,100,0.393
1738260753.500066,606032.000,29762,3,AX,1,100,0.386
1738260753.540067,606072.000,29762,3,AX,1,100,0.388
1738260753.580069,606112.000,29762,3,AX,1,100,0.393
1738260753.620070,606152.000,29780,2,AX,1,100,0.390
1738260753.660072,606192.000,29780,2,AX,1,100,0.392
1738260753.700073,606232.000,29795,3,AX,1,100,0.388
1738260753.740075,606272.000,29795,3,AX,1,100,0.395
1738260753.780076,606312.000,29795,3,AX,1,100,0.390
1738260753.820078,606352.000,29811,2,AX,1,100,0.391
1738260753.860079,606392.000,29811,2,AX,1,100,0.396
1738260753.900081,606432.000,29826,3,AX,1,100,0.390
1738260753.940082,606472.000,29826,3,AX,1,100,0.392
1738260753.980084,606512.000,29826,3,AX,1,100,0.390
1738260754.020085,606552.000,29843,2,AX,1,100,0.385
1738260754.060087,606592.000,29843,2,AX,1,100,0.395
1738260754.100089,606632.000,29857,3,AX,1,100,0.392
1738260754.140090,606672.000,29857,3,AX,1,100,0.389
1738260754.180092,606712.000,29857,3,AX,1,100,0.394
1738260754.220093,606752.000,29873,2,AX,1,100,0.389
1738260754.260095,606792.000,29873,2,AX,1,100,0.385
1738260754.300096,606832.000,29888,3,AX,1,100,0.392
1738260754.340098,606872.000,29888,3,AX,1,100,0.392
1738260754.380099,606912.000,29888,3,AX,1,100,0.391
1738260754.420101,606952.000,29905,3,AX,1,100,0.391
1738260754.460102,606992.000,29905,3,AX,1,100,0.384
1738260754.500104,607032.000,29905,3,AX,1,100,0.391
1738260754.546605,607078.500,29920,2,AX,1,100,0.384
1738260754.593107,607125.000,29920,2,AX,1,100,0.386
1738260754.633609,607165.500,29937,2,AX,1,100,0.388
1738260754.674110,607206.000,29937,2,AX,1,100,0.387
1738260754.713778,607245.667,29955,3,AX,1,100,0.388
1738260754.753447,607285.333,29955,3,AX,1,100,0.386
1738260754.793115,607325.000,29955,3,AX,1,100,0.388
1738260754.833616,607365.500,29971,2,AX,1,100,0.389
1738260754.874118,607406.000,29971,2,AX,1,100,0.384
1738260754.913786,607445.667,29988,3,AX,1,100,0.392
1738260754.953454,607485.333,29988,3,AX,1,100,0.385
1738260754.993122,607525.000,29988,3,AX,1,100,0.383
1738260755.033124,607565.000,30004,3,AX,1,100,0.391
1738260755.073125,607605.000,30004,3,AX,1,100,0.386
1738260755.113127,607645.000,30004,3,AX,1,100,0.384
1738260755.153128,607685.000,30019,2,AX,1,100,0.392
1738260755.193130,607725.000,30019,2,AX,1,100,0.383
1738260755.233131,607765.000,30035,3,AX,1,100,0.381
1738260755.273133,607805.000,30035,3,AX,1,100,0.375
1738260755.313134,607845.000,30035,3,AX,1,100,0.386
1738260755.353136,607885.000,30053,2,AX,1,100,0.382
1738260755.393137,607925.000,30053,2,AX,1,100,0.382
1738260755.433139,607965.000,30068,3,AX,1,100,0.383
1738260755.473140,608005.000,30068,3,AX,1,100,0.380
1738260755.513142,608045.000,30068,3,AX,1,100,0.386
1738260755.553144,608085.000,30083,2,AX,1,100,0.378
1738260755.593145,608125.000,30083,2,AX,1,100,0.382
1738260755.633147,608165.000,30099,3,AX,1,100,0.380
1738260755.673148,608205.000,30099,3,AX,1,100,0.370
1738260755.713150,608245.000,30099,3,AX,1,100,0.382
1738260755.753151,608285.000,30115,2,AX,1,100,0.374
1738260755.793153,608325.000,30115,2,AX,1,100,0.373
1738260755.840154,608372.000,30130,2,AX,1,100,0.373
1738260755.887156,608419.000,30130,2,AX,1,100,0.381
1738260755.927158,608459.000,30145,3,AX,1,100,0.370
1738260755.967159,608499.000,30145,3,AX,1,100,0.380
1738260756.007161,608539.000,30145,3,AX,1,100,0.379
1738260756.047162,608579.000,30162,3,AX,1,100,0.374
1738260756.087164,608619.000,30162,3,AX,1,100,0.376
1738260756.127165,608659.000,30162,3,AX,1,100,0.383
1738260756.167167,608699.000,30177,2,AX,1,100,0.375
1738260756.207168,608739.000,30177,2,AX,1,100,0.372
1738260756.247170,608779.000,30192,3,AX,1,100,0.382
1738260756.287171,608819.000,30192,3,AX,1,100,0.376
1738260756.327173,608859.000,30192,3,AX,1,100,0.376
1738260756.367175,608899.000,30208,2,AX,1,100,0.378
1738260756.407176,608939.000,30208,2,AX,1,100,0.368
1738260756.447178,608979.000,30224,3,AX,1,100,0.379
1738260756.487179,609019.000,30224,3,AX,1,100,0.372
1738260756.527181,609059.000,30224,3,AX,1,100,0.378
1738260756.567182,609099.000,30241,2,AX,1,100,0.378
1738260756.607184,609139.000,30241,2,AX,1,100,0.373
1738260756.647185,609179.000,30258,3,AX,1,100,0.379
1738260756.687187,609219.000,30258,3,AX,1,100,0.374
1738260756.727188,609259.000,30258,3,AX,1,100,0.376
1738260756.767190,609299.000,30272,2,AX,1,100,0.374
1738260756.807191,609339.000,30272,2,AX,1,100,0.377
1738260756.847193,609379.000,30288,3,AX,1,100,0.374
1738260756.887194,609419.000,30288,3,AX,1,100,0.381
1738260756.927196,609459.000,30288,3,AX,1,100,0.376
1738260756.967197,609499.000,30303,2,AX,1,100,0.374
1738260757.007199,609539.000,30303,2,AX,1,100,0.380
1738260757.047200,609579.000,30320,3,AX,1,100,0.374
1738260757.087202,609619.000,30320,3,AX,1,100,0.382
1738260757.127203,609659.000,30320,3,AX,1,100,0.371
1738260757.173705,609705.500,30334,2,AX,1,100,0.380
1738260757.220207,609752.000,30334,2,AX,1,100,0.375
1738260757.260208,609792.000,30350,3,AX,1,100,0.376
1738260757.300210,609832.000,30350,3,AX,1,100,0.376
1738260757.340211,609872.000,30350,3,AX,1,100,0.375
1738260757.380213,609912.000,30366,2,AX,1,100,0.375
1738260757.420214,609952.000,30366,2,AX,1,100,0.377
1738260757.460216,609992.000,30386,3,AX,1,100,0.369
1738260757.500217,610032.000,30386,3,AX,1,100,0.378
1738260757.540219,610072.000,30386,3,AX,1,100,0.368
1738260757.580220,610112.000,30400,2,AX,1,100,0.380
1738260757.620222,610152.000,30400,2,AX,1,100,0.370
1738260757.660223,610192.000,30417,3,AX,1,100,0.371
1738260757.700225,610232.000,30417,3,AX,1,100,0.376
1738260757.740227,610272.000,30417,3,AX,1,100,0.378
1738260757.780228,610312.000,30432,2,AX,1,100,0.370
1738260757.820230,610352.000,30432,2,AX,1,100,0.377
1738260757.860231,610392.000,30448,3,AX,1,100,0.369
1738260757.900233,610432.000,30448,3,AX,1,100,0.373
1738260757.940234,610472.000,30448,3,AX,1,100,0.367
1738260757.980236,610512.000,30462,3,AX,1,100,0.386
1738260758.020237,610552.000,30462,3,AX,1,100,0.372
1738260758.060239,610592.000,30462,3,AX,1,100,0.369
1738260758.100240,610632.000,30479,2,AX,1,100,0.377
1738260758.140242,610672.000,30479,2,AX,1,100,0.372
1738260758.180243,610712.000,30494,3,AX,1,100,0.368
1738260758.220245,610752.000,30494,3,AX,1,100,0.375
1738260758.260246,610792.000,30494,3,AX,1,100,0.371
1738260758.300248,610832.000,30512,2,AX,1,100,0.375
1738260758.340249,610872.000,30512,2,AX,1,100,0.372
1738260758.380251,610912.000,30528,3,AX,1,100,0.374
1738260758.420252,610952.000,30528,3,AX,1,100,0.377
1738260758.460254,610992.000,30528,3,AX,1,100,0.368
1738260758.506756,611038.500,30543,2,AX,1,100,0.368
1738260758.553257,611085.000,30543,2,AX,1,100,0.378
1738260758.593259,611125.000,30563,3,AX,1,100,0.371
1738260758.633260,611165.000,30563,3,AX,1,100,0.372
1738260758.673262,611205.000,30563,3,AX,1,100,0.368
1738260758.713264,611245.000,30580,2,AX,1,100,0.374
1738260758.753265,611285.000,30580,2,AX,1,100,0.374
1738260758.793267,611325.000,30595,3,AX,1,100,0.365
1738260758.833268,611365.000,30595,3,AX,1,100,0.376
1738260758.873270,611405.000,30595,3,AX,1,100,0.368
1738260758.913271,611445.000,30610,2,AX,1,100,0.376
1738260758.953273,611485.000,30610,2,AX,1,100,0.371
1738260758.993274,611525.000,30626,3,AX,1,100,0.367
1738260759.033276,611565.000,30626,3,AX,1,100,0.369
1738260759.073277,611605.000,30626,3,AX,1,100,0.376
1738260759.113279,611645.000,30642,2,AX,1,100,0.371
1738260759.153280,611685.000,30642,2,AX,1,100,0.366
1738260759.193282,611725.000,30657,3,AX,1,100,0.371
1738260759.233283,611765.000,30657,3,AX,1,100,0.370
1738260759.273285,611805.000,30657,3,AX,1,100,0.365
1738260759.313286,611845.000,30674,2,AX,1,100,0.370
1738260759.353288,611885.000,30674,2,AX,1,100,0.370
1738260759.393289,611925.000,30690,3,AX,1,100,0.369
1738260759.433291,611965.000,30690,3,AX,1,100,0.374
1738260759.473292,612005.000,30690,3,AX,1,100,0.370
1738260759.513294,612045.000,30706,3,AX,1,100,0.369
1738260759.553295,612085.000,30706,3,AX,1,100,0.370
1738260759.593297,612125.000,30706,3,AX,1,100,0.371
1738260759.633298,612165.000,30721,2,AX,1,100,0.369
1738260759.673300,612205.000,30721,2,AX,1,100,0.368
1738260759.713301,612245.000,30737,2,AX,1,100,0.373
1738260759.753303,612285.000,30737,2,AX,1,100,0.364
1738260759.797638,612329.333,30752,3,AX,1,100,0.370
1738260759.841973,612373.667,30752,3,AX,1,100,0.376
1738260759.886308,612418.000,30752,3,AX,1,100,0.366
1738260759.926310,612458.000,30768,2,AX,1,100,0.369
1738260759.966311,612498.000,30768,2,AX,1,100,0.373
1738260760.006313,612538.000,30784,3,AX,1,100,0.365
1738260760.046314,612578.000,30784,3,AX,1,100,0.366
1738260760.086316,612618.000,30784,3,AX,1,100,0.376
1738260760.126317,612658.000,30800,2,AX,1,100,0.365
1738260760.166319,612698.000,30800,2,AX,1,100,0.367
1738260760.206320,612738.000,30816,3,AX,1,100,0.370
1738260760.246322,612778.000,30816,3,AX,1,100,0.365
1738260760.286323,612818.000,30816,3,AX,1,100,0.370
1738260760.326325,612858.000,30833,2,AX,1,100,0.369
1738260760.366326,612898.000,30833,2,AX,1,100,0.348
1738260760.406328,612938.000,30848,3,AX,1,100,0.382
1738260760.446329,612978.000,30848,3,AX,1,100,0.368
1738260760.486331,613018.000,30848,3,AX,1,100,0.373
1738260760.526332,613058.000,30864,3,AX,1,100,0.362
1738260760.566334,613098.000,30864,3,AX,1,100,0.371
1738260760.606335,613138.000,30864,3,AX,1,100,0.366
1738260760.646337,613178.000,30878,2,AX,1,100,0.376
1738260760.686338,613218.000,30878,2,AX,1,100,0.365
1738260760.726340,613258.000,30895,3,AX,1,100,0.376
1738260760.766341,613298.000,30895,3,AX,1,100,0.363
1738260760.806343,613338.000,30895,3,AX,1,100,0.369
1738260760.846344,613378.000,30910,2,AX,1,100,0.371
1738260760.886346,613418.000,30910,2,AX,1,100,0.366
1738260760.926347,613458.000,30926,3,AX,1,100,0.367
1738260760.966349,613498.000,30926,3,AX,1,100,0.369
1738260761.006351,613538.000,30926,3,AX,1,100,0.365
1738260761.046352,613578.000,30941,2,AX,1,100,0.373
1738260761.086354,613618.000,30941,2,AX,1,100,0.363
1738260761.131022,613662.667,30957,3,AX,1,100,0.372
1738260761.175690,613707.333,30957,3,AX,1,100,0.366
