LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1738260741.932627,594465.000,27936,1,T1,1,100,31.013
1738260742.066632,594599.000,27953,1,T1,1,100,30.864
1738260742.199637,594732.000,27970,1,T1,1,100,30.977
1738260742.332642,594865.000,28003,1,T1,1,100,30.919
1738260742.465647,594998.000,28021,1,T1,1,100,30.929
1738260742.599652,595132.000,28036,1,T1,1,100,30.899
1738260742.732657,595265.000,28052,1,T1,1,100,30.921
1738260742.865662,595398.000,28085,1,T1,1,100,31.001
1738260742.999667,595532.000,28100,1,T1,1,100,31.000
1738260743.132672,595665.000,28117,1,T1,1,100,30.929
1738260743.266177,595798.500,28153,2,T1,1,100,30.898
1738260743.399683,595932.000,28153,2,T1,1,100,30.885
1738260743.532687,596065.000,28169,1,T1,1,100,30.986
1738260743.665693,596198.000,28204,1,T1,1,100,30.958
1738260743.799698,596332.000,28219,1,T1,1,100,30.911
1738260743.932703,596465.000,28235,1,T1,1,100,30.926
1738260744.065708,596598.000,28266,1,T1,1,100,30.968
1738260744.199713,596732.000,28281,1,T1,1,100,30.986
1738260744.332718,596865.000,28299,1,T1,1,100,30.994
1738260744.465723,596998.000,28332,1,T1,1,100,30.926
1738260744.599728,597132.000,28347,1,T1,1,100,31.004
1738260744.732733,597265.000,28364,1,T1,1,100,31.037
1738260744.865738,597398.000,28394,1,T1,1,100,30.981
1738260744.999743,597532.000,28411,1,T1,1,100,31.098
1738260745.132748,597665.000,28428,1,T1,1,100,31.078
1738260745.265753,597798.000,28460,1,T1,1,100,31.069
1738260745.399758,597932.000,28476,1,T1,1,100,31.065
1738260745.532763,598065.000,28492,1,T1,1,100,31.170
1738260745.665768,598198.000,28507,1,T1,1,100,31.074
1738260745.798774,598331.000,28540,1,T1,1,100,31.103
1738260745.932779,598465.000,28556,1,T1,1,100,31.080
1738260746.065784,598598.000,28574,1,T1,1,100,31.141
1738260746.198789,598731.000,28606,1,T1,1,100,31.026
1738260746.332794,598865.000,28622,1,T1,1,100,30.940
1738260746.465799,598998.000,28638,1,T1,1,100,30.974
1738260746.598804,599131.000,28670,1,T1,1,100,30.989
1738260746.732809,599265.000,28687,1,T1,1,100,30.995
1738260746.865814,599398.000,28702,1,T1,1,100,30.962
1738260746.998819,599531.000,28733,1,T1,1,100,31.019
1738260747.132824,599665.000,28749,1,T1,1,100,31.044
1738260747.265829,599798.000,28764,1,T1,1,100,31.090
1738260747.398834,599931.000,28797,1,T1,1,100,31.110
1738260747.532839,600065.000,28813,1,T1,1,100,31.189
1738260747.665844,600198.000,28828,1,T1,1,100,31.188
1738260747.798849,600331.000,28861,1,T1,1,100,31.152
1738260747.932854,600465.000,28877,1,T1,1,100,31.101
1738260748.065860,600598.000,28893,1,T1,1,100,31.079
1738260748.198864,600731.000,28909,1,T1,1,100,31.034
1738260748.332870,600865.000,28940,1,T1,1,100,31.050
1738260748.465875,600998.000,28962,1,T1,1,100,31.093
1738260748.598880,601131.000,28980,1,T1,1,100,31.040
1738260748.731885,601264.000,29011,1,T1,1,100,31.053
1738260748.865890,601398.000,29026,1,T1,1,100,30.987
1738260748.998895,601531.000,29042,1,T1,1,100,31.030
1738260749.131900,601664.000,29073,1,T1,1,100,31.048
1738260749.265905,601798.000,29088,1,T1,1,100,30.986
1738260749.398910,601931.000,29105,1,T1,1,100,30.994
1738260749.531915,602064.000,29135,1,T1,1,100,30.962
1738260749.665920,602198.000,29150,1,T1,1,100,31.054
1738260749.798925,602331.000,29167,1,T1,1,100,31.059
1738260749.931930,602464.000,29201,1,T1,1,100,31.026
1738260750.065935,602598.000,29217,1,T1,1,100,31.082
1738260750.198941,602731.000,29233,1,T1,1,100,31.106
1738260750.331945,602864.000,29248,1,T1,1,100,31.117
1738260750.465950,602998.000,29279,1,T1,1,100,31.051
1738260750.598956,603131.000,29295,1,T1,1,100,31.057
1738260750.731961,603264.000,29311,1,T1,1,100,31.025
1738260750.865966,603398.000,29341,1,T1,1,100,31.046
1738260750.998971,603531.000,29357,1,T1,1,100,31.055
1738260751.131976,603664.000,29373,1,T1,1,100,31.024
1738260751.265981,603798.000,29403,1,T1,1,100,31.081
1738260751.398986,603931.000,29420,1,T1,1,100,31.071
1738260751.531991,604064.000,29435,1,T1,1,100,31.101
1738260751.665996,604198.000,29468,1,T1,1,100,31.150
1738260751.799001,604331.000,29484,1,T1,1,100,31.171
1738260751.932006,604464.000,29499,1,T1,1,100,31.145
1738260752.066011,604598.000,29530,1,T1,1,100,31.063
1738260752.199016,604731.000,29546,1,T1,1,100,31.063
1738260752.332021,604864.000,29561,1,T1,1,100,31.027
1738260752.465026,604997.000,29578,1,T1,1,100,31.083
1738260752.599031,605131.000,29612,1,T1,1,100,31.000
1738260752.732037,605264.000,29628,1,T1,1,100,31.071
1738260752.865042,605397.000,29646,1,T1,1,100,31.137
1738260752.999047,605531.000,29677,1,T1,1,100,31.095
1738260753.132052,605664.000,29692,1,T1,1,100,31.147
1738260753.265057,605797.000,29708,1,T1,1,100,31.170
1738260753.399062,605931.000,29741,1,T1,1,100,31.180
1738260753.532067,606064.000,29761,1,T1,1,100,31.007
1738260753.665072,606197.000,29779,1,T1,1,100,31.109
1738260753.799077,606331.000,29810,1,T1,1,100,31.083
1738260753.932082,606464.000,29825,1,T1,1,100,31.107
1738260754.065087,606597.000,29842,1,T1,1,100,31.011
1738260754.199092,606731.000,29872,1,T1,1,100,31.111
1738260754.332097,606864.000,29887,1,T1,1,100,31.154
1738260754.465102,606997.000,29904,1,T1,1,100,31.138
1738260754.599108,607131.000,29919,1,T1,1,100,31.237
1738260754.732112,607264.000,29954,1,T1,1,100,31.173
1738260754.865118,607397.000,29970,1,T1,1,100,31.110
1738260754.999123,607531.000,29987,1,T1,1,100,31.083
1738260755.132128,607664.000,30018,1,T1,1,100,31.036
1738260755.265133,607797.000,30034,1,T1,1,100,31.016
1738260755.399138,607931.000,30052,1,T1,1,100,31.007
1738260755.532143,608064.000,30082,1,T1,1,100,31.109
1738260755.665148,608197.000,30098,1,T1,1,100,31.083
1738260755.798153,608330.000,30114,1,T1,1,100,31.142
1738260755.932158,608464.000,30144,1,T1,1,100,31.132
1738260756.065163,608597.000,30161,1,T1,1,100,31.164
1738260756.198168,608730.000,30176,1,T1,1,100,31.177
1738260756.332173,608864.000,30207,1,T1,1,100,31.148
1738260756.465178,608997.000,30223,1,T1,1,100,31.135
1738260756.598183,609130.000,30240,1,T1,1,100,31.129
1738260756.732188,609264.000,30257,1,T1,1,100,31.127
1738260756.865193,609397.000,30287,1,T1,1,100,31.090
1738260756.998199,609530.000,30302,1,T1,1,100,30.968
