LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1738260743.334680,595867.000,28144,2,RD,1,100,TL
1738260743.334680,595867.000,28144,2,RD,1,100,TU
1738260745.893777,598426.000,28954,2,RD,1,100,TL
1738260748.452874,600985.000,28954,2,RD,1,100,TU
1738260751.004471,603536.500,29753,2,RD,1,100,TL
1738260753.556068,606088.000,29753,2,RD,1,100,TU
1738260756.110165,608642.000,30554,2,RD,1,100,TL
1738260758.664262,611196.000,30554,2,RD,1,100,TU
1738260761.231859,613763.500,31365,2,RD,1,100,TL
1738260763.799457,616331.000,31365,2,RD,1,100,TU
1738260766.352553,618884.000,32161,2,RD,1,100,TL
1738260768.905650,621437.000,32161,2,RD,1,100,TU
1738260771.460747,623992.000,32959,2,RD,1,100,TL
1738260774.015844,626547.000,32959,2,RD,1,100,TU
1738260776.581442,629112.500,33757,2,RD,1,100,TL
1738260779.147039,631678.000,33757,2,RD,1,100,TU
1738260781.705636,634236.500,34555,2,RD,1,100,TL
1738260784.264233,636795.000,34555,2,RD,1,100,TU
1738260786.836831,639367.500,35352,2,RD,1,100,TL
1738260789.409428,641940.000,35352,2,RD,1,100,TU
1738260791.975526,644506.000,36151,2,RD,1,100,TL
1738260794.541623,647072.000,36151,2,RD,1,100,TU
1738260797.107220,649637.500,36948,2,RD,1,100,TL
1738260799.672818,652203.000,36948,2,RD,1,100,TU
1738260802.236415,654766.500,37747,2,RD,1,100,TL
1738260804.800012,657330.000,37747,2,RD,1,100,TU
1738260807.370610,659900.500,38546,2,RD,1,100,TL
1738260809.941207,662471.000,38546,2,RD,1,100,TU
1738260812.503305,665033.000,39344,2,RD,1,100,TL
1738260815.065402,667595.000,39344,2,RD,1,100,TU
1738260817.628999,670158.500,40144,2,RD,1,100,TL
1738260820.192596,672722.000,40144,2,RD,1,100,TU
1738260822.754194,675283.500,40942,2,RD,1,100,TL
1738260825.315791,677845.000,40942,2,RD,1,100,TU
1738260827.873888,680403.000,41739,2,RD,1,100,TL
1738260830.431985,682961.000,41739,2,RD,1,100,TU
1738260832.994082,685523.000,42541,2,RD,1,100,TL
1738260835.556180,688085.000,42541,2,RD,1,100,TU
1738260838.117277,690646.000,43338,2,RD,1,100,TL
