LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1738260743.584689,596117,28180,1,HR,1,100,51.84
1738260745.217752,597750,28439,1,HR,1,100,48.55
1738260746.023782,598556,28567,1,HR,1,100,54.43
1738260747.867852,600400,28855,1,HR,1,100,49.58
1738260748.567878,601100,28974,1,HR,1,100,57.89
1738260749.876928,602409,29178,1,HR,1,100,55.20
1738260751.733999,604266,29461,1,HR,1,100,50.18
1738260752.600032,605132,29606,1,HR,1,100,54.53
1738260753.657072,606189,29773,1,HR,1,100,54.99
1738260754.727112,607259,29947,1,HR,1,100,55.35
1738260755.377137,607909,30045,1,HR,1,100,63.56
1738260756.593183,609125,30234,1,HR,1,100,60.46
1738260757.473217,610005,30379,1,HR,1,100,62.35
1738260758.316248,610848,30505,1,HR,1,100,64.37
1738260759.350288,611882,30668,1,HR,1,100,63.01
1738260760.269323,612801,30810,1,HR,1,100,63.66
1738260761.263360,613795,30967,1,HR,1,100,62.98
1738260762.223397,614755,31110,1,HR,1,100,62.87
1738260763.060428,615592,31253,1,HR,1,100,64.97
1738260763.883460,616415,31385,1,HR,1,100,66.79
1738260764.536484,617068,31481,1,HR,1,100,72.46
1738260766.122545,618654,31732,1,HR,1,100,64.85
1738260767.006578,619538,31858,1,HR,1,100,65.59
1738260767.999616,620531,32017,1,HR,1,100,64.48
1738260768.912651,621444,32165,1,HR,1,100,64.81
1738260769.725681,622257,32292,1,HR,1,100,66.87
1738260770.715719,623247,32435,1,HR,1,100,65.61
1738260771.698756,624230,32592,1,HR,1,100,64.64
1738260772.628792,625160,32736,1,HR,1,100,64.61
1738260773.705832,626237,32910,1,HR,1,100,62.71
1738260774.741872,627273,33071,1,HR,1,100,61.72
1738260775.621905,628153,33198,1,HR,1,100,63.33
1738260776.375934,628907,33324,1,HR,1,100,67.04
1738260777.228966,629760,33451,1,HR,1,100,67.83
1738260777.918992,630450,33563,1,HR,1,100,72.08
1738260778.635020,631166,33674,1,HR,1,100,74.84
1738260779.355047,631886,33793,1,HR,1,100,76.73
1738260780.095075,632626,33903,1,HR,1,100,77.94
1738260780.928107,633459,34031,1,HR,1,100,76.69
1738260781.865142,634396,34173,1,HR,1,100,73.98
1738260782.765176,635296,34316,1,HR,1,100,72.36
1738260783.758214,636289,34474,1,HR,1,100,69.74
1738260784.758252,637289,34620,1,HR,1,100,67.71
1738260785.675287,638206,34762,1,HR,1,100,67.32
1738260786.498318,639029,34889,1,HR,1,100,68.62
1738260787.551358,640082,35065,1,HR,1,100,66.07
1738260788.391390,640922,35191,1,HR,1,100,67.45
1738260789.184420,641715,35318,1,HR,1,100,69.34
1738260789.914448,642445,35419,1,HR,1,100,72.20
1738260790.714478,643245,35545,1,HR,1,100,73.03
1738260791.444506,643975,35655,1,HR,1,100,75.07
1738260792.141532,644672,35766,1,HR,1,100,77.71
1738260792.914561,645445,35896,1,HR,1,100,77.76
1738260793.664590,646195,36006,1,HR,1,100,78.25
1738260794.524622,647055,36155,1,HR,1,100,76.55
1738260795.427657,647958,36281,1,HR,1,100,74.35
1738260796.390693,648921,36439,1,HR,1,100,71.72
1738260797.310728,649841,36581,1,HR,1,100,70.27
1738260798.113759,650644,36710,1,HR,1,100,71.54
1738260798.987792,651518,36836,1,HR,1,100,70.96
1738260799.977829,652508,36985,1,HR,1,100,68.66
1738260800.963867,653494,37143,1,HR,1,100,67.01
1738260801.986906,654517,37300,1,HR,1,100,65.19
1738260802.903940,655434,37444,1,HR,1,100,65.36
1738260803.836976,656367,37602,1,HR,1,100,65.17
1738260804.597005,657127,37713,1,HR,1,100,68.47
1738260805.310032,657840,37812,1,HR,1,100,72.03
1738260805.407035,657937,37829,1,HR,1,100,189.36
1738260806.007058,658537,37924,1,HR,1,100,169.50
1738260806.697084,659227,38036,1,HR,1,100,151.44
1738260807.424112,659954,38146,1,HR,1,100,136.31
1738260808.177140,660707,38275,1,HR,1,100,123.79
1738260809.030173,661560,38401,1,HR,1,100,111.97
1738260809.883205,662413,38551,1,HR,1,100,102.77
1738260810.797240,663327,38679,1,HR,1,100,94.59
1738260811.716275,664246,38820,1,HR,1,100,88.22
1738260812.750314,665280,38979,1,HR,1,100,81.56
1738260813.656348,666186,39122,1,HR,1,100,78.25
1738260814.566383,667096,39264,1,HR,1,100,75.51
1738260815.410415,667940,39395,1,HR,1,100,74.61
1738260816.193445,668723,39522,1,HR,1,100,75.12
1738260817.046477,669576,39649,1,HR,1,100,74.30
1738260818.043515,670573,39808,1,HR,1,100,71.12
1738260818.809544,671339,39921,1,HR,1,100,72.86
1738260819.506570,672036,40031,1,HR,1,100,75.99
1738260819.612575,672142,40049,1,HR,1,100,180.32
1738260820.286600,672816,40149,1,HR,1,100,160.15
1738260821.059629,673589,40276,1,HR,1,100,141.88
1738260821.872660,674402,40403,1,HR,1,100,126.81
1738260822.752694,675282,40547,1,HR,1,100,113.95
1738260823.668728,676198,40688,1,HR,1,100,103.28
1738260824.482759,677012,40816,1,HR,1,100,96.79
1738260825.325791,677855,40945,1,HR,1,100,91.16
1738260826.255826,678785,41087,1,HR,1,100,85.39
1738260827.192862,679722,41230,1,HR,1,100,80.60
1738260828.121897,680651,41373,1,HR,1,100,77.18
1738260828.978930,681508,41515,1,HR,1,100,75.72
1738260829.831962,682361,41642,1,HR,1,100,74.58
1738260830.761997,683291,41790,1,HR,1,100,72.34
1738260831.529027,684058,41901,1,HR,1,100,73.81
1738260832.322057,684851,42027,1,HR,1,100,74.28
1738260832.419060,684948,42046,1,HR,1,100,191.12
1738260833.012083,685541,42141,1,HR,1,100,171.24
1738260833.825114,686354,42269,1,HR,1,100,149.85
1738260834.378135,686907,42348,1,HR,1,100,140.80
1738260835.108162,687637,42459,1,HR,1,100,127.77
1738260836.055198,688584,42606,1,HR,1,100,113.56
1738260836.885230,689414,42748,1,HR,1,100,104.39
1738260837.655259,690184,42861,1,HR,1,100,98.74
1738260838.552293,691081,43003,1,HR,1,100,91.61
1738260839.481328,692010,43146,1,HR,1,100,85.74
1738260840.445365,692974,43303,1,HR,1,100,80.58
1738260841.401401,693930,43435,1,HR,1,100,76.71
1738260842.194431,694723,43562,1,HR,1,100,76.54
1738260843.074465,695603,43705,1,HR,1,100,74.86
1738260843.984499,696513,43848,1,HR,1,100,72.87
1738260844.807531,697336,43975,1,HR,1,100,72.94
1738260845.631562,698160,44101,1,HR,1,100,72.99
1738260846.320588,698849,44204,1,HR,1,100,76.38
1738260847.014614,699543,44300,1,HR,1,100,78.73
1738260847.617637,700146,44398,1,HR,1,100,83.46
1738260849.154696,701683,44649,1,HR,1,100,73.62
1738260850.080731,702609,44792,1,HR,1,100,71.76
1738260850.977765,703506,44921,1,HR,1,100,70.79
1738260851.903800,704432,45063,1,HR,1,100,69.40
1738260852.737831,705266,45191,1,HR,1,100,70.24
1738260853.673867,706202,45349,1,HR,1,100,68.81
1738260854.576901,707105,45476,1,HR,1,100,68.50
1738260855.560939,708089,45633,1,HR,1,100,66.88
1738260856.330968,708859,45752,1,HR,1,100,69.34
1738260856.963992,709492,45848,1,HR,1,100,75.09
1738260857.670019,710198,45960,1,HR,1,100,77.45
1738260858.484050,711012,46086,1,HR,1,100,76.70
1738260859.334082,711862,46229,1,HR,1,100,75.34
1738260860.004107,712532,46324,1,HR,1,100,78.80
1738260860.760136,713288,46452,1,HR,1,100,79.07
1738260861.414161,713942,46549,1,HR,1,100,82.01
1738260862.170189,714698,46661,1,HR,1,100,81.33
1738260862.994221,715522,46789,1,HR,1,100,79.52
1738260863.946257,716474,46947,1,HR,1,100,76.03
1738260864.830290,717358,47074,1,HR,1,100,74.29
1738260865.600320,718128,47200,1,HR,1,100,75.09
1738260866.510354,719038,47332,1,HR,1,100,73.22
1738260867.426389,719954,47474,1,HR,1,100,71.44
1738260868.419426,720947,47634,1,HR,1,100,69.17
1738260869.279459,721807,47776,1,HR,1,100,69.30
1738260869.329461,721857,47778,1,HR,1,100,320.58
1738260870.293498,722821,47935,1,HR,1,100,263.23
1738260871.202532,723730,48078,1,HR,1,100,219.55
1738260872.116567,724644,48209,1,HR,1,100,185.25
1738260872.852595,725380,48323,1,HR,1,100,162.35
1738260873.672626,726200,48465,1,HR,1,100,142.53
1738260874.459656,726987,48575,1,HR,1,100,127.95
1738260875.139682,727667,48687,1,HR,1,100,119.12
1738260875.885710,728413,48798,1,HR,1,100,110.67
1738260876.555735,729083,48914,1,HR,1,100,105.98
1738260877.362766,729890,49025,1,HR,1,100,99.09
1738260878.082793,730610,49138,1,HR,1,100,95.85
1738260878.918825,731446,49280,1,HR,1,100,90.42
1738260879.718855,732246,49391,1,HR,1,100,87.21
1738260880.641890,733169,49549,1,HR,1,100,82.32
1738260881.485922,734013,49676,1,HR,1,100,79.90
1738260882.381956,734909,49808,1,HR,1,100,77.13
1738260883.298991,735826,49952,1,HR,1,100,74.64
1738260884.282028,736809,50110,1,HR,1,100,71.66
1738260885.115060,737642,50236,1,HR,1,100,71.80
1738260886.025095,738552,50379,1,HR,1,100,70.66
1738260886.772123,739299,50489,1,HR,1,100,72.73
1738260887.692158,740219,50637,1,HR,1,100,71.22
1738260888.408185,740935,50748,1,HR,1,100,74.17
1738260889.125212,741652,50859,1,HR,1,100,76.21
1738260889.845240,742372,50970,1,HR,1,100,78.05
1738260890.468263,742995,51065,1,HR,1,100,82.21
1738260891.175290,743702,51177,1,HR,1,100,82.72
1738260892.008322,744535,51308,1,HR,1,100,80.40
1738260892.821352,745348,51438,1,HR,1,100,79.20
