LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1738260743.333680,595866.000,28143,2,AK,1,100,27428
1738260743.333680,595866.000,28143,2,AK,1,100,RD
1738260745.888777,598421.000,28951,2,AK,1,100,28144
1738260748.443874,600976.000,28951,2,AK,1,100,RD
1738260748.447374,600979.500,28953,2,AK,1,100,28144
1738260748.450874,600983.000,28953,2,AK,1,100,RD
1738260748.459874,600992.000,28956,2,AK,1,100,28954
1738260748.468875,601001.000,28956,2,AK,1,100,RD
1738260751.012471,603544.500,29752,2,AK,1,100,28954
1738260753.556068,606088.000,29752,2,AK,1,100,RD
1738260753.570068,606102.000,29755,2,AK,1,100,29753
1738260753.584069,606116.000,29755,2,AK,1,100,RD
1738260756.123665,608655.500,30553,2,AK,1,100,29753
1738260758.663262,611195.000,30553,2,AK,1,100,RD
1738260758.671762,611203.500,30556,2,AK,1,100,30554
1738260758.680262,611212.000,30556,2,AK,1,100,RD
1738260761.238359,613770.000,31364,2,AK,1,100,30554
1738260763.796456,616328.000,31364,2,AK,1,100,RD
1738260763.808957,616340.500,31367,2,AK,1,100,31365
1738260763.821457,616353.000,31367,2,AK,1,100,RD
1738260766.363054,618894.500,32160,2,AK,1,100,31365
1738260768.904650,621436.000,32160,2,AK,1,100,RD
1738260768.950152,621481.500,32163,2,AK,1,100,32161
1738260768.995654,621527.000,32163,2,AK,1,100,RD
1738260771.505249,624036.500,32958,2,AK,1,100,32161
1738260774.014844,626546.000,32958,2,AK,1,100,RD
1738260776.579442,629110.500,33754,2,AK,1,100,32959
1738260779.144039,631675.000,33754,2,AK,1,100,RD
1738260779.145039,631676.000,33756,2,AK,1,100,32959
1738260779.146039,631677.000,33756,2,AK,1,100,RD
1738260779.159539,631690.500,33759,2,AK,1,100,33757
1738260779.173040,631704.000,33759,2,AK,1,100,RD
1738260781.718137,634249.000,34554,2,AK,1,100,33757
1738260784.263233,636794.000,34554,2,AK,1,100,RD
1738260786.834831,639365.500,35349,2,AK,1,100,34555
1738260789.406428,641937.000,35349,2,AK,1,100,RD
1738260789.407428,641938.000,35351,2,AK,1,100,34555
1738260789.408428,641939.000,35351,2,AK,1,100,RD
1738260791.971526,644502.000,36148,2,AK,1,100,35352
1738260794.534623,647065.000,36148,2,AK,1,100,RD
1738260794.537623,647068.000,36150,2,AK,1,100,35352
1738260794.540623,647071.000,36150,2,AK,1,100,RD
1738260797.103220,649633.500,36945,2,AK,1,100,36151
1738260799.665817,652196.000,36945,2,AK,1,100,RD
1738260799.668818,652199.000,36947,2,AK,1,100,36151
1738260799.671818,652202.000,36947,2,AK,1,100,RD
1738260799.696319,652226.500,36950,2,AK,1,100,36948
1738260799.720820,652251.000,36950,2,AK,1,100,RD
1738260802.259916,654790.000,37746,2,AK,1,100,36948
1738260804.799012,657329.000,37746,2,AK,1,100,RD
1738260807.368110,659898.000,38543,2,AK,1,100,37747
1738260809.937207,662467.000,38543,2,AK,1,100,RD
1738260809.938707,662468.500,38545,2,AK,1,100,37747
1738260809.940207,662470.000,38545,2,AK,1,100,RD
1738260809.953208,662483.000,38548,2,AK,1,100,38546
1738260809.966208,662496.000,38548,2,AK,1,100,RD
1738260812.515805,665045.500,39343,2,AK,1,100,38546
1738260815.065402,667595.000,39343,2,AK,1,100,RD
1738260815.077902,667607.500,39346,2,AK,1,100,39344
1738260815.090403,667620.000,39346,2,AK,1,100,RD
1738260817.641000,670170.500,40143,2,AK,1,100,39344
1738260820.191597,672721.000,40143,2,AK,1,100,RD
1738260820.231098,672760.500,40146,2,AK,1,100,40144
1738260820.270599,672800.000,40146,2,AK,1,100,RD
1738260822.793195,675322.500,40941,2,AK,1,100,40144
1738260825.315791,677845.000,40941,2,AK,1,100,RD
1738260827.870888,680400.000,41736,2,AK,1,100,40942
1738260830.425985,682955.000,41736,2,AK,1,100,RD
1738260830.428985,682958.000,41738,2,AK,1,100,40942
1738260830.431985,682961.000,41738,2,AK,1,100,RD
