Timestamp,BI
1738260786.0662,888
1738260787.8627,820.5
1738260788.7914,888
1738260789.53283,888
1738260790.28592,888
1738260790.93849,908.5
1738260792.26594,908.5
1738260793.15424,877
1738260796.7388,855
1738260798.54177,877
1738260799.40808,890
1738260806.83009,890
1738260815.81534,890
1738260816.70716,917.5
1738260817.7095,947
1738260818.36144,879
1738260819.70678,887
1738260821.24384,887
1738260828.62028,887
1738260829.44828,855
1738260830.33062,818
1738260831.13831,818
1738260831.83437,818
1738260832.4794,818
1738260833.08209,818
1738260833.82091,825.5
1738260834.66415,825.5
1738260836.31521,806
1738260838.21288,883
1738260840.00695,883
1738260840.93002,910
1738260841.69868,910
1738260842.64912,936.5
1738260843.49208,936.5
1738260844.38942,936.5
1738260845.13174,910
1738260847.11098,906
1738260848.49289,932.5
1738260849.56071,958.5
1738260850.41911,961.5
1738260851.33378,961.5
1738260853.16085,961.5
1738260854.16329,918
1738260855.08419,886.5
1738260855.90368,838.5
1738260856.59278,818.5
1738260857.2894,814
1738260858.09949,764.5
1738260858.74224,757
1738260859.56059,757
1738260860.23642,757
1738260860.95534,802.5
1738260861.74997,814
1738260863.39257,851
1738260865.1023,900
1738260866.08252,927
1738260866.99819,927
1738260867.88174,927
1738260868.85344,927
1738260869.79158,900
1738260873.14015,863.5
1738260873.98334,818.5
1738260874.64986,799
1738260875.30569,799
1738260875.98353,799
1738260876.76204,799
1738260877.5665,808
1738260881.91627,808
1738260882.85477,844.5
1738260883.73201,844.5
1738260884.60986,844.5
1738260885.49098,844.5
1738260886.38244,844.5
1738260887.16677,830.5
1738260887.93217,777.5
1738260888.63819,768
1738260889.31004,757.5
1738260890.01175,757.5
1738260890.78288,757.5
1738260891.53308,757.5
1738260892.24806,760.5
1738260893.08054,777.5
1738260893.87212,788
1738260894.73033,793
1738260895.52391,798.5
1738260896.30804,817.5
1738260897.11152,833.5
1738260898.01782,846.5
1738260898.91758,846.5
1738260899.75228,819
1738260900.62792,819
1738260901.49348,819
1738260902.26642,816
1738260902.85937,789.5
1738260903.65656,789.5
1738260904.28642,789.5
1738260904.96841,789.5
1738260905.75018,789.5
1738260906.63251,803
1738260907.44111,845.5
1738260908.36024,887
1738260909.31589,905.5
1738260910.20746,927
1738260911.14296,927
1738260912.11708,927
1738260913.06121,927
1738260914.04116,913.5
1738260914.88586,868.5
1738260915.71989,839.5
1738260916.44689,838
1738260917.11837,824
1738260917.82003,808.5
1738260918.58442,808.5
1738260919.42673,808.5
1738260920.24067,808.5
1738260921.04397,828
1738260921.99086,858.5
1738260922.86567,881
1738260923.80303,884
1738260924.70596,884
1738260925.59304,884
1738260926.48963,884
1738260927.37075,878
1738260928.19759,856.5
1738260929.02923,829.5
1738260929.85216,825
1738260930.60649,788.5
1738260931.25161,788.5
1738260931.95475,788.5
1738260932.62614,788.5
1738260933.34239,788.5
1738260934.21865,793
1738260935.05114,833.5
1738260935.97332,855.5
1738260936.96533,899
1738260937.89416,899
1738260938.72909,899
1738260940.32625,878.5
1738260941.86591,878.5
1738260942.53164,830.5
1738260943.27367,820
1738260944.03857,820
1738260944.76496,795
1738260945.59075,795
1738260946.40502,795
1738260947.24562,808.5
1738260948.02145,820
1738260948.87448,833.5
1738260949.77091,847
1738260950.57388,872
1738260952.36521,892
1738260953.25605,892
1738260954.16335,892
1738260955.05635,892
1738260956.79914,847
1738260957.51247,841.5
1738260958.22565,818.5
1738260958.85652,818.5
1738260961.85464,818.5
1738260962.63737,818.5
1738260963.4827,787.5
1738260965.12373,788.5
1738260965.99522,788.5
1738260967.63128,788.5
1738260968.40962,815
1738260969.19471,815
1738260969.88678,781.5
1738260970.5427,735
1738260971.82471,682
1738260972.45271,682
1738260973.11558,682
1738260973.77751,669.5
1738260974.45001,669.5
1738260975.17948,689.5
1738260975.8865,689.5
1738260976.55303,718
1738260977.48156,741.5
1738260978.39405,821
1738260979.14813,856
1738260980.08666,893
1738260980.9747,905
1738260981.87273,905
1738260982.69696,893
1738260983.63546,856
1738260985.08695,877.5
1738260985.75506,845.5
1738260986.54864,845.5
1738260987.30174,813.5
1738260988.16827,832.5
1738260988.93767,832.5
1738260989.97795,832.5
1738260990.78125,864.5
1738260991.64292,864.5
1738260992.55968,892
1738260993.49917,904
1738260994.41921,904
1738260995.25924,904
1738260996.19773,904
1738260997.08867,904
1738260997.91134,865.5
1738260999.61002,831.5
1738261000.34123,782
1738261001.01366,782
1738261001.68876,776.5
1738261002.37351,776.5
1738261003.1149,776.5
1738261003.94597,776.5
1738261004.75787,821.5
1738261006.406,841
1738261007.38743,873.5
1738261008.29773,874
1738261009.14837,903
1738261010.0448,903
1738261010.98975,903
1738261011.84169,874
1738261012.79518,851.5
1738261013.60821,846
1738261014.44957,845.5
1738261015.07208,827
1738261015.79635,826
1738261016.46825,826
1738261017.31848,826
1738261018.11911,840
1738261018.95768,844.5
1738261020.80966,844.5
1738261021.74235,844.5
1738261022.60109,844.5
1738261023.50598,820
1738261024.26767,849
1738261024.88555,826.5
1738261025.52966,778
1738261026.23862,778
1738261027.61429,778
1738261028.40786,735.5
1738261029.04619,715.5
1738261029.87928,715.5
1738261030.69378,758
1738261031.28579,804.5
1738261032.00763,758
1738261032.6931,703.5
1738261033.60915,768.5
1738261034.62618,768.5
1738261035.20631,819
1738261035.54759,916.5
1738261036.61771,916.5
1738261037.58145,916.5
1738261038.49855,855.5
1738261039.48242,783
1738261040.23322,788
1738261040.91115,834.5
1738261041.70564,834.5
1738261042.47803,834.5
1738261043.26006,834.5
1738261044.13509,808.5
1738261045.06453,849
1738261045.95735,849
1738261046.85411,884
1738261047.67687,884
1738261048.61093,884
1738261049.2942,881
1738261050.39673,846
1738261051.26618,821.5
1738261052.086,800
1738261052.82506,800
1738261053.48012,800
1738261054.26028,816.5
1738261054.59331,796.5
1738261055.82087,796.5
1738261056.93788,768
1738261057.75091,768
1738261058.50655,796.5
1738261059.32985,784.5
1738261060.0733,818
1738261060.82018,818
1738261061.67403,818
1738261062.42646,789.5
1738261063.33919,838.5
1738261064.93707,824
1738261065.86646,824
1738261066.60885,850
1738261067.55671,836.5
