LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738260742.372643,594905.000,28013,1,BV,1,100,3.90
1738260747.371833,599904.000,28789,1,BV,1,100,3.90
1738260752.372023,604904.000,29588,1,BV,1,100,3.90
1738260757.371213,609903.000,30375,1,BV,1,100,3.90
1738260762.371402,614903.000,31157,1,BV,1,100,3.89
1738260767.370592,619902.000,31937,1,BV,1,100,3.89
1738260772.370782,624902.000,32717,1,BV,1,100,3.89
1738260777.369972,629901.000,33498,1,BV,1,100,3.89
1738260782.370161,634901.000,34266,1,BV,1,100,3.89
1738260787.369351,639900.000,35046,1,BV,1,100,3.89
1738260792.369541,644900.000,35829,1,BV,1,100,3.89
1738260797.368730,649899.000,36596,1,BV,1,100,3.89
1738260802.368920,654899.000,37379,1,BV,1,100,3.89
1738260807.368110,659898.000,38163,1,BV,1,100,3.89
1738260812.368299,664898.000,38929,1,BV,1,100,3.89
1738260817.367489,669897.000,39713,1,BV,1,100,3.89
1738260822.367679,674897.000,40496,1,BV,1,100,3.89
1738260827.366869,679896.000,41277,1,BV,1,100,3.88
1738260832.367059,684896.000,42043,1,BV,1,100,3.89
1738260837.366248,689895.000,42825,1,BV,1,100,3.89
1738260842.366438,694895.000,43609,1,BV,1,100,3.88
1738260847.365628,699894.000,44379,1,BV,1,100,3.89
1738260852.365817,704894.000,45157,1,BV,1,100,3.88
1738260857.365007,709893.000,45925,1,BV,1,100,3.88
1738260862.365197,714893.000,46708,1,BV,1,100,3.89
1738260867.364387,719892.000,47491,1,BV,1,100,3.88
1738260872.364576,724892.000,48272,1,BV,1,100,3.89
1738260877.363766,729891.000,49040,1,BV,1,100,3.89
1738260882.363956,734891.000,49825,1,BV,1,100,3.88
1738260887.363145,739890.000,50603,1,BV,1,100,3.88
1738260892.363335,744890.000,51387,1,BV,1,100,3.89
1738260897.362525,749889.000,52156,1,BV,1,100,3.88
1738260902.362715,754889.000,52938,1,BV,1,100,3.88
1738260907.361904,759888.000,53721,1,BV,1,100,3.89
1738260912.362094,764888.000,54495,1,BV,1,100,3.89
1738260917.361284,769887.000,55261,1,BV,1,100,3.88
1738260922.361474,774887.000,56046,1,BV,1,100,3.88
1738260927.360663,779886.000,56829,1,BV,1,100,3.88
1738260932.360853,784886.000,57609,1,BV,1,100,3.87
1738260937.360043,789885.000,58379,1,BV,1,100,3.88
1738260942.360232,794885.000,59159,1,BV,1,100,3.87
1738260947.359422,799884.000,59945,1,BV,1,100,3.88
1738260952.359612,804884.000,60726,1,BV,1,100,3.88
1738260957.358802,809883.000,61509,1,BV,1,100,3.88
1738260962.358991,814883.000,62278,1,BV,1,100,3.88
1738260967.358181,819882.000,63044,1,BV,1,100,3.88
1738260972.358371,824882.000,63828,1,BV,1,100,3.88
1738260977.357560,829881.000,64613,1,BV,1,100,3.88
1738260982.357750,834881.000,65393,1,BV,1,100,3.88
1738260987.356940,839880.000,623,1,BV,1,100,3.88
1738260992.357130,844880.000,1403,1,BV,1,100,3.87
1738260997.356319,849879.000,2187,1,BV,1,100,3.88
1738261002.356509,854879.000,2970,1,BV,1,100,3.88
1738261007.355699,859878.000,3752,1,BV,1,100,3.88
1738261012.355888,864878.000,4533,1,BV,1,100,3.88
1738261017.355078,869877.000,5316,1,BV,1,100,3.89
