LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1738257281.386331,1754452.000,16480,1,B%,1,100,93
1738257286.385549,1759451.000,17316,1,B%,1,100,92
1738257291.385767,1764451.000,18137,1,B%,1,100,92
1738257296.384986,1769450.000,18941,1,B%,1,100,93
1738257301.385204,1774450.000,19763,1,B%,1,100,93
1738257306.384423,1779449.000,20583,1,B%,1,100,93
1738257311.384641,1784449.000,21405,1,B%,1,100,93
1738257316.383859,1789448.000,22226,1,B%,1,100,93
1738257321.384078,1794448.000,23045,1,B%,1,100,92
1738257326.383296,1799447.000,23848,1,B%,1,100,93
1738257331.383515,1804447.000,24673,1,B%,1,100,92
1738257336.382733,1809446.000,25511,1,B%,1,100,93
1738257341.382951,1814446.000,26313,1,B%,1,100,92
1738257346.382170,1819445.000,27127,1,B%,1,100,92
1738257351.382388,1824445.000,27954,1,B%,1,100,92
1738257356.381607,1829444.000,28777,1,B%,1,100,92
1738257361.381825,1834444.000,29602,1,B%,1,100,93
1738257366.381044,1839443.000,30403,1,B%,1,100,92
1738257371.381262,1844443.000,31230,1,B%,1,100,92
1738257376.380481,1849442.000,32055,1,B%,1,100,92
1738257381.380699,1854442.000,32873,1,B%,1,100,92
1738257386.379917,1859441.000,33681,1,B%,1,100,92
1738257391.380136,1864441.000,34505,1,B%,1,100,93
1738257396.379354,1869440.000,35326,1,B%,1,100,92
1738257401.379573,1874440.000,36151,1,B%,1,100,92
1738257406.378791,1879439.000,36953,1,B%,1,100,93
1738257411.379009,1884439.000,37778,1,B%,1,100,93
1738257416.378228,1889438.000,38601,1,B%,1,100,92
1738257421.378446,1894438.000,39419,1,B%,1,100,93
1738257426.377665,1899437.000,40239,1,B%,1,100,92
1738257431.377883,1904437.000,41046,1,B%,1,100,92
1738257436.377101,1909436.000,41870,1,B%,1,100,92
1738257441.377320,1914436.000,42690,1,B%,1,100,92
1738257446.376538,1919435.000,43511,1,B%,1,100,92
1738257451.376757,1924435.000,44317,1,B%,1,100,93
1738257456.375975,1929434.000,45138,1,B%,1,100,92
1738257461.376194,1934434.000,45959,1,B%,1,100,92
1738257466.375412,1939433.000,46758,1,B%,1,100,92
1738257471.375630,1944433.000,47580,1,B%,1,100,92
1738257476.374849,1949432.000,48400,1,B%,1,100,92
1738257481.375067,1954432.000,49223,1,B%,1,100,92
1738257486.374286,1959431.000,50044,1,B%,1,100,92
1738257491.374504,1964431.000,50856,1,B%,1,100,92
1738257496.373723,1969430.000,51682,1,B%,1,100,92
1738257501.373941,1974430.000,52500,1,B%,1,100,92
1738257506.373159,1979429.000,53303,1,B%,1,100,92
1738257511.373378,1984429.000,54130,1,B%,1,100,92
1738257516.372596,1989428.000,54949,1,B%,1,100,92
1738257521.372815,1994428.000,55777,1,B%,1,100,92
1738257526.372033,1999427.000,56585,1,B%,1,100,92
1738257531.372252,2004427.000,57403,1,B%,1,100,92
1738257536.371470,2009426.000,58232,1,B%,1,100,92
