Timestamp,BI
1738257279.77359,352
1738257280.12547,391
1738257280.43574,430
1738257280.86591,430
1738257281.46888,430
1738257282.02354,555
1738257282.41801,555
1738257283.0493,555
1738257283.38251,394
1738257284.13718,412
1738257284.48797,412
1738257284.89971,450
1738257285.54381,450
1738257285.99344,450
1738257286.55783,450
1738257286.96757,440
1738257287.29386,440
1738257287.73411,410
1738257288.33823,440
1738257288.64898,604
1738257289.3915,604
1738257290.38554,378
1738257290.71156,704
1738257291.08909,378
1738257291.79269,346
1738257292.13862,378
1738257292.45037,392
1738257292.84203,392
1738257293.70632,509
1738257294.21529,821
1738257295.03611,821
1738257295.9373,509
1738257296.31768,489
1738257296.67254,380
1738257297.16142,380
1738257297.4987,408
1738257297.97472,476
1738257298.38298,476
1738257299.23457,476
1738257299.92714,506
1738257300.23852,693
1738257300.74499,665
1738257301.44854,643
1738257302.11324,665
1738257302.75617,668
1738257303.42399,665
1738257304.27551,643
1738257304.76405,623
1738257305.35674,593
1738257305.9794,593
1738257306.47609,593
1738257307.11891,497
1738257307.47067,497
1738257307.80021,643
1738257308.53685,413
1738257309.44319,413
1738257309.85587,737
1738257310.17169,413
1738257311.10181,365
1738257311.46719,365
1738257311.78302,496
1738257312.50942,424
1738257313.00571,496
1738257313.43006,726
1738257314.19386,501
1738257314.99147,562
1738257315.49282,562
1738257316.05448,562
1738257316.39846,501
1738257317.12589,487
1738257317.45218,487
1738257317.93893,727
1738257318.6694,554
1738257319.41417,569
1738257319.96842,696
1738257320.53771,696
1738257321.23353,664
1738257322.30732,664
1738257322.97148,664
1738257323.51217,541
1738257323.85869,392
1738257324.2502,347
1738257324.56282,331
1738257324.87223,331
1738257325.20306,331
1738257325.75772,555
1738257326.63085,555
1738257327.49289,722
1738257328.03782,722
1738257328.7598,722
1738257329.09708,604
1738257329.96118,604
1738257330.56548,604
1738257331.1357,645
1738257331.78093,604
1738257332.45576,645
1738257332.84636,645
1738257333.53981,675
1738257334.13404,693
1738257334.91727,695
1738257335.6126,695
1738257336.45874,695
1738257336.80609,412
1738257337.21827,347
1738257337.5296,347
1738257337.8741,344
1738257338.6745,344
1738257338.99085,344
1738257339.36246,372
1738257339.67297,372
1738257340.1965,524
1738257340.95593,691
1738257341.78661,691
1738257342.47745,691
1738257343.11236,666
1738257343.77806,635
1738257344.08407,622
1738257344.59109,508
1738257345.21352,507
1738257345.72174,507
1738257346.15934,508
1738257346.52498,472
1738257347.16202,472
1738257347.63363,472
1738257348.31671,555
1738257348.76909,472
1738257349.3243,555
1738257349.77732,555
1738257350.38901,570
1738257350.95877,574
1738257351.99905,574
1738257352.57317,570
1738257352.97746,574
1738257353.36703,574
1738257354.14187,710
1738257354.90718,710
1738257355.61757,765
1738257356.3024,765
1738257357.07753,710
1738257357.86094,685
1738257358.39549,535
1738257358.70438,535
1738257359.04481,535
1738257359.61893,340
1738257360.26578,574
1738257360.60379,574
1738257361.22655,460
1738257361.59129,460
1738257362.05125,460
1738257362.82509,393
1738257363.218,393
1738257363.54172,393
1738257363.87621,393
1738257364.51276,637
1738257365.26233,750
1738257366.81376,841
1738257367.66365,841
1738257368.50454,841
1738257369.22177,717
1738257369.88992,668
1738257370.41862,668
1738257370.77757,614
1738257371.5806,614
1738257372.1951,614
1738257372.98693,614
1738257373.51154,614
1738257373.88664,525
1738257374.71974,483
1738257375.08152,483
1738257375.56422,483
1738257376.6086,483
1738257376.9258,588
1738257377.51389,756
1738257378.26956,756
1738257379.74913,802
1738257380.55146,802
1738257381.46434,802
1738257382.00945,802
1738257382.38458,671
1738257383.21808,671
1738257383.88881,710
1738257384.75857,710
1738257385.46888,671
1738257386.09011,710
1738257386.70333,710
1738257387.43136,621
1738257388.21366,613
1738257388.54341,593
1738257389.13649,593
1738257389.44995,593
1738257390.08448,593
1738257390.70483,584
1738257391.28886,584
1738257391.83376,545
1738257392.15097,545
1738257392.50273,545
1738257393.17521,622
1738257394.11592,672
1738257394.73768,672
1738257395.50832,622
1738257395.86297,585
1738257396.44781,390
1738257396.8381,390
1738257397.1733,585
1738257398.37653,615
1738257399.09047,615
1738257399.70559,615
1738257400.12418,615
1738257400.54754,525
1738257401.56158,525
1738257402.08706,646
1738257402.73285,646
1738257403.54439,646
1738257404.17688,646
1738257404.84428,632
1738257405.25714,613
1738257405.70667,450
1738257406.3197,450
1738257406.6514,501
1738257407.15219,613
1738257408.24354,726
1738257409.18436,815
1738257409.91013,815
1738257410.72498,803
1738257411.5279,726
1738257412.23265,705
1738257412.89217,705
1738257413.5276,685
1738257414.26203,685
1738257414.94717,685
1738257415.7072,685
1738257416.06185,603
1738257416.40378,603
1738257417.00637,603
1738257418.47405,603
1738257419.48856,652
1738257420.04257,673
1738257420.69451,652
1738257421.36734,554
1738257421.78926,652
1738257422.15621,673
1738257423.0087,765
1738257423.77355,765
1738257424.63959,765
1738257425.20861,569
