LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1738257285.610015,1758675.500,17166,4,DC,2,100,1
1738257285.636266,1758701.750,17166,4,DC,2,100,EL
1738257285.662517,1758728.000,17166,4,DC,2,100,1
1738257285.687018,1758752.500,17184,4,DC,2,100,EA
1738257285.711519,1758777.000,17184,4,DC,2,100,2
1738257285.736021,1758801.500,17184,4,DC,2,100,EL
1738257285.760522,1758826.000,17184,4,DC,2,100,2
1738257285.786023,1758851.500,17200,4,DC,2,100,EA
1738257285.811524,1758877.000,17200,4,DC,2,100,1
1738257285.837025,1758902.500,17200,4,DC,2,100,EL
1738257285.862526,1758928.000,17200,4,DC,2,100,1
1738257285.887277,1758952.750,17216,4,DC,2,100,EA
1738257285.912028,1758977.500,17216,4,DC,2,100,2
1738257285.936779,1759002.250,17216,4,DC,2,100,EL
1738257285.961530,1759027.000,17216,4,DC,2,100,2
1738257285.987031,1759052.500,17232,4,DC,2,100,EA
1738257286.012533,1759078.000,17232,4,DC,2,100,1
1738257286.038034,1759103.500,17232,4,DC,2,100,EL
1738257286.063535,1759129.000,17232,4,DC,2,100,1
1738257286.088536,1759154.000,17250,4,DC,2,100,EA
1738257286.113537,1759179.000,17250,4,DC,2,100,2
1738257286.138538,1759204.000,17250,4,DC,2,100,EL
1738257286.163539,1759229.000,17250,4,DC,2,100,2
1738257286.188790,1759254.250,17266,4,DC,2,100,EA
1738257286.214041,1759279.500,17266,4,DC,2,100,1
1738257286.239293,1759304.750,17266,4,DC,2,100,EL
1738257286.264544,1759330.000,17266,4,DC,2,100,1
1738257286.290795,1759356.250,17282,4,DC,2,100,EA
1738257286.317046,1759382.500,17282,4,DC,2,100,2
1738257286.343297,1759408.750,17282,4,DC,2,100,EL
1738257286.369548,1759435.000,17282,4,DC,2,100,2
1738257286.394799,1759460.250,17299,4,DC,2,100,EA
1738257286.420050,1759485.500,17299,4,DC,2,100,1
1738257286.445302,1759510.750,17299,4,DC,2,100,EL
1738257286.470553,1759536.000,17299,4,DC,2,100,1
1738257286.495554,1759561.000,17318,4,DC,2,100,EA
1738257286.520555,1759586.000,17318,4,DC,2,100,2
1738257286.545556,1759611.000,17318,4,DC,2,100,EL
1738257286.570557,1759636.000,17318,4,DC,2,100,2
1738257286.596558,1759662.000,17334,4,DC,2,100,EA
1738257286.622559,1759688.000,17334,4,DC,2,100,1
1738257286.648561,1759714.000,17334,4,DC,2,100,EL
1738257286.674562,1759740.000,17334,4,DC,2,100,1
1738257286.699063,1759764.500,17351,4,DC,2,100,EA
1738257286.723564,1759789.000,17351,4,DC,2,100,2
1738257286.748065,1759813.500,17351,4,DC,2,100,EL
1738257286.772566,1759838.000,17351,4,DC,2,100,2
1738257286.798317,1759863.750,17367,4,DC,2,100,EA
1738257286.824068,1759889.500,17367,4,DC,2,100,1
1738257286.849819,1759915.250,17367,4,DC,2,100,EL
1738257286.875570,1759941.000,17367,4,DC,2,100,1
1738257286.900572,1759966.000,17384,4,DC,2,100,EA
1738257286.925573,1759991.000,17384,4,DC,2,100,2
1738257286.950574,1760016.000,17384,4,DC,2,100,EL
1738257286.975575,1760041.000,17384,4,DC,2,100,2
1738257287.000826,1760066.250,17400,4,DC,2,100,EA
1738257287.026077,1760091.500,17400,4,DC,2,100,1
1738257287.051328,1760116.750,17400,4,DC,2,100,EL
1738257287.076579,1760142.000,17400,4,DC,2,100,1
1738257287.101830,1760167.250,17417,4,DC,2,100,EA
1738257287.127081,1760192.500,17417,4,DC,2,100,2
1738257287.152333,1760217.750,17417,4,DC,2,100,EL
1738257287.177583,1760243.000,17417,4,DC,2,100,2
1738257287.202835,1760268.250,17433,4,DC,2,100,EA
1738257287.228086,1760293.500,17433,4,DC,2,100,1
1738257287.253337,1760318.750,17433,4,DC,2,100,EL
1738257287.278588,1760344.000,17433,4,DC,2,100,1
1738257287.304589,1760370.000,17450,4,DC,2,100,EA
1738257287.330590,1760396.000,17450,4,DC,2,100,2
1738257287.356591,1760422.000,17450,4,DC,2,100,EL
1738257287.382592,1760448.000,17450,4,DC,2,100,2
1738257287.407594,1760473.000,17467,4,DC,2,100,EA
1738257287.432595,1760498.000,17467,4,DC,2,100,1
1738257287.457596,1760523.000,17467,4,DC,2,100,EL
1738257287.482597,1760548.000,17467,4,DC,2,100,1
1738257287.508348,1760573.750,17484,4,DC,2,100,EA
1738257287.534099,1760599.500,17484,4,DC,2,100,2
1738257287.559850,1760625.250,17484,4,DC,2,100,EL
1738257287.585601,1760651.000,17484,4,DC,2,100,2
1738257287.611352,1760676.750,17499,4,DC,2,100,EA
1738257287.637104,1760702.500,17499,4,DC,2,100,2
1738257287.662855,1760728.250,17499,4,DC,2,100,EL
1738257287.688606,1760754.000,17499,4,DC,2,100,2
1738257287.714107,1760779.500,17519,4,DC,2,100,EA
1738257287.739608,1760805.000,17519,4,DC,2,100,1
1738257287.765109,1760830.500,17519,4,DC,2,100,EL
1738257287.790610,1760856.000,17519,4,DC,2,100,1
1738257287.815611,1760881.000,17535,4,DC,2,100,EA
1738257287.840613,1760906.000,17535,4,DC,2,100,2
1738257287.865614,1760931.000,17535,4,DC,2,100,EL
1738257287.890615,1760956.000,17535,4,DC,2,100,2
1738257287.916616,1760982.000,17552,4,DC,2,100,EA
1738257287.942617,1761008.000,17552,4,DC,2,100,1
1738257287.968618,1761034.000,17552,4,DC,2,100,EL
1738257287.994619,1761060.000,17552,4,DC,2,100,1
1738257288.020120,1761085.500,17568,4,DC,2,100,EA
1738257288.045621,1761111.000,17568,4,DC,2,100,2
1738257288.071123,1761136.500,17568,4,DC,2,100,EL
1738257288.096624,1761162.000,17568,4,DC,2,100,2
1738257288.122625,1761188.000,17585,4,DC,2,100,EA
1738257288.148626,1761214.000,17585,4,DC,2,100,1
1738257288.174627,1761240.000,17585,4,DC,2,100,EL
1738257288.200628,1761266.000,17585,4,DC,2,100,1
1738257288.225879,1761291.250,17601,4,DC,2,100,EA
1738257288.251131,1761316.500,17601,4,DC,2,100,2
1738257288.276381,1761341.750,17601,4,DC,2,100,EL
1738257288.301633,1761367.000,17601,4,DC,2,100,2
1738257288.326884,1761392.250,17618,4,DC,2,100,EA
1738257288.352135,1761417.500,17618,4,DC,2,100,1
1738257288.377386,1761442.750,17618,4,DC,2,100,EL
1738257288.402637,1761468.000,17618,4,DC,2,100,1
1738257288.427888,1761493.250,17634,4,DC,2,100,EA
1738257288.453139,1761518.500,17634,4,DC,2,100,2
1738257288.478390,1761543.750,17634,4,DC,2,100,EL
1738257288.503642,1761569.000,17634,4,DC,2,100,2
1738257288.530643,1761596.000,17651,4,DC,2,100,EA
1738257288.557644,1761623.000,17651,4,DC,2,100,1
1738257288.584645,1761650.000,17651,4,DC,2,100,EL
1738257288.611646,1761677.000,17651,4,DC,2,100,1
1738257288.637647,1761703.000,17667,4,DC,2,100,EA
1738257288.663649,1761729.000,17667,4,DC,2,100,2
1738257288.689650,1761755.000,17667,4,DC,2,100,EL
1738257288.715651,1761781.000,17667,4,DC,2,100,2
1738257288.740652,1761806.000,17685,4,DC,2,100,EA
1738257288.765653,1761831.000,17685,4,DC,2,100,1
1738257288.790654,1761856.000,17685,4,DC,2,100,EL
1738257288.815655,1761881.000,17685,4,DC,2,100,1
1738257288.840656,1761906.000,17701,4,DC,2,100,EA
1738257288.865657,1761931.000,17701,4,DC,2,100,2
1738257288.890658,1761956.000,17701,4,DC,2,100,EL
1738257288.915659,1761981.000,17701,4,DC,2,100,2
1738257288.940911,1762006.250,17717,4,DC,2,100,EA
1738257288.966162,1762031.500,17717,4,DC,2,100,1
1738257288.991413,1762056.750,17717,4,DC,2,100,EL
1738257289.016664,1762082.000,17717,4,DC,2,100,1
1738257289.042165,1762107.500,17734,4,DC,2,100,EA
1738257289.067666,1762133.000,17734,4,DC,2,100,2
1738257289.093167,1762158.500,17734,4,DC,2,100,EL
1738257289.118668,1762184.000,17734,4,DC,2,100,2
1738257289.144670,1762210.000,17751,4,DC,2,100,EA
1738257289.170671,1762236.000,17751,4,DC,2,100,2
1738257289.196672,1762262.000,17751,4,DC,2,100,EL
1738257289.222673,1762288.000,17751,4,DC,2,100,2
1738257289.247674,1762313.000,17767,4,DC,2,100,EA
1738257289.272675,1762338.000,17767,4,DC,2,100,1
1738257289.297676,1762363.000,17767,4,DC,2,100,EL
1738257289.322677,1762388.000,17767,4,DC,2,100,1
1738257289.348178,1762413.500,17784,4,DC,2,100,EA
1738257289.373679,1762439.000,17784,4,DC,2,100,2
1738257289.399181,1762464.500,17784,4,DC,2,100,EL
1738257289.424682,1762490.000,17784,4,DC,2,100,2
1738257289.449683,1762515.000,17800,4,DC,2,100,EA
1738257289.474684,1762540.000,17800,4,DC,2,100,1
1738257289.499685,1762565.000,17800,4,DC,2,100,EL
1738257289.524686,1762590.000,17800,4,DC,2,100,1
1738257289.550187,1762615.500,17817,4,DC,2,100,EA
1738257289.575688,1762641.000,17817,4,DC,2,100,2
1738257289.601189,1762666.500,17817,4,DC,2,100,EL
1738257289.626691,1762692.000,17817,4,DC,2,100,2
1738257289.652192,1762717.500,17833,4,DC,2,100,EA
1738257289.677693,1762743.000,17833,4,DC,2,100,1
1738257289.703194,1762768.500,17833,4,DC,2,100,EL
1738257289.728695,1762794.000,17833,4,DC,2,100,1
1738257289.754196,1762819.500,17850,4,DC,2,100,EA
1738257289.779697,1762845.000,17850,4,DC,2,100,2
1738257289.805198,1762870.500,17850,4,DC,2,100,EL
1738257289.830699,1762896.000,17850,4,DC,2,100,2
1738257289.855700,1762921.000,17866,4,DC,2,100,EA
1738257289.880702,1762946.000,17866,4,DC,2,100,1
1738257289.905703,1762971.000,17866,4,DC,2,100,EL
1738257289.930704,1762996.000,17866,4,DC,2,100,1
1738257289.956705,1763022.000,17883,4,DC,2,100,EA
1738257289.982706,1763048.000,17883,4,DC,2,100,2
1738257290.008707,1763074.000,17883,4,DC,2,100,EL
1738257290.034708,1763100.000,17883,4,DC,2,100,2
1738257290.060210,1763125.500,17900,4,DC,2,100,EA
1738257290.085711,1763151.000,17900,4,DC,2,100,1
1738257290.111212,1763176.500,17900,4,DC,2,100,EL
1738257290.136713,1763202.000,17900,4,DC,2,100,1
1738257290.161714,1763227.000,17921,4,DC,2,100,EA
1738257290.186715,1763252.000,17921,4,DC,2,100,2
1738257290.211716,1763277.000,17921,4,DC,2,100,EL
1738257290.236717,1763302.000,17921,4,DC,2,100,2
1738257290.261968,1763327.250,17937,4,DC,2,100,EA
1738257290.287220,1763352.500,17937,4,DC,2,100,1
1738257290.312470,1763377.750,17937,4,DC,2,100,EL
1738257290.337722,1763403.000,17937,4,DC,2,100,1
1738257290.363223,1763428.500,17955,4,DC,2,100,EA
1738257290.388724,1763454.000,17955,4,DC,2,100,2
1738257290.414225,1763479.500,17955,4,DC,2,100,EL
1738257290.439726,1763505.000,17955,4,DC,2,100,2
1738257290.465227,1763530.500,17971,4,DC,2,100,EA
1738257290.490728,1763556.000,17971,4,DC,2,100,1
1738257290.516229,1763581.500,17971,4,DC,2,100,EL
1738257290.541731,1763607.000,17971,4,DC,2,100,1
1738257290.566982,1763632.250,17987,4,DC,2,100,EA
1738257290.592233,1763657.500,17987,4,DC,2,100,2
1738257290.617484,1763682.750,17987,4,DC,2,100,EL
1738257290.642735,1763708.000,17987,4,DC,2,100,2
1738257290.667986,1763733.250,18003,4,DC,2,100,EA
1738257290.693237,1763758.500,18003,4,DC,2,100,1
1738257290.718488,1763783.750,18003,4,DC,2,100,EL
1738257290.743739,1763809.000,18003,4,DC,2,100,1
1738257290.769990,1763835.250,18021,4,DC,2,100,EA
1738257290.796242,1763861.500,18021,4,DC,2,100,2
1738257290.822493,1763887.750,18021,4,DC,2,100,EL
1738257290.848744,1763914.000,18021,4,DC,2,100,2
1738257290.873495,1763938.750,18037,4,DC,2,100,EA
1738257290.898246,1763963.500,18037,4,DC,2,100,1
1738257290.922997,1763988.250,18037,4,DC,2,100,EL
1738257290.947748,1764013.000,18037,4,DC,2,100,1
1738257290.972999,1764038.250,18054,4,DC,2,100,EA
1738257290.998250,1764063.500,18054,4,DC,2,100,2
1738257291.023502,1764088.750,18054,4,DC,2,100,EL
1738257291.048753,1764114.000,18054,4,DC,2,100,2
1738257291.074254,1764139.500,18070,4,DC,2,100,EA
1738257291.099755,1764165.000,18070,4,DC,2,100,1
1738257291.125256,1764190.500,18070,4,DC,2,100,EL
1738257291.150757,1764216.000,18070,4,DC,2,100,1
1738257291.175758,1764241.000,18087,4,DC,2,100,EA
1738257291.200759,1764266.000,18087,4,DC,2,100,2
1738257291.225760,1764291.000,18087,4,DC,2,100,EL
1738257291.250762,1764316.000,18087,4,DC,2,100,2
1738257291.277013,1764342.250,18103,4,DC,2,100,EA
1738257291.303264,1764368.500,18103,4,DC,2,100,2
1738257291.329515,1764394.750,18103,4,DC,2,100,EL
1738257291.355766,1764421.000,18103,4,DC,2,100,2
1738257291.381267,1764446.500,18121,4,DC,2,100,EA
1738257291.406768,1764472.000,18121,4,DC,2,100,1
1738257291.432269,1764497.500,18121,4,DC,2,100,EL
1738257291.457771,1764523.000,18121,4,DC,2,100,1
1738257291.483022,1764548.250,18138,4,DC,2,100,EA
1738257291.508273,1764573.500,18138,4,DC,2,100,2
1738257291.533524,1764598.750,18138,4,DC,2,100,EL
