Timestamp,BI
1738257280.13618,430
1738257280.44538,482.5
1738257280.87531,430
1738257281.47861,482.5
1738257282.01381,430
1738257282.73506,482.5
1738257283.0586,482.5
1738257284.14691,549.5
1738257284.47727,549.5
1738257285.55451,549.5
1738257285.98371,642.5
1738257286.5481,658.5
1738257286.97828,759
1738257287.74341,658.5
1738257288.63865,723.5
1738257289.3915,675.5
1738257290.70183,675.5
1738257291.08909,723.5
1738257291.78297,723.5
1738257292.43992,723.5
1738257292.85263,723.5
1738257293.71605,724.5
1738257294.20459,675.5
1738257295.04584,675.5
1738257295.92697,573
1738257296.68218,482.5
1738257297.15072,622
1738257297.50904,591.5
1738257297.98506,724.5
1738257298.37334,703.5
1738257299.2442,703.5
1738257299.93774,703.5
1738257300.73536,755.5
1738257301.44854,834.5
1738257302.74654,879
1738257303.6333,930.5
1738257304.75335,935
1738257306.48643,935
1738257307.45997,935
1738257308.54718,942
1738257309.44319,942
1738257309.85587,947.5
1738257310.18239,915.5
1738257311.09208,903
1738257312.51915,837
1738257313.4404,770.5
1738257314.20358,672
1738257314.98113,745
1738257315.48342,745
1738257316.06421,654
1738257316.40916,638
1738257317.13659,638
1738257319.97902,633
1738257320.54804,575
1738257321.24316,633
1738257322.29672,627
1738257322.98181,690
1738257323.50244,690
1738257325.21279,874.5
1738257325.76745,1124.5
1738257327.48316,1257.5
1738257331.1464,1400
1738257332.46646,1400
1738257334.14344,1400
1738257335.6233,1257.5
1738257337.20757,1257.5
1738257337.53924,1160
1738257338.66417,1222.5
1738257339.35186,1282
1738257340.1858,1130
1738257340.9456,979.5
1738257345.73234,911
1738257347.17175,911
1738257348.30698,797
1738257348.77873,911
1738257349.76672,874
1738257350.37868,881
1738257350.96947,881
1738257351.98932,732.5
1738257352.5829,698
1738257353.35659,729.5
1738257354.91682,729.5
1738257355.60785,729.5
1738257356.313,729.5
1738257357.06708,698
1738257357.85122,698
1738257358.4049,673.5
1738257359.03509,643
1738257359.59947,626.5
1738257360.25544,593.5
1738257360.61343,593.5
1738257361.23627,559
1738257361.60093,593.5
1738257362.06195,590
1738257362.82509,619.5
1738257363.20827,609
1738257363.88584,619.5
1738257364.50206,647
1738257365.27266,720.5
1738257365.87482,745.5
1738257366.80306,703
1738257367.65392,749.5
1738257368.49384,787
1738257369.22177,787
