LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1738257287.700606,1760766,17517,1,HR,1,100,41.81
1738257293.340853,1766406,18437,1,HR,1,100,34.90
1738257297.894052,1770959,19175,1,HR,1,100,30.09
1738257302.043233,1775108,19865,1,HR,1,100,26.64
1738257307.219459,1780284,20719,1,HR,1,100,23.31
1738257318.682960,1791747,22591,1,HR,1,100,19.30
1738257325.765269,1798829,23742,1,HR,1,100,16.90
1738257328.285379,1801349,24149,1,HR,1,100,18.48
1738257330.505476,1803569,24516,1,HR,1,100,20.40
1738257331.475519,1804539,24676,1,HR,1,100,29.62
1738257347.084201,1820147,27219,1,HR,1,100,23.89
1738257348.047243,1821110,27386,1,HR,1,100,32.47
1738257348.817276,1821880,27505,1,HR,1,100,42.57
1738257355.430565,1828493,28607,1,HR,1,100,35.14
1738257356.390607,1829453,28758,1,HR,1,100,41.22
1738257357.733666,1830796,28983,1,HR,1,100,42.09
1738257358.410696,1831473,29100,1,HR,1,100,52.34
1738257360.216774,1833279,29401,1,HR,1,100,48.16
1738257363.099900,1836162,29855,1,HR,1,100,42.10
1738257368.856152,1841918,30794,1,HR,1,100,35.07
1738257369.036160,1842098,30829,1,HR,1,100,101.36
1738257369.553182,1842615,30914,1,HR,1,100,104.98
1738257371.489267,1844551,31233,1,HR,1,100,88.56
1738257375.269432,1848331,31854,1,HR,1,100,72.42
1738257381.958724,1855020,32958,1,HR,1,100,58.33
1738257382.521749,1855583,33033,1,HR,1,100,69.18
1738257385.925898,1858987,33598,1,HR,1,100,57.75
1738257386.788935,1859850,33734,1,HR,1,100,60.42
1738257387.794979,1860856,33908,1,HR,1,100,60.33
1738257395.955336,1869016,35241,1,HR,1,100,48.56
1738257399.484490,1872545,35814,1,HR,1,100,41.57
1738257400.001512,1873062,35899,1,HR,1,100,57.97
1738257400.878551,1873939,36050,1,HR,1,100,60.42
1738257404.710718,1877771,36670,1,HR,1,100,50.49
1738257409.390923,1882451,37444,1,HR,1,100,42.14
1738257410.556973,1883617,37628,1,HR,1,100,44.17
1738257415.590194,1888650,38450,1,HR,1,100,37.02
1738257423.613544,1896673,39757,1,HR,1,100,30.46
1738257430.399840,1903459,40876,1,HR,1,100,25.67
1738257431.145873,1904205,40996,1,HR,1,100,37.98
1738257433.079957,1906139,41313,1,HR,1,100,36.45
1738257435.992085,1909051,41785,1,HR,1,100,32.96
1738257437.332143,1910391,42005,1,HR,1,100,35.59
1738257442.665376,1915724,42875,1,HR,1,100,30.20
1738257444.558459,1917617,43195,1,HR,1,100,30.58
1738257447.558590,1920617,43680,1,HR,1,100,28.24
1738257460.728165,1933786,45824,1,HR,1,100,22.98
1738257477.493898,1950551,48568,1,HR,1,100,18.68
1738257480.767041,1953824,49106,1,HR,1,100,18.62
1738257483.057141,1956114,49474,1,HR,1,100,20.33
1738257486.369286,1959426,50010,1,HR,1,100,19.86
1738257487.923353,1960980,50279,1,HR,1,100,24.05
1738257489.149407,1962206,50480,1,HR,1,100,29.64
