LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738257279.153233,1752219.000,16113,1,EA,1,100,0.030051
1738257279.219736,1752285.500,16128,2,EA,1,100,0.030051
1738257279.286239,1752352.000,16128,2,EA,1,100,0.030051
1738257279.353242,1752419.000,16145,1,EA,1,100,0.030051
1738257279.419745,1752485.500,16162,2,EA,1,100,0.030051
1738257279.486248,1752552.000,16162,2,EA,1,100,0.030051
1738257279.553251,1752619.000,16179,1,EA,1,100,0.030051
1738257279.620253,1752686.000,16194,2,EA,1,100,0.030051
1738257279.687256,1752753.000,16194,2,EA,1,100,0.030051
1738257279.753259,1752819.000,16212,1,EA,1,100,0.030051
1738257279.819762,1752885.500,16228,2,EA,1,100,0.030051
1738257279.886265,1752952.000,16228,2,EA,1,100,0.030051
1738257279.953268,1753019.000,16252,2,EA,1,100,0.030050
1738257280.020271,1753086.000,16252,2,EA,1,100,0.030051
1738257280.086774,1753152.500,16269,2,EA,1,100,0.030051
1738257280.153277,1753219.000,16269,2,EA,1,100,0.030051
1738257280.220280,1753286.000,16286,1,EA,1,100,0.030051
1738257280.286783,1753352.500,16301,2,EA,1,100,0.030051
1738257280.353286,1753419.000,16301,2,EA,1,100,0.030051
1738257280.420288,1753486.000,16319,1,EA,1,100,0.030051
1738257280.486791,1753552.500,16335,2,EA,1,100,0.030051
1738257280.553294,1753619.000,16335,2,EA,1,100,0.030051
1738257280.620297,1753686.000,16352,1,EA,1,100,0.030051
1738257280.686800,1753752.500,16369,2,EA,1,100,0.030051
1738257280.753303,1753819.000,16369,2,EA,1,100,0.030051
1738257280.820306,1753886.000,16385,1,EA,1,100,0.030051
1738257280.886809,1753952.500,16401,2,EA,1,100,0.030051
1738257280.953312,1754019.000,16401,2,EA,1,100,0.030051
1738257281.020315,1754086.000,16418,1,EA,1,100,0.030051
1738257281.086818,1754152.500,16435,2,EA,1,100,0.030051
1738257281.153320,1754219.000,16435,2,EA,1,100,0.030051
1738257281.219823,1754285.500,16451,2,EA,1,100,0.030051
1738257281.286326,1754352.000,16451,2,EA,1,100,0.030051
1738257281.353329,1754419.000,16467,1,EA,1,100,0.030051
1738257281.419832,1754485.500,16487,2,EA,1,100,0.030051
1738257281.486335,1754552.000,16487,2,EA,1,100,0.030051
1738257281.553338,1754619.000,16503,1,EA,1,100,0.030051
1738257281.619841,1754685.500,16519,2,EA,1,100,0.030050
1738257281.686344,1754752.000,16519,2,EA,1,100,0.030051
1738257281.753347,1754819.000,16536,1,EA,1,100,0.030051
1738257281.819849,1754885.500,16553,2,EA,1,100,0.030051
1738257281.886352,1754952.000,16553,2,EA,1,100,0.030050
1738257281.953355,1755019.000,16569,1,EA,1,100,0.030051
1738257282.019858,1755085.500,16586,2,EA,1,100,0.030050
1738257282.086361,1755152.000,16586,2,EA,1,100,0.030050
1738257282.153364,1755219.000,16602,1,EA,1,100,0.030051
1738257282.219867,1755285.500,16619,2,EA,1,100,0.030051
1738257282.286370,1755352.000,16619,2,EA,1,100,0.030051
1738257282.353373,1755419.000,16635,1,EA,1,100,0.030051
1738257282.419876,1755485.500,16652,2,EA,1,100,0.030051
1738257282.486379,1755552.000,16652,2,EA,1,100,0.030051
1738257282.553381,1755619.000,16668,1,EA,1,100,0.030051
1738257282.619884,1755685.500,16685,2,EA,1,100,0.030050
1738257282.686387,1755752.000,16685,2,EA,1,100,0.030051
1738257282.753390,1755819.000,16702,1,EA,1,100,0.030051
1738257282.819893,1755885.500,16719,2,EA,1,100,0.030051
1738257282.886396,1755952.000,16719,2,EA,1,100,0.030051
1738257282.952899,1756018.500,16734,2,EA,1,100,0.030051
1738257283.019402,1756085.000,16734,2,EA,1,100,0.030051
1738257283.086405,1756152.000,16752,1,EA,1,100,0.030051
1738257283.152908,1756218.500,16768,2,EA,1,100,0.030051
1738257283.219411,1756285.000,16768,2,EA,1,100,0.030051
1738257283.286414,1756352.000,16785,1,EA,1,100,0.030051
1738257283.352916,1756418.500,16801,2,EA,1,100,0.030051
1738257283.419419,1756485.000,16801,2,EA,1,100,0.030051
1738257283.486422,1756552.000,16818,1,EA,1,100,0.030051
1738257283.552925,1756618.500,16834,2,EA,1,100,0.030051
1738257283.619428,1756685.000,16834,2,EA,1,100,0.030051
1738257283.686431,1756752.000,16851,1,EA,1,100,0.030051
1738257283.752934,1756818.500,16867,2,EA,1,100,0.030051
1738257283.819437,1756885.000,16867,2,EA,1,100,0.030051
1738257283.886440,1756952.000,16884,1,EA,1,100,0.030051
1738257283.952943,1757018.500,16900,2,EA,1,100,0.030051
1738257284.019446,1757085.000,16900,2,EA,1,100,0.030051
1738257284.086448,1757152.000,16918,1,EA,1,100,0.030051
1738257284.152951,1757218.500,16933,2,EA,1,100,0.030052
1738257284.219454,1757285.000,16933,2,EA,1,100,0.030052
1738257284.286457,1757352.000,16950,1,EA,1,100,0.030051
1738257284.352960,1757418.500,16967,2,EA,1,100,0.030052
1738257284.419463,1757485.000,16967,2,EA,1,100,0.030052
1738257284.486466,1757552.000,16984,1,EA,1,100,0.030052
1738257284.552969,1757618.500,16999,2,EA,1,100,0.030052
1738257284.619472,1757685.000,16999,2,EA,1,100,0.030052
1738257284.686475,1757752.000,17016,1,EA,1,100,0.030052
1738257284.752978,1757818.500,17033,2,EA,1,100,0.030052
1738257284.819481,1757885.000,17033,2,EA,1,100,0.030052
1738257284.886483,1757952.000,17050,1,EA,1,100,0.030052
1738257284.952986,1758018.500,17066,2,EA,1,100,0.030052
1738257285.019489,1758085.000,17066,2,EA,1,100,0.030052
1738257285.086492,1758152.000,17088,1,EA,1,100,0.030052
1738257285.152995,1758218.500,17104,2,EA,1,100,0.030052
1738257285.219498,1758285.000,17104,2,EA,1,100,0.030052
1738257285.286501,1758352.000,17121,2,EA,1,100,0.030052
1738257285.353504,1758419.000,17121,2,EA,1,100,0.030052
1738257285.419507,1758485.000,17138,1,EA,1,100,0.030052
1738257285.486510,1758552.000,17154,2,EA,1,100,0.030052
1738257285.553513,1758619.000,17154,2,EA,1,100,0.030052
1738257285.619515,1758685.000,17170,1,EA,1,100,0.030052
1738257285.686518,1758752.000,17188,2,EA,1,100,0.030052
1738257285.753521,1758819.000,17188,2,EA,1,100,0.030052
1738257285.819524,1758885.000,17204,1,EA,1,100,0.030052
1738257285.886027,1758951.500,17220,2,EA,1,100,0.030052
1738257285.952530,1759018.000,17220,2,EA,1,100,0.030052
1738257286.019533,1759085.000,17236,1,EA,1,100,0.030052
1738257286.086036,1759151.500,17254,2,EA,1,100,0.030052
1738257286.152539,1759218.000,17254,2,EA,1,100,0.030052
1738257286.219542,1759285.000,17270,1,EA,1,100,0.030052
1738257286.286045,1759351.500,17286,2,EA,1,100,0.030052
1738257286.352548,1759418.000,17286,2,EA,1,100,0.030052
1738257286.419550,1759485.000,17303,1,EA,1,100,0.030052
1738257286.486053,1759551.500,17322,2,EA,1,100,0.030052
1738257286.552556,1759618.000,17322,2,EA,1,100,0.030052
1738257286.619559,1759685.000,17338,1,EA,1,100,0.030052
1738257286.686062,1759751.500,17355,2,EA,1,100,0.030052
1738257286.752565,1759818.000,17355,2,EA,1,100,0.030052
1738257286.819568,1759885.000,17371,1,EA,1,100,0.030052
1738257286.886071,1759951.500,17388,2,EA,1,100,0.030052
1738257286.952574,1760018.000,17388,2,EA,1,100,0.030052
1738257287.019577,1760085.000,17404,1,EA,1,100,0.030052
1738257287.086080,1760151.500,17421,2,EA,1,100,0.030052
1738257287.152582,1760218.000,17421,2,EA,1,100,0.030052
1738257287.219585,1760285.000,17437,1,EA,1,100,0.030052
1738257287.286088,1760351.500,17454,2,EA,1,100,0.030052
1738257287.352591,1760418.000,17454,2,EA,1,100,0.030052
1738257287.419594,1760485.000,17471,1,EA,1,100,0.030052
1738257287.486097,1760551.500,17488,2,EA,1,100,0.030052
1738257287.552600,1760618.000,17488,2,EA,1,100,0.030052
