LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1738258141.971926,2615000,26453,1,SA,1,100,0.000009
1738258142.370944,2615399,26517,1,SA,1,100,0.000017
1738258143.170979,2616199,26630,1,SA,1,100,0.000012
1738258143.705002,2616733,26710,1,SA,1,100,0.000010
1738258144.705045,2617733,26882,1,SA,1,100,0.000012
1738258145.504081,2618532,26980,1,SA,1,100,0.000002
1738258146.104107,2619132,27061,1,SA,1,100,0.000005
1738258146.304115,2619332,27129,1,SA,1,100,0.000011
1738258146.838139,2619866,27255,1,SA,1,100,0.000018
1738258147.438165,2620466,27335,1,SA,1,100,0.000018
1738258148.238200,2621266,27430,1,SA,1,100,0.000008
1738258148.571214,2621599,27526,1,SA,1,100,0.000021
1738258149.437252,2622465,27621,1,SA,1,100,0.000013
1738258150.105281,2623133,27701,1,SA,1,100,0.000003
1738258150.571302,2623599,27797,1,SA,1,100,0.000011
1738258151.104325,2624132,27861,1,SA,1,100,0.000003
1738258152.370380,2625398,28098,1,SA,1,100,0.000012
1738258153.104413,2626132,28224,1,SA,1,100,0.000015
1738258153.771442,2626799,28288,1,SA,1,100,0.000006
1738258154.171459,2627199,28338,1,SA,1,100,0.000003
1738258154.637480,2627665,28419,1,SA,1,100,0.000003
1738258154.971494,2627999,28499,1,SA,1,100,0.000009
1738258155.371511,2628399,28533,1,SA,1,100,0.000003
1738258155.571520,2628599,28565,1,SA,1,100,0.000001
1738258155.770529,2628798,28645,1,SA,1,100,0.000013
1738258156.304552,2629332,28696,1,SA,1,100,0.000008
1738258156.637567,2629665,28730,1,SA,1,100,0.000003
1738258156.837576,2629865,28762,1,SA,1,100,0.000003
1738258157.037584,2630065,28796,1,SA,1,100,0.000003
1738258157.237593,2630265,28860,1,SA,1,100,0.000011
1738258157.637610,2630665,28924,1,SA,1,100,0.000007
1738258158.103631,2631131,28972,1,SA,1,100,0.000006
1738258158.770660,2631798,29068,1,SA,1,100,0.000003
1738258158.970669,2631998,29117,1,SA,1,100,0.000005
1738258159.237680,2632265,29181,1,SA,1,100,0.000010
1738258159.770704,2632798,29229,1,SA,1,100,0.000003
1738258159.970712,2632998,29294,1,SA,1,100,0.000010
1738258160.636742,2633664,29376,1,SA,1,100,0.000002
1738258160.836750,2633864,29409,1,SA,1,100,0.000001
1738258161.036759,2634064,29442,1,SA,1,100,0.000006
1738258161.303771,2634331,29540,1,SA,1,100,0.000017
1738258161.903797,2634931,29588,1,SA,1,100,0.000005
1738258162.303814,2635331,29637,1,SA,1,100,0.000003
1738258162.503823,2635531,29685,1,SA,1,100,0.000004
1738258162.770835,2635798,29720,1,SA,1,100,0.000001
1738258163.369861,2636397,29816,1,SA,1,100,0.000004
1738258163.636873,2636664,29865,1,SA,1,100,0.000007
1738258163.903884,2636931,29898,1,SA,1,100,0.000003
1738258164.236899,2637264,29977,1,SA,1,100,0.000008
1738258164.569913,2637597,30012,1,SA,1,100,0.000003
1738258165.169940,2638197,30124,1,SA,1,100,0.000012
1738258165.703963,2638731,30188,1,SA,1,100,0.000004
1738258166.102980,2639130,30252,1,SA,1,100,0.000004
1738258166.570001,2639597,30381,1,SA,1,100,0.000015
1738258167.170027,2640197,30429,1,SA,1,100,0.000007
1738258167.971062,2640998,30572,1,SA,1,100,0.000010
1738258168.503085,2641530,30636,1,SA,1,100,0.000004
1738258168.770097,2641797,30684,1,SA,1,100,0.000006
1738258169.103112,2642130,30717,1,SA,1,100,0.000003
1738258169.436126,2642463,30831,1,SA,1,100,0.000015
1738258169.970149,2642997,30879,1,SA,1,100,0.000006
1738258170.236161,2643263,30912,1,SA,1,100,0.000003
1738258170.436170,2643463,30945,1,SA,1,100,0.000004
1738258170.970193,2643997,31026,1,SA,1,100,0.000001
1738258171.170202,2644197,31058,1,SA,1,100,0.000005
1738258171.704225,2644731,31187,1,SA,1,100,0.000017
1738258172.503260,2645530,31268,1,SA,1,100,0.000003
1738258172.703269,2645730,31333,1,SA,1,100,0.000015
1738258173.437301,2646464,31445,1,SA,1,100,0.000008
1738258173.969324,2646996,31523,1,SA,1,100,0.000007
1738258174.303339,2647330,31573,1,SA,1,100,0.000006
1738258174.769359,2647796,31621,1,SA,1,100,0.000005
1738258175.103374,2648130,31702,1,SA,1,100,0.000008
1738258175.636397,2648663,31798,1,SA,1,100,0.000009
1738258176.036414,2649063,31847,1,SA,1,100,0.000007
1738258176.370429,2649397,31882,1,SA,1,100,0.000003
1738258176.702443,2649729,31964,1,SA,1,100,0.000009
1738258177.036458,2650063,32044,1,SA,1,100,0.000016
1738258177.836493,2650863,32108,1,SA,1,100,0.000003
1738258178.436519,2651463,32265,1,SA,1,100,0.000018
1738258179.369560,2652396,32391,1,SA,1,100,0.000012
1738258179.769577,2652796,32472,1,SA,1,100,0.000015
1738258180.569612,2653596,32552,1,SA,1,100,0.000006
1738258180.969630,2653996,32649,1,SA,1,100,0.000012
1738258181.436650,2654463,32700,1,SA,1,100,0.000009
1738258182.168682,2655195,32810,1,SA,1,100,0.000007
1738258182.436694,2655463,32860,1,SA,1,100,0.000010
1738258182.902714,2655929,32939,1,SA,1,100,0.000011
1738258183.435738,2656462,33019,1,SA,1,100,0.000007
1738258184.035764,2657062,33099,1,SA,1,100,0.000005
1738258184.302775,2657329,33194,1,SA,1,100,0.000014
1738258184.969805,2657996,33261,1,SA,1,100,0.000005
1738258185.435825,2658462,33310,1,SA,1,100,0.000004
1738258185.635834,2658662,33343,1,SA,1,100,0.000004
1738258186.368866,2659395,33473,1,SA,1,100,0.000001
1738258186.568874,2659595,33522,1,SA,1,100,0.000008
1738258187.035895,2660062,33619,1,SA,1,100,0.000012
1738258187.768927,2660795,33683,1,SA,1,100,0.000002
1738258187.968935,2660995,33719,1,SA,1,100,0.000003
1738258188.301950,2661328,33783,1,SA,1,100,0.000006
1738258188.568962,2661595,33877,1,SA,1,100,0.000015
1738258189.101985,2662128,33942,1,SA,1,100,0.000012
1738258189.636009,2662662,34006,1,SA,1,100,0.000006
1738258190.569049,2663595,34133,1,SA,1,100,0.000003
1738258190.769058,2663795,34166,1,SA,1,100,0.000002
1738258190.969067,2663995,34281,1,SA,1,100,0.000020
1738258191.902107,2664928,34377,1,SA,1,100,0.000009
1738258192.235122,2665261,34410,1,SA,1,100,0.000007
1738258192.769145,2665795,34507,1,SA,1,100,0.000008
1738258193.635183,2666661,34649,1,SA,1,100,0.000010
1738258194.702230,2667728,34840,1,SA,1,100,0.000016
1738258195.368259,2668394,34920,1,SA,1,100,0.000009
1738258195.701273,2668727,34968,1,SA,1,100,0.000007
1738258196.168294,2669194,35051,1,SA,1,100,0.000012
1738258196.835323,2669861,35146,1,SA,1,100,0.000009
1738258197.435349,2670461,35243,1,SA,1,100,0.000006
1738258197.769364,2670795,35277,1,SA,1,100,0.000002
1738258198.235384,2671261,35387,1,SA,1,100,0.000006
1738258198.634402,2671660,35420,1,SA,1,100,0.000005
1738258199.301431,2672327,35516,1,SA,1,100,0.000001
1738258199.501439,2672527,35564,1,SA,1,100,0.000005
1738258200.034463,2673060,35644,1,SA,1,100,0.000002
1738258200.234471,2673260,35678,1,SA,1,100,0.000004
1738258200.502483,2673528,35726,1,SA,1,100,0.000005
1738258200.768495,2673794,35759,1,SA,1,100,0.000006
1738258201.568530,2674594,35903,1,SA,1,100,0.000009
1738258201.902544,2674928,35967,1,SA,1,100,0.000008
1738258202.701579,2675727,36094,1,SA,1,100,0.000011
1738258203.301605,2676327,36189,1,SA,1,100,0.000009
1738258203.967634,2676993,36254,1,SA,1,100,0.000003
1738258204.167643,2677193,36318,1,SA,1,100,0.000008
1738258205.167687,2678193,36506,1,SA,1,100,0.000013
1738258205.768713,2678794,36557,1,SA,1,100,0.000006
1738258206.234734,2679260,36624,1,SA,1,100,0.000009
1738258206.634751,2679660,36690,1,SA,1,100,0.000002
1738258206.968765,2679994,36739,1,SA,1,100,0.000002
1738258207.168774,2680194,36787,1,SA,1,100,0.000006
1738258207.568792,2680594,36852,1,SA,1,100,0.000007
1738258208.167818,2681193,36948,1,SA,1,100,0.000010
1738258208.634838,2681660,37026,1,SA,1,100,0.000009
1738258208.967853,2681993,37060,1,SA,1,100,0.000005
1738258209.633882,2682659,37250,1,SA,1,100,0.000020
1738258210.567923,2683593,37333,1,SA,1,100,0.000007
1738258210.967940,2683993,37397,1,SA,1,100,0.000007
1738258211.700972,2684726,37494,1,SA,1,100,0.000002
1738258212.034987,2685060,37558,1,SA,1,100,0.000007
1738258212.368001,2685393,37607,1,SA,1,100,0.000003
1738258212.901025,2685926,37690,1,SA,1,100,0.000004
1738258213.168036,2686193,37722,1,SA,1,100,0.000002
1738258213.368045,2686393,37895,1,SA,1,100,0.000037
1738258214.501095,2687526,37928,1,SA,1,100,0.000002
1738258214.701103,2687726,37961,1,SA,1,100,0.000003
1738258215.168124,2688193,38041,1,SA,1,100,0.000003
1738258215.501138,2688526,38105,1,SA,1,100,0.000006
1738258215.901156,2688926,38170,1,SA,1,100,0.000006
1738258216.301173,2689326,38236,1,SA,1,100,0.000008
1738258216.634188,2689659,38302,1,SA,1,100,0.000009
1738258217.101208,2690126,38398,1,SA,1,100,0.000012
1738258217.701234,2690726,38510,1,SA,1,100,0.000020
1738258218.634275,2691659,38624,1,SA,1,100,0.000011
1738258219.300304,2692325,38705,1,SA,1,100,0.000004
1738258219.567316,2692592,38802,1,SA,1,100,0.000016
1738258220.234345,2693259,38869,1,SA,1,100,0.000004
1738258220.967377,2693992,38982,1,SA,1,100,0.000008
1738258221.433398,2694458,39082,1,SA,1,100,0.000009
1738258222.367438,2695392,39225,1,SA,1,100,0.000010
1738258222.766456,2695791,39274,1,SA,1,100,0.000008
1738258223.100470,2696125,39322,1,SA,1,100,0.000004
1738258223.500488,2696525,39389,1,SA,1,100,0.000008
1738258223.833502,2696858,39453,1,SA,1,100,0.000007
1738258224.300523,2697325,39503,1,SA,1,100,0.000003
1738258224.500531,2697525,39584,1,SA,1,100,0.000017
1738258225.233563,2698258,39648,1,SA,1,100,0.000004
1738258225.566578,2698591,39697,1,SA,1,100,0.000001
1738258225.766587,2698791,39730,1,SA,1,100,0.000002
1738258226.099601,2699124,39811,1,SA,1,100,0.000008
1738258226.699628,2699724,39940,1,SA,1,100,0.000012
1738258227.233651,2700258,39990,1,SA,1,100,0.000006
1738258227.699671,2700724,40068,1,SA,1,100,0.000008
1738258228.699715,2701724,40195,1,SA,1,100,0.000001
1738258228.899724,2701924,40247,1,SA,1,100,0.000003
1738258229.166735,2702191,40295,1,SA,1,100,0.000007
1738258229.499750,2702524,40359,1,SA,1,100,0.000008
1738258230.366788,2703391,40472,1,SA,1,100,0.000003
1738258230.632799,2703657,40521,1,SA,1,100,0.000004
1738258230.900811,2703925,40570,1,SA,1,100,0.000006
1738258231.300828,2704325,40620,1,SA,1,100,0.000003
1738258231.500837,2704525,40653,1,SA,1,100,0.000002
1738258231.832852,2704857,40717,1,SA,1,100,0.000005
1738258232.365875,2705390,40782,1,SA,1,100,0.000005
1738258232.565884,2705590,40862,1,SA,1,100,0.000010
1738258233.033904,2706058,40895,1,SA,1,100,0.000003
1738258233.233913,2706258,40928,1,SA,1,100,0.000002
1738258233.699933,2706724,41007,1,SA,1,100,0.000006
1738258233.965945,2706990,41074,1,SA,1,100,0.000007
1738258234.299960,2707324,41123,1,SA,1,100,0.000008
1738258234.633974,2707658,41156,1,SA,1,100,0.000002
1738258235.233000,2708257,41252,1,SA,1,100,0.000006
1738258235.499012,2708523,41284,1,SA,1,100,0.000001
1738258235.833027,2708857,41348,1,SA,1,100,0.000006
1738258236.499056,2709523,41573,1,SA,1,100,0.000042
1738258237.766111,2710790,41654,1,SA,1,100,0.000007
1738258238.166128,2711190,41718,1,SA,1,100,0.000003
1738258238.632149,2711656,41799,1,SA,1,100,0.000006
1738258239.432184,2712456,41958,1,SA,1,100,0.000012
1738258239.899204,2712923,41991,1,SA,1,100,0.000006
1738258240.233219,2713257,42039,1,SA,1,100,0.000009
1738258240.433228,2713457,42088,1,SA,1,100,0.000008
1738258240.699239,2713723,42170,1,SA,1,100,0.000012
1738258241.366268,2714390,42283,1,SA,1,100,0.000016
1738258242.099300,2715123,42379,1,SA,1,100,0.000015
1738258243.499362,2716523,42553,1,SA,1,100,0.000003
1738258243.699370,2716723,42617,1,SA,1,100,0.000007
1738258244.032385,2717056,42698,1,SA,1,100,0.000015
1738258244.832420,2717856,42762,1,SA,1,100,0.000003
1738258245.032429,2718056,42796,1,SA,1,100,0.000002
1738258245.232437,2718256,42830,1,SA,1,100,0.000003
1738258245.565452,2718589,42941,1,SA,1,100,0.000019
1738258246.232481,2719256,43023,1,SA,1,100,0.000010
1738258246.632498,2719656,43057,1,SA,1,100,0.000003
1738258246.832507,2719856,43104,1,SA,1,100,0.000006
1738258247.099519,2720123,43138,1,SA,1,100,0.000009
1738258247.632542,2720656,43264,1,SA,1,100,0.000011
1738258248.098562,2721122,43297,1,SA,1,100,0.000006
1738258248.632586,2721656,43395,1,SA,1,100,0.000004
1738258249.165609,2722189,43540,1,SA,1,100,0.000022
1738258249.831638,2722855,43572,1,SA,1,100,0.000004
1738258250.231656,2723255,43637,1,SA,1,100,0.000005
1738258250.631673,2723655,43732,1,SA,1,100,0.000009
1738258251.165696,2724189,43799,1,SA,1,100,0.000010
1738258251.631717,2724655,43878,1,SA,1,100,0.000010
1738258251.965731,2724989,43927,1,SA,1,100,0.000009
1738258252.299746,2725323,43975,1,SA,1,100,0.000008
1738258252.831769,2725855,44120,1,SA,1,100,0.000024
1738258253.498798,2726522,44170,1,SA,1,100,0.000007
1738258253.831813,2726855,44219,1,SA,1,100,0.000008
1738258254.098825,2727122,44252,1,SA,1,100,0.000002
1738258254.564845,2727588,44318,1,SA,1,100,0.000003
1738258255.032865,2728056,44414,1,SA,1,100,0.000010
1738258255.497886,2728521,44511,1,SA,1,100,0.000009
1738258256.031909,2729055,44560,1,SA,1,100,0.000003
1738258256.497929,2729521,44675,1,SA,1,100,0.000009
1738258257.031953,2730055,44723,1,SA,1,100,0.000001
1738258257.231961,2730255,44756,1,SA,1,100,0.000002
1738258257.697982,2730721,44915,1,SA,1,100,0.000021
1738258258.832031,2731855,45043,1,SA,1,100,0.000013
1738258259.765072,2732788,45187,1,SA,1,100,0.000013
1738258260.165090,2733188,45236,1,SA,1,100,0.000010
1738258260.899122,2733922,45347,1,SA,1,100,0.000004
1738258261.431145,2734454,45445,1,SA,1,100,0.000012
1738258261.965168,2734988,45523,1,SA,1,100,0.000014
1738258262.432189,2735455,45587,1,SA,1,100,0.000006
1738258263.364229,2736387,45747,1,SA,1,100,0.000008
1738258264.298270,2737321,45874,1,SA,1,100,0.000004
1738258264.565282,2737588,45923,1,SA,1,100,0.000004
1738258264.831293,2737854,45956,1,SA,1,100,0.000004
1738258265.031302,2738054,46022,1,SA,1,100,0.000007
1738258265.831337,2738854,46117,1,SA,1,100,0.000001
1738258266.165352,2739188,46184,1,SA,1,100,0.000004
1738258266.431363,2739454,46249,1,SA,1,100,0.000009
1738258266.831381,2739854,46265,1,SA,1,100,0.000002
1738258267.164395,2740187,46346,1,SA,1,100,0.000006
1738258267.631416,2740654,46394,1,SA,1,100,0.000003
1738258267.831424,2740854,46427,1,SA,1,100,0.000002
1738258268.031433,2741054,46491,1,SA,1,100,0.000006
1738258268.364448,2741387,46540,1,SA,1,100,0.000009
1738258268.831468,2741854,46606,1,SA,1,100,0.000008
1738258269.231486,2742254,46671,1,SA,1,100,0.000006
1738258269.764509,2742787,46766,1,SA,1,100,0.000008
1738258270.497541,2743520,46877,1,SA,1,100,0.000008
1738258271.097567,2744120,46957,1,SA,1,100,0.000003
1738258271.431582,2744454,47101,1,SA,1,100,0.000020
1738258272.497628,2745520,47198,1,SA,1,100,0.000010
1738258273.164657,2746187,47310,1,SA,1,100,0.000010
1738258273.564675,2746587,47342,1,SA,1,100,0.000002
1738258273.764684,2746787,47391,1,SA,1,100,0.000007
1738258274.297707,2747320,47488,1,SA,1,100,0.000007
1738258274.697724,2747720,47569,1,SA,1,100,0.000016
1738258275.230748,2748253,47635,1,SA,1,100,0.000004
1738258275.830774,2748853,47701,1,SA,1,100,0.000001
1738258276.297794,2749320,47813,1,SA,1,100,0.000009
1738258277.163832,2750186,47940,1,SA,1,100,0.000006
1738258277.696855,2750719,48037,1,SA,1,100,0.000008
1738258278.096873,2751119,48086,1,SA,1,100,0.000003
1738258278.430887,2751453,48184,1,SA,1,100,0.000013
1738258279.096917,2752119,48251,1,SA,1,100,0.000011
1738258279.496934,2752519,48283,1,SA,1,100,0.000002
1738258279.829949,2752852,48411,1,SA,1,100,0.000017
1738258280.829992,2753852,48541,1,SA,1,100,0.000007
1738258281.230010,2754252,48557,1,SA,1,100,0.000003
1738258282.097048,2755119,48719,1,SA,1,100,0.000009
1738258282.430062,2755452,48752,1,SA,1,100,0.000002
1738258282.630071,2755652,48786,1,SA,1,100,0.000005
1738258282.963085,2755985,48881,1,SA,1,100,0.000006
1738258283.497109,2756519,48995,1,SA,1,100,0.000015
1738258284.163138,2757185,49027,1,SA,1,100,0.000003
1738258284.631158,2757653,49125,1,SA,1,100,0.000003
1738258285.031176,2758053,49220,1,SA,1,100,0.000010
1738258285.696205,2758718,49287,1,SA,1,100,0.000002
1738258286.096222,2759118,49415,1,SA,1,100,0.000018
1738258286.896257,2759918,49526,1,SA,1,100,0.000023
1738258287.630289,2760652,49590,1,SA,1,100,0.000005
1738258287.896301,2760918,49622,1,SA,1,100,0.000004
1738258288.364321,2761386,49720,1,SA,1,100,0.000007
1738258288.697336,2761719,49754,1,SA,1,100,0.000002
1738258290.429412,2763451,50069,1,SA,1,100,0.000006
1738258291.163444,2764185,50168,1,SA,1,100,0.000005
1738258291.496458,2764518,50264,1,SA,1,100,0.000015
1738258292.162487,2765184,50312,1,SA,1,100,0.000004
1738258292.430499,2765452,50362,1,SA,1,100,0.000006
1738258292.696511,2765718,50426,1,SA,1,100,0.000008
1738258293.496546,2766518,50522,1,SA,1,100,0.000005
1738258293.763557,2766785,50556,1,SA,1,100,0.000002
1738258294.096572,2767118,50622,1,SA,1,100,0.000004
1738258294.363584,2767385,50686,1,SA,1,100,0.000007
1738258295.029613,2768051,50813,1,SA,1,100,0.000013
1738258295.563636,2768585,50877,1,SA,1,100,0.000010
1738258296.229665,2769251,50974,1,SA,1,100,0.000005
1738258296.629683,2769651,51038,1,SA,1,100,0.000008
1738258297.096703,2770118,51102,1,SA,1,100,0.000007
1738258297.829735,2770851,51214,1,SA,1,100,0.000003
1738258298.096747,2771118,51262,1,SA,1,100,0.000004
1738258299.295799,2772317,51438,1,SA,1,100,0.000002
1738258299.695817,2772717,51502,1,SA,1,100,0.000003
1738258300.495852,2773517,51710,1,SA,1,100,0.000018
1738258301.495895,2774517,51776,1,SA,1,100,0.000001
1738258301.828910,2774850,51872,1,SA,1,100,0.000008
1738258302.362933,2775384,51938,1,SA,1,100,0.000001
1738258302.628945,2775650,51971,1,SA,1,100,0.000006
1738258303.028962,2776050,52035,1,SA,1,100,0.000001
1738258303.495982,2776517,52117,1,SA,1,100,0.000006
1738258304.162012,2777183,52229,1,SA,1,100,0.000006
1738258304.496026,2777517,52308,1,SA,1,100,0.000010
1738258305.229058,2778250,52404,1,SA,1,100,0.000006
1738258305.562073,2778583,52437,1,SA,1,100,0.000006
1738258305.962090,2778983,52516,1,SA,1,100,0.000010
1738258310.162274,2783183,53262,1,SA,1,100,0.000014
1738258311.028311,2784049,53298,1,SA,1,100,0.000006
1738258311.562335,2784583,53410,1,SA,1,100,0.000009
1738258312.028355,2785049,53474,1,SA,1,100,0.000005
1738258312.428373,2785449,53540,1,SA,1,100,0.000006
1738258312.761387,2785782,53591,1,SA,1,100,0.000007
1738258313.228408,2786249,53640,1,SA,1,100,0.000004
1738258313.428416,2786449,53673,1,SA,1,100,0.000003
1738258313.629425,2786650,53724,1,SA,1,100,0.000006
1738258313.895437,2786916,53788,1,SA,1,100,0.000009
1738258314.561466,2787582,53852,1,SA,1,100,0.000001
1738258315.161492,2788182,53950,1,SA,1,100,0.000001
1738258315.361501,2788382,53986,1,SA,1,100,0.000004
1738258315.561510,2788582,54018,1,SA,1,100,0.000002
1738258315.761518,2788782,54066,1,SA,1,100,0.000004
1738258316.094533,2789115,54116,1,SA,1,100,0.000006
1738258316.362545,2789383,54199,1,SA,1,100,0.000011
1738258317.028574,2790049,54297,1,SA,1,100,0.000008
1738258317.494594,2790515,54410,1,SA,1,100,0.000018
1738258318.162623,2791183,54459,1,SA,1,100,0.000007
1738258318.628644,2791649,54510,1,SA,1,100,0.000002
1738258319.227670,2792248,54604,1,SA,1,100,0.000003
1738258319.561684,2792582,54671,1,SA,1,100,0.000003
1738258319.827696,2792848,54752,1,SA,1,100,0.000009
1738258320.427722,2793448,54816,1,SA,1,100,0.000005
1738258321.228757,2794249,54949,1,SA,1,100,0.000006
1738258321.561772,2794582,54999,1,SA,1,100,0.000003
1738258321.828783,2794849,55033,1,SA,1,100,0.000002
1738258322.160798,2795181,55097,1,SA,1,100,0.000003
1738258322.428810,2795449,55146,1,SA,1,100,0.000004
1738258322.694821,2795715,55179,1,SA,1,100,0.000005
1738258323.227844,2796248,55259,1,SA,1,100,0.000001
1738258323.427853,2796448,55292,1,SA,1,100,0.000003
1738258323.761868,2796782,55356,1,SA,1,100,0.000003
1738258324.161885,2797182,55421,1,SA,1,100,0.000008
1738258324.494900,2797515,55485,1,SA,1,100,0.000011
1738258325.027923,2798048,55550,1,SA,1,100,0.000002
1738258325.627949,2798648,55680,1,SA,1,100,0.000010
1738258326.227976,2799248,55728,1,SA,1,100,0.000004
1738258326.427984,2799448,55795,1,SA,1,100,0.000007
1738258327.095013,2800115,55877,1,SA,1,100,0.000001
1738258327.295022,2800315,55925,1,SA,1,100,0.000003
1738258327.695040,2800715,56021,1,SA,1,100,0.000012
1738258328.561077,2801581,56118,1,SA,1,100,0.000003
1738258328.961095,2801981,56293,1,SA,1,100,0.000022
1738258330.094144,2803114,56358,1,SA,1,100,0.000003
1738258330.428159,2803448,56424,1,SA,1,100,0.000003
1738258330.694171,2803714,56472,1,SA,1,100,0.000004
1738258331.294197,2804314,56603,1,SA,1,100,0.000011
1738258331.961226,2804981,56685,1,SA,1,100,0.000009
1738258332.894267,2805914,56844,1,SA,1,100,0.000007
1738258333.894310,2806914,56973,1,SA,1,100,0.000004
1738258334.494337,2807514,57084,1,SA,1,100,0.000005
1738258335.027360,2808047,57181,1,SA,1,100,0.000010
1738258335.693389,2808713,57245,1,SA,1,100,0.000001
1738258336.027404,2809047,57297,1,SA,1,100,0.000001
1738258336.360418,2809380,57439,1,SA,1,100,0.000014
1738258337.493468,2810513,57567,1,SA,1,100,0.000010
1738258338.361506,2811381,57680,1,SA,1,100,0.000005
1738258338.761523,2811781,57746,1,SA,1,100,0.000002
1738258339.293546,2812313,57875,1,SA,1,100,0.000008
1738258339.960576,2812980,58001,1,SA,1,100,0.000019
1738258340.960619,2813980,58081,1,SA,1,100,0.000001
1738258341.826657,2814846,58209,1,SA,1,100,0.000003
1738258342.293677,2815313,58290,1,SA,1,100,0.000001
1738258342.693695,2815713,58369,1,SA,1,100,0.000007
