LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1738257279.486248,1752552.000,16157,1,SF,1,100,0.0000
1738257279.753259,1752819.000,16207,1,SF,1,100,0.0000
1738257280.153277,1753219.000,16264,1,SF,1,100,0.0000
1738257280.420288,1753486.000,16314,1,SF,1,100,0.0000
1738257280.753303,1753819.000,16364,1,SF,1,100,0.0000
1738257281.153320,1754219.000,16430,1,SF,1,100,0.0000
1738257281.486335,1754552.000,16482,1,SF,1,100,0.0000
1738257281.753347,1754819.000,16531,1,SF,1,100,0.0000
1738257282.086361,1755152.000,16581,1,SF,1,100,0.0000
1738257282.486379,1755552.000,16647,1,SF,1,100,0.0000
1738257282.753390,1755819.000,16697,1,SF,1,100,0.0000
1738257283.086405,1756152.000,16747,1,SF,1,100,0.0000
1738257283.419419,1756485.000,16796,1,SF,1,100,0.0000
1738257283.819437,1756885.000,16862,1,SF,1,100,0.0000
1738257284.086448,1757152.000,16913,1,SF,1,100,0.0000
1738257284.419463,1757485.000,16962,1,SF,1,100,0.0000
1738257284.819481,1757885.000,17028,1,SF,1,100,0.0000
1738257285.086492,1758152.000,17083,1,SF,1,100,0.0000
1738257285.419507,1758485.000,17133,1,SF,1,100,0.0000
1738257285.753521,1758819.000,17183,1,SF,1,100,0.0000
1738257286.152539,1759218.000,17249,1,SF,1,100,0.0000
1738257286.419550,1759485.000,17298,1,SF,1,100,0.0000
1738257286.752565,1759818.000,17350,1,SF,1,100,0.0000
1738257287.152582,1760218.000,17416,1,SF,1,100,0.0000
1738257287.419594,1760485.000,17466,1,SF,1,100,0.0000
1738257287.752609,1760818.000,17518,1,SF,1,100,0.0000
1738257288.086623,1761152.000,17567,1,SF,1,100,0.0000
1738257288.486641,1761552.000,17633,1,SF,1,100,0.0000
1738257288.752652,1761818.000,17684,1,SF,1,100,0.0000
1738257289.085667,1762151.000,17733,1,SF,1,100,0.0000
1738257289.419682,1762485.000,17783,1,SF,1,100,0.0000
1738257289.819699,1762885.000,17849,1,SF,1,100,0.0000
1738257290.085711,1763151.000,17899,1,SF,1,100,0.0000
1738257290.419725,1763485.000,17954,1,SF,1,100,0.0000
1738257290.819743,1763885.000,18020,1,SF,1,100,0.0000
1738257291.085754,1764151.000,18069,1,SF,1,100,0.0000
1738257291.419769,1764485.000,18120,1,SF,1,100,0.0000
1738257291.752784,1764818.000,18171,1,SF,1,100,0.0000
1738257292.152801,1765218.000,18237,1,SF,1,100,0.0000
1738257292.419813,1765485.000,18287,1,SF,1,100,0.0000
1738257292.752827,1765818.000,18336,1,SF,1,100,0.0000
1738257293.152845,1766218.000,18403,1,SF,1,100,0.0000
1738257293.485859,1766551.000,18455,1,SF,1,100,0.0000
1738257293.752871,1766818.000,18504,1,SF,1,100,0.0000
1738257294.085885,1767151.000,18554,1,SF,1,100,0.0000
1738257294.485903,1767551.000,18620,1,SF,1,100,0.0000
1738257294.752914,1767818.000,18670,1,SF,1,100,0.0000
1738257295.085929,1768151.000,18720,1,SF,1,100,0.0000
1738257295.418944,1768484.000,18757,1,SF,1,100,0.0000
1738257295.818961,1768884.000,18823,1,SF,1,100,0.0000
1738257296.085973,1769151.000,18874,1,SF,1,100,0.0000
1738257296.418987,1769484.000,18923,1,SF,1,100,0.0000
1738257296.819005,1769884.000,18991,1,SF,1,100,0.0000
1738257297.086016,1770151.000,19041,1,SF,1,100,0.0000
1738257297.419031,1770484.000,19091,1,SF,1,100,0.0000
1738257297.752046,1770817.000,19141,1,SF,1,100,0.0000
1738257298.152063,1771217.000,19209,1,SF,1,100,0.0000
1738257298.419075,1771484.000,19258,1,SF,1,100,0.0000
1738257298.752089,1771817.000,19308,1,SF,1,100,0.0000
1738257299.152107,1772217.000,19374,1,SF,1,100,0.0000
1738257299.419118,1772484.000,19424,1,SF,1,100,0.0000
1738257299.752133,1772817.000,19474,1,SF,1,100,0.0000
1738257300.085147,1773150.000,19523,1,SF,1,100,0.0000
1738257300.485165,1773550.000,19596,1,SF,1,100,0.0000
1738257300.752177,1773817.000,19647,1,SF,1,100,0.0000
1738257301.085191,1774150.000,19696,1,SF,1,100,0.0000
1738257301.485209,1774550.000,19764,1,SF,1,100,0.0000
1738257301.752220,1774817.000,19814,1,SF,1,100,0.0000
1738257302.085235,1775150.000,19866,1,SF,1,100,0.0000
1738257302.419250,1775484.000,19916,1,SF,1,100,0.0000
1738257302.818267,1775883.000,19982,1,SF,1,100,0.0000
1738257303.085279,1776150.000,20031,1,SF,1,100,0.0000
1738257303.418293,1776483.000,20081,1,SF,1,100,0.0000
1738257303.818310,1776883.000,20148,1,SF,1,100,0.0000
1738257304.152325,1777217.000,20197,1,SF,1,100,0.0000
1738257304.418337,1777483.000,20247,1,SF,1,100,0.0000
1738257304.752351,1777817.000,20296,1,SF,1,100,0.0000
1738257305.152369,1778217.000,20362,1,SF,1,100,0.0000
1738257305.418380,1778483.000,20413,1,SF,1,100,0.0000
1738257305.752395,1778817.000,20467,1,SF,1,100,0.0000
1738257306.085410,1779150.000,20517,1,SF,1,100,0.0000
1738257306.485427,1779550.000,20585,1,SF,1,100,0.0000
1738257306.751439,1779816.000,20635,1,SF,1,100,0.0000
1738257307.085453,1780150.000,20685,1,SF,1,100,0.0000
1738257307.485471,1780550.000,20753,1,SF,1,100,0.0000
1738257307.818485,1780883.000,20802,1,SF,1,100,0.0000
1738257308.085497,1781150.000,20853,1,SF,1,100,0.0000
1738257308.418511,1781483.000,20902,1,SF,1,100,0.0000
1738257308.818529,1781883.000,20968,1,SF,1,100,0.0000
