LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1738258146.104107,2619132,27062,1,SR,1,100,0.066667
1738258146.304115,2619332,27130,1,SR,1,100,0.266667
1738258146.838139,2619866,27256,1,SR,1,100,0.466667
1738258147.438165,2620466,27336,1,SR,1,100,0.400000
1738258148.238200,2621266,27431,1,SR,1,100,0.200000
1738258148.571214,2621599,27527,1,SR,1,100,0.466667
1738258149.437252,2622465,27622,1,SR,1,100,0.266667
1738258150.105281,2623133,27702,1,SR,1,100,0.066667
1738258150.571302,2623599,27798,1,SR,1,100,0.266667
1738258151.104325,2624132,27862,1,SR,1,100,0.066667
1738258152.370380,2625398,28099,1,SR,1,100,0.333333
1738258153.104413,2626132,28225,1,SR,1,100,0.400000
1738258153.771442,2626799,28289,1,SR,1,100,0.133333
1738258154.171459,2627199,28339,1,SR,1,100,0.066667
1738258154.637480,2627665,28420,1,SR,1,100,0.066667
1738258154.971494,2627999,28500,1,SR,1,100,0.266667
1738258155.371511,2628399,28534,1,SR,1,100,0.066667
1738258155.571520,2628599,28566,1,SR,1,100,0.066667
1738258155.770529,2628798,28646,1,SR,1,100,0.400000
1738258156.304552,2629332,28697,1,SR,1,100,0.200000
1738258156.637567,2629665,28731,1,SR,1,100,0.066667
1738258156.837576,2629865,28763,1,SR,1,100,0.066667
1738258157.037584,2630065,28797,1,SR,1,100,0.066667
1738258157.237593,2630265,28861,1,SR,1,100,0.266667
1738258157.637610,2630665,28925,1,SR,1,100,0.200000
1738258158.103631,2631131,28973,1,SR,1,100,0.133333
1738258158.770660,2631798,29069,1,SR,1,100,0.066667
1738258158.970669,2631998,29118,1,SR,1,100,0.133333
1738258159.237680,2632265,29182,1,SR,1,100,0.266667
1738258159.770704,2632798,29230,1,SR,1,100,0.066667
1738258159.970712,2632998,29295,1,SR,1,100,0.266667
1738258160.636742,2633664,29377,1,SR,1,100,0.066667
1738258160.836750,2633864,29410,1,SR,1,100,0.066667
1738258161.036759,2634064,29443,1,SR,1,100,0.133333
1738258161.303771,2634331,29541,1,SR,1,100,0.466667
1738258161.903797,2634931,29589,1,SR,1,100,0.133333
1738258162.303814,2635331,29638,1,SR,1,100,0.066667
1738258162.503823,2635531,29686,1,SR,1,100,0.133333
1738258162.770835,2635798,29721,1,SR,1,100,0.066667
1738258163.369861,2636397,29817,1,SR,1,100,0.133333
1738258163.636873,2636664,29866,1,SR,1,100,0.133333
1738258163.903884,2636931,29899,1,SR,1,100,0.066667
1738258164.236899,2637264,29978,1,SR,1,100,0.200000
1738258164.569913,2637597,30013,1,SR,1,100,0.066667
1738258165.169940,2638197,30125,1,SR,1,100,0.266667
1738258165.703963,2638731,30189,1,SR,1,100,0.133333
1738258166.102980,2639130,30253,1,SR,1,100,0.066667
1738258166.570001,2639597,30382,1,SR,1,100,0.466667
1738258167.170027,2640197,30430,1,SR,1,100,0.133333
1738258167.971062,2640998,30573,1,SR,1,100,0.266667
1738258168.503085,2641530,30637,1,SR,1,100,0.133333
1738258168.770097,2641797,30685,1,SR,1,100,0.200000
1738258169.103112,2642130,30718,1,SR,1,100,0.066667
1738258169.436126,2642463,30832,1,SR,1,100,0.400000
1738258169.970149,2642997,30880,1,SR,1,100,0.133333
1738258170.236161,2643263,30913,1,SR,1,100,0.066667
1738258170.436170,2643463,30946,1,SR,1,100,0.133333
1738258170.970193,2643997,31027,1,SR,1,100,0.066667
1738258171.170202,2644197,31059,1,SR,1,100,0.133333
1738258171.704225,2644731,31188,1,SR,1,100,0.400000
1738258172.503260,2645530,31269,1,SR,1,100,0.066667
1738258172.703269,2645730,31334,1,SR,1,100,0.333333
1738258173.437301,2646464,31446,1,SR,1,100,0.266667
1738258173.969324,2646996,31524,1,SR,1,100,0.200000
1738258174.303339,2647330,31574,1,SR,1,100,0.200000
1738258174.769359,2647796,31622,1,SR,1,100,0.066667
1738258175.103374,2648130,31703,1,SR,1,100,0.266667
1738258175.636397,2648663,31799,1,SR,1,100,0.266667
1738258176.036414,2649063,31848,1,SR,1,100,0.200000
1738258176.370429,2649397,31883,1,SR,1,100,0.066667
1738258176.702443,2649729,31965,1,SR,1,100,0.200000
1738258177.036458,2650063,32045,1,SR,1,100,0.400000
1738258177.836493,2650863,32109,1,SR,1,100,0.066667
1738258178.436519,2651463,32266,1,SR,1,100,0.400000
1738258179.369560,2652396,32392,1,SR,1,100,0.266667
1738258179.769577,2652796,32473,1,SR,1,100,0.400000
1738258180.569612,2653596,32553,1,SR,1,100,0.133333
1738258180.969630,2653996,32650,1,SR,1,100,0.333333
1738258181.436650,2654463,32701,1,SR,1,100,0.200000
1738258182.168682,2655195,32811,1,SR,1,100,0.133333
1738258182.436694,2655463,32861,1,SR,1,100,0.200000
1738258182.902714,2655929,32940,1,SR,1,100,0.266667
1738258183.435738,2656462,33020,1,SR,1,100,0.200000
1738258184.035764,2657062,33100,1,SR,1,100,0.133333
1738258184.302775,2657329,33195,1,SR,1,100,0.400000
1738258184.969805,2657996,33262,1,SR,1,100,0.200000
1738258185.435825,2658462,33311,1,SR,1,100,0.066667
1738258185.635834,2658662,33344,1,SR,1,100,0.066667
1738258186.368866,2659395,33474,1,SR,1,100,0.066667
1738258186.568874,2659595,33523,1,SR,1,100,0.200000
1738258187.035895,2660062,33620,1,SR,1,100,0.333333
1738258187.768927,2660795,33684,1,SR,1,100,0.066667
1738258187.968935,2660995,33720,1,SR,1,100,0.066667
1738258188.301950,2661328,33784,1,SR,1,100,0.133333
1738258188.568962,2661595,33878,1,SR,1,100,0.400000
1738258189.101985,2662128,33943,1,SR,1,100,0.266667
1738258189.636009,2662662,34007,1,SR,1,100,0.133333
1738258190.569049,2663595,34134,1,SR,1,100,0.066667
1738258190.769058,2663795,34167,1,SR,1,100,0.066667
1738258190.969067,2663995,34282,1,SR,1,100,0.533333
1738258191.902107,2664928,34378,1,SR,1,100,0.200000
1738258192.235122,2665261,34411,1,SR,1,100,0.133333
1738258192.769145,2665795,34508,1,SR,1,100,0.200000
1738258193.635183,2666661,34650,1,SR,1,100,0.266667
1738258194.702230,2667728,34841,1,SR,1,100,0.400000
1738258195.368259,2668394,34921,1,SR,1,100,0.200000
1738258195.701273,2668727,34969,1,SR,1,100,0.200000
1738258196.168294,2669194,35052,1,SR,1,100,0.266667
1738258196.835323,2669861,35147,1,SR,1,100,0.200000
1738258197.435349,2670461,35244,1,SR,1,100,0.200000
1738258197.769364,2670795,35278,1,SR,1,100,0.066667
1738258198.235384,2671261,35388,1,SR,1,100,0.266667
1738258198.634402,2671660,35421,1,SR,1,100,0.133333
1738258199.301431,2672327,35517,1,SR,1,100,0.066667
1738258199.501439,2672527,35565,1,SR,1,100,0.133333
1738258200.034463,2673060,35645,1,SR,1,100,0.066667
1738258200.234471,2673260,35679,1,SR,1,100,0.133333
1738258200.502483,2673528,35727,1,SR,1,100,0.133333
1738258200.768495,2673794,35760,1,SR,1,100,0.133333
1738258201.568530,2674594,35904,1,SR,1,100,0.200000
1738258201.902544,2674928,35968,1,SR,1,100,0.266667
1738258202.701579,2675727,36095,1,SR,1,100,0.333333
1738258203.301605,2676327,36190,1,SR,1,100,0.266667
1738258203.967634,2676993,36255,1,SR,1,100,0.066667
1738258204.167643,2677193,36319,1,SR,1,100,0.200000
1738258205.167687,2678193,36507,1,SR,1,100,0.466667
1738258205.768713,2678794,36558,1,SR,1,100,0.200000
1738258206.234734,2679260,36625,1,SR,1,100,0.133333
1738258206.634751,2679660,36691,1,SR,1,100,0.066667
1738258206.968765,2679994,36740,1,SR,1,100,0.066667
1738258207.168774,2680194,36788,1,SR,1,100,0.133333
1738258207.568792,2680594,36853,1,SR,1,100,0.200000
1738258208.167818,2681193,36949,1,SR,1,100,0.200000
1738258208.634838,2681660,37027,1,SR,1,100,0.200000
1738258208.967853,2681993,37061,1,SR,1,100,0.133333
1738258209.633882,2682659,37251,1,SR,1,100,0.666667
1738258210.567923,2683593,37334,1,SR,1,100,0.266667
1738258210.967940,2683993,37398,1,SR,1,100,0.200000
1738258211.700972,2684726,37495,1,SR,1,100,0.066667
1738258212.034987,2685060,37559,1,SR,1,100,0.200000
1738258212.368001,2685393,37608,1,SR,1,100,0.133333
1738258212.901025,2685926,37691,1,SR,1,100,0.133333
1738258213.168036,2686193,37723,1,SR,1,100,0.066667
1738258213.368045,2686393,37896,1,SR,1,100,1.000000
1738258214.501095,2687526,37929,1,SR,1,100,0.066667
1738258214.701103,2687726,37962,1,SR,1,100,0.066667
1738258215.168124,2688193,38042,1,SR,1,100,0.066667
1738258215.501138,2688526,38106,1,SR,1,100,0.133333
1738258215.901156,2688926,38171,1,SR,1,100,0.133333
1738258216.301173,2689326,38237,1,SR,1,100,0.200000
1738258216.634188,2689659,38303,1,SR,1,100,0.200000
1738258217.101208,2690126,38399,1,SR,1,100,0.333333
1738258217.701234,2690726,38511,1,SR,1,100,0.533333
1738258218.634275,2691659,38625,1,SR,1,100,0.266667
1738258219.300304,2692325,38706,1,SR,1,100,0.133333
1738258219.567316,2692592,38803,1,SR,1,100,0.400000
1738258220.234345,2693259,38870,1,SR,1,100,0.200000
1738258220.967377,2693992,38983,1,SR,1,100,0.200000
1738258221.433398,2694458,39083,1,SR,1,100,0.266667
1738258222.367438,2695392,39226,1,SR,1,100,0.266667
1738258222.766456,2695791,39275,1,SR,1,100,0.200000
1738258223.100470,2696125,39323,1,SR,1,100,0.133333
1738258223.500488,2696525,39390,1,SR,1,100,0.200000
1738258223.833502,2696858,39454,1,SR,1,100,0.200000
1738258224.300523,2697325,39504,1,SR,1,100,0.066667
1738258224.500531,2697525,39585,1,SR,1,100,0.333333
1738258225.233563,2698258,39649,1,SR,1,100,0.066667
1738258225.566578,2698591,39698,1,SR,1,100,0.066667
1738258225.766587,2698791,39731,1,SR,1,100,0.066667
1738258226.099601,2699124,39812,1,SR,1,100,0.200000
1738258226.699628,2699724,39941,1,SR,1,100,0.400000
1738258227.233651,2700258,39991,1,SR,1,100,0.200000
1738258227.699671,2700724,40069,1,SR,1,100,0.200000
1738258228.699715,2701724,40196,1,SR,1,100,0.066667
1738258228.899724,2701924,40248,1,SR,1,100,0.133333
1738258229.166735,2702191,40296,1,SR,1,100,0.200000
1738258229.499750,2702524,40360,1,SR,1,100,0.200000
1738258230.366788,2703391,40473,1,SR,1,100,0.133333
1738258230.632799,2703657,40522,1,SR,1,100,0.133333
1738258230.900811,2703925,40571,1,SR,1,100,0.133333
1738258231.300828,2704325,40621,1,SR,1,100,0.066667
1738258231.500837,2704525,40654,1,SR,1,100,0.066667
1738258231.832852,2704857,40718,1,SR,1,100,0.133333
1738258232.365875,2705390,40783,1,SR,1,100,0.066667
1738258232.565884,2705590,40863,1,SR,1,100,0.333333
1738258233.033904,2706058,40896,1,SR,1,100,0.066667
1738258233.233913,2706258,40929,1,SR,1,100,0.066667
1738258233.699933,2706724,41008,1,SR,1,100,0.133333
1738258233.965945,2706990,41075,1,SR,1,100,0.200000
1738258234.299960,2707324,41124,1,SR,1,100,0.200000
1738258234.633974,2707658,41157,1,SR,1,100,0.066667
1738258235.233000,2708257,41253,1,SR,1,100,0.133333
1738258235.499012,2708523,41285,1,SR,1,100,0.066667
1738258235.833027,2708857,41349,1,SR,1,100,0.133333
1738258236.499056,2709523,41574,1,SR,1,100,0.866667
1738258237.766111,2710790,41655,1,SR,1,100,0.133333
1738258238.166128,2711190,41719,1,SR,1,100,0.066667
1738258238.632149,2711656,41800,1,SR,1,100,0.133333
1738258239.432184,2712456,41959,1,SR,1,100,0.333333
1738258239.899204,2712923,41992,1,SR,1,100,0.066667
1738258240.233219,2713257,42040,1,SR,1,100,0.066667
1738258240.433228,2713457,42089,1,SR,1,100,0.133333
1738258240.699239,2713723,42171,1,SR,1,100,0.400000
1738258241.366268,2714390,42284,1,SR,1,100,0.466667
1738258242.099300,2715123,42380,1,SR,1,100,0.333333
1738258243.499362,2716523,42554,1,SR,1,100,0.066667
1738258243.699370,2716723,42618,1,SR,1,100,0.200000
1738258244.032385,2717056,42699,1,SR,1,100,0.400000
1738258244.832420,2717856,42763,1,SR,1,100,0.066667
1738258245.032429,2718056,42797,1,SR,1,100,0.066667
1738258245.232437,2718256,42831,1,SR,1,100,0.066667
1738258245.565452,2718589,42942,1,SR,1,100,0.400000
1738258246.232481,2719256,43024,1,SR,1,100,0.266667
1738258246.632498,2719656,43058,1,SR,1,100,0.066667
1738258246.832507,2719856,43105,1,SR,1,100,0.133333
1738258247.099519,2720123,43139,1,SR,1,100,0.133333
1738258247.632542,2720656,43265,1,SR,1,100,0.333333
1738258248.098562,2721122,43298,1,SR,1,100,0.133333
1738258248.632586,2721656,43396,1,SR,1,100,0.133333
1738258249.165609,2722189,43541,1,SR,1,100,0.533333
1738258249.831638,2722855,43573,1,SR,1,100,0.133333
1738258250.231656,2723255,43638,1,SR,1,100,0.133333
1738258250.631673,2723655,43733,1,SR,1,100,0.266667
1738258251.165696,2724189,43800,1,SR,1,100,0.200000
1738258251.631717,2724655,43879,1,SR,1,100,0.200000
1738258251.965731,2724989,43928,1,SR,1,100,0.200000
1738258252.299746,2725323,43976,1,SR,1,100,0.133333
1738258252.831769,2725855,44121,1,SR,1,100,0.533333
1738258253.498798,2726522,44171,1,SR,1,100,0.200000
1738258253.831813,2726855,44220,1,SR,1,100,0.133333
1738258254.098825,2727122,44253,1,SR,1,100,0.066667
1738258254.564845,2727588,44319,1,SR,1,100,0.066667
1738258255.032865,2728056,44415,1,SR,1,100,0.200000
1738258255.497886,2728521,44512,1,SR,1,100,0.266667
1738258256.031909,2729055,44561,1,SR,1,100,0.066667
1738258256.497929,2729521,44676,1,SR,1,100,0.266667
1738258257.031953,2730055,44724,1,SR,1,100,0.066667
1738258257.231961,2730255,44757,1,SR,1,100,0.066667
1738258257.697982,2730721,44916,1,SR,1,100,0.600000
1738258258.832031,2731855,45044,1,SR,1,100,0.266667
1738258259.765072,2732788,45188,1,SR,1,100,0.266667
1738258260.165090,2733188,45237,1,SR,1,100,0.200000
1738258260.899122,2733922,45348,1,SR,1,100,0.133333
1738258261.431145,2734454,45446,1,SR,1,100,0.266667
1738258261.965168,2734988,45524,1,SR,1,100,0.200000
1738258262.432189,2735455,45588,1,SR,1,100,0.133333
1738258263.364229,2736387,45748,1,SR,1,100,0.266667
1738258264.298270,2737321,45875,1,SR,1,100,0.133333
1738258264.565282,2737588,45924,1,SR,1,100,0.133333
1738258264.831293,2737854,45957,1,SR,1,100,0.066667
1738258265.031302,2738054,46023,1,SR,1,100,0.266667
1738258265.831337,2738854,46118,1,SR,1,100,0.066667
1738258266.165352,2739188,46185,1,SR,1,100,0.133333
1738258266.431363,2739454,46250,1,SR,1,100,0.266667
1738258266.831381,2739854,46266,1,SR,1,100,0.066667
1738258267.164395,2740187,46347,1,SR,1,100,0.200000
1738258267.631416,2740654,46395,1,SR,1,100,0.066667
1738258267.831424,2740854,46428,1,SR,1,100,0.066667
1738258268.031433,2741054,46492,1,SR,1,100,0.200000
1738258268.364448,2741387,46541,1,SR,1,100,0.200000
1738258268.831468,2741854,46607,1,SR,1,100,0.133333
1738258269.231486,2742254,46672,1,SR,1,100,0.133333
1738258269.764509,2742787,46767,1,SR,1,100,0.200000
1738258270.497541,2743520,46878,1,SR,1,100,0.200000
1738258271.097567,2744120,46958,1,SR,1,100,0.066667
1738258271.431582,2744454,47102,1,SR,1,100,0.666667
1738258272.497628,2745520,47199,1,SR,1,100,0.266667
1738258273.164657,2746187,47311,1,SR,1,100,0.266667
1738258273.564675,2746587,47343,1,SR,1,100,0.066667
1738258273.764684,2746787,47392,1,SR,1,100,0.133333
1738258274.297707,2747320,47489,1,SR,1,100,0.266667
1738258274.697724,2747720,47570,1,SR,1,100,0.400000
1738258275.230748,2748253,47636,1,SR,1,100,0.200000
1738258275.830774,2748853,47702,1,SR,1,100,0.066667
1738258276.297794,2749320,47814,1,SR,1,100,0.266667
1738258277.163832,2750186,47941,1,SR,1,100,0.266667
1738258277.696855,2750719,48038,1,SR,1,100,0.266667
1738258278.096873,2751119,48087,1,SR,1,100,0.200000
1738258278.430887,2751453,48185,1,SR,1,100,0.533333
1738258279.096917,2752119,48252,1,SR,1,100,0.266667
1738258279.496934,2752519,48284,1,SR,1,100,0.066667
1738258279.829949,2752852,48412,1,SR,1,100,0.466667
1738258280.829992,2753852,48542,1,SR,1,100,0.266667
1738258281.230010,2754252,48558,1,SR,1,100,0.066667
1738258282.097048,2755119,48720,1,SR,1,100,0.200000
1738258282.430062,2755452,48753,1,SR,1,100,0.066667
1738258282.630071,2755652,48787,1,SR,1,100,0.066667
1738258282.963085,2755985,48882,1,SR,1,100,0.266667
1738258283.497109,2756519,48996,1,SR,1,100,0.533333
1738258284.163138,2757185,49028,1,SR,1,100,0.066667
1738258284.631158,2757653,49126,1,SR,1,100,0.133333
1738258285.031176,2758053,49221,1,SR,1,100,0.400000
1738258285.696205,2758718,49288,1,SR,1,100,0.133333
1738258286.096222,2759118,49416,1,SR,1,100,0.533333
1738258286.896257,2759918,49527,1,SR,1,100,0.466667
1738258287.630289,2760652,49591,1,SR,1,100,0.133333
1738258287.896301,2760918,49623,1,SR,1,100,0.066667
1738258288.364321,2761386,49721,1,SR,1,100,0.200000
1738258288.697336,2761719,49755,1,SR,1,100,0.066667
1738258290.429412,2763451,50070,1,SR,1,100,0.333333
1738258291.163444,2764185,50169,1,SR,1,100,0.200000
1738258291.496458,2764518,50265,1,SR,1,100,0.533333
1738258292.162487,2765184,50313,1,SR,1,100,0.133333
1738258292.430499,2765452,50363,1,SR,1,100,0.133333
1738258292.696511,2765718,50427,1,SR,1,100,0.266667
1738258293.496546,2766518,50523,1,SR,1,100,0.133333
1738258293.763557,2766785,50557,1,SR,1,100,0.066667
1738258294.096572,2767118,50623,1,SR,1,100,0.133333
1738258294.363584,2767385,50687,1,SR,1,100,0.266667
1738258295.029613,2768051,50814,1,SR,1,100,0.400000
1738258295.563636,2768585,50878,1,SR,1,100,0.266667
1738258296.229665,2769251,50975,1,SR,1,100,0.266667
1738258296.629683,2769651,51039,1,SR,1,100,0.200000
1738258297.096703,2770118,51103,1,SR,1,100,0.200000
1738258297.829735,2770851,51215,1,SR,1,100,0.133333
1738258298.096747,2771118,51263,1,SR,1,100,0.200000
1738258299.295799,2772317,51439,1,SR,1,100,0.133333
1738258299.695817,2772717,51503,1,SR,1,100,0.133333
1738258300.495852,2773517,51711,1,SR,1,100,0.600000
1738258301.495895,2774517,51777,1,SR,1,100,0.066667
1738258301.828910,2774850,51873,1,SR,1,100,0.266667
1738258302.362933,2775384,51939,1,SR,1,100,0.133333
1738258302.628945,2775650,51972,1,SR,1,100,0.133333
1738258303.028962,2776050,52036,1,SR,1,100,0.066667
1738258303.495982,2776517,52118,1,SR,1,100,0.133333
1738258304.162012,2777183,52230,1,SR,1,100,0.200000
1738258304.496026,2777517,52309,1,SR,1,100,0.333333
1738258305.229058,2778250,52405,1,SR,1,100,0.200000
1738258305.562073,2778583,52438,1,SR,1,100,0.133333
1738258305.962090,2778983,52517,1,SR,1,100,0.200000
1738258310.162274,2783183,53263,1,SR,1,100,0.733333
1738258311.028311,2784049,53299,1,SR,1,100,0.133333
1738258311.562335,2784583,53411,1,SR,1,100,0.333333
1738258312.028355,2785049,53475,1,SR,1,100,0.266667
1738258312.428373,2785449,53541,1,SR,1,100,0.200000
1738258312.761387,2785782,53592,1,SR,1,100,0.200000
1738258313.228408,2786249,53641,1,SR,1,100,0.066667
1738258313.428416,2786449,53674,1,SR,1,100,0.066667
1738258313.629425,2786650,53725,1,SR,1,100,0.133333
1738258313.895437,2786916,53789,1,SR,1,100,0.266667
1738258314.561466,2787582,53853,1,SR,1,100,0.066667
1738258315.161492,2788182,53951,1,SR,1,100,0.066667
1738258315.361501,2788382,53987,1,SR,1,100,0.066667
1738258315.561510,2788582,54019,1,SR,1,100,0.066667
1738258315.761518,2788782,54067,1,SR,1,100,0.200000
1738258316.094533,2789115,54117,1,SR,1,100,0.133333
1738258316.362545,2789383,54200,1,SR,1,100,0.400000
1738258317.028574,2790049,54298,1,SR,1,100,0.333333
1738258317.494594,2790515,54411,1,SR,1,100,0.533333
1738258318.162623,2791183,54460,1,SR,1,100,0.200000
1738258318.628644,2791649,54511,1,SR,1,100,0.066667
1738258319.227670,2792248,54605,1,SR,1,100,0.066667
1738258319.561684,2792582,54672,1,SR,1,100,0.133333
1738258319.827696,2792848,54753,1,SR,1,100,0.333333
1738258320.427722,2793448,54817,1,SR,1,100,0.200000
1738258321.228757,2794249,54950,1,SR,1,100,0.200000
1738258321.561772,2794582,55000,1,SR,1,100,0.133333
1738258321.828783,2794849,55034,1,SR,1,100,0.066667
1738258322.160798,2795181,55098,1,SR,1,100,0.133333
1738258322.428810,2795449,55147,1,SR,1,100,0.133333
1738258322.694821,2795715,55180,1,SR,1,100,0.133333
1738258323.227844,2796248,55260,1,SR,1,100,0.066667
1738258323.427853,2796448,55293,1,SR,1,100,0.066667
1738258323.761868,2796782,55357,1,SR,1,100,0.133333
1738258324.161885,2797182,55422,1,SR,1,100,0.200000
1738258324.494900,2797515,55486,1,SR,1,100,0.266667
1738258325.027923,2798048,55551,1,SR,1,100,0.066667
1738258325.627949,2798648,55681,1,SR,1,100,0.333333
1738258326.227976,2799248,55729,1,SR,1,100,0.066667
1738258326.427984,2799448,55796,1,SR,1,100,0.266667
1738258327.095013,2800115,55878,1,SR,1,100,0.066667
1738258327.295022,2800315,55926,1,SR,1,100,0.133333
1738258327.695040,2800715,56022,1,SR,1,100,0.333333
1738258328.561077,2801581,56119,1,SR,1,100,0.133333
1738258328.961095,2801981,56294,1,SR,1,100,0.866667
1738258330.094144,2803114,56359,1,SR,1,100,0.066667
1738258330.428159,2803448,56425,1,SR,1,100,0.133333
1738258330.694171,2803714,56473,1,SR,1,100,0.200000
1738258331.294197,2804314,56604,1,SR,1,100,0.400000
1738258331.961226,2804981,56686,1,SR,1,100,0.266667
1738258332.894267,2805914,56845,1,SR,1,100,0.333333
1738258333.894310,2806914,56974,1,SR,1,100,0.200000
1738258334.494337,2807514,57085,1,SR,1,100,0.266667
1738258335.027360,2808047,57182,1,SR,1,100,0.400000
1738258335.693389,2808713,57246,1,SR,1,100,0.066667
1738258336.027404,2809047,57298,1,SR,1,100,0.066667
1738258336.360418,2809380,57440,1,SR,1,100,0.600000
1738258337.493468,2810513,57568,1,SR,1,100,0.333333
1738258338.361506,2811381,57681,1,SR,1,100,0.133333
1738258338.761523,2811781,57747,1,SR,1,100,0.133333
1738258339.293546,2812313,57876,1,SR,1,100,0.400000
1738258339.960576,2812980,58002,1,SR,1,100,0.600000
1738258340.960619,2813980,58082,1,SR,1,100,0.066667
1738258341.826657,2814846,58210,1,SR,1,100,0.066667
1738258342.293677,2815313,58291,1,SR,1,100,0.066667
1738258342.693695,2815713,58370,1,SR,1,100,0.200000
