LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1738257714.117235,2187164.000,21894,2,MZ,1,100,-21
1738257714.157237,2187204.000,21909,3,MZ,1,100,-24
1738257714.197238,2187244.000,21909,3,MZ,1,100,-21
1738257714.237240,2187284.000,21909,3,MZ,1,100,-20
1738257714.277242,2187324.000,21926,2,MZ,1,100,-24
1738257714.317244,2187364.000,21926,2,MZ,1,100,-22
1738257714.363746,2187410.500,21943,2,MZ,1,100,-22
1738257714.410248,2187457.000,21943,2,MZ,1,100,-24
1738257714.450249,2187497.000,21962,3,MZ,1,100,-23
1738257714.490251,2187537.000,21962,3,MZ,1,100,-22
1738257714.530253,2187577.000,21962,3,MZ,1,100,-23
1738257714.570255,2187617.000,21977,3,MZ,1,100,-21
1738257714.610256,2187657.000,21977,3,MZ,1,100,-21
1738257714.650258,2187697.000,21977,3,MZ,1,100,-24
1738257714.690260,2187737.000,21995,2,MZ,1,100,-21
1738257714.730262,2187777.000,21995,2,MZ,1,100,-20
1738257714.770263,2187817.000,22011,3,MZ,1,100,-24
1738257714.810265,2187857.000,22011,3,MZ,1,100,-21
1738257714.850267,2187897.000,22011,3,MZ,1,100,-22
1738257714.890269,2187937.000,22028,2,MZ,1,100,-23
1738257714.930270,2187977.000,22028,2,MZ,1,100,-21
1738257714.970272,2188017.000,22045,3,MZ,1,100,-21
1738257715.010274,2188057.000,22045,3,MZ,1,100,-23
1738257715.050276,2188097.000,22045,3,MZ,1,100,-21
1738257715.090277,2188137.000,22061,2,MZ,1,100,-22
1738257715.130279,2188177.000,22061,2,MZ,1,100,-24
1738257715.170281,2188217.000,22077,3,MZ,1,100,-21
1738257715.210283,2188257.000,22077,3,MZ,1,100,-23
1738257715.250284,2188297.000,22077,3,MZ,1,100,-24
1738257715.290286,2188337.000,22098,5,MZ,1,100,-21
1738257715.330288,2188377.000,22098,5,MZ,1,100,-22
1738257715.370290,2188417.000,22098,5,MZ,1,100,-23
1738257715.410291,2188457.000,22098,5,MZ,1,100,-22
1738257715.450293,2188497.000,22098,5,MZ,1,100,-22
1738257715.490295,2188537.000,22115,2,MZ,1,100,-23
1738257715.530297,2188577.000,22115,2,MZ,1,100,-21
1738257715.570298,2188617.000,22131,3,MZ,1,100,-21
1738257715.610300,2188657.000,22131,3,MZ,1,100,-23
1738257715.650302,2188697.000,22131,3,MZ,1,100,-20
1738257715.696804,2188743.500,22149,2,MZ,1,100,-23
1738257715.743306,2188790.000,22149,2,MZ,1,100,-23
1738257715.783308,2188830.000,22165,2,MZ,1,100,-20
1738257715.823309,2188870.000,22165,2,MZ,1,100,-23
1738257715.863311,2188910.000,22181,3,MZ,1,100,-24
1738257715.903313,2188950.000,22181,3,MZ,1,100,-21
1738257715.943315,2188990.000,22181,3,MZ,1,100,-23
1738257715.983316,2189030.000,22198,2,MZ,1,100,-24
1738257716.023318,2189070.000,22198,2,MZ,1,100,-21
1738257716.063320,2189110.000,22215,3,MZ,1,100,-23
1738257716.103322,2189150.000,22215,3,MZ,1,100,-21
1738257716.143323,2189190.000,22215,3,MZ,1,100,-19
1738257716.183325,2189230.000,22231,3,MZ,1,100,-24
1738257716.223327,2189270.000,22231,3,MZ,1,100,-23
1738257716.263329,2189310.000,22231,3,MZ,1,100,-20
1738257716.303330,2189350.000,22247,2,MZ,1,100,-24
1738257716.343332,2189390.000,22247,2,MZ,1,100,-23
1738257716.383334,2189430.000,22266,3,MZ,1,100,-20
1738257716.423336,2189470.000,22266,3,MZ,1,100,-23
1738257716.463337,2189510.000,22266,3,MZ,1,100,-22
1738257716.503339,2189550.000,22283,2,MZ,1,100,-21
1738257716.543341,2189590.000,22283,2,MZ,1,100,-23
1738257716.583343,2189630.000,22299,3,MZ,1,100,-23
1738257716.623344,2189670.000,22299,3,MZ,1,100,-20
1738257716.663346,2189710.000,22299,3,MZ,1,100,-23
1738257716.703348,2189750.000,22316,2,MZ,1,100,-22
1738257716.743350,2189790.000,22316,2,MZ,1,100,-22
1738257716.783351,2189830.000,22332,3,MZ,1,100,-22
1738257716.823353,2189870.000,22332,3,MZ,1,100,-24
1738257716.863355,2189910.000,22332,3,MZ,1,100,-20
1738257716.903357,2189950.000,22349,2,MZ,1,100,-24
1738257716.943358,2189990.000,22349,2,MZ,1,100,-23
1738257716.988027,2190034.667,22366,3,MZ,1,100,-22
1738257717.032696,2190079.333,22366,3,MZ,1,100,-23
1738257717.077364,2190124.000,22366,3,MZ,1,100,-22
1738257717.116866,2190163.500,22382,2,MZ,1,100,-21
1738257717.156368,2190203.000,22382,2,MZ,1,100,-22
1738257717.196369,2190243.000,22398,3,MZ,1,100,-22
1738257717.236371,2190283.000,22398,3,MZ,1,100,-23
1738257717.276373,2190323.000,22398,3,MZ,1,100,-24
1738257717.316375,2190363.000,22415,2,MZ,1,100,-21
1738257717.356376,2190403.000,22415,2,MZ,1,100,-21
1738257717.396378,2190443.000,22432,3,MZ,1,100,-24
1738257717.436380,2190483.000,22432,3,MZ,1,100,-23
1738257717.476382,2190523.000,22432,3,MZ,1,100,-21
1738257717.516383,2190563.000,22449,2,MZ,1,100,-23
1738257717.556385,2190603.000,22449,2,MZ,1,100,-22
1738257717.596387,2190643.000,22464,3,MZ,1,100,-20
1738257717.636389,2190683.000,22464,3,MZ,1,100,-23
1738257717.676390,2190723.000,22464,3,MZ,1,100,-22
1738257717.716392,2190763.000,22482,2,MZ,1,100,-21
1738257717.756394,2190803.000,22482,2,MZ,1,100,-23
1738257717.796396,2190843.000,22498,3,MZ,1,100,-22
1738257717.836397,2190883.000,22498,3,MZ,1,100,-22
1738257717.876399,2190923.000,22498,3,MZ,1,100,-24
1738257717.916401,2190963.000,22515,2,MZ,1,100,-21
1738257717.956403,2191003.000,22515,2,MZ,1,100,-20
1738257717.996404,2191043.000,22531,3,MZ,1,100,-23
1738257718.036406,2191083.000,22531,3,MZ,1,100,-20
1738257718.076408,2191123.000,22531,3,MZ,1,100,-23
1738257718.116410,2191163.000,22548,3,MZ,1,100,-23
1738257718.156411,2191203.000,22548,3,MZ,1,100,-20
1738257718.196413,2191243.000,22548,3,MZ,1,100,-24
1738257718.243415,2191290.000,22564,2,MZ,1,100,-23
1738257718.290417,2191337.000,22564,2,MZ,1,100,-19
1738257718.330419,2191377.000,22582,2,MZ,1,100,-23
1738257718.370421,2191417.000,22582,2,MZ,1,100,-23
1738257718.410422,2191457.000,22597,3,MZ,1,100,-20
1738257718.450424,2191497.000,22597,3,MZ,1,100,-23
1738257718.490426,2191537.000,22597,3,MZ,1,100,-23
1738257718.530428,2191577.000,22614,2,MZ,1,100,-21
1738257718.570429,2191617.000,22614,2,MZ,1,100,-23
1738257718.610431,2191657.000,22630,3,MZ,1,100,-22
1738257718.650433,2191697.000,22630,3,MZ,1,100,-22
1738257718.690435,2191737.000,22630,3,MZ,1,100,-23
1738257718.730436,2191777.000,22648,3,MZ,1,100,-23
1738257718.770438,2191817.000,22648,3,MZ,1,100,-20
1738257718.810440,2191857.000,22648,3,MZ,1,100,-23
1738257718.850442,2191897.000,22663,2,MZ,1,100,-23
1738257718.890443,2191937.000,22663,2,MZ,1,100,-20
1738257718.930112,2191976.667,22680,3,MZ,1,100,-23
1738257718.969780,2192016.333,22680,3,MZ,1,100,-23
1738257719.009449,2192056.000,22680,3,MZ,1,100,-21
1738257719.049950,2192096.500,22697,2,MZ,1,100,-23
1738257719.090452,2192137.000,22697,2,MZ,1,100,-23
1738257719.130454,2192177.000,22714,3,MZ,1,100,-21
1738257719.170456,2192217.000,22714,3,MZ,1,100,-23
1738257719.210457,2192257.000,22714,3,MZ,1,100,-23
1738257719.250459,2192297.000,22729,2,MZ,1,100,-21
1738257719.290461,2192337.000,22729,2,MZ,1,100,-23
1738257719.330463,2192377.000,22747,3,MZ,1,100,-23
1738257719.370464,2192417.000,22747,3,MZ,1,100,-21
1738257719.410466,2192457.000,22747,3,MZ,1,100,-23
1738257719.450468,2192497.000,22763,2,MZ,1,100,-23
1738257719.490470,2192537.000,22763,2,MZ,1,100,-20
1738257719.534805,2192581.333,22780,3,MZ,1,100,-23
1738257719.579140,2192625.667,22780,3,MZ,1,100,-23
1738257719.623475,2192670.000,22780,3,MZ,1,100,-20
1738257719.663477,2192710.000,22796,2,MZ,1,100,-24
1738257719.703479,2192750.000,22796,2,MZ,1,100,-20
1738257719.743481,2192790.000,22813,3,MZ,1,100,-21
1738257719.783482,2192830.000,22813,3,MZ,1,100,-23
1738257719.823484,2192870.000,22813,3,MZ,1,100,-22
1738257719.863486,2192910.000,22829,2,MZ,1,100,-20
1738257719.903488,2192950.000,22829,2,MZ,1,100,-23
1738257719.943489,2192990.000,22846,3,MZ,1,100,-22
1738257719.983491,2193030.000,22846,3,MZ,1,100,-23
1738257720.023493,2193070.000,22846,3,MZ,1,100,-23
1738257720.063495,2193110.000,22865,2,MZ,1,100,-20
1738257720.103496,2193150.000,22865,2,MZ,1,100,-22
1738257720.143498,2193190.000,22881,3,MZ,1,100,-24
1738257720.183500,2193230.000,22881,3,MZ,1,100,-20
1738257720.223502,2193270.000,22881,3,MZ,1,100,-20
1738257720.263503,2193310.000,22897,2,MZ,1,100,-23
1738257720.303505,2193350.000,22897,2,MZ,1,100,-20
1738257720.343507,2193390.000,22915,3,MZ,1,100,-23
1738257720.383509,2193430.000,22915,3,MZ,1,100,-23
1738257720.423510,2193470.000,22915,3,MZ,1,100,-21
1738257720.463512,2193510.000,22938,2,MZ,1,100,-21
1738257720.503514,2193550.000,22938,2,MZ,1,100,-23
1738257720.543516,2193590.000,22954,3,MZ,1,100,-20
1738257720.583517,2193630.000,22954,3,MZ,1,100,-22
1738257720.623519,2193670.000,22954,3,MZ,1,100,-23
1738257720.663521,2193710.000,22971,2,MZ,1,100,-21
1738257720.703523,2193750.000,22971,2,MZ,1,100,-23
1738257720.743524,2193790.000,22988,3,MZ,1,100,-24
1738257720.783526,2193830.000,22988,3,MZ,1,100,-21
1738257720.823528,2193870.000,22988,3,MZ,1,100,-23
1738257720.870030,2193916.500,23004,2,MZ,1,100,-23
1738257720.916532,2193963.000,23004,2,MZ,1,100,-22
1738257720.956534,2194003.000,23020,3,MZ,1,100,-23
1738257720.996535,2194043.000,23020,3,MZ,1,100,-22
1738257721.036537,2194083.000,23020,3,MZ,1,100,-20
1738257721.076539,2194123.000,23037,2,MZ,1,100,-22
1738257721.116541,2194163.000,23037,2,MZ,1,100,-25
1738257721.156542,2194203.000,23054,3,MZ,1,100,-20
1738257721.196544,2194243.000,23054,3,MZ,1,100,-23
1738257721.236546,2194283.000,23054,3,MZ,1,100,-23
1738257721.276548,2194323.000,23070,3,MZ,1,100,-21
1738257721.316549,2194363.000,23070,3,MZ,1,100,-23
1738257721.356551,2194403.000,23070,3,MZ,1,100,-24
1738257721.396553,2194443.000,23088,2,MZ,1,100,-21
1738257721.436555,2194483.000,23088,2,MZ,1,100,-23
1738257721.476556,2194523.000,23105,3,MZ,1,100,-23
1738257721.516558,2194563.000,23105,3,MZ,1,100,-20
1738257721.556560,2194603.000,23105,3,MZ,1,100,-23
1738257721.596562,2194643.000,23122,2,MZ,1,100,-23
1738257721.636563,2194683.000,23122,2,MZ,1,100,-19
1738257721.676565,2194723.000,23139,3,MZ,1,100,-24
1738257721.716567,2194763.000,23139,3,MZ,1,100,-23
1738257721.756569,2194803.000,23139,3,MZ,1,100,-22
1738257721.796570,2194843.000,23156,2,MZ,1,100,-22
1738257721.836572,2194883.000,23156,2,MZ,1,100,-21
1738257721.876574,2194923.000,23171,3,MZ,1,100,-21
1738257721.916576,2194963.000,23171,3,MZ,1,100,-24
1738257721.956577,2195003.000,23171,3,MZ,1,100,-23
1738257721.996579,2195043.000,23189,2,MZ,1,100,-20
1738257722.036581,2195083.000,23189,2,MZ,1,100,-23
1738257722.080916,2195127.333,23205,3,MZ,1,100,-22
1738257722.125251,2195171.667,23205,3,MZ,1,100,-22
1738257722.169587,2195216.000,23205,3,MZ,1,100,-24
1738257722.209588,2195256.000,23222,2,MZ,1,100,-21
1738257722.249590,2195296.000,23222,2,MZ,1,100,-21
1738257722.289592,2195336.000,23237,3,MZ,1,100,-24
1738257722.329594,2195376.000,23237,3,MZ,1,100,-21
1738257722.369595,2195416.000,23237,3,MZ,1,100,-21
1738257722.409597,2195456.000,23255,2,MZ,1,100,-24
1738257722.449599,2195496.000,23255,2,MZ,1,100,-22
1738257722.489601,2195536.000,23271,3,MZ,1,100,-22
1738257722.529602,2195576.000,23271,3,MZ,1,100,-25
1738257722.569604,2195616.000,23271,3,MZ,1,100,-22
1738257722.609606,2195656.000,23288,2,MZ,1,100,-21
1738257722.649608,2195696.000,23288,2,MZ,1,100,-23
1738257722.689609,2195736.000,23304,3,MZ,1,100,-22
1738257722.729611,2195776.000,23304,3,MZ,1,100,-22
1738257722.769613,2195816.000,23304,3,MZ,1,100,-23
1738257722.809615,2195856.000,23321,2,MZ,1,100,-22
1738257722.849616,2195896.000,23321,2,MZ,1,100,-22
1738257722.889618,2195936.000,23337,3,MZ,1,100,-24
1738257722.929620,2195976.000,23337,3,MZ,1,100,-20
1738257722.969622,2196016.000,23337,3,MZ,1,100,-22
1738257723.009623,2196056.000,23355,2,MZ,1,100,-23
1738257723.049625,2196096.000,23355,2,MZ,1,100,-20
1738257723.089627,2196136.000,23371,3,MZ,1,100,-22
1738257723.129629,2196176.000,23371,3,MZ,1,100,-23
1738257723.169630,2196216.000,23371,3,MZ,1,100,-20
1738257723.209632,2196256.000,23387,2,MZ,1,100,-22
1738257723.249634,2196296.000,23387,2,MZ,1,100,-24
1738257723.289636,2196336.000,23403,3,MZ,1,100,-20
1738257723.329637,2196376.000,23403,3,MZ,1,100,-23
1738257723.369639,2196416.000,23403,3,MZ,1,100,-23
1738257723.416641,2196463.000,23421,2,MZ,1,100,-21
1738257723.463643,2196510.000,23421,2,MZ,1,100,-22
1738257723.503312,2196549.667,23437,3,MZ,1,100,-23
1738257723.542980,2196589.333,23437,3,MZ,1,100,-21
1738257723.582648,2196629.000,23437,3,MZ,1,100,-23
1738257723.622650,2196669.000,23453,2,MZ,1,100,-23
1738257723.662652,2196709.000,23453,2,MZ,1,100,-22
1738257723.702987,2196749.333,23470,3,MZ,1,100,-23
1738257723.743322,2196789.667,23470,3,MZ,1,100,-23
1738257723.783657,2196830.000,23470,3,MZ,1,100,-22
1738257723.823159,2196869.500,23487,2,MZ,1,100,-23
1738257723.862661,2196909.000,23487,2,MZ,1,100,-23
1738257723.902662,2196949.000,23503,3,MZ,1,100,-21
1738257723.942664,2196989.000,23503,3,MZ,1,100,-24
1738257723.982666,2197029.000,23503,3,MZ,1,100,-22
1738257724.022668,2197069.000,23520,3,MZ,1,100,-21
1738257724.062669,2197109.000,23520,3,MZ,1,100,-23
1738257724.102671,2197149.000,23520,3,MZ,1,100,-23
1738257724.142673,2197189.000,23536,2,MZ,1,100,-20
1738257724.182675,2197229.000,23536,2,MZ,1,100,-23
1738257724.222676,2197269.000,23553,3,MZ,1,100,-22
1738257724.262678,2197309.000,23553,3,MZ,1,100,-19
1738257724.302680,2197349.000,23553,3,MZ,1,100,-23
1738257724.342682,2197389.000,23570,2,MZ,1,100,-22
1738257724.382683,2197429.000,23570,2,MZ,1,100,-22
1738257724.422685,2197469.000,23586,3,MZ,1,100,-24
1738257724.462687,2197509.000,23586,3,MZ,1,100,-21
1738257724.502689,2197549.000,23586,3,MZ,1,100,-23
1738257724.542690,2197589.000,23602,2,MZ,1,100,-23
1738257724.582692,2197629.000,23602,2,MZ,1,100,-21
1738257724.622694,2197669.000,23619,3,MZ,1,100,-21
1738257724.662696,2197709.000,23619,3,MZ,1,100,-23
1738257724.702697,2197749.000,23619,3,MZ,1,100,-21
1738257724.749699,2197796.000,23636,2,MZ,1,100,-20
1738257724.796701,2197843.000,23636,2,MZ,1,100,-23
1738257724.836703,2197883.000,23652,2,MZ,1,100,-21
1738257724.876705,2197923.000,23652,2,MZ,1,100,-22
1738257724.916707,2197963.000,23668,3,MZ,1,100,-23
1738257724.956708,2198003.000,23668,3,MZ,1,100,-20
1738257724.996710,2198043.000,23668,3,MZ,1,100,-22
1738257725.036712,2198083.000,23686,3,MZ,1,100,-23
1738257725.076714,2198123.000,23686,3,MZ,1,100,-20
1738257725.116715,2198163.000,23686,3,MZ,1,100,-22
1738257725.156717,2198203.000,23702,2,MZ,1,100,-23
1738257725.196719,2198243.000,23702,2,MZ,1,100,-20
1738257725.236721,2198283.000,23719,3,MZ,1,100,-22
1738257725.276722,2198323.000,23719,3,MZ,1,100,-23
1738257725.316724,2198363.000,23719,3,MZ,1,100,-20
1738257725.356726,2198403.000,23735,2,MZ,1,100,-22
1738257725.396728,2198443.000,23735,2,MZ,1,100,-23
1738257725.436729,2198483.000,23752,3,MZ,1,100,-20
1738257725.476731,2198523.000,23752,3,MZ,1,100,-23
1738257725.516733,2198563.000,23752,3,MZ,1,100,-23
1738257725.556735,2198603.000,23773,2,MZ,1,100,-20
1738257725.596736,2198643.000,23773,2,MZ,1,100,-22
1738257725.636405,2198682.667,23791,3,MZ,1,100,-24
1738257725.676073,2198722.333,23791,3,MZ,1,100,-20
1738257725.715742,2198762.000,23791,3,MZ,1,100,-22
1738257725.756243,2198802.500,23806,2,MZ,1,100,-23
1738257725.796745,2198843.000,23806,2,MZ,1,100,-22
1738257725.836747,2198883.000,23823,3,MZ,1,100,-24
1738257725.876749,2198923.000,23823,3,MZ,1,100,-23
1738257725.916750,2198963.000,23823,3,MZ,1,100,-20
1738257725.956752,2199003.000,23839,2,MZ,1,100,-22
1738257725.996754,2199043.000,23839,2,MZ,1,100,-23
1738257726.041089,2199087.333,23857,3,MZ,1,100,-20
1738257726.085424,2199131.667,23857,3,MZ,1,100,-22
1738257726.129760,2199176.000,23857,3,MZ,1,100,-22
1738257726.169761,2199216.000,23872,2,MZ,1,100,-20
1738257726.209763,2199256.000,23872,2,MZ,1,100,-23
1738257726.249765,2199296.000,23889,3,MZ,1,100,-22
1738257726.289767,2199336.000,23889,3,MZ,1,100,-22
1738257726.329768,2199376.000,23889,3,MZ,1,100,-23
1738257726.369770,2199416.000,23906,2,MZ,1,100,-22
1738257726.409772,2199456.000,23906,2,MZ,1,100,-21
1738257726.449774,2199496.000,23925,3,MZ,1,100,-22
1738257726.489775,2199536.000,23925,3,MZ,1,100,-22
1738257726.529777,2199576.000,23925,3,MZ,1,100,-20
1738257726.569779,2199616.000,23940,2,MZ,1,100,-23
1738257726.609781,2199656.000,23940,2,MZ,1,100,-22
1738257726.649782,2199696.000,23958,3,MZ,1,100,-22
1738257726.689784,2199736.000,23958,3,MZ,1,100,-24
1738257726.729786,2199776.000,23958,3,MZ,1,100,-22
1738257726.769788,2199816.000,23974,2,MZ,1,100,-21
1738257726.809789,2199856.000,23974,2,MZ,1,100,-23
1738257726.849791,2199896.000,23991,3,MZ,1,100,-22
1738257726.889793,2199936.000,23991,3,MZ,1,100,-21
1738257726.929795,2199976.000,23991,3,MZ,1,100,-25
1738257726.969796,2200016.000,24006,2,MZ,1,100,-21
1738257727.009798,2200056.000,24006,2,MZ,1,100,-21
1738257727.049800,2200096.000,24024,3,MZ,1,100,-24
1738257727.089802,2200136.000,24024,3,MZ,1,100,-23
1738257727.129803,2200176.000,24024,3,MZ,1,100,-21
1738257727.169805,2200216.000,24040,3,MZ,1,100,-23
1738257727.209807,2200256.000,24040,3,MZ,1,100,-22
1738257727.249809,2200296.000,24040,3,MZ,1,100,-22
1738257727.296311,2200342.500,24057,2,MZ,1,100,-23
1738257727.342813,2200389.000,24057,2,MZ,1,100,-23
1738257727.382814,2200429.000,24073,2,MZ,1,100,-22
1738257727.422816,2200469.000,24073,2,MZ,1,100,-23
1738257727.462818,2200509.000,24090,3,MZ,1,100,-20
1738257727.502820,2200549.000,24090,3,MZ,1,100,-23
1738257727.542821,2200589.000,24090,3,MZ,1,100,-24
1738257727.582823,2200629.000,24106,2,MZ,1,100,-21
1738257727.622825,2200669.000,24106,2,MZ,1,100,-24
1738257727.662827,2200709.000,24124,3,MZ,1,100,-23
1738257727.702828,2200749.000,24124,3,MZ,1,100,-20
1738257727.742830,2200789.000,24124,3,MZ,1,100,-23
1738257727.782832,2200829.000,24140,2,MZ,1,100,-23
1738257727.822834,2200869.000,24140,2,MZ,1,100,-22
1738257727.862835,2200909.000,24156,3,MZ,1,100,-22
1738257727.902837,2200949.000,24156,3,MZ,1,100,-22
1738257727.942839,2200989.000,24156,3,MZ,1,100,-21
1738257727.982841,2201029.000,24173,2,MZ,1,100,-23
1738257728.022842,2201069.000,24173,2,MZ,1,100,-22
1738257728.062844,2201109.000,24190,3,MZ,1,100,-21
1738257728.102846,2201149.000,24190,3,MZ,1,100,-23
1738257728.142848,2201189.000,24190,3,MZ,1,100,-23
1738257728.182849,2201229.000,24206,3,MZ,1,100,-21
1738257728.222851,2201269.000,24206,3,MZ,1,100,-22
1738257728.262853,2201309.000,24206,3,MZ,1,100,-23
1738257728.302855,2201349.000,24222,2,MZ,1,100,-21
1738257728.342856,2201389.000,24222,2,MZ,1,100,-23
1738257728.382858,2201429.000,24239,3,MZ,1,100,-22
1738257728.422860,2201469.000,24239,3,MZ,1,100,-20
1738257728.462862,2201509.000,24239,3,MZ,1,100,-22
1738257728.502863,2201549.000,24256,2,MZ,1,100,-23
1738257728.542865,2201589.000,24256,2,MZ,1,100,-20
1738257728.589367,2201635.500,24272,2,MZ,1,100,-24
1738257728.635869,2201682.000,24272,2,MZ,1,100,-21
1738257728.675871,2201722.000,24289,3,MZ,1,100,-21
1738257728.715873,2201762.000,24289,3,MZ,1,100,-22
1738257728.755874,2201802.000,24289,3,MZ,1,100,-23
1738257728.795876,2201842.000,24305,2,MZ,1,100,-21
1738257728.835878,2201882.000,24305,2,MZ,1,100,-24
1738257728.875880,2201922.000,24322,3,MZ,1,100,-22
1738257728.915881,2201962.000,24322,3,MZ,1,100,-22
1738257728.955883,2202002.000,24322,3,MZ,1,100,-23
1738257728.995885,2202042.000,24339,3,MZ,1,100,-22
1738257729.035887,2202082.000,24339,3,MZ,1,100,-21
1738257729.075888,2202122.000,24339,3,MZ,1,100,-24
1738257729.115890,2202162.000,24355,2,MZ,1,100,-22
1738257729.155892,2202202.000,24355,2,MZ,1,100,-20
1738257729.195894,2202242.000,24371,3,MZ,1,100,-24
1738257729.235895,2202282.000,24371,3,MZ,1,100,-21
1738257729.275897,2202322.000,24371,3,MZ,1,100,-22
1738257729.315899,2202362.000,24388,2,MZ,1,100,-25
1738257729.355901,2202402.000,24388,2,MZ,1,100,-23
1738257729.395902,2202442.000,24405,3,MZ,1,100,-21
1738257729.435904,2202482.000,24405,3,MZ,1,100,-23
1738257729.475906,2202522.000,24405,3,MZ,1,100,-23
1738257729.515908,2202562.000,24421,2,MZ,1,100,-21
1738257729.555909,2202602.000,24421,2,MZ,1,100,-24
1738257729.595911,2202642.000,24437,3,MZ,1,100,-22
1738257729.635913,2202682.000,24437,3,MZ,1,100,-22
1738257729.675915,2202722.000,24437,3,MZ,1,100,-24
1738257729.715916,2202762.000,24455,2,MZ,1,100,-22
1738257729.755918,2202802.000,24455,2,MZ,1,100,-22
1738257729.795920,2202842.000,24471,3,MZ,1,100,-25
1738257729.835922,2202882.000,24471,3,MZ,1,100,-22
1738257729.875923,2202922.000,24471,3,MZ,1,100,-23
1738257729.922925,2202969.000,24488,2,MZ,1,100,-23
1738257729.969927,2203016.000,24488,2,MZ,1,100,-20
1738257730.009596,2203055.667,24504,3,MZ,1,100,-22
1738257730.049264,2203095.333,24504,3,MZ,1,100,-24
1738257730.088933,2203135.000,24504,3,MZ,1,100,-22
1738257730.128934,2203175.000,24521,2,MZ,1,100,-23
1738257730.168936,2203215.000,24521,2,MZ,1,100,-23
1738257730.209271,2203255.333,24537,3,MZ,1,100,-20
1738257730.249606,2203295.667,24537,3,MZ,1,100,-21
1738257730.289941,2203336.000,24537,3,MZ,1,100,-24
1738257730.329943,2203376.000,24555,2,MZ,1,100,-20
1738257730.369945,2203416.000,24555,2,MZ,1,100,-23
1738257730.409947,2203456.000,24570,3,MZ,1,100,-22
1738257730.449948,2203496.000,24570,3,MZ,1,100,-20
1738257730.489950,2203536.000,24570,3,MZ,1,100,-23
1738257730.529452,2203575.500,24587,2,MZ,1,100,-23
1738257730.568954,2203615.000,24587,2,MZ,1,100,-20
1738257730.608955,2203655.000,24609,4,MZ,1,100,-25
1738257730.648957,2203695.000,24609,4,MZ,1,100,-24
1738257730.688959,2203735.000,24609,4,MZ,1,100,-21
1738257730.728961,2203775.000,24609,4,MZ,1,100,-23
1738257730.769462,2203815.500,24626,2,MZ,1,100,-23
1738257730.809964,2203856.000,24626,2,MZ,1,100,-21
1738257730.849633,2203895.667,24642,3,MZ,1,100,-23
1738257730.889301,2203935.333,24642,3,MZ,1,100,-21
1738257730.928969,2203975.000,24642,3,MZ,1,100,-20
1738257730.968971,2204015.000,24658,2,MZ,1,100,-23
1738257731.008973,2204055.000,24658,2,MZ,1,100,-23
1738257731.048975,2204095.000,24675,3,MZ,1,100,-21
1738257731.088976,2204135.000,24675,3,MZ,1,100,-24
1738257731.128978,2204175.000,24675,3,MZ,1,100,-21
1738257731.175980,2204222.000,24692,2,MZ,1,100,-20
1738257731.222982,2204269.000,24692,2,MZ,1,100,-23
1738257731.262984,2204309.000,24708,3,MZ,1,100,-22
1738257731.302986,2204349.000,24708,3,MZ,1,100,-21
1738257731.342987,2204389.000,24708,3,MZ,1,100,-24
1738257731.382989,2204429.000,24725,2,MZ,1,100,-23
1738257731.422991,2204469.000,24725,2,MZ,1,100,-21
1738257731.462993,2204509.000,24743,3,MZ,1,100,-23
1738257731.502994,2204549.000,24743,3,MZ,1,100,-22
1738257731.542996,2204589.000,24743,3,MZ,1,100,-20
1738257731.582998,2204629.000,24760,2,MZ,1,100,-24
1738257731.623000,2204669.000,24760,2,MZ,1,100,-21
1738257731.663001,2204709.000,24777,3,MZ,1,100,-21
1738257731.703003,2204749.000,24777,3,MZ,1,100,-24
1738257731.743005,2204789.000,24777,3,MZ,1,100,-22
1738257731.783007,2204829.000,24793,2,MZ,1,100,-22
1738257731.823008,2204869.000,24793,2,MZ,1,100,-23
1738257731.863010,2204909.000,24809,3,MZ,1,100,-22
1738257731.903012,2204949.000,24809,3,MZ,1,100,-21
1738257731.943014,2204989.000,24809,3,MZ,1,100,-22
1738257731.982515,2205028.500,24826,2,MZ,1,100,-21
1738257732.022017,2205068.000,24826,2,MZ,1,100,-22
1738257732.062352,2205108.333,24843,3,MZ,1,100,-23
1738257732.102687,2205148.667,24843,3,MZ,1,100,-21
1738257732.143022,2205189.000,24843,3,MZ,1,100,-23
1738257732.183024,2205229.000,24860,2,MZ,1,100,-23
1738257732.223026,2205269.000,24860,2,MZ,1,100,-23
1738257732.262694,2205308.667,24875,3,MZ,1,100,-22
1738257732.302363,2205348.333,24875,3,MZ,1,100,-23
1738257732.342031,2205388.000,24875,3,MZ,1,100,-20
1738257732.382366,2205428.333,24893,3,MZ,1,100,-21
1738257732.422701,2205468.667,24893,3,MZ,1,100,-23
1738257732.463036,2205509.000,24893,3,MZ,1,100,-20
1738257732.509538,2205555.500,24909,2,MZ,1,100,-23
1738257732.556040,2205602.000,24909,2,MZ,1,100,-23
1738257732.596042,2205642.000,24926,2,MZ,1,100,-20
1738257732.636044,2205682.000,24926,2,MZ,1,100,-23
1738257732.676046,2205722.000,24942,3,MZ,1,100,-23
1738257732.716047,2205762.000,24942,3,MZ,1,100,-21
1738257732.756049,2205802.000,24942,3,MZ,1,100,-24
1738257732.796051,2205842.000,24959,2,MZ,1,100,-22
1738257732.836053,2205882.000,24959,2,MZ,1,100,-21
