LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1738264811.462594,1076047,42264,1,SR,1,100,0.066667
1738264811.662601,1076247,42312,1,SR,1,100,0.200000
1738264811.995615,1076580,42376,1,SR,1,100,0.200000
1738264812.462633,1077047,42441,1,SR,1,100,0.133333
1738264812.728643,1077313,42473,1,SR,1,100,0.133333
1738264812.995654,1077580,42537,1,SR,1,100,0.200000
1738264813.462672,1078047,42605,1,SR,1,100,0.133333
1738264813.728683,1078313,42716,1,SR,1,100,0.600000
1738264815.128738,1079713,42862,1,SR,1,100,0.133333
1738264815.395748,1079980,42931,1,SR,1,100,0.400000
1738264816.061774,1080646,42995,1,SR,1,100,0.066667
1738264816.261782,1080846,43029,1,SR,1,100,0.066667
1738264816.595795,1081180,43140,1,SR,1,100,0.466667
1738264817.328824,1081913,43238,1,SR,1,100,0.333333
1738264818.061853,1082646,43317,1,SR,1,100,0.133333
1738264818.328864,1082913,43366,1,SR,1,100,0.133333
1738264818.594874,1083179,43416,1,SR,1,100,0.200000
1738264819.061893,1083646,43465,1,SR,1,100,0.066667
1738264819.261900,1083846,43531,1,SR,1,100,0.200000
1738264819.728919,1084313,43613,1,SR,1,100,0.266667
1738264820.394945,1084979,43716,1,SR,1,100,0.266667
1738264820.795961,1085380,43800,1,SR,1,100,0.400000
1738264821.728997,1086313,43911,1,SR,1,100,0.200000
1738264822.461026,1087045,44037,1,SR,1,100,0.200000
1738264822.795039,1087379,44070,1,SR,1,100,0.066667
1738264822.995047,1087579,44103,1,SR,1,100,0.066667
1738264823.329060,1087913,44170,1,SR,1,100,0.133333
1738264823.729076,1088313,44252,1,SR,1,100,0.333333
1738264824.462105,1089046,44378,1,SR,1,100,0.333333
1738264824.928123,1089512,44427,1,SR,1,100,0.200000
1738264825.394141,1089978,44516,1,SR,1,100,0.333333
1738264825.861160,1090445,44566,1,SR,1,100,0.133333
1738264826.129170,1090713,44615,1,SR,1,100,0.200000
1738264826.461183,1091045,44650,1,SR,1,100,0.066667
1738264826.661191,1091245,44698,1,SR,1,100,0.133333
1738264827.061207,1091645,44748,1,SR,1,100,0.066667
1738264827.394220,1091978,44814,1,SR,1,100,0.133333
1738264827.794236,1092378,44925,1,SR,1,100,0.466667
1738264828.661270,1093245,45036,1,SR,1,100,0.266667
1738264829.061285,1093645,45084,1,SR,1,100,0.133333
1738264829.327296,1093911,45117,1,SR,1,100,0.133333
1738264829.595307,1094179,45166,1,SR,1,100,0.133333
1738264829.995322,1094579,45264,1,SR,1,100,0.333333
1738264830.461341,1095045,45296,1,SR,1,100,0.066667
1738264830.927359,1095511,45398,1,SR,1,100,0.333333
1738264831.661388,1096245,45495,1,SR,1,100,0.133333
1738264832.061404,1096645,45560,1,SR,1,100,0.200000
1738264832.394417,1096978,45608,1,SR,1,100,0.200000
1738264832.860435,1097444,45692,1,SR,1,100,0.200000
1738264833.194448,1097778,45740,1,SR,1,100,0.133333
1738264833.994480,1098578,45869,1,SR,1,100,0.133333
1738264834.260490,1098844,45902,1,SR,1,100,0.066667
1738264834.460498,1099044,45951,1,SR,1,100,0.266667
1738264834.860514,1099444,46049,1,SR,1,100,0.466667
1738264835.593542,1100177,46151,1,SR,1,100,0.266667
1738264836.260569,1100844,46218,1,SR,1,100,0.133333
1738264836.527579,1101111,46282,1,SR,1,100,0.200000
1738264836.860592,1101444,46317,1,SR,1,100,0.066667
1738264837.060600,1101644,46382,1,SR,1,100,0.333333
1738264838.060639,1102644,46492,1,SR,1,100,0.066667
1738264838.260647,1102844,46558,1,SR,1,100,0.200000
1738264838.593660,1103177,46591,1,SR,1,100,0.066667
1738264838.793668,1103377,46643,1,SR,1,100,0.200000
1738264839.260687,1103844,46709,1,SR,1,100,0.133333
1738264839.527697,1104111,46757,1,SR,1,100,0.133333
1738264839.793708,1104377,46806,1,SR,1,100,0.266667
1738264840.193723,1104777,46844,1,SR,1,100,0.066667
1738264840.526736,1105110,46908,1,SR,1,100,0.066667
1738264840.726744,1105310,46940,1,SR,1,100,0.133333
1738264842.259804,1106843,47277,1,SR,1,100,0.733333
1738264843.393849,1107977,47372,1,SR,1,100,0.266667
1738264844.060875,1108644,47468,1,SR,1,100,0.200000
1738264844.526894,1109110,47532,1,SR,1,100,0.066667
1738264844.993912,1109577,47679,1,SR,1,100,0.600000
1738264846.126957,1110710,47813,1,SR,1,100,0.266667
1738264846.792983,1111376,47957,1,SR,1,100,0.533333
1738264847.593014,1112176,48006,1,SR,1,100,0.066667
1738264847.793022,1112376,48039,1,SR,1,100,0.066667
1738264848.127035,1112710,48137,1,SR,1,100,0.333333
1738264848.593054,1113176,48185,1,SR,1,100,0.133333
1738264849.126075,1113709,48282,1,SR,1,100,0.200000
1738264849.460088,1114043,48346,1,SR,1,100,0.266667
1738264849.994109,1114577,48398,1,SR,1,100,0.066667
1738264850.194117,1114777,48497,1,SR,1,100,0.466667
1738264850.793140,1115376,48531,1,SR,1,100,0.133333
1738264851.593172,1116176,48709,1,SR,1,100,0.466667
1738264852.460206,1117043,48789,1,SR,1,100,0.133333
1738264852.726216,1117309,48822,1,SR,1,100,0.066667
1738264853.326240,1117909,48948,1,SR,1,100,0.200000
1738264853.659253,1118242,48981,1,SR,1,100,0.133333
1738264854.059268,1118642,49046,1,SR,1,100,0.133333
1738264854.593289,1119176,49143,1,SR,1,100,0.200000
1738264855.192313,1119775,49225,1,SR,1,100,0.066667
1738264855.392321,1119975,49257,1,SR,1,100,0.066667
1738264855.592329,1120175,49353,1,SR,1,100,0.533333
1738264856.526366,1121109,49425,1,SR,1,100,0.066667
1738264856.727373,1121310,49457,1,SR,1,100,0.066667
1738264856.926381,1121509,49491,1,SR,1,100,0.066667
1738264857.259394,1121842,49542,1,SR,1,100,0.066667
1738264857.592407,1122175,49621,1,SR,1,100,0.200000
1738264857.926420,1122509,49654,1,SR,1,100,0.066667
1738264858.259434,1122842,49706,1,SR,1,100,0.066667
1738264858.459441,1123042,49803,1,SR,1,100,0.466667
1738264859.725491,1124308,49979,1,SR,1,100,0.266667
1738264860.392518,1124975,50079,1,SR,1,100,0.200000
1738264861.125546,1125708,50192,1,SR,1,100,0.266667
1738264861.659567,1126242,50279,1,SR,1,100,0.266667
1738264862.192588,1126775,50359,1,SR,1,100,0.200000
1738264862.525601,1127108,50393,1,SR,1,100,0.133333
1738264862.792612,1127375,50425,1,SR,1,100,0.066667
1738264863.125625,1127708,50493,1,SR,1,100,0.066667
1738264863.459638,1128042,50560,1,SR,1,100,0.200000
1738264863.925656,1128508,50641,1,SR,1,100,0.200000
1738264864.392675,1128975,50691,1,SR,1,100,0.066667
1738264864.858693,1129441,50770,1,SR,1,100,0.133333
1738264865.125704,1129708,50822,1,SR,1,100,0.133333
1738264865.525719,1130108,50902,1,SR,1,100,0.266667
1738264866.058740,1130641,50966,1,SR,1,100,0.133333
1738264866.325751,1130908,51016,1,SR,1,100,0.133333
1738264866.859772,1131442,51117,1,SR,1,100,0.266667
1738264867.391793,1131974,51196,1,SR,1,100,0.200000
1738264867.859811,1132442,51248,1,SR,1,100,0.066667
1738264868.058819,1132641,51314,1,SR,1,100,0.333333
1738264868.658843,1133241,51380,1,SR,1,100,0.133333
1738264868.924853,1133507,51413,1,SR,1,100,0.066667
1738264869.524877,1134107,51652,1,SR,1,100,0.933333
1738264871.257945,1135840,51779,1,SR,1,100,0.066667
1738264871.858968,1136441,51880,1,SR,1,100,0.066667
1738264872.058976,1136641,51962,1,SR,1,100,0.400000
1738264872.859008,1137441,52043,1,SR,1,100,0.133333
1738264873.525034,1138107,52201,1,SR,1,100,0.466667
1738264874.258063,1138840,52297,1,SR,1,100,0.266667
1738264874.925089,1139507,52393,1,SR,1,100,0.266667
1738264875.725120,1140307,52493,1,SR,1,100,0.066667
1738264876.058133,1140640,52542,1,SR,1,100,0.066667
1738264876.258141,1140840,52622,1,SR,1,100,0.333333
1738264876.992170,1141574,52693,1,SR,1,100,0.066667
1738264877.592194,1142174,52868,1,SR,1,100,0.533333
1738264878.658236,1143240,52983,1,SR,1,100,0.200000
1738264879.258259,1143840,53048,1,SR,1,100,0.066667
1738264879.458267,1144040,53082,1,SR,1,100,0.066667
1738264879.658275,1144240,53116,1,SR,1,100,0.066667
1738264879.991288,1144573,53231,1,SR,1,100,0.400000
1738264880.524309,1145106,53265,1,SR,1,100,0.133333
1738264881.191335,1145773,53393,1,SR,1,100,0.266667
1738264881.591351,1146173,53459,1,SR,1,100,0.266667
1738264882.257377,1146839,53559,1,SR,1,100,0.266667
1738264882.791398,1147373,53623,1,SR,1,100,0.066667
1738264883.125411,1147707,53703,1,SR,1,100,0.266667
1738264883.924443,1148506,53831,1,SR,1,100,0.266667
1738264884.590469,1149172,53926,1,SR,1,100,0.266667
1738264885.390500,1149972,54088,1,SR,1,100,0.466667
1738264885.991524,1150573,54171,1,SR,1,100,0.400000
1738264886.657550,1151239,54235,1,SR,1,100,0.133333
1738264886.924561,1151506,54270,1,SR,1,100,0.066667
1738264887.124568,1151706,54324,1,SR,1,100,0.200000
1738264887.858597,1152440,54437,1,SR,1,100,0.200000
1738264888.190610,1152772,54502,1,SR,1,100,0.200000
1738264888.657629,1153239,54568,1,SR,1,100,0.200000
1738264888.991642,1153573,54649,1,SR,1,100,0.400000
1738264889.523663,1154105,54699,1,SR,1,100,0.133333
1738264890.723710,1155305,54894,1,SR,1,100,0.200000
1738264891.590744,1156172,55022,1,SR,1,100,0.066667
1738264891.790752,1156372,55055,1,SR,1,100,0.133333
1738264892.324773,1156906,55188,1,SR,1,100,0.466667
1738264893.056802,1157638,55254,1,SR,1,100,0.066667
1738264893.656825,1158238,55351,1,SR,1,100,0.133333
1738264893.923836,1158505,55385,1,SR,1,100,0.066667
1738264894.256849,1158838,55464,1,SR,1,100,0.266667
1738264894.656865,1159238,55497,1,SR,1,100,0.066667
1738264894.856873,1159438,55547,1,SR,1,100,0.133333
1738264895.523899,1160105,55648,1,SR,1,100,0.066667
1738264895.723907,1160305,55712,1,SR,1,100,0.333333
1738264896.323930,1160905,55838,1,SR,1,100,0.466667
1738264897.323970,1161905,55973,1,SR,1,100,0.333333
1738264898.190004,1162771,56132,1,SR,1,100,0.533333
1738264899.390051,1163971,56261,1,SR,1,100,0.133333
1738264899.790066,1164371,56309,1,SR,1,100,0.066667
1738264899.990074,1164571,56377,1,SR,1,100,0.200000
1738264900.590098,1165171,56442,1,SR,1,100,0.066667
1738264900.923111,1165504,56506,1,SR,1,100,0.066667
1738264901.123119,1165704,56589,1,SR,1,100,0.466667
1738264901.857148,1166438,56653,1,SR,1,100,0.133333
1738264902.123158,1166704,56685,1,SR,1,100,0.066667
1738264902.323166,1166904,56772,1,SR,1,100,0.333333
1738264902.790184,1167371,56823,1,SR,1,100,0.200000
1738264903.923229,1168504,56982,1,SR,1,100,0.133333
1738264904.323245,1168904,57046,1,SR,1,100,0.133333
1738264904.990271,1169571,57178,1,SR,1,100,0.266667
1738264905.390287,1169971,57210,1,SR,1,100,0.066667
1738264905.590295,1170171,57258,1,SR,1,100,0.133333
1738264906.256321,1170837,57356,1,SR,1,100,0.066667
1738264906.456329,1171037,57389,1,SR,1,100,0.133333
1738264906.856344,1171437,57484,1,SR,1,100,0.333333
1738264907.323363,1171904,57572,1,SR,1,100,0.400000
1738264908.656415,1173237,57734,1,SR,1,100,0.066667
1738264908.990428,1173571,57844,1,SR,1,100,0.466667
1738264909.856462,1174437,57925,1,SR,1,100,0.066667
1738264910.322481,1174903,58039,1,SR,1,100,0.333333
1738264910.790499,1175371,58072,1,SR,1,100,0.066667
1738264911.256517,1175837,58169,1,SR,1,100,0.266667
1738264911.656533,1176237,58203,1,SR,1,100,0.066667
1738264912.255557,1176836,58348,1,SR,1,100,0.333333
1738264912.989585,1177570,58430,1,SR,1,100,0.200000
1738264913.322598,1177903,58481,1,SR,1,100,0.133333
1738264913.589609,1178170,58529,1,SR,1,100,0.200000
1738264913.922622,1178503,58579,1,SR,1,100,0.133333
1738264914.189633,1178770,58627,1,SR,1,100,0.133333
1738264914.589648,1179170,58678,1,SR,1,100,0.066667
1738264914.789656,1179370,58711,1,SR,1,100,0.066667
1738264915.255675,1179836,58938,1,SR,1,100,1.000000
1738264916.522724,1181103,58986,1,SR,1,100,0.066667
1738264916.988743,1181569,59052,1,SR,1,100,0.066667
1738264917.322756,1181903,59116,1,SR,1,100,0.066667
1738264917.656769,1182237,59182,1,SR,1,100,0.133333
1738264918.055785,1182636,59223,1,SR,1,100,0.066667
1738264918.255793,1182836,59256,1,SR,1,100,0.066667
1738264919.122827,1183703,59430,1,SR,1,100,0.266667
1738264919.922858,1184503,59542,1,SR,1,100,0.133333
1738264920.321874,1184902,59593,1,SR,1,100,0.133333
1738264920.588884,1185169,59627,1,SR,1,100,0.066667
1738264920.921897,1185502,59706,1,SR,1,100,0.200000
1738264921.521921,1186102,59788,1,SR,1,100,0.066667
1738264921.988939,1186569,59917,1,SR,1,100,0.466667
1738264922.588963,1187169,59965,1,SR,1,100,0.133333
1738264922.854973,1187435,60000,1,SR,1,100,0.133333
1738264923.254989,1187835,60119,1,SR,1,100,0.400000
1738264924.588042,1189168,60279,1,SR,1,100,0.133333
1738264924.856052,1189436,60362,1,SR,1,100,0.333333
1738264926.122102,1190702,60536,1,SR,1,100,0.266667
1738264926.789128,1191369,60631,1,SR,1,100,0.133333
1738264927.189144,1191769,60710,1,SR,1,100,0.266667
1738264927.589159,1192169,60760,1,SR,1,100,0.133333
1738264928.122180,1192702,60845,1,SR,1,100,0.200000
1738264928.721204,1193301,60973,1,SR,1,100,0.466667
1738264929.989254,1194569,61168,1,SR,1,100,0.333333
1738264930.455272,1195035,61264,1,SR,1,100,0.466667
1738264931.055296,1195635,61296,1,SR,1,100,0.066667
1738264931.254304,1195834,61330,1,SR,1,100,0.133333
1738264931.655319,1196235,61411,1,SR,1,100,0.200000
1738264931.988333,1196568,61460,1,SR,1,100,0.200000
1738264932.322345,1196902,61495,1,SR,1,100,0.066667
1738264932.922369,1197502,61609,1,SR,1,100,0.133333
1738264933.188380,1197768,61645,1,SR,1,100,0.200000
1738264933.521393,1198101,61696,1,SR,1,100,0.133333
1738264933.788403,1198368,61745,1,SR,1,100,0.200000
1738264934.121416,1198701,61809,1,SR,1,100,0.200000
1738264934.588435,1199168,61875,1,SR,1,100,0.133333
1738264935.121456,1199701,61973,1,SR,1,100,0.266667
1738264935.787482,1200367,62054,1,SR,1,100,0.133333
1738264936.054492,1200634,62087,1,SR,1,100,0.066667
1738264936.254500,1200834,62248,1,SR,1,100,0.866667
1738264937.655555,1202235,62393,1,SR,1,100,0.333333
1738264938.121574,1202701,62464,1,SR,1,100,0.266667
1738264938.520589,1203100,62484,1,SR,1,100,0.066667
1738264938.854602,1203434,62548,1,SR,1,100,0.133333
1738264939.121613,1203701,62597,1,SR,1,100,0.200000
1738264939.721637,1204301,62693,1,SR,1,100,0.133333
1738264940.387663,1204967,62825,1,SR,1,100,0.266667
1738264941.054689,1205634,62982,1,SR,1,100,0.666667
1738264941.987725,1206567,63030,1,SR,1,100,0.066667
1738264942.187733,1206767,63094,1,SR,1,100,0.200000
1738264942.654752,1207234,63146,1,SR,1,100,0.066667
1738264942.854760,1207434,63194,1,SR,1,100,0.133333
1738264943.120770,1207700,63245,1,SR,1,100,0.200000
1738264943.453783,1208033,63283,1,SR,1,100,0.066667
1738264943.787796,1208367,63382,1,SR,1,100,0.466667
1738264944.787836,1209367,63494,1,SR,1,100,0.133333
1738264945.320857,1209900,63593,1,SR,1,100,0.200000
1738264946.186891,1210766,63707,1,SR,1,100,0.066667
1738264946.387899,1210967,63817,1,SR,1,100,0.600000
1738264947.120927,1211700,63850,1,SR,1,100,0.066667
1738264947.320935,1211900,63947,1,SR,1,100,0.466667
1738264948.053964,1212633,64059,1,SR,1,100,0.400000
1738264948.987001,1213566,64146,1,SR,1,100,0.066667
1738264949.587024,1214166,64291,1,SR,1,100,0.400000
1738264950.120045,1214699,64323,1,SR,1,100,0.066667
1738264950.988080,1215567,64516,1,SR,1,100,0.400000
1738264952.053121,1216632,64645,1,SR,1,100,0.066667
1738264952.387135,1216966,64724,1,SR,1,100,0.333333
1738264952.987158,1217566,64806,1,SR,1,100,0.200000
1738264953.587182,1218166,64907,1,SR,1,100,0.200000
1738264954.053200,1218632,64955,1,SR,1,100,0.066667
1738264954.253208,1218832,64991,1,SR,1,100,0.066667
1738264954.720226,1219299,65057,1,SR,1,100,0.066667
1738264955.320250,1219899,65170,1,SR,1,100,0.133333
1738264955.720266,1220299,65250,1,SR,1,100,0.200000
1738264956.186284,1220765,65330,1,SR,1,100,0.266667
1738264956.986315,1221565,65489,1,SR,1,100,0.533333
1738264957.786347,1222365,51,1,SR,1,100,0.266667
1738264958.454373,1223033,147,1,SR,1,100,0.266667
1738264959.653420,1224232,345,1,SR,1,100,0.333333
1738264960.119438,1224698,377,1,SR,1,100,0.066667
1738264960.319446,1224898,445,1,SR,1,100,0.200000
1738264960.787465,1225366,543,1,SR,1,100,0.400000
1738264961.319486,1225898,576,1,SR,1,100,0.066667
1738264961.919509,1226498,674,1,SR,1,100,0.066667
1738264962.252522,1226831,786,1,SR,1,100,0.400000
1738264962.920549,1227499,836,1,SR,1,100,0.066667
1738264963.653578,1228232,962,1,SR,1,100,0.133333
1738264964.186598,1228765,1140,1,SR,1,100,0.733333
1738264965.586653,1230165,1268,1,SR,1,100,0.133333
1738264965.986669,1230565,1318,1,SR,1,100,0.066667
1738264966.186677,1230765,1351,1,SR,1,100,0.066667
1738264966.519690,1231098,1415,1,SR,1,100,0.133333
1738264966.919706,1231498,1479,1,SR,1,100,0.133333
1738264967.719737,1232298,1605,1,SR,1,100,0.133333
1738264967.985748,1232564,1703,1,SR,1,100,0.466667
1738264968.585771,1233164,1737,1,SR,1,100,0.133333
1738264968.985787,1233564,1808,1,SR,1,100,0.066667
1738264969.585811,1234164,1887,1,SR,1,100,0.066667
1738264969.918824,1234497,1969,1,SR,1,100,0.200000
1738264970.252837,1234831,2053,1,SR,1,100,0.400000
1738264970.785858,1235364,2085,1,SR,1,100,0.066667
1738264971.118871,1235697,2183,1,SR,1,100,0.333333
1738264971.718894,1236297,2234,1,SR,1,100,0.066667
1738264971.918902,1236497,2268,1,SR,1,100,0.066667
1738264972.118910,1236697,2300,1,SR,1,100,0.066667
1738264973.118950,1237697,2462,1,SR,1,100,0.066667
1738264973.585968,1238164,2542,1,SR,1,100,0.066667
1738264973.785976,1238364,2658,1,SR,1,100,0.666667
1738264974.985023,1239563,2756,1,SR,1,100,0.066667
1738264975.453041,1240031,2868,1,SR,1,100,0.266667
1738264975.985062,1240563,2966,1,SR,1,100,0.333333
1738264976.586086,1241164,3063,1,SR,1,100,0.400000
1738264977.119107,1241697,3096,1,SR,1,100,0.066667
1738264977.852136,1242430,3225,1,SR,1,100,0.133333
1738264978.252151,1242830,3321,1,SR,1,100,0.333333
1738264978.719170,1243297,3370,1,SR,1,100,0.200000
1738264979.652206,1244230,3520,1,SR,1,100,0.133333
1738264980.452238,1245030,3681,1,SR,1,100,0.333333
1738264981.318272,1245896,3795,1,SR,1,100,0.200000
1738264981.918296,1246496,3876,1,SR,1,100,0.066667
1738264982.252309,1246830,3928,1,SR,1,100,0.066667
1738264982.718327,1247296,4025,1,SR,1,100,0.266667
1738264983.251348,1247829,4104,1,SR,1,100,0.200000
1738264983.585361,1248163,4155,1,SR,1,100,0.200000
1738264984.318390,1248896,4253,1,SR,1,100,0.066667
1738264984.651403,1249229,4386,1,SR,1,100,0.533333
1738264985.451435,1250029,4436,1,SR,1,100,0.066667
1738264985.651442,1250229,4472,1,SR,1,100,0.066667
1738264985.851450,1250429,4538,1,SR,1,100,0.200000
1738264986.184463,1250762,4619,1,SR,1,100,0.466667
1738264987.052497,1251630,4749,1,SR,1,100,0.333333
1738264987.652521,1252230,4831,1,SR,1,100,0.266667
1738264988.317547,1252895,4911,1,SR,1,100,0.133333
1738264988.717563,1253295,4975,1,SR,1,100,0.133333
1738264989.117579,1253695,5040,1,SR,1,100,0.133333
1738264989.385589,1253963,5094,1,SR,1,100,0.133333
1738264989.918610,1254496,5257,1,SR,1,100,0.733333
1738264990.784644,1255362,5321,1,SR,1,100,0.266667
1738264991.317665,1255895,5387,1,SR,1,100,0.133333
1738264991.717681,1256295,5451,1,SR,1,100,0.066667
1738264991.917689,1256495,5534,1,SR,1,100,0.466667
1738264992.517712,1257095,5582,1,SR,1,100,0.133333
1738264993.184739,1257762,5678,1,SR,1,100,0.066667
1738264993.650757,1258228,5774,1,SR,1,100,0.200000
1738264993.984770,1258562,5841,1,SR,1,100,0.266667
1738264994.384786,1258962,5890,1,SR,1,100,0.133333
1738264994.784801,1259362,5976,1,SR,1,100,0.266667
1738264995.318822,1259896,6030,1,SR,1,100,0.066667
1738264995.517830,1260095,6078,1,SR,1,100,0.133333
1738264995.784841,1260362,6096,1,SR,1,100,0.066667
1738264996.117854,1260695,6178,1,SR,1,100,0.200000
1738264996.583872,1261161,6291,1,SR,1,100,0.466667
1738264997.183896,1261761,6341,1,SR,1,100,0.133333
1738264997.583911,1262161,6391,1,SR,1,100,0.066667
1738264998.050930,1262628,6503,1,SR,1,100,0.266667
1738264998.450946,1263028,6676,1,SR,1,100,1.000000
1738264999.717995,1264295,6763,1,SR,1,100,0.333333
1738265000.318019,1264895,6829,1,SR,1,100,0.133333
1738265000.718035,1265295,6909,1,SR,1,100,0.333333
1738265001.451064,1266028,7022,1,SR,1,100,0.266667
1738265001.984085,1266561,7152,1,SR,1,100,0.533333
1738265002.917121,1267494,7248,1,SR,1,100,0.200000
1738265003.250134,1267827,7281,1,SR,1,100,0.066667
1738265003.450142,1268027,7345,1,SR,1,100,0.266667
1738265004.250174,1268827,7456,1,SR,1,100,0.200000
1738265004.717192,1269294,7558,1,SR,1,100,0.333333
1738265005.450221,1270027,7656,1,SR,1,100,0.266667
1738265005.983242,1270560,7720,1,SR,1,100,0.133333
1738265006.383257,1270960,7848,1,SR,1,100,0.466667
1738265007.383297,1271960,7944,1,SR,1,100,0.133333
1738265008.051323,1272628,8088,1,SR,1,100,0.333333
1738265008.783352,1273360,8184,1,SR,1,100,0.200000
1738265009.250370,1273827,8269,1,SR,1,100,0.266667
1738265010.316412,1274893,8435,1,SR,1,100,0.266667
1738265010.983438,1275560,8594,1,SR,1,100,0.600000
1738265012.516499,1277093,8756,1,SR,1,100,0.133333
1738265012.783509,1277360,8788,1,SR,1,100,0.066667
1738265012.983517,1277560,8840,1,SR,1,100,0.133333
1738265013.250527,1277827,8873,1,SR,1,100,0.066667
1738265013.450535,1278027,8906,1,SR,1,100,0.066667
1738265013.783548,1278360,8956,1,SR,1,100,0.066667
1738265013.983556,1278560,9052,1,SR,1,100,0.400000
1738265014.516577,1279093,9087,1,SR,1,100,0.066667
1738265014.983596,1279560,9153,1,SR,1,100,0.066667
1738265015.849630,1280426,9305,1,SR,1,100,0.133333
1738265016.116640,1280693,9338,1,SR,1,100,0.066667
1738265016.316648,1280893,9419,1,SR,1,100,0.333333
1738265017.049677,1281626,9501,1,SR,1,100,0.133333
1738265017.716703,1282293,9599,1,SR,1,100,0.066667
1738265017.916711,1282493,9664,1,SR,1,100,0.333333
1738265018.515734,1283092,9728,1,SR,1,100,0.066667
1738265018.715742,1283292,9792,1,SR,1,100,0.266667
1738265019.249763,1283826,9888,1,SR,1,100,0.333333
1738265020.115798,1284692,9987,1,SR,1,100,0.133333
1738265020.383808,1284960,10025,1,SR,1,100,0.066667
1738265020.583816,1285160,10104,1,SR,1,100,0.400000
1738265021.249842,1285826,10168,1,SR,1,100,0.066667
1738265021.583855,1286160,10266,1,SR,1,100,0.333333
1738265022.048873,1286625,10346,1,SR,1,100,0.400000
1738265022.848905,1287425,10456,1,SR,1,100,0.333333
1738265023.448928,1288025,10506,1,SR,1,100,0.066667
1738265023.915947,1288492,10616,1,SR,1,100,0.266667
1738265024.449968,1289026,10681,1,SR,1,100,0.200000
1738265024.782981,1289359,10745,1,SR,1,100,0.266667
1738265025.182997,1289759,10781,1,SR,1,100,0.066667
1738265025.516010,1290092,10882,1,SR,1,100,0.333333
1738265025.983028,1290559,10933,1,SR,1,100,0.133333
1738265026.649054,1291225,11029,1,SR,1,100,0.066667
1738265026.849062,1291425,11141,1,SR,1,100,0.666667
1738265028.049109,1292625,11284,1,SR,1,100,0.333333
1738265028.516128,1293092,11333,1,SR,1,100,0.133333
1738265029.316159,1293892,11444,1,SR,1,100,0.066667
