Timestamp,BI
1738263925.25315,611
1738263925.86377,631.5
1738263926.42861,652
1738263927.08109,652
1738263927.87467,652
1738263928.60988,735
1738263929.1169,735
1738263930.06634,512
1738263930.5786,512
1738263930.91187,682
1738263931.5942,682
1738263932.53824,691
1738263933.90889,691
1738263934.60012,732
1738263935.27537,691
1738263936.00726,675
1738263936.37109,364
1738263936.6796,343
1738263936.99185,343
1738263937.33503,343
1738263937.7466,412
1738263938.20126,412
1738263938.83348,412
1738263939.15411,455
1738263939.48604,632
1738263940.14334,526
1738263940.84006,526
1738263941.36611,526
1738263941.7788,526
1738263942.29762,526
1738263942.86026,536
1738263943.39646,553
1738263943.94949,553
1738263944.87152,553
1738263945.26681,635
1738263946.38498,635
1738263947.01994,635
1738263947.34542,667
1738263948.01195,635
1738263948.95302,579
1738263949.53226,579
1738263950.04872,563
1738263950.49374,526
1738263951.05631,516
1738263951.58278,487
1738263952.06953,526
1738263952.46937,487
1738263953.0633,487
1738263953.46053,594
1738263954.72891,594
1738263955.80359,706
1738263956.13005,735
1738263956.83645,706
1738263957.57169,508
1738263958.07964,517
1738263958.40478,508
1738263958.92135,508
1738263959.31509,517
1738263959.90884,594
1738263960.96993,631
1738263961.67409,631
1738263962.30461,631
1738263962.78623,482
1738263963.13644,473
1738263963.60959,473
1738263963.92547,473
1738263964.5707,584
1738263965.47324,584
1738263966.05765,584
1738263966.39,448
1738263966.69656,448
1738263967.14406,448
1738263967.85515,711
1738263968.71664,711
1738263969.57569,859
1738263970.14662,859
1738263971.06895,571
1738263971.43348,532
1738263971.96519,458
1738263972.3146,458
1738263972.77244,458
1738263973.36524,458
1738263973.68632,569
1738263974.48902,569
1738263975.05841,544
1738263975.60273,544
1738263976.1202,544
1738263976.51477,517
1738263977.13743,455
1738263977.47558,455
1738263977.93012,490
1738263978.41964,490
1738263979.20251,490
1738263979.92557,490
1738263980.26358,702
1738263980.58092,564
1738263981.28259,394
1738263981.84698,410
1738263982.24072,564
1738263982.65037,564
1738263983.38003,430
1738263984.01266,583
1738263984.44226,633
1738263985.0257,633
1738263985.66549,631
1738263986.33895,640
1738263986.97045,640
1738263987.77201,631
1738263988.12089,631
1738263988.70361,706
1738263989.40957,583
1738263990.37495,583
1738263990.71114,593
1738263991.20404,493
1738263991.79673,457
1738263992.23556,493
1738263992.69273,457
1738263993.3167,439
1738263993.74989,457
1738263994.10091,624
1738263994.93404,663
1738263995.59752,686
1738263996.28374,686
1738263996.97521,663
1738263997.59796,623
1738263998.20484,607
1738263998.756,551
1738263999.07265,403
1738263999.39776,403
1738263999.80088,403
1738264000.45691,403
1738264000.87883,403
1738264001.26574,387
1738264001.61439,387
1738264002.00043,386
1738264002.39906,386
1738264002.76362,399
1738264003.241,477
1738264003.87094,630
1738264004.95688,727
1738264005.68413,727
1738264006.41734,733
1738264007.12037,727
1738264007.89354,703
1738264008.50657,613
1738264009.08427,578
1738264009.56027,578
1738264009.91317,533
1738264010.60074,476
1738264011.13333,533
1738264011.51214,655
1738264012.24517,533
1738264012.89997,564
1738264013.26891,564
1738264013.83332,564
1738264014.3887,555
1738264014.97828,564
1738264015.44396,590
1738264016.14696,703
1738264016.89045,703
1738264017.81972,703
1738264018.26661,726
1738264018.58169,447
1738264019.30808,447
1738264019.63579,494
1738264020.24949,552
1738264020.7433,552
1738264021.29573,552
1738264022.15946,552
1738264022.48885,592
1738264023.47951,803
1738264024.07114,643
1738264024.87407,663
1738264025.51702,663
1738264026.1799,663
1738264027.08584,650
1738264027.73538,650
1738264028.05025,650
1738264028.53154,616
1738264029.41607,616
1738264030.03196,652
1738264030.6839,652
1738264031.43742,652
1738264031.78061,652
1738264032.62587,548
1738264033.17433,359
1738264033.53301,548
1738264033.84184,394
1738264034.61596,359
1738264035.00967,392
1738264035.35828,394
1738264035.75059,394
1738264036.14478,394
1738264036.7578,439
1738264037.45825,439
1738264037.89718,613
1738264038.21452,700
1738264038.91995,705
1738264039.64905,729
1738264040.44001,741
1738264041.18131,741
1738264041.92443,741
1738264042.25635,438
1738264042.69419,438
1738264043.02065,438
1738264043.60122,438
1738264044.19479,391
1738264044.57834,391
1738264044.96973,391
1738264045.27787,391
1738264045.9635,686
1738264046.81933,773
1738264047.59236,773
1738264048.41539,773
1738264048.86721,730
1738264049.24618,642
1738264049.97665,452
1738264050.61908,536
1738264050.97024,561
1738264051.50635,561
1738264052.06694,561
1738264052.80167,714
1738264053.53446,733
1738264054.24818,733
1738264055.06122,733
1738264055.73806,785
1738264056.6581,813
1738264057.44295,785
1738264058.44019,785
1738264058.81264,785
1738264059.15181,790
1738264059.9415,372
1738264060.79188,339
1738264061.12565,745
