LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1738263924.315713,188935.000,27638,1,EL,1,100,26541.000000
1738263924.382716,189002.000,27656,2,EL,1,100,26541.199219
1738263924.449718,189069.000,27656,2,EL,1,100,26541.400391
1738263924.515721,189135.000,27673,1,EL,1,100,26541.800781
1738263924.582724,189202.000,27690,2,EL,1,100,26542.000000
1738263924.649726,189269.000,27690,2,EL,1,100,26541.599609
1738263924.715729,189335.000,27707,1,EL,1,100,26542.000000
1738263924.782732,189402.000,27722,2,EL,1,100,26542.000000
1738263924.849734,189469.000,27722,2,EL,1,100,26542.000000
1738263924.915737,189535.000,27739,1,EL,1,100,26542.000000
1738263924.982739,189602.000,27756,2,EL,1,100,26542.000000
1738263925.049742,189669.000,27756,2,EL,1,100,26542.000000
1738263925.115745,189735.000,27773,1,EL,1,100,26542.199219
1738263925.182247,189801.500,27788,2,EL,1,100,26542.000000
1738263925.248750,189868.000,27788,2,EL,1,100,26542.000000
1738263925.315753,189935.000,27806,1,EL,1,100,26542.000000
1738263925.382255,190001.500,27824,2,EL,1,100,26542.199219
1738263925.448758,190068.000,27824,2,EL,1,100,26542.400391
1738263925.515760,190135.000,27841,1,EL,1,100,26542.199219
1738263925.582263,190201.500,27857,2,EL,1,100,26542.400391
1738263925.648766,190268.000,27857,2,EL,1,100,26542.400391
1738263925.715768,190335.000,27874,1,EL,1,100,26542.199219
1738263925.782271,190401.500,27892,2,EL,1,100,26542.199219
1738263925.848773,190468.000,27892,2,EL,1,100,26542.400391
1738263925.915776,190535.000,27909,1,EL,1,100,26542.800781
1738263925.982279,190601.500,27926,2,EL,1,100,26542.800781
1738263926.048781,190668.000,27926,2,EL,1,100,26542.800781
1738263926.115784,190735.000,27942,1,EL,1,100,26543.000000
1738263926.182287,190801.500,27958,2,EL,1,100,26542.800781
1738263926.248789,190868.000,27958,2,EL,1,100,26542.800781
1738263926.315792,190935.000,27976,1,EL,1,100,26542.599609
1738263926.382294,191001.500,27992,2,EL,1,100,26542.800781
1738263926.448797,191068.000,27992,2,EL,1,100,26542.800781
1738263926.515800,191135.000,28008,2,EL,1,100,26542.800781
1738263926.582802,191202.000,28008,2,EL,1,100,26543.000000
1738263926.648805,191268.000,28025,1,EL,1,100,26542.800781
1738263926.715807,191335.000,28044,2,EL,1,100,26543.000000
1738263926.782810,191402.000,28044,2,EL,1,100,26543.000000
1738263926.848813,191468.000,28060,1,EL,1,100,26542.800781
1738263926.915815,191535.000,28077,2,EL,1,100,26543.000000
1738263926.982818,191602.000,28077,2,EL,1,100,26543.000000
1738263927.048820,191668.000,28093,1,EL,1,100,26543.000000
1738263927.115823,191735.000,28110,2,EL,1,100,26543.000000
1738263927.182826,191802.000,28110,2,EL,1,100,26543.000000
1738263927.248828,191868.000,28126,1,EL,1,100,26543.199219
1738263927.315831,191935.000,28143,2,EL,1,100,26543.000000
1738263927.382834,192002.000,28143,2,EL,1,100,26543.000000
1738263927.448836,192068.000,28159,1,EL,1,100,26543.199219
1738263927.515839,192135.000,28178,2,EL,1,100,26543.599609
1738263927.582842,192202.000,28178,2,EL,1,100,26543.400391
1738263927.648844,192268.000,28195,1,EL,1,100,26543.599609
1738263927.715847,192335.000,28211,2,EL,1,100,26544.000000
1738263927.782849,192402.000,28211,2,EL,1,100,26543.800781
1738263927.848852,192468.000,28227,1,EL,1,100,26543.800781
1738263927.915855,192535.000,28247,2,EL,1,100,26544.000000
1738263927.982857,192602.000,28247,2,EL,1,100,26543.800781
1738263928.048860,192668.000,28263,1,EL,1,100,26544.000000
1738263928.115362,192734.500,28279,2,EL,1,100,26543.800781
1738263928.181865,192801.000,28279,2,EL,1,100,26543.800781
1738263928.248868,192868.000,28295,1,EL,1,100,26543.800781
