Timestamp,BI
1738263925.26375,652
1738263925.85344,723
1738263926.41898,794
1738263927.07137,723
1738263927.86494,662
1738263929.1276,728
1738263930.58832,728
1738263930.92257,752.5
1738263931.5849,752.5
1738263932.54884,773
1738263933.89949,731.5
1738263934.61012,692
1738263935.26492,667.5
1738263936.0169,667.5
1738263936.6902,664
1738263937.32442,649
1738263937.75624,649
1738263938.19092,649
1738263938.83348,638.5
1738263939.16384,638.5
1738263940.13264,638.5
1738263940.84936,588
1738263941.36611,680
1738263942.30822,680
1738263943.4068,819.5
1738263943.94008,932
1738263944.86172,932
1738263945.27654,932
1738263946.39558,947
1738263948.00124,937
1738263948.95302,745.5
1738263949.52182,745.5
1738263950.48341,760.5
1738263951.04658,760.5
1738263951.57208,760.5
1738263952.07917,760.5
1738263953.07294,566
1738263953.45019,634.5
1738263954.71821,634.5
1738263955.79386,710.5
1738263956.13978,710.5
1738263956.84608,710.5
1738263957.56135,659.5
1738263958.41451,710.5
1738263958.91171,700
1738263959.30545,700
1738263959.91848,700
1738263960.96993,653.5
1738263961.66436,555
1738263962.77589,555
1738263963.14584,618.5
1738263963.61993,618.5
1738263963.93617,622
1738263964.5601,602
1738263965.48297,602
1738263966.06696,602
1738263966.68692,622
1738263967.13373,622
1738263967.86479,677.5
1738263968.72637,675.5
1738263969.58629,602
1738263970.13592,675.5
1738263971.07825,795.5
1738263971.42375,795.5
1738263971.97579,715
1738263973.35584,715
1738263974.49935,586.5
1738263975.06911,586.5
1738263975.59293,561
1738263976.5244,561
1738263977.12779,586.5
1738263977.46514,586.5
1738263977.91942,547
1738263978.42904,517
1738263979.19278,556.5
1738263979.92557,482
1738263980.25325,482
1738263980.59126,482
1738263981.27286,586
1738263981.5886,642.5
1738263982.25036,526.5
1738263982.64073,511.5
1738263983.38944,608
1738263984.01266,631.5
1738263984.44226,627.5
1738263985.035,636
1738263985.67522,627.5
1738263986.34835,627.5
1738263986.98018,627.5
1738263987.78261,636
1738263988.13122,636
1738263988.71324,636
1738263989.39887,613
1738263990.36522,588
1738263990.72087,527
1738263991.19334,527
1738263991.78709,588
1738263992.23556,533
1738263992.70307,491
1738263993.30697,491
1738263994.10091,552
1738263994.41467,599
1738263994.92431,605
1738263996.27304,605
1738263996.97521,609.5
1738263997.58823,609.5
1738263998.1944,609.5
1738263998.76564,609.5
1738263999.40847,609.5
1738263999.79028,588.5
1738264000.44621,588.5
1738264000.88928,507
1738264001.27574,507
1738264001.61439,543
1738264002.38942,549.5
1738264002.75389,702
1738264003.86164,718
1738264004.94655,718
1738264005.69458,761.5
1738264009.9229,761.5
1738264010.61047,825.5
1738264011.13333,825.5
1738264012.25587,718
1738264012.92086,676.5
1738264013.8236,638
1738264014.37825,583
1738264014.98898,583
1738264015.43363,638
1738264015.83471,638
1738264016.15669,659
1738264016.90115,659
1738264017.80939,659
1738264018.59142,629
1738264019.29845,725.5
1738264020.23915,725.5
1738264020.7339,763
1738264021.28503,744.5
1738264022.14876,744.5
