LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1738264410.252819,674853.000,41947,1,B%,1,100,61
1738264415.252016,679852.000,42749,1,B%,1,100,61
1738264420.252212,684852.000,43571,1,B%,1,100,61
1738264425.251409,689851.000,44395,1,B%,1,100,61
1738264430.251605,694851.000,45216,1,B%,1,100,61
1738264435.250802,699850.000,46024,1,B%,1,100,60
1738264440.250998,704850.000,46847,1,B%,1,100,60
1738264445.250195,709849.000,47652,1,B%,1,100,61
1738264450.250392,714849.000,48474,1,B%,1,100,62
1738264455.249588,719848.000,49294,1,B%,1,100,61
1738264460.249785,724848.000,50112,1,B%,1,100,61
1738264465.248981,729847.000,50918,1,B%,1,100,61
1738264470.249178,734847.000,51738,1,B%,1,100,61
1738264475.248374,739846.000,52557,1,B%,1,100,61
1738264480.248571,744846.000,53378,1,B%,1,100,61
1738264485.247768,749845.000,54199,1,B%,1,100,61
1738264490.247964,754845.000,55001,1,B%,1,100,61
1738264495.247161,759844.000,55826,1,B%,1,100,61
1738264500.247357,764844.000,56644,1,B%,1,100,61
1738264505.246554,769843.000,57454,1,B%,1,100,61
1738264510.246751,774843.000,58280,1,B%,1,100,60
1738264515.245947,779842.000,59108,1,B%,1,100,61
1738264520.246144,784842.000,59933,1,B%,1,100,61
1738264525.245340,789841.000,60741,1,B%,1,100,60
1738264530.245537,794841.000,61571,1,B%,1,100,61
1738264535.244733,799840.000,62397,1,B%,1,100,61
1738264540.244930,804840.000,63221,1,B%,1,100,61
1738264545.244127,809839.000,64028,1,B%,1,100,61
1738264550.244323,814839.000,64849,1,B%,1,100,60
1738264555.243520,819838.000,138,1,B%,1,100,60
1738264560.243716,824838.000,959,1,B%,1,100,61
1738264565.242913,829837.000,1788,1,B%,1,100,60
1738264570.243109,834837.000,2614,1,B%,1,100,61
1738264575.242306,839836.000,3434,1,B%,1,100,61
1738264580.242503,844836.000,4261,1,B%,1,100,61
1738264585.241699,849835.000,5091,1,B%,1,100,60
1738264590.241896,854835.000,5914,1,B%,1,100,60
1738264595.241092,859834.000,6735,1,B%,1,100,60
1738264600.241289,864834.000,7574,1,B%,1,100,60
1738264605.240485,869833.000,8384,1,B%,1,100,60
1738264610.240682,874833.000,9205,1,B%,1,100,60
1738264615.239879,879832.000,10031,1,B%,1,100,60
1738264620.240075,884832.000,10864,1,B%,1,100,60
1738264625.239272,889831.000,11694,1,B%,1,100,59
1738264630.239468,894831.000,12527,1,B%,1,100,60
1738264635.238665,899830.000,13356,1,B%,1,100,60
1738264640.238862,904830.000,14184,1,B%,1,100,60
1738264645.238058,909829.000,15010,1,B%,1,100,60
1738264650.238255,914829.000,15839,1,B%,1,100,60
1738264655.237451,919828.000,16650,1,B%,1,100,60
1738264660.237648,924828.000,17497,1,B%,1,100,60
1738264665.236844,929827.000,18325,1,B%,1,100,60
1738264670.237041,934827.000,19150,1,B%,1,100,60
1738264675.236238,939826.000,19981,1,B%,1,100,59
1738264680.236434,944826.000,20808,1,B%,1,100,59
1738264685.235631,949825.000,21634,1,B%,1,100,60
1738264690.235827,954825.000,22460,1,B%,1,100,60
1738264695.235024,959824.000,23290,1,B%,1,100,60
1738264700.235220,964824.000,24117,1,B%,1,100,60
1738264705.234417,969823.000,24961,1,B%,1,100,61
1738264710.234614,974823.000,25791,1,B%,1,100,61
1738264715.233810,979822.000,26602,1,B%,1,100,60
1738264720.234007,984822.000,27444,1,B%,1,100,60
1738264725.233203,989821.000,28268,1,B%,1,100,59
1738264730.233400,994821.000,29095,1,B%,1,100,60
1738264735.232596,999820.000,29925,1,B%,1,100,59
1738264740.232793,1004820.000,30751,1,B%,1,100,60
1738264745.231990,1009819.000,31556,1,B%,1,100,59
1738264750.232186,1014819.000,32388,1,B%,1,100,59
1738264755.231383,1019818.000,33215,1,B%,1,100,59
1738264760.231579,1024818.000,34020,1,B%,1,100,59
1738264765.230776,1029817.000,34845,1,B%,1,100,59
1738264770.230973,1034817.000,35667,1,B%,1,100,60
1738264775.230169,1039816.000,36491,1,B%,1,100,58
1738264780.230366,1044816.000,37303,1,B%,1,100,59
1738264785.229562,1049815.000,38097,1,B%,1,100,59
1738264790.229759,1054815.000,38889,1,B%,1,100,58
1738264795.228956,1059814.000,39675,1,B%,1,100,59
1738264800.229152,1064814.000,40469,1,B%,1,100,59
1738264805.228348,1069813.000,41261,1,B%,1,100,58
1738264810.228545,1074813.000,42060,1,B%,1,100,59
1738264815.227742,1079812.000,42860,1,B%,1,100,58
1738264820.227938,1084812.000,43662,1,B%,1,100,59
1738264825.227135,1089811.000,44443,1,B%,1,100,59
1738264830.227331,1094811.000,45246,1,B%,1,100,59
1738264835.226528,1099810.000,46046,1,B%,1,100,58
1738264840.226725,1104810.000,46838,1,B%,1,100,58
1738264845.225921,1109809.000,47629,1,B%,1,100,58
1738264850.226118,1114809.000,48430,1,B%,1,100,58
1738264855.225314,1119808.000,49223,1,B%,1,100,58
1738264860.225511,1124808.000,50012,1,B%,1,100,58
1738264865.224707,1129807.000,50819,1,B%,1,100,59
1738264870.224904,1134807.000,51619,1,B%,1,100,58
1738264875.224101,1139806.000,52411,1,B%,1,100,58
1738264880.224297,1144806.000,53214,1,B%,1,100,58
1738264885.223494,1149805.000,53992,1,B%,1,100,58
1738264890.223690,1154805.000,54795,1,B%,1,100,59
1738264895.222887,1159804.000,55597,1,B%,1,100,58
1738264900.223083,1164804.000,56373,1,B%,1,100,58
1738264905.222280,1169803.000,57174,1,B%,1,100,58
1738264910.222477,1174803.000,57973,1,B%,1,100,57
1738264915.221673,1179802.000,58775,1,B%,1,100,57
1738264920.221870,1184802.000,59576,1,B%,1,100,58
1738264925.221066,1189801.000,60360,1,B%,1,100,57
1738264930.221263,1194801.000,61150,1,B%,1,100,57
1738264935.220459,1199800.000,61955,1,B%,1,100,58
1738264940.220656,1204800.000,62757,1,B%,1,100,58
1738264945.219853,1209799.000,63541,1,B%,1,100,58
1738264950.220049,1214799.000,64341,1,B%,1,100,57
1738264955.219246,1219798.000,65137,1,B%,1,100,57
1738264960.219442,1224798.000,395,1,B%,1,100,57
1738264965.218639,1229797.000,1189,1,B%,1,100,57
1738264970.218836,1234797.000,1986,1,B%,1,100,57
1738264975.218032,1239796.000,2787,1,B%,1,100,58
1738264980.218229,1244796.000,3599,1,B%,1,100,58
1738264985.217425,1249795.000,4404,1,B%,1,100,57
1738264990.217622,1254795.000,5205,1,B%,1,100,57
1738264995.216818,1259794.000,6010,1,B%,1,100,57
1738265000.217015,1264794.000,6795,1,B%,1,100,57
1738265005.216212,1269793.000,7592,1,B%,1,100,57
1738265010.216408,1274793.000,8385,1,B%,1,100,57
1738265015.215605,1279792.000,9192,1,B%,1,100,56
1738265020.215801,1284792.000,9984,1,B%,1,100,57
1738265025.214998,1289791.000,10778,1,B%,1,100,57
1738265030.215194,1294791.000,11571,1,B%,1,100,57
1738265035.214391,1299790.000,12391,1,B%,1,100,57
1738265040.214588,1304790.000,13185,1,B%,1,100,56
1738265045.213784,1309789.000,13963,1,B%,1,100,56
1738265050.213981,1314789.000,14785,1,B%,1,100,57
1738265055.213177,1319788.000,15586,1,B%,1,100,57
1738265060.213374,1324788.000,16383,1,B%,1,100,57
1738265065.212570,1329787.000,17183,1,B%,1,100,56
1738265070.212767,1334787.000,17979,1,B%,1,100,57
1738265075.211964,1339786.000,18778,1,B%,1,100,56
1738265080.212160,1344786.000,19577,1,B%,1,100,56
1738265085.211357,1349785.000,20380,1,B%,1,100,56
1738265090.211553,1354785.000,21180,1,B%,1,100,56
1738265095.210750,1359784.000,22000,1,B%,1,100,57
1738265100.210947,1364784.000,22804,1,B%,1,100,56
1738265105.210143,1369783.000,23590,1,B%,1,100,56
1738265110.210340,1374783.000,24376,1,B%,1,100,56
1738265115.209536,1379782.000,25156,1,B%,1,100,56
1738265120.209733,1384782.000,25940,1,B%,1,100,56
1738265125.208930,1389781.000,26731,1,B%,1,100,55
1738265130.209126,1394781.000,27519,1,B%,1,100,55
1738265135.208323,1399780.000,28309,1,B%,1,100,56
1738265140.208519,1404780.000,29097,1,B%,1,100,55
1738265145.207716,1409779.000,29901,1,B%,1,100,56
1738265150.207912,1414779.000,30693,1,B%,1,100,55
1738265155.207109,1419778.000,31470,1,B%,1,100,55
1738265160.207305,1424778.000,32261,1,B%,1,100,55
1738265165.206502,1429777.000,33036,1,B%,1,100,55
1738265170.206699,1434777.000,33825,1,B%,1,100,55
1738265175.205895,1439776.000,34597,1,B%,1,100,55
1738265180.206092,1444776.000,35372,1,B%,1,100,55
1738265185.205288,1449775.000,36137,1,B%,1,100,55
1738265190.205485,1454775.000,36936,1,B%,1,100,55
1738265195.204681,1459774.000,37725,1,B%,1,100,55
1738265200.204878,1464774.000,38501,1,B%,1,100,55
1738265205.204075,1469773.000,39292,1,B%,1,100,55
1738265210.204271,1474773.000,40088,1,B%,1,100,55
1738265215.203468,1479772.000,40873,1,B%,1,100,55
1738265220.203664,1484772.000,41672,1,B%,1,100,54
1738265225.202861,1489771.000,42441,1,B%,1,100,55
1738265230.203058,1494771.000,43240,1,B%,1,100,54
1738265235.202254,1499770.000,44036,1,B%,1,100,54
1738265240.202451,1504770.000,44820,1,B%,1,100,55
1738265245.201647,1509769.000,45606,1,B%,1,100,55
1738265250.201844,1514769.000,46395,1,B%,1,100,54
1738265255.201041,1519768.000,47181,1,B%,1,100,55
1738265260.201237,1524768.000,47973,1,B%,1,100,55
1738265265.200433,1529767.000,48749,1,B%,1,100,54
1738265270.200630,1534767.000,49531,1,B%,1,100,55
1738265275.199827,1539766.000,50323,1,B%,1,100,54
1738265280.200023,1544766.000,51100,1,B%,1,100,54
1738265285.199220,1549765.000,51884,1,B%,1,100,54
1738265290.199416,1554765.000,52662,1,B%,1,100,54
1738265295.198613,1559764.000,53444,1,B%,1,100,55
1738265300.198810,1564764.000,54236,1,B%,1,100,54
1738265305.198006,1569763.000,55041,1,B%,1,100,54
1738265310.198203,1574763.000,55813,1,B%,1,100,54
1738265315.197399,1579762.000,56607,1,B%,1,100,54
1738265320.197596,1584762.000,57386,1,B%,1,100,53
1738265325.196793,1589761.000,58179,1,B%,1,100,54
1738265330.196989,1594761.000,58963,1,B%,1,100,54
1738265335.196186,1599760.000,59760,1,B%,1,100,53
1738265340.196382,1604760.000,60550,1,B%,1,100,53
1738265345.195579,1609759.000,61342,1,B%,1,100,54
1738265350.195776,1614759.000,62120,1,B%,1,100,54
1738265355.194972,1619758.000,62906,1,B%,1,100,53
1738265360.195168,1624758.000,63701,1,B%,1,100,53
1738265365.194365,1629757.000,64507,1,B%,1,100,54
