LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1738264333.988821,598592.000,29468,2,RD,1,100,TU
1738264336.542421,601145.500,30306,2,RD,1,100,TL
1738264339.096021,603699.000,30306,2,RD,1,100,TU
1738264341.650122,606253.000,31144,2,RD,1,100,TL
1738264344.204222,608807.000,31144,2,RD,1,100,TU
1738264346.775823,611378.500,31996,2,RD,1,100,TL
1738264349.347424,613950.000,31996,2,RD,1,100,TU
1738264351.902525,616505.000,32817,2,RD,1,100,TL
1738264354.457625,619060.000,32817,2,RD,1,100,TU
1738264357.023726,621626.000,33656,2,RD,1,100,TL
1738264359.589827,624192.000,33656,2,RD,1,100,TU
1738264362.141927,626744.000,34475,2,RD,1,100,TL
1738264364.694028,629296.000,34475,2,RD,1,100,TU
1738264367.253628,631855.500,35313,2,RD,1,100,TL
1738264369.813229,634415.000,35313,2,RD,1,100,TU
1738264372.376330,636978.000,36149,2,RD,1,100,TL
1738264374.939430,639541.000,36149,2,RD,1,100,TU
1738264377.499031,642100.500,36985,2,RD,1,100,TL
1738264380.058632,644660.000,36985,2,RD,1,100,TU
1738264382.617733,647219.000,37822,2,RD,1,100,TL
1738264385.176833,649778.000,37822,2,RD,1,100,TU
1738264387.735934,652337.000,38665,2,RD,1,100,TL
1738264390.295034,654896.000,38665,2,RD,1,100,TU
1738264392.859635,657460.500,39501,2,RD,1,100,TL
1738264395.424236,660025.000,39501,2,RD,1,100,TU
1738264397.986837,662587.500,40339,2,RD,1,100,TL
1738264400.549438,665150.000,40339,2,RD,1,100,TU
1738264403.109538,667710.000,41177,2,RD,1,100,TL
1738264405.669639,670270.000,41177,2,RD,1,100,TU
1738264408.228240,672828.500,42017,2,RD,1,100,TL
1738264410.786840,675387.000,42017,2,RD,1,100,TU
1738264413.344941,677945.000,42852,2,RD,1,100,TL
1738264415.903041,680503.000,42852,2,RD,1,100,TU
1738264418.460142,683060.000,43690,2,RD,1,100,TL
1738264421.017242,685617.000,43690,2,RD,1,100,TU
1738264423.580843,688180.500,44530,2,RD,1,100,TL
1738264426.144444,690744.000,44530,2,RD,1,100,TU
1738264428.698544,693298.000,45354,2,RD,1,100,TL
1738264431.252645,695852.000,45354,2,RD,1,100,TU
1738264433.812245,698411.500,46194,2,RD,1,100,TL
1738264436.371846,700971.000,46194,2,RD,1,100,TU
1738264438.932447,703531.500,47033,2,RD,1,100,TL
1738264441.493047,706092.000,47033,2,RD,1,100,TU
1738264444.056648,708655.500,47870,2,RD,1,100,TL
1738264446.620249,711219.000,47870,2,RD,1,100,TU
1738264449.182850,713781.500,48709,2,RD,1,100,TL
1738264451.745450,716344.000,48709,2,RD,1,100,TU
1738264454.304551,718903.000,49546,2,RD,1,100,TL
1738264456.863652,721462.000,49546,2,RD,1,100,TU
1738264459.429253,724027.500,50382,2,RD,1,100,TL
1738264461.994853,726593.000,50382,2,RD,1,100,TU
1738264464.553454,729151.500,51220,2,RD,1,100,TL
1738264467.112055,731710.000,51220,2,RD,1,100,TU
1738264469.672655,734270.500,52055,2,RD,1,100,TL
1738264472.233256,736831.000,52055,2,RD,1,100,TU
1738264474.801857,739399.500,52891,2,RD,1,100,TL
1738264477.370458,741968.000,52891,2,RD,1,100,TU
1738264479.931059,744528.500,53728,2,RD,1,100,TL
1738264482.491659,747089.000,53728,2,RD,1,100,TU
1738264485.050760,749648.000,54566,2,RD,1,100,TL
1738264487.609860,752207.000,54566,2,RD,1,100,TU
1738264490.173961,754771.000,55404,2,RD,1,100,TL
1738264492.738062,757335.000,55404,2,RD,1,100,TU
1738264495.300163,759897.000,56242,2,RD,1,100,TL
1738264497.862264,762459.000,56242,2,RD,1,100,TU
1738264500.436365,765033.000,57084,2,RD,1,100,TL
1738264503.010466,767607.000,57084,2,RD,1,100,TU
1738264505.567567,770164.000,57926,2,RD,1,100,TL
1738264508.124667,772721.000,57926,2,RD,1,100,TU
1738264510.684268,775280.500,58769,2,RD,1,100,TL
1738264513.243868,777840.000,58769,2,RD,1,100,TU
1738264515.804469,780400.500,59613,2,RD,1,100,TL
1738264518.365070,782961.000,59613,2,RD,1,100,TU
1738264520.937671,785533.500,60453,2,RD,1,100,TL
1738264523.510272,788106.000,60453,2,RD,1,100,TU
1738264526.078373,790674.000,61297,2,RD,1,100,TL
1738264528.646474,793242.000,61297,2,RD,1,100,TU
1738264531.211075,795806.500,62143,2,RD,1,100,TL
1738264533.775676,798371.000,62143,2,RD,1,100,TU
1738264536.343277,800938.500,62982,2,RD,1,100,TL
1738264538.910877,803506.000,62982,2,RD,1,100,TU
1738264541.479979,806075.000,63820,2,RD,1,100,TL
1738264544.049080,808644.000,63820,2,RD,1,100,TU
1738264546.618181,811213.000,64662,2,RD,1,100,TL
1738264549.187282,813782.000,64662,2,RD,1,100,TU
1738264551.748382,816343.000,65503,2,RD,1,100,TL
1738264554.309483,818904.000,65503,2,RD,1,100,TU
1738264556.883584,821478.000,805,2,RD,1,100,TL
1738264559.457685,824052.000,805,2,RD,1,100,TU
1738264562.009286,826603.500,1650,2,RD,1,100,TL
1738264564.560886,829155.000,1650,2,RD,1,100,TU
1738264567.123987,831718.000,2511,2,RD,1,100,TL
1738264569.687088,834281.000,2511,2,RD,1,100,TU
1738264572.241188,836835.000,3349,2,RD,1,100,TL
1738264574.795289,839389.000,3349,2,RD,1,100,TU
1738264577.350889,841944.500,4190,2,RD,1,100,TL
1738264579.906489,844500.000,4190,2,RD,1,100,TU
1738264582.460590,847054.000,5036,2,RD,1,100,TL
1738264585.014690,849608.000,5036,2,RD,1,100,TU
1738264587.569291,852162.500,5878,2,RD,1,100,TL
1738264590.123891,854717.000,5878,2,RD,1,100,TU
1738264592.677491,857270.500,6715,2,RD,1,100,TL
1738264595.231092,859824.000,6715,2,RD,1,100,TU
1738264597.785192,862378.000,7553,2,RD,1,100,TL
1738264600.339293,864932.000,7553,2,RD,1,100,TU
1738264602.897393,867490.000,8404,2,RD,1,100,TL
1738264605.455494,870048.000,8404,2,RD,1,100,TU
1738264608.009094,872601.500,9241,2,RD,1,100,TL
1738264610.562695,875155.000,9241,2,RD,1,100,TU
1738264613.116795,877709.000,10086,2,RD,1,100,TL
1738264615.670896,880263.000,10086,2,RD,1,100,TU
1738264618.240497,882832.500,10952,2,RD,1,100,TL
1738264620.810098,885402.000,10952,2,RD,1,100,TU
1738264623.373199,887965.000,11799,2,RD,1,100,TL
1738264625.936299,890528.000,11799,2,RD,1,100,TU
1738264628.497400,893089.000,12648,2,RD,1,100,TL
1738264631.058501,895650.000,12648,2,RD,1,100,TU
1738264633.614101,898205.500,13494,2,RD,1,100,TL
1738264636.169702,900761.000,13494,2,RD,1,100,TU
1738264638.723802,903315.000,14339,2,RD,1,100,TL
1738264641.277902,905869.000,14339,2,RD,1,100,TU
1738264643.832503,908423.500,15181,2,RD,1,100,TL
1738264646.387103,910978.000,15181,2,RD,1,100,TU
1738264648.940704,913531.500,16025,2,RD,1,100,TL
1738264651.494304,916085.000,16025,2,RD,1,100,TU
1738264654.057405,918648.000,16870,2,RD,1,100,TL
1738264656.620506,921211.000,16870,2,RD,1,100,TU
1738264659.174606,923765.000,17717,2,RD,1,100,TL
1738264661.728706,926319.000,17717,2,RD,1,100,TU
1738264664.297807,928888.000,18578,2,RD,1,100,TL
1738264666.866909,931457.000,18578,2,RD,1,100,TU
1738264669.420009,934010.000,19421,2,RD,1,100,TL
1738264671.973109,936563.000,19421,2,RD,1,100,TU
1738264674.527210,939117.000,20270,2,RD,1,100,TL
1738264677.081310,941671.000,20270,2,RD,1,100,TU
1738264679.636911,944226.500,21113,2,RD,1,100,TL
1738264682.192511,946782.000,21113,2,RD,1,100,TU
1738264684.761112,949350.500,21973,2,RD,1,100,TL
1738264687.329713,951919.000,21973,2,RD,1,100,TU
1738264689.893314,954482.500,22816,2,RD,1,100,TL
1738264692.456915,957046.000,22816,2,RD,1,100,TU
1738264695.009015,959598.000,23662,2,RD,1,100,TL
1738264697.561115,962150.000,23662,2,RD,1,100,TU
1738264700.116716,964705.500,24503,2,RD,1,100,TL
1738264702.672316,967261.000,24503,2,RD,1,100,TU
1738264705.238917,969827.500,25367,2,RD,1,100,TL
1738264707.805518,972394.000,25367,2,RD,1,100,TU
1738264710.360119,974948.500,26214,2,RD,1,100,TL
1738264712.914719,977503.000,26214,2,RD,1,100,TU
1738264715.476820,980065.000,27056,2,RD,1,100,TL
1738264718.038920,982627.000,27056,2,RD,1,100,TU
1738264720.591521,985179.500,27898,2,RD,1,100,TL
1738264723.144121,987732.000,27898,2,RD,1,100,TU
1738264725.715722,990303.500,28755,2,RD,1,100,TL
1738264728.287323,992875.000,28755,2,RD,1,100,TU
1738264730.841924,995429.500,29601,2,RD,1,100,TL
1738264733.396524,997984.000,29601,2,RD,1,100,TU
1738264735.950625,1000538.000,30448,2,RD,1,100,TL
1738264738.504725,1003092.000,30448,2,RD,1,100,TU
1738264741.060826,1005648.000,31287,2,RD,1,100,TL
1738264743.616926,1008204.000,31287,2,RD,1,100,TU
1738264746.185027,1010772.000,32135,2,RD,1,100,TL
1738264748.753128,1013340.000,32135,2,RD,1,100,TU
1738264751.319729,1015906.500,32974,2,RD,1,100,TL
1738264753.886330,1018473.000,32974,2,RD,1,100,TU
1738264756.454931,1021041.500,33816,2,RD,1,100,TL
1738264759.023532,1023610.000,33816,2,RD,1,100,TU
1738264761.586633,1026173.000,34655,2,RD,1,100,TL
1738264764.149734,1028736.000,34655,2,RD,1,100,TU
1738264766.715334,1031301.500,35494,2,RD,1,100,TL
1738264769.280935,1033867.000,35494,2,RD,1,100,TU
1738264771.841536,1036427.500,36339,2,RD,1,100,TL
1738264774.402137,1038988.000,36339,2,RD,1,100,TU
1738264776.968737,1041554.500,37188,2,RD,1,100,TL
1738264779.535338,1044121.000,37188,2,RD,1,100,TU
1738264782.095939,1046681.500,37993,2,RD,1,100,TL
1738264784.656540,1049242.000,37993,2,RD,1,100,TU
1738264787.216640,1051802.000,38802,2,RD,1,100,TL
1738264789.776741,1054362.000,38802,2,RD,1,100,TU
1738264792.343342,1056928.500,39624,2,RD,1,100,TL
1738264794.909943,1059495.000,39624,2,RD,1,100,TU
1738264797.478044,1062063.000,40434,2,RD,1,100,TL
1738264800.046145,1064631.000,40434,2,RD,1,100,TU
1738264802.605245,1067190.000,41240,2,RD,1,100,TL
1738264805.164346,1069749.000,41240,2,RD,1,100,TU
1738264807.731947,1072316.500,42063,2,RD,1,100,TL
1738264810.299548,1074884.000,42063,2,RD,1,100,TU
1738264812.872649,1077457.000,42880,2,RD,1,100,TL
1738264815.445750,1080030.000,42880,2,RD,1,100,TU
1738264818.009351,1082593.500,43695,2,RD,1,100,TL
1738264820.572952,1085157.000,43695,2,RD,1,100,TU
1738264823.129052,1087713.000,44511,2,RD,1,100,TL
1738264825.685153,1090269.000,44511,2,RD,1,100,TU
1738264828.254254,1092838.000,45330,2,RD,1,100,TL
1738264830.823355,1095407.000,45330,2,RD,1,100,TU
1738264833.393456,1097977.000,46146,2,RD,1,100,TL
1738264835.963557,1100547.000,46146,2,RD,1,100,TU
1738264838.523658,1103107.000,46974,2,RD,1,100,TL
1738264841.083758,1105667.000,46974,2,RD,1,100,TU
1738264843.646859,1108230.000,47775,2,RD,1,100,TL
1738264846.209960,1110793.000,47775,2,RD,1,100,TU
1738264848.778561,1113361.500,48595,2,RD,1,100,TL
1738264851.347162,1115930.000,48595,2,RD,1,100,TU
1738264853.919763,1118502.500,49404,2,RD,1,100,TL
1738264856.492364,1121075.000,49404,2,RD,1,100,TU
1738264859.048465,1123631.000,50225,2,RD,1,100,TL
1738264861.604565,1126187.000,50225,2,RD,1,100,TU
1738264864.169166,1128751.500,51049,2,RD,1,100,TL
1738264866.733767,1131316.000,51049,2,RD,1,100,TU
1738264869.287367,1133869.500,51861,2,RD,1,100,TL
1738264871.840968,1136423.000,51861,2,RD,1,100,TU
1738264874.399568,1138981.500,52672,2,RD,1,100,TL
1738264876.958169,1141540.000,52672,2,RD,1,100,TU
1738264879.519769,1144101.500,53492,2,RD,1,100,TL
1738264882.081370,1146663.000,53492,2,RD,1,100,TU
1738264884.648471,1149230.000,54303,2,RD,1,100,TL
1738264887.215572,1151797.000,54303,2,RD,1,100,TU
1738264889.784173,1154365.500,55121,2,RD,1,100,TL
1738264892.352774,1156934.000,55121,2,RD,1,100,TU
1738264894.919875,1159501.000,55936,2,RD,1,100,TL
1738264897.486976,1162068.000,55936,2,RD,1,100,TU
1738264900.047077,1164628.000,56751,2,RD,1,100,TL
1738264902.607177,1167188.000,56751,2,RD,1,100,TU
1738264905.167278,1169748.000,57567,2,RD,1,100,TL
1738264907.727379,1172308.000,57567,2,RD,1,100,TU
1738264910.288479,1174869.000,58380,2,RD,1,100,TL
1738264912.849580,1177430.000,58380,2,RD,1,100,TU
1738264915.415681,1179996.000,59203,2,RD,1,100,TL
1738264917.981782,1182562.000,59203,2,RD,1,100,TU
1738264920.542382,1185122.500,60018,2,RD,1,100,TL
1738264923.102983,1187683.000,60018,2,RD,1,100,TU
1738264925.667584,1190247.500,60824,2,RD,1,100,TL
1738264928.232185,1192812.000,60824,2,RD,1,100,TU
1738264930.794286,1195374.000,61642,2,RD,1,100,TL
1738264933.356386,1197936.000,61642,2,RD,1,100,TU
1738264935.915487,1200495.000,62459,2,RD,1,100,TL
1738264938.474587,1203054.000,62459,2,RD,1,100,TU
1738264941.040188,1205619.500,63278,2,RD,1,100,TL
1738264943.605789,1208185.000,63278,2,RD,1,100,TU
1738264946.167390,1210746.500,64092,2,RD,1,100,TL
1738264948.728991,1213308.000,64092,2,RD,1,100,TU
1738264951.289091,1215868.000,64902,2,RD,1,100,TL
1738264953.849192,1218428.000,64902,2,RD,1,100,TU
1738264956.415293,1220994.000,182,2,RD,1,100,TL
1738264958.981394,1223560.000,182,2,RD,1,100,TU
1738264961.533494,1226112.000,996,2,RD,1,100,TL
1738264964.085594,1228664.000,996,2,RD,1,100,TU
1738264966.638695,1231217.000,1804,2,RD,1,100,TL
1738264969.191795,1233770.000,1804,2,RD,1,100,TU
1738264971.763896,1236342.000,2638,2,RD,1,100,TL
1738264974.335998,1238914.000,2638,2,RD,1,100,TU
1738264976.896098,1241474.000,3452,2,RD,1,100,TL
1738264979.456199,1244034.000,3452,2,RD,1,100,TU
1738264982.010799,1246588.500,4271,2,RD,1,100,TL
1738264984.565400,1249143.000,4271,2,RD,1,100,TU
1738264987.118500,1251696.000,5088,2,RD,1,100,TL
1738264989.671600,1254249.000,5088,2,RD,1,100,TU
1738264992.225701,1256803.000,5908,2,RD,1,100,TL
1738264994.779801,1259357.000,5908,2,RD,1,100,TU
1738264997.333902,1261911.000,6726,2,RD,1,100,TL
1738264999.888002,1264465.000,6726,2,RD,1,100,TU
1738265002.466104,1267043.000,7539,2,RD,1,100,TL
1738265005.044205,1269621.000,7539,2,RD,1,100,TU
1738265007.596805,1272173.500,8351,2,RD,1,100,TL
1738265010.149405,1274726.000,8351,2,RD,1,100,TU
1738265012.703506,1277280.000,9172,2,RD,1,100,TL
1738265015.257607,1279834.000,9172,2,RD,1,100,TU
1738265017.828207,1282404.500,10005,2,RD,1,100,TL
1738265020.398808,1284975.000,10005,2,RD,1,100,TU
1738265022.952909,1287529.000,10814,2,RD,1,100,TL
1738265025.507010,1290083.000,10814,2,RD,1,100,TU
1738265028.060610,1292636.500,11625,2,RD,1,100,TL
1738265030.614210,1295190.000,11625,2,RD,1,100,TU
1738265033.181311,1297757.000,12458,2,RD,1,100,TL
1738265035.748412,1300324.000,12458,2,RD,1,100,TU
1738265038.302512,1302878.000,13270,2,RD,1,100,TL
1738265040.856613,1305432.000,13270,2,RD,1,100,TU
1738265043.415714,1307991.000,14087,2,RD,1,100,TL
1738265045.974814,1310550.000,14087,2,RD,1,100,TU
1738265048.526915,1313102.000,14904,2,RD,1,100,TL
1738265051.079015,1315654.000,14904,2,RD,1,100,TU
1738265053.633115,1318208.000,15717,2,RD,1,100,TL
1738265056.187216,1320762.000,15717,2,RD,1,100,TU
1738265058.755817,1323330.500,16550,2,RD,1,100,TL
1738265061.324418,1325899.000,16550,2,RD,1,100,TU
1738265063.890518,1328465.000,17361,2,RD,1,100,TL
1738265066.456620,1331031.000,17361,2,RD,1,100,TU
1738265069.010220,1333584.500,18175,2,RD,1,100,TL
1738265071.563820,1336138.000,18175,2,RD,1,100,TU
1738265074.119421,1338693.500,18989,2,RD,1,100,TL
1738265076.675021,1341249.000,18989,2,RD,1,100,TU
1738265079.229122,1343803.000,19809,2,RD,1,100,TL
1738265081.783222,1346357.000,19809,2,RD,1,100,TU
1738265084.349323,1348923.000,20645,2,RD,1,100,TL
1738265086.915424,1351489.000,20645,2,RD,1,100,TU
1738265089.469024,1354042.500,21461,2,RD,1,100,TL
1738265092.022625,1356596.000,21461,2,RD,1,100,TU
1738265094.576225,1359149.500,22280,2,RD,1,100,TL
1738265097.129825,1361703.000,22280,2,RD,1,100,TU
1738265099.697927,1364271.000,23110,2,RD,1,100,TL
1738265102.266027,1366839.000,23110,2,RD,1,100,TU
1738265104.820628,1369393.500,23911,2,RD,1,100,TL
1738265107.375228,1371948.000,23911,2,RD,1,100,TU
1738265109.930829,1374503.500,24708,2,RD,1,100,TL
1738265112.486429,1377059.000,24708,2,RD,1,100,TU
1738265115.040530,1379613.000,25501,2,RD,1,100,TL
1738265117.594630,1382167.000,25501,2,RD,1,100,TU
1738265120.149230,1384721.500,26312,2,RD,1,100,TL
1738265122.703831,1387276.000,26312,2,RD,1,100,TU
1738265125.256931,1389829.000,27115,2,RD,1,100,TL
1738265127.810032,1392382.000,27115,2,RD,1,100,TU
1738265130.364132,1394936.000,27928,2,RD,1,100,TL
1738265132.918232,1397490.000,27928,2,RD,1,100,TU
1738265135.472333,1400044.000,28724,2,RD,1,100,TL
1738265138.026433,1402598.000,28724,2,RD,1,100,TU
1738265140.582534,1405154.000,29537,2,RD,1,100,TL
1738265143.138634,1407710.000,29537,2,RD,1,100,TU
1738265145.701235,1410272.500,30367,2,RD,1,100,TL
1738265148.263836,1412835.000,30367,2,RD,1,100,TU
1738265150.817936,1415389.000,31169,2,RD,1,100,TL
1738265153.372037,1417943.000,31169,2,RD,1,100,TU
1738265155.938138,1420509.000,31971,2,RD,1,100,TL
1738265158.504239,1423075.000,31971,2,RD,1,100,TU
1738265161.057339,1425628.000,32773,2,RD,1,100,TL
1738265163.610439,1428181.000,32773,2,RD,1,100,TU
1738265166.169540,1430740.000,33585,2,RD,1,100,TL
1738265168.728641,1433299.000,33585,2,RD,1,100,TU
1738265171.289741,1435860.000,34374,2,RD,1,100,TL
1738265173.850842,1438421.000,34374,2,RD,1,100,TU
