LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1738263924.315713,188935.000,27632,1,SF,1,100,0.0000
1738263924.649726,189269.000,27684,1,SF,1,100,0.0000
1738263925.049742,189669.000,27750,1,SF,1,100,0.0000
1738263925.315753,189935.000,27800,1,SF,1,100,0.0000
1738263925.648766,190268.000,27851,1,SF,1,100,0.0000
1738263926.048781,190668.000,27920,1,SF,1,100,0.0000
1738263926.315792,190935.000,27970,1,SF,1,100,0.0000
1738263926.648805,191268.000,28019,1,SF,1,100,0.0000
1738263926.982818,191602.000,28071,1,SF,1,100,0.0000
1738263927.382834,192002.000,28137,1,SF,1,100,0.0000
1738263927.648844,192268.000,28189,1,SF,1,100,0.0000
1738263927.982857,192602.000,28241,1,SF,1,100,0.0000
1738263928.381873,193001.000,28307,1,SF,1,100,0.0000
1738263928.715886,193335.000,28356,1,SF,1,100,0.0000
1738263928.982897,193602.000,28407,1,SF,1,100,0.0000
1738263929.315910,193935.000,28456,1,SF,1,100,0.0000
1738263929.715925,194335.000,28529,1,SF,1,100,0.0000
1738263929.981936,194601.000,28579,1,SF,1,100,0.0000
1738263930.315949,194935.000,28628,1,SF,1,100,0.0000
1738263930.715965,195335.000,28697,1,SF,1,100,0.0000
1738263930.981975,195601.000,28747,1,SF,1,100,0.0000
1738263931.315988,195935.000,28796,1,SF,1,100,0.0000
1738263931.649001,196268.000,28846,1,SF,1,100,0.0000
1738263932.049017,196668.000,28912,1,SF,1,100,0.0000
1738263932.315028,196934.000,28962,1,SF,1,100,0.0000
1738263932.649041,197268.000,29014,1,SF,1,100,0.0000
1738263933.049057,197668.000,29080,1,SF,1,100,0.0000
1738263933.382070,198001.000,29129,1,SF,1,100,0.0000
1738263933.649080,198268.000,29180,1,SF,1,100,0.0000
1738263933.982093,198601.000,29231,1,SF,1,100,0.0000
1738263934.382109,199001.000,29297,1,SF,1,100,0.0000
1738263934.715122,199334.000,29352,1,SF,1,100,0.0000
1738263934.982132,199601.000,29402,1,SF,1,100,0.0000
1738263935.315145,199934.000,29452,1,SF,1,100,0.0000
1738263935.715161,200334.000,29520,1,SF,1,100,0.0000
1738263935.982172,200601.000,29569,1,SF,1,100,0.0000
1738263936.315185,200934.000,29620,1,SF,1,100,0.0000
1738263936.715201,201334.000,29686,1,SF,1,100,0.0000
1738263937.048214,201667.000,29735,1,SF,1,100,0.0000
1738263937.315224,201934.000,29785,1,SF,1,100,0.0000
1738263937.648237,202267.000,29834,1,SF,1,100,0.0000
1738263938.048253,202667.000,29900,1,SF,1,100,0.0000
1738263938.315264,202934.000,29951,1,SF,1,100,0.0000
1738263938.648277,203267.000,30000,1,SF,1,100,0.0000
1738263939.048292,203667.000,30066,1,SF,1,100,0.0000
