LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1738263924.349715,188969.000,27648,1,TL,1,100,2025-01-30_12-05-19-130051
1738263929.473916,194093.000,28489,1,TL,1,100,2025-01-30_12-05-24-454536
1738263929.479916,194099.000,28491,1,TL,1,100,2025-01-30_12-05-24-552650
1738263929.506917,194126.000,28494,1,TL,1,100,2025-01-30_12-05-29-497759
1738263934.585117,199204.000,29330,1,TL,1,100,2025-01-30_12-05-29-554085
1738263934.612118,199231.000,29333,1,TL,1,100,2025-01-30_12-05-34-600042
1738263939.724319,204343.000,30182,1,TL,1,100,2025-01-30_12-05-34-645552
1738263944.857521,209476.000,31022,1,TL,1,100,2025-01-30_12-05-39-786037
1738263944.859521,209478.000,31024,1,TL,1,100,2025-01-30_12-05-39-929400
1738263949.997723,214616.000,31871,1,TL,1,100,2025-01-30_12-05-44-962389
1738263949.999723,214618.000,31873,1,TL,1,100,2025-01-30_12-05-45-109048
1738263950.023724,214642.000,31876,1,TL,1,100,2025-01-30_12-05-50-009023
1738263955.106924,219725.000,32718,1,TL,1,100,2025-01-30_12-05-50-083556
1738263955.150925,219769.000,32721,1,TL,1,100,2025-01-30_12-05-55-143187
1738263960.215125,224833.000,33564,1,TL,1,100,2025-01-30_12-05-55-195244
1738263960.241126,224859.000,33567,1,TL,1,100,2025-01-30_12-06-00-233170
1738263965.330326,229948.000,34409,1,TL,1,100,2025-01-30_12-06-00-352107
1738263970.463527,235081.000,35249,1,TL,1,100,2025-01-30_12-06-05-361088
1738263970.465528,235083.000,35251,1,TL,1,100,2025-01-30_12-06-05-563088
1738263970.493529,235111.000,35254,1,TL,1,100,2025-01-30_12-06-10-484295
1738263975.598729,240216.000,36090,1,TL,1,100,2025-01-30_12-06-10-642006
1738263975.624730,240242.000,36093,1,TL,1,100,2025-01-30_12-06-15-617055
1738263980.722931,245340.000,36930,1,TL,1,100,2025-01-30_12-06-15-738701
1738263980.742932,245360.000,36933,1,TL,1,100,2025-01-30_12-06-20-735834
1738263985.857133,250474.000,37771,1,TL,1,100,2025-01-30_12-06-20-949410
1738263985.877134,250494.000,37774,1,TL,1,100,2025-01-30_12-06-25-870303
1738263990.987334,255604.000,38608,1,TL,1,100,2025-01-30_12-06-26-023329
1738263991.002335,255619.000,38611,1,TL,1,100,2025-01-30_12-06-30-995835
1738263996.109536,260726.000,39446,1,TL,1,100,2025-01-30_12-06-31-130573
1738263996.134537,260751.000,39449,1,TL,1,100,2025-01-30_12-06-36-125334
1738264001.263739,265880.000,40288,1,TL,1,100,2025-01-30_12-06-36-257464
1738264001.281739,265898.000,40291,1,TL,1,100,2025-01-30_12-06-41-273899
1738264006.384940,271001.000,41132,1,TL,1,100,2025-01-30_12-06-41-447121
1738264011.520142,276136.000,41974,1,TL,1,100,2025-01-30_12-06-46-480061
1738264011.526142,276142.000,41976,1,TL,1,100,2025-01-30_12-06-46-530708
1738264011.543143,276159.000,41979,1,TL,1,100,2025-01-30_12-06-51-535805
1738264016.651344,281267.000,42817,1,TL,1,100,2025-01-30_12-06-51-668683
1738264016.673344,281289.000,42820,1,TL,1,100,2025-01-30_12-06-56-662910
1738264021.785545,286401.000,43666,1,TL,1,100,2025-01-30_12-06-56-796181
1738264021.806546,286422.000,43669,1,TL,1,100,2025-01-30_12-07-01-798035
1738264026.915747,291531.000,44501,1,TL,1,100,2025-01-30_12-07-01-964963
1738264026.980750,291596.000,44504,1,TL,1,100,2025-01-30_12-07-06-953584
1738264032.037949,296653.000,45350,1,TL,1,100,2025-01-30_12-07-07-057180
1738264032.056949,296672.000,45353,1,TL,1,100,2025-01-30_12-07-12-047984
1738264037.179151,301794.000,46191,1,TL,1,100,2025-01-30_12-07-12-182138
1738264037.226152,301841.000,46194,1,TL,1,100,2025-01-30_12-07-17-219124
1738264042.305352,306920.000,47037,1,TL,1,100,2025-01-30_12-07-17-323683
1738264042.330353,306945.000,47040,1,TL,1,100,2025-01-30_12-07-22-318242
1738264047.426553,312041.000,47885,1,TL,1,100,2025-01-30_12-07-22-462498
1738264052.559755,317174.000,48723,1,TL,1,100,2025-01-30_12-07-27-571461
1738264052.566756,317181.000,48725,1,TL,1,100,2025-01-30_12-07-27-574600
1738264052.584756,317199.000,48728,1,TL,1,100,2025-01-30_12-07-32-577820
1738264057.688957,322303.000,49565,1,TL,1,100,2025-01-30_12-07-32-704681
1738264057.703958,322318.000,49568,1,TL,1,100,2025-01-30_12-07-37-697855
1738264062.806158,327420.000,50405,1,TL,1,100,2025-01-30_12-07-37-831353
1738264062.823159,327437.000,50408,1,TL,1,100,2025-01-30_12-07-42-816086
1738264067.925359,332539.000,51244,1,TL,1,100,2025-01-30_12-07-42-963075
1738264067.963361,332577.000,51247,1,TL,1,100,2025-01-30_12-07-47-944020
1738264073.048561,337662.000,52084,1,TL,1,100,2025-01-30_12-07-48-068931
1738264073.069562,337683.000,52087,1,TL,1,100,2025-01-30_12-07-53-061049
1738264078.157762,342771.000,52924,1,TL,1,100,2025-01-30_12-07-53-188800
1738264078.188763,342802.000,52927,1,TL,1,100,2025-01-30_12-07-58-178195
1738264083.289964,347903.000,53767,1,TL,1,100,2025-01-30_12-07-58-305763
1738264083.321965,347935.000,53770,1,TL,1,100,2025-01-30_12-08-03-311532
1738264088.422165,353035.000,54610,1,TL,1,100,2025-01-30_12-08-03-473873
1738264088.455167,353068.000,54613,1,TL,1,100,2025-01-30_12-08-08-443693
1738264093.530366,358143.000,55449,1,TL,1,100,2025-01-30_12-08-08-561783
1738264093.562367,358175.000,55452,1,TL,1,100,2025-01-30_12-08-13-552827
1738264098.656568,363269.000,56290,1,TL,1,100,2025-01-30_12-08-13-687438
1738264098.681569,363294.000,56293,1,TL,1,100,2025-01-30_12-08-18-669089
1738264103.777769,368390.000,57128,1,TL,1,100,2025-01-30_12-08-18-802586
1738264103.794770,368407.000,57131,1,TL,1,100,2025-01-30_12-08-23-787988
1738264108.907971,373520.000,57967,1,TL,1,100,2025-01-30_12-08-24-035334
1738264108.960973,373573.000,57970,1,TL,1,100,2025-01-30_12-08-28-947502
1738264114.033172,378645.000,58808,1,TL,1,100,2025-01-30_12-08-29-050386
1738264114.048173,378660.000,58811,1,TL,1,100,2025-01-30_12-08-34-041276
1738264119.151374,383763.000,59655,1,TL,1,100,2025-01-30_12-08-34-172994
1738264119.192375,383804.000,59658,1,TL,1,100,2025-01-30_12-08-39-183320
1738264124.271575,388883.000,60497,1,TL,1,100,2025-01-30_12-08-39-291105
1738264124.301576,388913.000,60500,1,TL,1,100,2025-01-30_12-08-44-293542
1738264129.390776,394002.000,61343,1,TL,1,100,2025-01-30_12-08-44-423481
1738264129.493780,394105.000,61346,1,TL,1,100,2025-01-30_12-08-49-469821
1738264134.511977,399123.000,62188,1,TL,1,100,2025-01-30_12-08-49-527869
1738264134.531978,399143.000,62191,1,TL,1,100,2025-01-30_12-08-54-521330
1738264139.646179,404257.000,63024,1,TL,1,100,2025-01-30_12-08-54-656207
1738264139.666180,404277.000,63027,1,TL,1,100,2025-01-30_12-08-59-659219
1738264144.775381,409386.000,63868,1,TL,1,100,2025-01-30_12-08-59-784577
1738264144.827383,409438.000,63871,1,TL,1,100,2025-01-30_12-09-04-783112
1738264149.892582,414503.000,64712,1,TL,1,100,2025-01-30_12-09-04-956289
1738264149.919583,414530.000,64715,1,TL,1,100,2025-01-30_12-09-09-905837
1738264155.024784,419635.000,18,1,TL,1,100,2025-01-30_12-09-10-072189
1738264155.056785,419667.000,21,1,TL,1,100,2025-01-30_12-09-15-043537
1738264160.131985,424742.000,862,1,TL,1,100,2025-01-30_12-09-15-120495
1738264160.150986,424761.000,865,1,TL,1,100,2025-01-30_12-09-20-141263
1738264165.272187,429882.000,1715,1,TL,1,100,2025-01-30_12-09-20-183006
1738264165.296188,429906.000,1718,1,TL,1,100,2025-01-30_12-09-25-285047
1738264170.383388,434993.000,2561,1,TL,1,100,2025-01-30_12-09-25-410532
1738264170.463391,435073.000,2564,1,TL,1,100,2025-01-30_12-09-30-438113
1738264175.493589,440103.000,3397,1,TL,1,100,2025-01-30_12-09-30-503364
1738264175.515590,440125.000,3400,1,TL,1,100,2025-01-30_12-09-35-505543
1738264180.601790,445211.000,4235,1,TL,1,100,2025-01-30_12-09-35-584222
1738264180.623791,445233.000,4238,1,TL,1,100,2025-01-30_12-09-40-609889
1738264185.709991,450319.000,5072,1,TL,1,100,2025-01-30_12-09-40-657354
