LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1738260746.377982,652541.750,37741,4,DC,2,100,EL
1738260746.403233,652567.000,37741,4,DC,2,100,2
1738260746.428984,652592.750,37757,4,DC,2,100,EA
1738260746.454735,652618.500,37757,4,DC,2,100,1
1738260746.480486,652644.250,37757,4,DC,2,100,EL
1738260746.506237,652670.000,37757,4,DC,2,100,1
1738260746.531738,652695.500,37773,4,DC,2,100,EA
1738260746.557239,652721.000,37773,4,DC,2,100,2
1738260746.582741,652746.500,37773,4,DC,2,100,EL
1738260746.608242,652772.000,37773,4,DC,2,100,2
1738260746.633492,652797.250,37790,4,DC,2,100,EA
1738260746.658744,652822.500,37790,4,DC,2,100,1
1738260746.683995,652847.750,37790,4,DC,2,100,EL
1738260746.709246,652873.000,37790,4,DC,2,100,1
1738260746.734497,652898.250,37809,4,DC,2,100,EA
1738260746.759748,652923.500,37809,4,DC,2,100,2
1738260746.784999,652948.750,37809,4,DC,2,100,EL
1738260746.810250,652974.000,37809,4,DC,2,100,2
1738260746.835251,652999.000,37825,4,DC,2,100,EA
1738260746.860252,653024.000,37825,4,DC,2,100,1
1738260746.885253,653049.000,37825,4,DC,2,100,EL
1738260746.910254,653074.000,37825,4,DC,2,100,1
1738260746.935755,653099.500,37842,4,DC,2,100,EA
1738260746.961256,653125.000,37842,4,DC,2,100,2
1738260746.986757,653150.500,37842,4,DC,2,100,EL
1738260747.012258,653176.000,37842,4,DC,2,100,2
1738260747.038009,653201.750,37858,4,DC,2,100,EA
1738260747.063760,653227.500,37858,4,DC,2,100,1
1738260747.089511,653253.250,37858,4,DC,2,100,EL
1738260747.115263,653279.000,37858,4,DC,2,100,1
1738260747.140264,653304.000,37875,4,DC,2,100,EA
1738260747.165265,653329.000,37875,4,DC,2,100,2
1738260747.190266,653354.000,37875,4,DC,2,100,EL
1738260747.215266,653379.000,37875,4,DC,2,100,2
1738260747.240768,653404.500,37893,4,DC,2,100,EA
1738260747.266269,653430.000,37893,4,DC,2,100,1
1738260747.291770,653455.500,37893,4,DC,2,100,EL
1738260747.317271,653481.000,37893,4,DC,2,100,1
1738260747.343272,653507.000,37910,4,DC,2,100,EA
1738260747.369273,653533.000,37910,4,DC,2,100,2
1738260747.395274,653559.000,37910,4,DC,2,100,EL
1738260747.421275,653585.000,37910,4,DC,2,100,2
1738260747.445526,653609.250,37926,4,DC,2,100,EA
1738260747.469777,653633.500,37926,4,DC,2,100,1
1738260747.494028,653657.750,37926,4,DC,2,100,EL
1738260747.518279,653682.000,37926,4,DC,2,100,1
1738260747.544280,653708.000,37943,4,DC,2,100,EA
1738260747.570281,653734.000,37943,4,DC,2,100,2
1738260747.596282,653760.000,37943,4,DC,2,100,EL
1738260747.622283,653786.000,37943,4,DC,2,100,2
1738260747.647534,653811.250,37960,4,DC,2,100,EA
1738260747.672786,653836.500,37960,4,DC,2,100,1
1738260747.698036,653861.750,37960,4,DC,2,100,EL
1738260747.723288,653887.000,37960,4,DC,2,100,1
1738260747.748289,653912.000,37977,4,DC,2,100,EA
1738260747.773290,653937.000,37977,4,DC,2,100,2
1738260747.798291,653962.000,37977,4,DC,2,100,EL
1738260747.823292,653987.000,37977,4,DC,2,100,2
1738260747.849293,654013.000,37992,4,DC,2,100,EA
1738260747.875294,654039.000,37992,4,DC,2,100,2
1738260747.901295,654065.000,37992,4,DC,2,100,EL
1738260747.927296,654091.000,37992,4,DC,2,100,2
1738260747.952797,654116.500,38012,4,DC,2,100,EA
1738260747.978298,654142.000,38012,4,DC,2,100,1
1738260748.003799,654167.500,38012,4,DC,2,100,EL
1738260748.029300,654193.000,38012,4,DC,2,100,1
1738260748.054301,654218.000,38028,4,DC,2,100,EA
1738260748.079302,654243.000,38028,4,DC,2,100,2
1738260748.104303,654268.000,38028,4,DC,2,100,EL
1738260748.129304,654293.000,38028,4,DC,2,100,2
1738260748.154555,654318.250,38045,4,DC,2,100,EA
1738260748.179806,654343.500,38045,4,DC,2,100,1
1738260748.205057,654368.750,38045,4,DC,2,100,EL
1738260748.230309,654394.000,38045,4,DC,2,100,1
1738260748.255810,654419.500,38061,4,DC,2,100,EA
1738260748.281311,654445.000,38061,4,DC,2,100,2
1738260748.306812,654470.500,38061,4,DC,2,100,EL
1738260748.332313,654496.000,38061,4,DC,2,100,2
1738260748.357814,654521.500,38078,4,DC,2,100,EA
1738260748.383315,654547.000,38078,4,DC,2,100,1
1738260748.408816,654572.500,38078,4,DC,2,100,EL
1738260748.434317,654598.000,38078,4,DC,2,100,1
1738260748.459318,654623.000,38094,4,DC,2,100,EA
1738260748.484319,654648.000,38094,4,DC,2,100,2
1738260748.509320,654673.000,38094,4,DC,2,100,EL
1738260748.534321,654698.000,38094,4,DC,2,100,2
1738260748.559572,654723.250,38111,4,DC,2,100,EA
1738260748.584823,654748.500,38111,4,DC,2,100,1
1738260748.610074,654773.750,38111,4,DC,2,100,EL
1738260748.635325,654799.000,38111,4,DC,2,100,1
1738260748.673077,654836.750,38131,4,DC,2,100,EA
1738260748.710828,654874.500,38131,4,DC,2,100,2
1738260748.748580,654912.250,38131,4,DC,2,100,EL
1738260748.786331,654950.000,38131,4,DC,2,100,2
1738260748.811583,654975.250,38147,4,DC,2,100,EA
1738260748.836833,655000.500,38147,4,DC,2,100,2
1738260748.862085,655025.750,38147,4,DC,2,100,EL
1738260748.887336,655051.000,38147,4,DC,2,100,2
1738260748.912587,655076.250,38164,4,DC,2,100,EA
1738260748.937838,655101.500,38164,4,DC,2,100,1
1738260748.963089,655126.750,38164,4,DC,2,100,EL
1738260748.988340,655152.000,38164,4,DC,2,100,1
1738260749.013841,655177.500,38181,4,DC,2,100,EA
1738260749.039342,655203.000,38181,4,DC,2,100,2
1738260749.064843,655228.500,38181,4,DC,2,100,EL
1738260749.090344,655254.000,38181,4,DC,2,100,2
1738260749.115345,655279.000,38198,4,DC,2,100,EA
1738260749.140346,655304.000,38198,4,DC,2,100,1
1738260749.165347,655329.000,38198,4,DC,2,100,EL
1738260749.190348,655354.000,38198,4,DC,2,100,1
1738260749.216099,655379.750,38216,4,DC,2,100,EA
1738260749.241850,655405.500,38216,4,DC,2,100,2
1738260749.267601,655431.250,38216,4,DC,2,100,EL
1738260749.293352,655457.000,38216,4,DC,2,100,2
1738260749.318853,655482.500,38233,4,DC,2,100,EA
1738260749.344355,655508.000,38233,4,DC,2,100,2
1738260749.369856,655533.500,38233,4,DC,2,100,EL
1738260749.395357,655559.000,38233,4,DC,2,100,2
1738260749.420358,655584.000,38249,4,DC,2,100,EA
1738260749.445359,655609.000,38249,4,DC,2,100,1
1738260749.470360,655634.000,38249,4,DC,2,100,EL
1738260749.495361,655659.000,38249,4,DC,2,100,1
1738260749.520612,655684.250,38266,4,DC,2,100,EA
1738260749.545863,655709.500,38266,4,DC,2,100,2
1738260749.571114,655734.750,38266,4,DC,2,100,EL
1738260749.596365,655760.000,38266,4,DC,2,100,2
1738260749.622616,655786.250,38283,4,DC,2,100,EA
1738260749.648867,655812.500,38283,4,DC,2,100,1
1738260749.675118,655838.750,38283,4,DC,2,100,EL
1738260749.701369,655865.000,38283,4,DC,2,100,1
1738260749.725620,655889.250,38299,4,DC,2,100,EA
1738260749.749871,655913.500,38299,4,DC,2,100,2
1738260749.774122,655937.750,38299,4,DC,2,100,EL
1738260749.798373,655962.000,38299,4,DC,2,100,2
1738260749.824124,655987.750,38315,4,DC,2,100,EA
1738260749.849875,656013.500,38315,4,DC,2,100,1
1738260749.875627,656039.250,38315,4,DC,2,100,EL
1738260749.901377,656065.000,38315,4,DC,2,100,1
1738260749.926629,656090.250,38333,4,DC,2,100,EA
1738260749.951880,656115.500,38333,4,DC,2,100,2
1738260749.977131,656140.750,38333,4,DC,2,100,EL
1738260750.002382,656166.000,38333,4,DC,2,100,2
1738260750.027383,656191.000,38349,4,DC,2,100,EA
1738260750.052384,656216.000,38349,4,DC,2,100,1
1738260750.077385,656241.000,38349,4,DC,2,100,EL
1738260750.102386,656266.000,38349,4,DC,2,100,1
1738260750.127637,656291.250,38365,4,DC,2,100,EA
1738260750.152888,656316.500,38365,4,DC,2,100,2
1738260750.178139,656341.750,38365,4,DC,2,100,EL
1738260750.203390,656367.000,38365,4,DC,2,100,2
1738260750.228891,656392.500,38381,4,DC,2,100,EA
1738260750.254392,656418.000,38381,4,DC,2,100,1
1738260750.279893,656443.500,38381,4,DC,2,100,EL
1738260750.305394,656469.000,38381,4,DC,2,100,1
1738260750.331145,656494.750,38401,4,DC,2,100,EA
1738260750.356896,656520.500,38401,4,DC,2,100,2
1738260750.382648,656546.250,38401,4,DC,2,100,EL
1738260750.408398,656572.000,38401,4,DC,2,100,2
1738260750.433399,656597.000,38417,4,DC,2,100,EA
1738260750.458400,656622.000,38417,4,DC,2,100,1
1738260750.483402,656647.000,38417,4,DC,2,100,EL
1738260750.508403,656672.000,38417,4,DC,2,100,1
1738260750.533654,656697.250,38433,4,DC,2,100,EA
1738260750.558905,656722.500,38433,4,DC,2,100,2
1738260750.584156,656747.750,38433,4,DC,2,100,EL
1738260750.609407,656773.000,38433,4,DC,2,100,2
1738260750.635908,656799.500,38450,4,DC,2,100,EA
1738260750.662409,656826.000,38450,4,DC,2,100,1
1738260750.688910,656852.500,38450,4,DC,2,100,EL
1738260750.715411,656879.000,38450,4,DC,2,100,1
1738260750.739412,656903.000,38467,4,DC,2,100,EA
1738260750.763413,656927.000,38467,4,DC,2,100,2
1738260750.787414,656951.000,38467,4,DC,2,100,EL
1738260750.811415,656975.000,38467,4,DC,2,100,2
1738260750.837416,657001.000,38483,4,DC,2,100,EA
1738260750.863417,657027.000,38483,4,DC,2,100,1
1738260750.889418,657053.000,38483,4,DC,2,100,EL
1738260750.915419,657079.000,38483,4,DC,2,100,1
1738260750.940670,657104.250,38500,4,DC,2,100,EA
1738260750.965921,657129.500,38500,4,DC,2,100,2
1738260750.991173,657154.750,38500,4,DC,2,100,EL
1738260751.016423,657180.000,38500,4,DC,2,100,2
1738260751.041925,657205.500,38518,4,DC,2,100,EA
1738260751.067426,657231.000,38518,4,DC,2,100,1
1738260751.092927,657256.500,38518,4,DC,2,100,EL
1738260751.118428,657282.000,38518,4,DC,2,100,1
1738260751.143929,657307.500,38535,4,DC,2,100,EA
1738260751.169430,657333.000,38535,4,DC,2,100,2
1738260751.194931,657358.500,38535,4,DC,2,100,EL
1738260751.220432,657384.000,38535,4,DC,2,100,2
1738260751.245683,657409.250,38551,4,DC,2,100,EA
1738260751.270934,657434.500,38551,4,DC,2,100,1
1738260751.296185,657459.750,38551,4,DC,2,100,EL
1738260751.321436,657485.000,38551,4,DC,2,100,1
1738260751.346937,657510.500,38569,4,DC,2,100,EA
1738260751.372438,657536.000,38569,4,DC,2,100,2
1738260751.397939,657561.500,38569,4,DC,2,100,EL
1738260751.423440,657587.000,38569,4,DC,2,100,2
1738260751.448442,657612.000,38584,4,DC,2,100,EA
1738260751.473443,657637.000,38584,4,DC,2,100,1
1738260751.498444,657662.000,38584,4,DC,2,100,EL
1738260751.523444,657687.000,38584,4,DC,2,100,1
1738260751.548946,657712.500,38601,4,DC,2,100,EA
1738260751.574447,657738.000,38601,4,DC,2,100,2
1738260751.599948,657763.500,38601,4,DC,2,100,EL
1738260751.625449,657789.000,38601,4,DC,2,100,2
1738260751.651200,657814.750,38618,4,DC,2,100,EA
1738260751.676951,657840.500,38618,4,DC,2,100,2
1738260751.702702,657866.250,38618,4,DC,2,100,EL
1738260751.728453,657892.000,38618,4,DC,2,100,2
1738260751.753454,657917.000,38635,4,DC,2,100,EA
1738260751.778455,657942.000,38635,4,DC,2,100,1
1738260751.803456,657967.000,38635,4,DC,2,100,EL
1738260751.828457,657992.000,38635,4,DC,2,100,1
1738260751.853708,658017.250,38650,4,DC,2,100,EA
1738260751.878959,658042.500,38650,4,DC,2,100,2
1738260751.904210,658067.750,38650,4,DC,2,100,EL
1738260751.929461,658093.000,38650,4,DC,2,100,2
1738260751.955712,658119.250,38668,4,DC,2,100,EA
1738260751.981963,658145.500,38668,4,DC,2,100,1
1738260752.008214,658171.750,38668,4,DC,2,100,EL
1738260752.034466,658198.000,38668,4,DC,2,100,1
1738260752.058717,658222.250,38684,4,DC,2,100,EA
1738260752.082968,658246.500,38684,4,DC,2,100,2
1738260752.107219,658270.750,38684,4,DC,2,100,EL
1738260752.131470,658295.000,38684,4,DC,2,100,2
1738260752.157221,658320.750,38701,4,DC,2,100,EA
1738260752.182972,658346.500,38701,4,DC,2,100,1
1738260752.208723,658372.250,38701,4,DC,2,100,EL
1738260752.234474,658398.000,38701,4,DC,2,100,1
1738260752.259975,658423.500,38717,4,DC,2,100,EA
1738260752.285476,658449.000,38717,4,DC,2,100,2
1738260752.310977,658474.500,38717,4,DC,2,100,EL
1738260752.336478,658500.000,38717,4,DC,2,100,2
1738260752.361479,658525.000,38734,4,DC,2,100,EA
1738260752.386480,658550.000,38734,4,DC,2,100,1
1738260752.411481,658575.000,38734,4,DC,2,100,EL
1738260752.436482,658600.000,38734,4,DC,2,100,1
1738260752.462733,658626.250,38750,4,DC,2,100,EA
1738260752.488984,658652.500,38750,4,DC,2,100,2
1738260752.515235,658678.750,38750,4,DC,2,100,EL
1738260752.541487,658705.000,38750,4,DC,2,100,2
1738260752.566488,658730.000,38767,4,DC,2,100,EA
1738260752.591489,658755.000,38767,4,DC,2,100,1
1738260752.616490,658780.000,38767,4,DC,2,100,EL
1738260752.641491,658805.000,38767,4,DC,2,100,1
1738260752.666992,658830.500,38783,4,DC,2,100,EA
1738260752.692493,658856.000,38783,4,DC,2,100,2
1738260752.717994,658881.500,38783,4,DC,2,100,EL
1738260752.743495,658907.000,38783,4,DC,2,100,2
1738260752.768496,658932.000,38800,4,DC,2,100,EA
1738260752.793497,658957.000,38800,4,DC,2,100,1
1738260752.818498,658982.000,38800,4,DC,2,100,EL
1738260752.843499,659007.000,38800,4,DC,2,100,1
1738260752.868750,659032.250,38816,4,DC,2,100,EA
1738260752.894001,659057.500,38816,4,DC,2,100,2
1738260752.919252,659082.750,38816,4,DC,2,100,EL
1738260752.944503,659108.000,38816,4,DC,2,100,2
1738260752.971504,659135.000,38834,4,DC,2,100,EA
1738260752.998505,659162.000,38834,4,DC,2,100,1
1738260753.025506,659189.000,38834,4,DC,2,100,EL
1738260753.052508,659216.000,38834,4,DC,2,100,1
1738260753.078009,659241.500,38850,4,DC,2,100,EA
1738260753.103510,659267.000,38850,4,DC,2,100,2
1738260753.129011,659292.500,38850,4,DC,2,100,EL
1738260753.154512,659318.000,38850,4,DC,2,100,2
1738260753.179513,659343.000,38866,4,DC,2,100,EA
1738260753.204514,659368.000,38866,4,DC,2,100,1
1738260753.229515,659393.000,38866,4,DC,2,100,EL
1738260753.254516,659418.000,38866,4,DC,2,100,1
1738260753.279767,659443.250,38883,4,DC,2,100,EA
1738260753.305018,659468.500,38883,4,DC,2,100,2
1738260753.330269,659493.750,38883,4,DC,2,100,EL
1738260753.355520,659519.000,38883,4,DC,2,100,2
1738260753.380771,659544.250,38900,4,DC,2,100,EA
1738260753.406022,659569.500,38900,4,DC,2,100,1
1738260753.431273,659594.750,38900,4,DC,2,100,EL
1738260753.456524,659620.000,38900,4,DC,2,100,1
1738260753.481776,659645.250,38916,4,DC,2,100,EA
1738260753.507026,659670.500,38916,4,DC,2,100,2
1738260753.532278,659695.750,38916,4,DC,2,100,EL
1738260753.557528,659721.000,38916,4,DC,2,100,2
1738260753.583530,659747.000,38933,4,DC,2,100,EA
1738260753.609531,659773.000,38933,4,DC,2,100,2
1738260753.635532,659799.000,38933,4,DC,2,100,EL
1738260753.661533,659825.000,38933,4,DC,2,100,2
1738260753.686534,659850.000,38949,4,DC,2,100,EA
1738260753.711535,659875.000,38949,4,DC,2,100,1
1738260753.736536,659900.000,38949,4,DC,2,100,EL
1738260753.761537,659925.000,38949,4,DC,2,100,1
1738260753.798789,659962.250,38971,4,DC,2,100,EA
1738260753.836040,659999.500,38971,4,DC,2,100,2
1738260753.873291,660036.750,38971,4,DC,2,100,EL
1738260753.910543,660074.000,38971,4,DC,2,100,2
1738260753.935794,660099.250,38988,4,DC,2,100,EA
1738260753.961045,660124.500,38988,4,DC,2,100,2
1738260753.986296,660149.750,38988,4,DC,2,100,EL
1738260754.011547,660175.000,38988,4,DC,2,100,2
1738260754.037298,660200.750,39005,4,DC,2,100,EA
1738260754.063049,660226.500,39005,4,DC,2,100,1
1738260754.088800,660252.250,39005,4,DC,2,100,EL
1738260754.114552,660278.000,39005,4,DC,2,100,1
1738260754.139803,660303.250,39020,4,DC,2,100,EA
1738260754.165054,660328.500,39020,4,DC,2,100,2
1738260754.190305,660353.750,39020,4,DC,2,100,EL
1738260754.215556,660379.000,39020,4,DC,2,100,2
1738260754.241057,660404.500,39039,4,DC,2,100,EA
1738260754.266558,660430.000,39039,4,DC,2,100,1
1738260754.292059,660455.500,39039,4,DC,2,100,EL
1738260754.317560,660481.000,39039,4,DC,2,100,1
1738260754.343561,660507.000,39056,4,DC,2,100,EA
1738260754.369562,660533.000,39056,4,DC,2,100,2
1738260754.395563,660559.000,39056,4,DC,2,100,EL
1738260754.421564,660585.000,39056,4,DC,2,100,2
1738260754.446565,660610.000,39073,4,DC,2,100,EA
1738260754.471566,660635.000,39073,4,DC,2,100,1
1738260754.496567,660660.000,39073,4,DC,2,100,EL
1738260754.521568,660685.000,39073,4,DC,2,100,1
1738260754.546819,660710.250,39089,4,DC,2,100,EA
1738260754.572070,660735.500,39089,4,DC,2,100,2
1738260754.597322,660760.750,39089,4,DC,2,100,EL
1738260754.622572,660786.000,39089,4,DC,2,100,2
1738260754.648823,660812.250,39106,4,DC,2,100,EA
1738260754.675075,660838.500,39106,4,DC,2,100,1
1738260754.701326,660864.750,39106,4,DC,2,100,EL
1738260754.727577,660891.000,39106,4,DC,2,100,1
1738260754.751828,660915.250,39122,4,DC,2,100,EA
1738260754.776079,660939.500,39122,4,DC,2,100,2
1738260754.800330,660963.750,39122,4,DC,2,100,EL
1738260754.824581,660988.000,39122,4,DC,2,100,2
1738260754.850332,661013.750,39139,4,DC,2,100,EA
1738260754.876083,661039.500,39139,4,DC,2,100,2
1738260754.901834,661065.250,39139,4,DC,2,100,EL
1738260754.927585,661091.000,39139,4,DC,2,100,2
1738260754.953086,661116.500,39156,4,DC,2,100,EA
1738260754.978587,661142.000,39156,4,DC,2,100,1
1738260755.004088,661167.500,39156,4,DC,2,100,EL
1738260755.029589,661193.000,39156,4,DC,2,100,1
1738260755.054590,661218.000,39172,4,DC,2,100,EA
1738260755.079592,661243.000,39172,4,DC,2,100,2
1738260755.104592,661268.000,39172,4,DC,2,100,EL
1738260755.129593,661293.000,39172,4,DC,2,100,2
1738260755.155595,661319.000,39188,4,DC,2,100,EA
1738260755.181596,661345.000,39188,4,DC,2,100,1
1738260755.207597,661371.000,39188,4,DC,2,100,EL
1738260755.233598,661397.000,39188,4,DC,2,100,1
1738260755.259099,661422.500,39206,4,DC,2,100,EA
1738260755.284600,661448.000,39206,4,DC,2,100,2
1738260755.310101,661473.500,39206,4,DC,2,100,EL
1738260755.335602,661499.000,39206,4,DC,2,100,2
1738260755.360603,661524.000,39224,4,DC,2,100,EA
1738260755.385604,661549.000,39224,4,DC,2,100,1
1738260755.410605,661574.000,39224,4,DC,2,100,EL
1738260755.435606,661599.000,39224,4,DC,2,100,1
1738260755.460857,661624.250,39240,4,DC,2,100,EA
1738260755.486108,661649.500,39240,4,DC,2,100,2
1738260755.511359,661674.750,39240,4,DC,2,100,EL
1738260755.536610,661700.000,39240,4,DC,2,100,2
1738260755.562111,661725.500,39256,4,DC,2,100,EA
1738260755.587612,661751.000,39256,4,DC,2,100,1
1738260755.613113,661776.500,39256,4,DC,2,100,EL
1738260755.638614,661802.000,39256,4,DC,2,100,1
1738260755.664366,661827.750,39274,4,DC,2,100,EA
1738260755.690117,661853.500,39274,4,DC,2,100,2
1738260755.715868,661879.250,39274,4,DC,2,100,EL
1738260755.741619,661905.000,39274,4,DC,2,100,2
1738260755.766620,661930.000,39290,4,DC,2,100,EA
1738260755.791621,661955.000,39290,4,DC,2,100,1
1738260755.816622,661980.000,39290,4,DC,2,100,EL
1738260755.841623,662005.000,39290,4,DC,2,100,1
1738260755.868624,662032.000,39308,4,DC,2,100,EA
1738260755.895625,662059.000,39308,4,DC,2,100,2
1738260755.922626,662086.000,39308,4,DC,2,100,EL
1738260755.949627,662113.000,39308,4,DC,2,100,2
1738260755.974878,662138.250,39325,4,DC,2,100,EA
1738260756.000129,662163.500,39325,4,DC,2,100,1
1738260756.025380,662188.750,39325,4,DC,2,100,EL
1738260756.050632,662214.000,39325,4,DC,2,100,1
1738260756.076383,662239.750,39342,4,DC,2,100,EA
1738260756.102134,662265.500,39342,4,DC,2,100,2
1738260756.127885,662291.250,39342,4,DC,2,100,EL
1738260756.153636,662317.000,39342,4,DC,2,100,2
1738260756.178137,662341.500,39358,4,DC,2,100,EA
1738260756.202638,662366.000,39358,4,DC,2,100,1
1738260756.227139,662390.500,39358,4,DC,2,100,EL
1738260756.251640,662415.000,39358,4,DC,2,100,1
1738260756.277391,662440.750,39376,4,DC,2,100,EA
1738260756.303142,662466.500,39376,4,DC,2,100,2
1738260756.328893,662492.250,39376,4,DC,2,100,EL
1738260756.354644,662518.000,39376,4,DC,2,100,2
1738260756.379645,662543.000,39391,4,DC,2,100,EA
1738260756.404646,662568.000,39391,4,DC,2,100,1
1738260756.429647,662593.000,39391,4,DC,2,100,EL
1738260756.454648,662618.000,39391,4,DC,2,100,1
