LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738260745.291187,651455.000,37587,1,BV,1,100,3.89
1738260750.291394,656455.000,38397,1,BV,1,100,3.90
1738260755.290600,661454.000,39222,1,BV,1,100,3.89
1738260760.290807,666454.000,40046,1,BV,1,100,3.89
1738260765.290013,671453.000,40872,1,BV,1,100,3.89
1738260770.290220,676453.000,41684,1,BV,1,100,3.89
1738260775.289426,681452.000,42506,1,BV,1,100,3.89
1738260780.289633,686452.000,43335,1,BV,1,100,3.89
1738260785.288839,691451.000,44147,1,BV,1,100,3.89
1738260790.289046,696451.000,44979,1,BV,1,100,3.90
1738260795.288252,701450.000,45805,1,BV,1,100,3.89
1738260800.288459,706450.000,46632,1,BV,1,100,3.89
1738260805.287665,711449.000,47439,1,BV,1,100,3.89
1738260810.287872,716449.000,48270,1,BV,1,100,3.89
1738260815.287078,721448.000,49089,1,BV,1,100,3.89
1738260820.287285,726448.000,49917,1,BV,1,100,3.89
1738260825.286491,731447.000,50744,1,BV,1,100,3.89
1738260830.286698,736447.000,51573,1,BV,1,100,3.89
1738260835.285904,741446.000,52400,1,BV,1,100,3.89
1738260840.286111,746446.000,53214,1,BV,1,100,3.89
1738260845.285317,751445.000,54038,1,BV,1,100,3.89
1738260850.285524,756445.000,54866,1,BV,1,100,3.89
1738260855.284730,761444.000,55672,1,BV,1,100,3.89
1738260860.284937,766444.000,56500,1,BV,1,100,3.89
1738260865.284143,771443.000,57329,1,BV,1,100,3.89
1738260870.284350,776443.000,58158,1,BV,1,100,3.89
1738260875.283556,781442.000,58967,1,BV,1,100,3.89
1738260880.283763,786442.000,59795,1,BV,1,100,3.89
1738260885.282969,791441.000,60625,1,BV,1,100,3.90
1738260890.283176,796441.000,61451,1,BV,1,100,3.89
1738260895.282382,801440.000,62283,1,BV,1,100,3.89
1738260900.282589,806440.000,63088,1,BV,1,100,3.89
1738260905.281795,811439.000,63918,1,BV,1,100,3.89
1738260910.282002,816439.000,64744,1,BV,1,100,3.89
1738260915.281208,821438.000,22,1,BV,1,100,3.89
1738260920.281415,826438.000,862,1,BV,1,100,3.89
1738260925.280621,831437.000,1687,1,BV,1,100,3.89
1738260930.280828,836437.000,2508,1,BV,1,100,3.89
1738260935.280034,841436.000,3335,1,BV,1,100,3.89
1738260940.280241,846436.000,4142,1,BV,1,100,3.89
1738260945.279447,851435.000,4969,1,BV,1,100,3.89
1738260950.279654,856435.000,5791,1,BV,1,100,3.89
1738260955.278860,861434.000,6613,1,BV,1,100,3.89
1738260960.279067,866434.000,7455,1,BV,1,100,3.89
1738260965.278273,871433.000,8283,1,BV,1,100,3.88
1738260970.278480,876433.000,9107,1,BV,1,100,3.89
1738260975.277686,881432.000,9932,1,BV,1,100,3.89
1738260980.277893,886432.000,10756,1,BV,1,100,3.89
1738260985.277099,891431.000,11586,1,BV,1,100,3.89
1738260990.277306,896431.000,12412,1,BV,1,100,3.89
1738260995.276512,901430.000,13241,1,BV,1,100,3.89
1738261000.276719,906430.000,14068,1,BV,1,100,3.89
1738261005.275925,911429.000,14895,1,BV,1,100,3.89
1738261010.276132,916429.000,15717,1,BV,1,100,3.89
1738261015.275338,921428.000,16561,1,BV,1,100,3.89
1738261020.275545,926428.000,17383,1,BV,1,100,3.89
1738261025.274751,931427.000,18211,1,BV,1,100,3.89
1738261030.274958,936427.000,19035,1,BV,1,100,3.89
1738261035.274164,941426.000,19858,1,BV,1,100,3.89
1738261040.274371,946426.000,20687,1,BV,1,100,3.88
1738261045.273577,951425.000,21514,1,BV,1,100,3.89
1738261050.273784,956425.000,22345,1,BV,1,100,3.89
1738261055.272990,961424.000,23152,1,BV,1,100,3.88
1738261060.273197,966424.000,23990,1,BV,1,100,3.89
1738261065.273404,971424.000,24810,1,BV,1,100,3.89
1738261070.272610,976423.000,25630,1,BV,1,100,3.89
1738261075.271816,981422.000,26456,1,BV,1,100,3.89
1738261080.272023,986422.000,27257,1,BV,1,100,3.89
1738261085.271230,991421.000,28082,1,BV,1,100,3.89
1738261090.271436,996421.000,28909,1,BV,1,100,3.89
1738261095.270643,1001420.000,29740,1,BV,1,100,3.89
1738261100.270849,1006420.000,30563,1,BV,1,100,3.89
1738261105.270056,1011419.000,31381,1,BV,1,100,3.89
1738261110.270262,1016419.000,32210,1,BV,1,100,3.89
1738261115.269469,1021418.000,33034,1,BV,1,100,3.89
1738261120.269675,1026418.000,33860,1,BV,1,100,3.89
1738261125.269882,1031418.000,34690,1,BV,1,100,3.89
1738261130.269088,1036417.000,35516,1,BV,1,100,3.89
1738261135.268295,1041416.000,36326,1,BV,1,100,3.89
1738261140.268501,1046416.000,37151,1,BV,1,100,3.88
1738261145.267708,1051415.000,37977,1,BV,1,100,3.89
1738261150.267914,1056415.000,38793,1,BV,1,100,3.89
1738261155.267121,1061414.000,39621,1,BV,1,100,3.88
1738261160.267327,1066414.000,40445,1,BV,1,100,3.88
1738261165.266534,1071413.000,41272,1,BV,1,100,3.89
1738261170.266740,1076413.000,42082,1,BV,1,100,3.89
1738261175.265947,1081412.000,42911,1,BV,1,100,3.89
1738261180.266153,1086412.000,43733,1,BV,1,100,3.89
1738261185.266360,1091412.000,44559,1,BV,1,100,3.88
1738261190.265566,1096411.000,45387,1,BV,1,100,3.88
1738261195.264773,1101410.000,46196,1,BV,1,100,3.88
1738261200.264979,1106410.000,47025,1,BV,1,100,3.88
1738261205.264186,1111409.000,47852,1,BV,1,100,3.88
1738261210.264392,1116409.000,48668,1,BV,1,100,3.88
1738261215.263599,1121408.000,49496,1,BV,1,100,3.88
1738261220.263805,1126408.000,50321,1,BV,1,100,3.88
1738261225.263012,1131407.000,51149,1,BV,1,100,3.87
1738261230.263218,1136407.000,51970,1,BV,1,100,3.88
1738261235.262425,1141406.000,52791,1,BV,1,100,3.88
1738261240.262631,1146406.000,53612,1,BV,1,100,3.88
