LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1738260745.703204,651867,37639,1,BI,1,100,2330
1738260746.787249,652951,37807,1,BI,1,100,1070
1738260747.223267,653387,37891,1,BI,1,100,440
1738260747.950297,654114,38009,1,BI,1,100,720
1738260749.196348,655360,38214,1,BI,1,100,1230
1738260751.053425,657217,38516,1,BI,1,100,1840
1738260754.313560,660477,39037,1,BI,1,100,3240
1738260755.879624,662043,39306,1,BI,1,100,1550
1738260758.245722,664409,39689,1,BI,1,100,2350
1738260758.965752,665129,39812,1,BI,1,100,710
1738260760.725825,666889,40099,1,BI,1,100,1750
1738260762.249887,668413,40349,1,BI,1,100,1510
1738260764.485980,670649,40721,1,BI,1,100,2210
1738260767.262094,673425,41172,1,BI,1,100,2770
1738260768.115130,674278,41307,1,BI,1,100,840
1738260768.785157,674948,41425,1,BI,1,100,670
1738260769.532188,675695,41550,1,BI,1,100,740
1738260772.932329,679095,42101,1,BI,1,100,3370
1738260775.022415,681185,42438,1,BI,1,100,2070
1738260776.261466,682424,42657,1,BI,1,100,1230
1738260777.698526,683861,42891,1,BI,1,100,1430
1738260778.405555,684568,43010,1,BI,1,100,700
1738260778.624564,684787,43044,1,BI,1,100,220
1738260779.941618,686104,43251,1,BI,1,100,1300
1738260780.945660,687108,43420,1,BI,1,100,1000
1738260781.994703,688157,43605,1,BI,1,100,1040
1738260783.114749,689277,43789,1,BI,1,100,1110
1738260783.967785,690130,43923,1,BI,1,100,840
1738260784.104790,690267,43942,1,BI,1,100,140
1738260785.314840,691477,44149,1,BI,1,100,1210
1738260786.587893,692750,44351,1,BI,1,100,1260
1738260787.953949,694116,44584,1,BI,1,100,1360
1738260789.178000,695340,44785,1,BI,1,100,1210
1738260789.398009,695560,44821,1,BI,1,100,220
1738260790.657061,696819,45030,1,BI,1,100,1250
1738260791.567098,697729,45182,1,BI,1,100,900
1738260792.871152,699033,45383,1,BI,1,100,1290
1738260795.280252,701442,45786,1,BI,1,100,2390
1738260796.094285,702256,45923,1,BI,1,100,810
1738260797.203331,703365,46107,1,BI,1,100,1100
1738260798.467383,704629,46308,1,BI,1,100,1250
1738260799.490426,705652,46475,1,BI,1,100,1020
1738260800.720477,706882,46684,1,BI,1,100,1220
1738260802.156536,708318,46918,1,BI,1,100,1420
1738260804.950651,711112,47367,1,BI,1,100,2770
1738260805.823687,711985,47525,1,BI,1,100,870
1738260808.236787,714398,47909,1,BI,1,100,2390
1738260808.396794,714558,47944,1,BI,1,100,160
1738260809.449837,715611,48112,1,BI,1,100,1040
1738260812.485963,718647,48620,1,BI,1,100,3010
1738260813.770015,719931,48821,1,BI,1,100,1280
1738260814.943064,721104,49021,1,BI,1,100,1160
1738260816.209116,722370,49228,1,BI,1,100,1260
1738260816.376123,722537,49246,1,BI,1,100,160
1738260816.516129,722677,49281,1,BI,1,100,140
1738260817.596174,723757,49466,1,BI,1,100,1070
1738260819.949271,726110,49848,1,BI,1,100,2330
1738260820.969313,727130,50009,1,BI,1,100,1020
1738260823.189405,729350,50376,1,BI,1,100,2200
1738260824.202446,730363,50544,1,BI,1,100,1000
1738260825.532501,731693,50763,1,BI,1,100,1320
1738260826.678549,732839,50952,1,BI,1,100,1140
1738260827.855597,734016,51153,1,BI,1,100,1160
1738260828.105608,734266,51189,1,BI,1,100,250
1738260829.195653,735356,51372,1,BI,1,100,1080
1738260830.704715,736865,51631,1,BI,1,100,1500
1738260832.008769,738169,51831,1,BI,1,100,1290
