LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1738260743.506113,649670.000,37268,4,EM,1,100,RS
1738260743.506113,649670.000,37268,4,EM,1,100,RB
1738260743.506113,649670.000,37268,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260743.506113,649670.000,37268,4,EM,1,100,PS
1738260743.560616,649724.500,37305,4,EM,1,100,RS
1738260743.615118,649779.000,37305,4,EM,1,100,RB
1738260743.669620,649833.500,37305,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260743.724122,649888.000,37305,4,EM,1,100,PS
1738260743.776624,649940.500,37338,4,EM,1,100,RS
1738260743.829127,649993.000,37338,4,EM,1,100,RB
1738260743.881629,650045.500,37338,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260743.934131,650098.000,37338,4,EM,1,100,PS
1738260743.984133,650148.000,37371,4,EM,1,100,RS
1738260744.034135,650198.000,37371,4,EM,1,100,RB
1738260744.084137,650248.000,37371,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260744.134139,650298.000,37371,4,EM,1,100,PS
1738260744.184391,650348.250,37404,4,EM,1,100,RS
1738260744.234643,650398.500,37404,4,EM,1,100,RB
1738260744.284896,650448.750,37404,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260744.335148,650499.000,37404,4,EM,1,100,PS
1738260744.385400,650549.250,37437,4,EM,1,100,RS
1738260744.435652,650599.500,37437,4,EM,1,100,RB
1738260744.485904,650649.750,37437,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260744.536156,650700.000,37437,4,EM,1,100,PS
1738260744.586408,650750.250,37471,4,EM,1,100,RS
1738260744.636660,650800.500,37471,4,EM,1,100,RB
1738260744.686912,650850.750,37471,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260744.737164,650901.000,37471,4,EM,1,100,PS
1738260744.788166,650952.000,37503,4,EM,1,100,RS
1738260744.839169,651003.000,37503,4,EM,1,100,RB
1738260744.890171,651054.000,37503,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260744.941173,651105.000,37503,4,EM,1,100,PS
1738260744.991175,651155.000,37537,4,EM,1,100,RS
1738260745.041177,651205.000,37537,4,EM,1,100,RB
1738260745.091179,651255.000,37537,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260745.141181,651305.000,37537,4,EM,1,100,PS
1738260745.191433,651355.250,37569,4,EM,1,100,RS
1738260745.241685,651405.500,37569,4,EM,1,100,RB
1738260745.291937,651455.750,37569,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260745.342189,651506.000,37569,4,EM,1,100,PS
1738260745.392441,651556.250,37605,4,EM,1,100,RS
1738260745.442693,651606.500,37605,4,EM,1,100,RB
1738260745.492945,651656.750,37605,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260745.543198,651707.000,37605,4,EM,1,100,PS
1738260745.593450,651757.250,37638,4,EM,1,100,RS
1738260745.643702,651807.500,37638,4,EM,1,100,RB
1738260745.693954,651857.750,37638,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260745.744206,651908.000,37638,4,EM,1,100,PS
1738260745.794958,651958.750,37673,4,EM,1,100,RS
1738260745.845710,652009.500,37673,4,EM,1,100,RB
1738260745.896462,652060.250,37673,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260745.947214,652111.000,37673,4,EM,1,100,PS
1738260745.997216,652161.000,37706,4,EM,1,100,RS
1738260746.047218,652211.000,37706,4,EM,1,100,RB
1738260746.097220,652261.000,37706,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260746.147223,652311.000,37706,4,EM,1,100,PS
1738260746.197474,652361.250,37739,4,EM,1,100,RS
1738260746.247727,652411.500,37739,4,EM,1,100,RB
1738260746.297979,652461.750,37739,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260746.348231,652512.000,37739,4,EM,1,100,PS
1738260746.398483,652562.250,37772,4,EM,1,100,RS
1738260746.448735,652612.500,37772,4,EM,1,100,RB
1738260746.498987,652662.750,37772,4,EM,1,100,2025-01-30_11-12-23-218790.csv
1738260746.549239,652713.000,37772,4,EM,1,100,PS
1738260746.599491,652763.250,37806,4,EM,1,100,RS
1738260746.649743,652813.500,37806,4,EM,1,100,RB
