LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1738260743.557116,649721.000,37285,2,RD,1,100,TL
1738260743.557116,649721.000,37285,2,RD,1,100,TU
1738260746.116221,652280.000,38128,2,RD,1,100,TL
1738260748.675327,654839.000,38128,2,RD,1,100,TU
1738260751.238933,657402.500,38969,2,RD,1,100,TL
1738260753.802539,659966.000,38969,2,RD,1,100,TU
1738260756.369145,662532.500,39810,2,RD,1,100,TL
1738260758.935751,665099.000,39810,2,RD,1,100,TU
1738260761.499856,667663.000,40653,2,RD,1,100,TL
1738260764.063962,670227.000,40653,2,RD,1,100,TU
1738260766.625068,672788.000,41496,2,RD,1,100,TL
1738260769.186174,675349.000,41496,2,RD,1,100,TU
1738260771.749780,677912.500,42336,2,RD,1,100,TL
1738260774.313386,680476.000,42336,2,RD,1,100,TU
1738260776.877992,683040.500,43182,2,RD,1,100,TL
1738260779.442598,685605.000,43182,2,RD,1,100,TU
1738260782.013704,688176.000,44030,2,RD,1,100,TL
1738260784.584810,690747.000,44030,2,RD,1,100,TU
1738260787.151416,693313.500,44876,2,RD,1,100,TL
1738260789.718022,695880.000,44876,2,RD,1,100,TU
1738260792.279128,698441.000,45718,2,RD,1,100,TL
1738260794.840234,701002.000,45718,2,RD,1,100,TU
1738260797.403340,703565.000,46563,2,RD,1,100,TL
1738260799.966445,706128.000,46563,2,RD,1,100,TU
1738260802.535552,708697.000,47406,2,RD,1,100,TL
1738260805.104658,711266.000,47406,2,RD,1,100,TU
1738260807.668764,713830.000,48249,2,RD,1,100,TL
1738260810.232869,716394.000,48249,2,RD,1,100,TU
1738260812.794475,718955.500,49093,2,RD,1,100,TL
1738260815.356081,721517.000,49093,2,RD,1,100,TU
1738260817.921187,724082.000,49939,2,RD,1,100,TL
1738260820.486293,726647.000,49939,2,RD,1,100,TU
1738260823.041898,729202.500,50782,2,RD,1,100,TL
1738260825.597504,731758.000,50782,2,RD,1,100,TU
1738260828.156610,734317.000,51627,2,RD,1,100,TL
1738260830.715715,736876.000,51627,2,RD,1,100,TU
1738260833.269821,739430.000,52472,2,RD,1,100,TL
1738260835.823926,741984.000,52472,2,RD,1,100,TU
1738260838.383032,744543.000,53317,2,RD,1,100,TL
1738260840.942138,747102.000,53317,2,RD,1,100,TU
1738260843.519244,749679.000,54161,2,RD,1,100,TL
1738260846.096351,752256.000,54161,2,RD,1,100,TU
1738260848.655957,754815.500,55005,2,RD,1,100,TL
1738260851.215562,757375.000,55005,2,RD,1,100,TU
1738260853.779668,759939.000,55844,2,RD,1,100,TL
1738260856.343774,762503.000,55844,2,RD,1,100,TU
1738260858.903380,765062.500,56688,2,RD,1,100,TL
1738260861.462986,767622.000,56688,2,RD,1,100,TU
1738260864.029091,770188.000,57535,2,RD,1,100,TL
1738260866.595197,772754.000,57535,2,RD,1,100,TU
1738260869.167304,775326.000,58379,2,RD,1,100,TL
1738260871.739410,777898.000,58379,2,RD,1,100,TU
1738260874.301016,780459.500,59224,2,RD,1,100,TL
1738260876.862622,783021.000,59224,2,RD,1,100,TU
1738260879.425727,785584.000,60067,2,RD,1,100,TL
1738260881.988833,788147.000,60067,2,RD,1,100,TU
1738260884.547939,790706.000,60912,2,RD,1,100,TL
1738260887.107045,793265.000,60912,2,RD,1,100,TU
1738260889.664150,795822.000,61757,2,RD,1,100,TL
1738260892.221256,798379.000,61757,2,RD,1,100,TU
1738260894.786862,800944.500,62600,2,RD,1,100,TL
1738260897.352468,803510.000,62600,2,RD,1,100,TU
1738260899.918074,806075.500,63446,2,RD,1,100,TL
