LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738271570.324355,573458.000,25046,1,EA,1,100,0.030052
1738271570.390357,573524.000,25053,1,EA,1,100,0.030052
1738271570.457360,573591.000,25069,2,EA,1,100,0.030052
1738271570.524363,573658.000,25069,2,EA,1,100,0.030052
1738271570.590365,573724.000,25086,1,EA,1,100,0.030052
1738271570.657367,573791.000,25105,2,EA,1,100,0.030052
1738271570.724370,573858.000,25105,2,EA,1,100,0.030052
1738271570.790373,573924.000,25121,1,EA,1,100,0.030052
1738271570.857042,573990.667,25141,3,EA,1,100,0.030052
1738271570.923711,574057.333,25141,3,EA,1,100,0.030052
1738271570.990380,574124.000,25141,3,EA,1,100,0.030052
1738271571.057383,574191.000,25157,1,EA,1,100,0.030052
1738271571.123885,574257.500,25175,2,EA,1,100,0.030052
1738271571.190388,574324.000,25175,2,EA,1,100,0.030052
1738271571.257390,574391.000,25192,1,EA,1,100,0.030052
1738271571.323893,574457.500,25209,2,EA,1,100,0.030052
1738271571.390395,574524.000,25209,2,EA,1,100,0.030052
1738271571.457398,574591.000,25225,1,EA,1,100,0.030052
1738271571.523900,574657.500,25242,2,EA,1,100,0.030052
1738271571.590403,574724.000,25242,2,EA,1,100,0.030052
1738271571.657405,574791.000,25260,1,EA,1,100,0.030052
1738271571.723908,574857.500,25277,2,EA,1,100,0.030052
1738271571.790410,574924.000,25277,2,EA,1,100,0.030052
1738271571.857413,574991.000,25293,1,EA,1,100,0.030052
1738271571.923915,575057.500,25310,2,EA,1,100,0.030052
1738271571.990418,575124.000,25310,2,EA,1,100,0.030052
1738271572.057420,575191.000,25326,1,EA,1,100,0.030052
1738271572.123923,575257.500,25343,2,EA,1,100,0.030052
1738271572.190425,575324.000,25343,2,EA,1,100,0.030052
1738271572.257428,575391.000,25360,1,EA,1,100,0.030052
1738271572.323930,575457.500,25377,2,EA,1,100,0.030052
1738271572.390433,575524.000,25377,2,EA,1,100,0.030052
1738271572.457435,575591.000,25392,1,EA,1,100,0.030052
1738271572.523938,575657.500,25410,2,EA,1,100,0.030052
1738271572.590440,575724.000,25410,2,EA,1,100,0.030052
1738271572.657443,575791.000,25426,1,EA,1,100,0.030052
1738271572.723945,575857.500,25443,2,EA,1,100,0.030052
1738271572.790448,575924.000,25443,2,EA,1,100,0.030052
1738271572.856950,575990.500,25459,2,EA,1,100,0.030052
1738271572.923453,576057.000,25459,2,EA,1,100,0.030052
1738271572.990455,576124.000,25476,1,EA,1,100,0.030052
1738271573.056958,576190.500,25492,2,EA,1,100,0.030052
1738271573.123460,576257.000,25492,2,EA,1,100,0.030052
1738271573.190463,576324.000,25509,1,EA,1,100,0.030052
1738271573.256965,576390.500,25525,2,EA,1,100,0.030052
1738271573.323468,576457.000,25525,2,EA,1,100,0.030052
1738271573.390471,576524.000,25542,1,EA,1,100,0.030052
1738271573.456973,576590.500,25558,2,EA,1,100,0.030052
1738271573.523475,576657.000,25558,2,EA,1,100,0.030052
1738271573.590478,576724.000,25576,1,EA,1,100,0.030052
1738271573.656981,576790.500,25593,2,EA,1,100,0.030052
1738271573.723483,576857.000,25593,2,EA,1,100,0.030052
1738271573.790486,576924.000,25610,1,EA,1,100,0.030052
1738271573.856988,576990.500,25627,2,EA,1,100,0.030052
1738271573.923491,577057.000,25627,2,EA,1,100,0.030052
1738271573.990493,577124.000,25644,1,EA,1,100,0.030052
1738271574.056996,577190.500,25659,2,EA,1,100,0.030052
1738271574.123498,577257.000,25659,2,EA,1,100,0.030052
1738271574.190500,577324.000,25676,1,EA,1,100,0.030052
1738271574.257003,577390.500,25693,2,EA,1,100,0.030052
1738271574.323506,577457.000,25693,2,EA,1,100,0.030052
1738271574.390508,577524.000,25710,1,EA,1,100,0.030052
1738271574.457011,577590.500,25726,2,EA,1,100,0.030052
1738271574.523513,577657.000,25726,2,EA,1,100,0.030052
1738271574.590516,577724.000,25743,1,EA,1,100,0.030052
1738271574.657018,577790.500,25759,2,EA,1,100,0.030052
1738271574.723521,577857.000,25759,2,EA,1,100,0.030052
1738271574.790023,577923.500,25776,2,EA,1,100,0.030052
1738271574.856526,577990.000,25776,2,EA,1,100,0.030052
1738271574.923528,578057.000,25793,1,EA,1,100,0.030052
1738271574.990031,578123.500,25809,2,EA,1,100,0.030052
1738271575.056533,578190.000,25809,2,EA,1,100,0.030052
1738271575.123536,578257.000,25825,1,EA,1,100,0.030052
1738271575.190038,578323.500,25843,2,EA,1,100,0.030052
1738271575.256541,578390.000,25843,2,EA,1,100,0.030052
1738271575.323543,578457.000,25859,1,EA,1,100,0.030052
1738271575.390046,578523.500,25875,2,EA,1,100,0.030052
1738271575.456548,578590.000,25875,2,EA,1,100,0.030052
1738271575.523551,578657.000,25891,1,EA,1,100,0.030052
1738271575.590053,578723.500,25909,2,EA,1,100,0.030052
1738271575.656556,578790.000,25909,2,EA,1,100,0.030052
1738271575.723558,578857.000,25925,1,EA,1,100,0.030052
1738271575.790061,578923.500,25941,2,EA,1,100,0.030052
1738271575.856563,578990.000,25941,2,EA,1,100,0.030052
1738271575.923566,579057.000,25958,1,EA,1,100,0.030052
1738271575.990235,579123.667,25980,3,EA,1,100,0.030052
1738271576.056904,579190.333,25980,3,EA,1,100,0.030052
1738271576.123573,579257.000,25980,3,EA,1,100,0.030052
1738271576.190576,579324.000,25996,1,EA,1,100,0.030052
1738271576.257078,579390.500,26014,2,EA,1,100,0.030052
1738271576.323581,579457.000,26014,2,EA,1,100,0.030052
1738271576.390583,579524.000,26030,1,EA,1,100,0.030052
1738271576.457086,579590.500,26046,2,EA,1,100,0.030052
1738271576.523588,579657.000,26046,2,EA,1,100,0.030052
1738271576.590591,579724.000,26063,1,EA,1,100,0.030052
1738271576.657094,579790.500,26082,2,EA,1,100,0.030052
1738271576.723596,579857.000,26082,2,EA,1,100,0.030052
1738271576.790598,579924.000,26098,1,EA,1,100,0.030052
1738271576.857101,579990.500,26115,2,EA,1,100,0.030052
1738271576.923604,580057.000,26115,2,EA,1,100,0.030052
1738271576.990606,580124.000,26131,1,EA,1,100,0.030052
1738271577.057108,580190.500,26148,2,EA,1,100,0.030052
1738271577.123611,580257.000,26148,2,EA,1,100,0.030052
1738271577.190614,580324.000,26166,1,EA,1,100,0.030052
1738271577.257116,580390.500,26183,2,EA,1,100,0.030052
1738271577.323618,580457.000,26183,2,EA,1,100,0.030052
1738271577.390621,580524.000,26199,1,EA,1,100,0.030052
1738271577.457124,580590.500,26216,2,EA,1,100,0.030052
1738271577.523626,580657.000,26216,2,EA,1,100,0.030052
1738271577.590629,580724.000,26233,1,EA,1,100,0.030052
1738271577.657131,580790.500,26252,2,EA,1,100,0.030052
1738271577.723634,580857.000,26252,2,EA,1,100,0.030052
1738271577.790636,580924.000,26267,1,EA,1,100,0.030052
1738271577.857139,580990.500,26285,2,EA,1,100,0.030052
1738271577.923641,581057.000,26285,2,EA,1,100,0.030052
1738271577.990144,581123.500,26301,2,EA,1,100,0.030052
1738271578.056646,581190.000,26301,2,EA,1,100,0.030052
1738271578.123649,581257.000,26318,1,EA,1,100,0.030052
1738271578.190151,581323.500,26334,2,EA,1,100,0.030052
1738271578.256654,581390.000,26334,2,EA,1,100,0.030052
1738271578.323656,581457.000,26351,1,EA,1,100,0.030052
1738271578.390159,581523.500,26367,2,EA,1,100,0.030052
1738271578.456661,581590.000,26367,2,EA,1,100,0.030052
1738271578.523664,581657.000,26384,1,EA,1,100,0.030052
1738271578.590166,581723.500,26400,2,EA,1,100,0.030052
1738271578.656669,581790.000,26400,2,EA,1,100,0.030052
