LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738271571.556401,574690.000,25254,1,BV,1,100,4.09
1738271576.556590,579690.000,26075,1,BV,1,100,4.08
1738271581.555778,584689.000,26902,1,BV,1,100,4.08
1738271586.555966,589689.000,27729,1,BV,1,100,4.08
1738271591.555154,594688.000,28531,1,BV,1,100,4.08
1738271596.555342,599688.000,29374,1,BV,1,100,4.07
1738271601.554531,604687.000,30196,1,BV,1,100,4.07
1738271606.554719,609687.000,31014,1,BV,1,100,4.07
1738271611.553907,614686.000,31834,1,BV,1,100,4.07
1738271616.554095,619686.000,32676,1,BV,1,100,4.08
1738271621.553283,624685.000,33499,1,BV,1,100,4.07
1738271626.553472,629685.000,34303,1,BV,1,100,4.07
1738271631.552660,634684.000,35130,1,BV,1,100,4.07
1738271636.552848,639684.000,35911,1,BV,1,100,4.07
1738271641.552036,644683.000,36678,1,BV,1,100,4.07
1738271646.552224,649683.000,37463,1,BV,1,100,4.07
1738271651.551413,654682.000,38245,1,BV,1,100,4.07
1738271656.551601,659682.000,39037,1,BV,1,100,4.07
1738271661.550789,664681.000,39802,1,BV,1,100,4.07
1738271666.550977,669681.000,40599,1,BV,1,100,4.07
1738271671.550165,674680.000,41390,1,BV,1,100,4.07
1738271676.550354,679680.000,42156,1,BV,1,100,4.06
1738271681.549542,684679.000,42946,1,BV,1,100,4.07
1738271686.549730,689679.000,43730,1,BV,1,100,4.07
1738271691.548918,694678.000,44488,1,BV,1,100,4.06
1738271696.549107,699678.000,45267,1,BV,1,100,4.06
1738271701.548295,704677.000,46057,1,BV,1,100,4.07
1738271706.548483,709677.000,46825,1,BV,1,100,4.06
1738271711.547671,714676.000,47589,1,BV,1,100,4.06
1738271716.547859,719676.000,48374,1,BV,1,100,4.06
1738271721.547048,724675.000,49155,1,BV,1,100,4.06
1738271726.547236,729675.000,49933,1,BV,1,100,4.06
1738271731.546424,734674.000,50691,1,BV,1,100,4.06
1738271736.546612,739674.000,51471,1,BV,1,100,4.06
1738271741.545800,744673.000,52262,1,BV,1,100,4.06
1738271746.545989,749673.000,53041,1,BV,1,100,4.06
1738271751.545177,754672.000,53811,1,BV,1,100,4.06
1738271756.545365,759672.000,54600,1,BV,1,100,4.06
1738271761.544553,764671.000,55388,1,BV,1,100,4.06
1738271766.544741,769671.000,56160,1,BV,1,100,4.05
1738271771.543930,774670.000,56961,1,BV,1,100,4.06
1738271776.544118,779670.000,57740,1,BV,1,100,4.06
1738271781.543306,784669.000,58510,1,BV,1,100,4.06
1738271786.543494,789669.000,59293,1,BV,1,100,4.06
1738271791.542682,794668.000,60077,1,BV,1,100,4.06
1738271796.542871,799668.000,60849,1,BV,1,100,4.06
1738271801.542059,804667.000,61636,1,BV,1,100,4.05
1738271806.542247,809667.000,62415,1,BV,1,100,4.05
1738271811.541435,814666.000,63205,1,BV,1,100,4.05
1738271816.541624,819666.000,63984,1,BV,1,100,4.05
1738271821.540812,824665.000,64752,1,BV,1,100,4.05
1738271826.541000,829665.000,6,1,BV,1,100,4.05
1738271831.540188,834664.000,787,1,BV,1,100,4.06
1738271836.540376,839664.000,1569,1,BV,1,100,4.05
1738271841.539565,844663.000,2359,1,BV,1,100,4.05
1738271846.539753,849663.000,3145,1,BV,1,100,4.05
1738271851.538941,854662.000,3927,1,BV,1,100,4.05
1738271856.539129,859662.000,4705,1,BV,1,100,4.05
1738271861.538317,864661.000,5500,1,BV,1,100,4.05
1738271866.538506,869661.000,6301,1,BV,1,100,4.05
1738271871.537694,874660.000,7094,1,BV,1,100,4.05
1738271876.537882,879660.000,7885,1,BV,1,100,4.05
1738271881.537070,884659.000,8677,1,BV,1,100,4.05
1738271886.537258,889659.000,9471,1,BV,1,100,4.05
1738271891.536447,894658.000,10254,1,BV,1,100,4.05
1738271896.536635,899658.000,11064,1,BV,1,100,4.05
1738271901.535823,904657.000,11836,1,BV,1,100,4.05
1738271906.536011,909657.000,12618,1,BV,1,100,4.05
1738271911.535199,914656.000,13422,1,BV,1,100,4.05
1738271916.535388,919656.000,14198,1,BV,1,100,4.05
1738271921.534576,924655.000,14969,1,BV,1,100,4.05
1738271926.534764,929655.000,15758,1,BV,1,100,4.05
1738271931.533952,934654.000,16540,1,BV,1,100,4.04
1738271936.534140,939654.000,17350,1,BV,1,100,4.04
1738271941.533329,944653.000,18122,1,BV,1,100,4.04
1738271946.533517,949653.000,18928,1,BV,1,100,4.04
1738271951.532705,954652.000,19720,1,BV,1,100,4.05
1738271956.532893,959652.000,20493,1,BV,1,100,4.05
1738271961.532081,964651.000,21280,1,BV,1,100,4.04
