LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1738271573.698482,576832.000,25601,2,GZ,1,100,17.883
1738271573.738484,576872.000,25618,3,GZ,1,100,14.679
1738271573.778485,576912.000,25618,3,GZ,1,100,11.780
1738271573.818486,576952.000,25618,3,GZ,1,100,8.942
1738271573.858488,576992.000,25635,3,GZ,1,100,3.937
1738271573.898489,577032.000,25635,3,GZ,1,100,1.312
1738271573.938491,577072.000,25635,3,GZ,1,100,-1.434
1738271573.978492,577112.000,25651,2,GZ,1,100,-4.303
1738271574.018494,577152.000,25651,2,GZ,1,100,-6.897
1738271574.058496,577192.000,25667,3,GZ,1,100,-8.484
1738271574.098497,577232.000,25667,3,GZ,1,100,-12.115
1738271574.138499,577272.000,25667,3,GZ,1,100,-13.458
1738271574.178500,577312.000,25684,2,GZ,1,100,-18.799
1738271574.218502,577352.000,25684,2,GZ,1,100,-20.813
1738271574.258503,577392.000,25701,3,GZ,1,100,-21.881
1738271574.298505,577432.000,25701,3,GZ,1,100,-25.574
1738271574.338506,577472.000,25701,3,GZ,1,100,-28.442
1738271574.378508,577512.000,25718,2,GZ,1,100,-29.999
1738271574.418509,577552.000,25718,2,GZ,1,100,-29.938
1738271574.462844,577596.333,25733,3,GZ,1,100,-30.334
1738271574.507179,577640.667,25733,3,GZ,1,100,-31.433
1738271574.551514,577685.000,25733,3,GZ,1,100,-30.914
1738271574.591516,577725.000,25751,2,GZ,1,100,-31.708
1738271574.631517,577765.000,25751,2,GZ,1,100,-31.189
1738271574.671519,577805.000,25767,3,GZ,1,100,-29.724
1738271574.711520,577845.000,25767,3,GZ,1,100,-28.198
1738271574.751522,577885.000,25767,3,GZ,1,100,-30.853
1738271574.791523,577925.000,25784,2,GZ,1,100,-30.853
1738271574.831525,577965.000,25784,2,GZ,1,100,-28.412
1738271574.871526,578005.000,25800,3,GZ,1,100,-27.863
1738271574.911528,578045.000,25800,3,GZ,1,100,-26.733
1738271574.951529,578085.000,25800,3,GZ,1,100,-26.520
1738271574.991531,578125.000,25817,2,GZ,1,100,-27.832
1738271575.031532,578165.000,25817,2,GZ,1,100,-27.191
1738271575.071534,578205.000,25833,3,GZ,1,100,-25.238
1738271575.111535,578245.000,25833,3,GZ,1,100,-22.522
1738271575.151537,578285.000,25833,3,GZ,1,100,-19.257
1738271575.191538,578325.000,25851,2,GZ,1,100,-16.846
1738271575.231540,578365.000,25851,2,GZ,1,100,-13.977
1738271575.271541,578405.000,25866,3,GZ,1,100,-11.627
1738271575.311543,578445.000,25866,3,GZ,1,100,-8.057
1738271575.351544,578485.000,25866,3,GZ,1,100,-2.167
1738271575.391546,578525.000,25883,3,GZ,1,100,4.059
1738271575.431547,578565.000,25883,3,GZ,1,100,6.012
1738271575.471549,578605.000,25883,3,GZ,1,100,8.911
1738271575.511550,578645.000,25899,2,GZ,1,100,11.017
1738271575.551552,578685.000,25899,2,GZ,1,100,8.148
1738271575.591553,578725.000,25917,3,GZ,1,100,5.096
1738271575.631555,578765.000,25917,3,GZ,1,100,5.554
1738271575.671556,578805.000,25917,3,GZ,1,100,5.554
1738271575.711558,578845.000,25932,2,GZ,1,100,2.655
1738271575.751559,578885.000,25932,2,GZ,1,100,-1.190
1738271575.791561,578925.000,25949,2,GZ,1,100,-1.251
1738271575.831562,578965.000,25949,2,GZ,1,100,-4.120
1738271575.875897,579009.333,25966,3,GZ,1,100,-7.965
1738271575.920232,579053.667,25966,3,GZ,1,100,-8.575
1738271575.964567,579098.000,25966,3,GZ,1,100,-11.810
1738271576.004569,579138.000,25988,4,GZ,1,100,-11.841
1738271576.044570,579178.000,25988,4,GZ,1,100,-13.031
1738271576.084572,579218.000,25988,4,GZ,1,100,-14.252
1738271576.124573,579258.000,25988,4,GZ,1,100,-13.550
1738271576.164575,579298.000,26004,2,GZ,1,100,-11.353
1738271576.204576,579338.000,26004,2,GZ,1,100,-11.353
1738271576.244578,579378.000,26022,3,GZ,1,100,-11.414
1738271576.284579,579418.000,26022,3,GZ,1,100,-10.101
1738271576.324581,579458.000,26022,3,GZ,1,100,-9.399
1738271576.364582,579498.000,26037,2,GZ,1,100,-10.193
1738271576.404584,579538.000,26037,2,GZ,1,100,-9.613
1738271576.444585,579578.000,26054,3,GZ,1,100,-8.087
1738271576.484587,579618.000,26054,3,GZ,1,100,-5.829
1738271576.524588,579658.000,26054,3,GZ,1,100,-5.005
1738271576.564590,579698.000,26071,2,GZ,1,100,-2.777
1738271576.604591,579738.000,26071,2,GZ,1,100,-1.587
1738271576.644593,579778.000,26090,3,GZ,1,100,0.061
1738271576.684594,579818.000,26090,3,GZ,1,100,0.397
1738271576.724596,579858.000,26090,3,GZ,1,100,-0.977
1738271576.764597,579898.000,26105,2,GZ,1,100,-0.427
1738271576.804599,579938.000,26105,2,GZ,1,100,2.289
1738271576.844934,579978.333,26123,3,GZ,1,100,2.808
1738271576.885269,580018.667,26123,3,GZ,1,100,2.838
1738271576.925604,580059.000,26123,3,GZ,1,100,3.937
1738271576.965605,580099.000,26139,2,GZ,1,100,5.005
1738271577.005607,580139.000,26139,2,GZ,1,100,5.768
1738271577.049942,580183.333,26156,3,GZ,1,100,5.768
1738271577.094276,580227.667,26156,3,GZ,1,100,5.829
1738271577.138612,580272.000,26156,3,GZ,1,100,6.531
1738271577.178613,580312.000,26173,2,GZ,1,100,6.500
1738271577.218615,580352.000,26173,2,GZ,1,100,6.104
1738271577.258616,580392.000,26191,3,GZ,1,100,5.524
1738271577.298618,580432.000,26191,3,GZ,1,100,6.042
1738271577.338619,580472.000,26191,3,GZ,1,100,6.653
1738271577.378621,580512.000,26207,2,GZ,1,100,6.042
1738271577.418622,580552.000,26207,2,GZ,1,100,5.615
1738271577.458624,580592.000,26224,3,GZ,1,100,5.249
1738271577.498625,580632.000,26224,3,GZ,1,100,4.913
1738271577.538627,580672.000,26224,3,GZ,1,100,4.425
1738271577.578628,580712.000,26241,2,GZ,1,100,3.418
1738271577.618630,580752.000,26241,2,GZ,1,100,2.258
1738271577.658631,580792.000,26259,3,GZ,1,100,1.495
1738271577.698633,580832.000,26259,3,GZ,1,100,1.404
1738271577.738634,580872.000,26259,3,GZ,1,100,1.251
1738271577.778136,580911.500,26275,2,GZ,1,100,1.526
1738271577.817637,580951.000,26275,2,GZ,1,100,1.923
1738271577.857972,580991.333,26293,3,GZ,1,100,2.075
1738271577.898307,581031.667,26293,3,GZ,1,100,2.228
1738271577.938642,581072.000,26293,3,GZ,1,100,2.167
1738271577.978310,581111.667,26309,3,GZ,1,100,1.709
1738271578.017978,581151.333,26309,3,GZ,1,100,1.251
1738271578.057646,581191.000,26309,3,GZ,1,100,1.984
1738271578.097648,581231.000,26325,2,GZ,1,100,1.709
1738271578.137649,581271.000,26325,2,GZ,1,100,-0.061
1738271578.177651,581311.000,26342,3,GZ,1,100,0.000
1738271578.217652,581351.000,26342,3,GZ,1,100,0.916
1738271578.257654,581391.000,26342,3,GZ,1,100,0.671
1738271578.297655,581431.000,26359,2,GZ,1,100,0.275
1738271578.337657,581471.000,26359,2,GZ,1,100,0.183
1738271578.384658,581518.000,26375,2,GZ,1,100,0.031
1738271578.431660,581565.000,26375,2,GZ,1,100,0.397
1738271578.471662,581605.000,26391,3,GZ,1,100,1.312
1738271578.511663,581645.000,26391,3,GZ,1,100,1.984
1738271578.551665,581685.000,26391,3,GZ,1,100,2.319
1738271578.591666,581725.000,26408,2,GZ,1,100,2.380
1738271578.631668,581765.000,26408,2,GZ,1,100,2.808
1738271578.671669,581805.000,26427,3,GZ,1,100,3.479
1738271578.711671,581845.000,26427,3,GZ,1,100,5.768
1738271578.751672,581885.000,26427,3,GZ,1,100,10.040
1738271578.791674,581925.000,26443,3,GZ,1,100,14.282
1738271578.831675,581965.000,26443,3,GZ,1,100,17.029
1738271578.871677,582005.000,26443,3,GZ,1,100,19.958
1738271578.911678,582045.000,26460,2,GZ,1,100,19.684
1738271578.951680,582085.000,26460,2,GZ,1,100,17.426
1738271578.991681,582125.000,26476,3,GZ,1,100,17.029
1738271579.031683,582165.000,26476,3,GZ,1,100,17.029
1738271579.071684,582205.000,26476,3,GZ,1,100,17.517
1738271579.111686,582245.000,26493,2,GZ,1,100,21.942
1738271579.151687,582285.000,26493,2,GZ,1,100,17.059
1738271579.191689,582325.000,26510,3,GZ,1,100,13.184
1738271579.231690,582365.000,26510,3,GZ,1,100,14.496
1738271579.271692,582405.000,26510,3,GZ,1,100,9.674
1738271579.311693,582445.000,26526,2,GZ,1,100,5.981
1738271579.351695,582485.000,26526,2,GZ,1,100,0.763
1738271579.391696,582525.000,26542,3,GZ,1,100,-5.768
1738271579.431698,582565.000,26542,3,GZ,1,100,-9.827
1738271579.471699,582605.000,26542,3,GZ,1,100,-12.115
1738271579.511701,582645.000,26559,2,GZ,1,100,-14.526
1738271579.551702,582685.000,26559,2,GZ,1,100,-15.015
1738271579.591704,582725.000,26576,3,GZ,1,100,-15.259
1738271579.631705,582765.000,26576,3,GZ,1,100,-15.930
1738271579.671707,582805.000,26576,3,GZ,1,100,-17.181
1738271579.711708,582845.000,26593,2,GZ,1,100,-17.090
1738271579.751710,582885.000,26593,2,GZ,1,100,-17.151
1738271579.796045,582929.333,26608,3,GZ,1,100,-18.341
1738271579.840380,582973.667,26608,3,GZ,1,100,-20.203
1738271579.884715,583018.000,26608,3,GZ,1,100,-20.508
1738271579.924716,583058.000,26626,2,GZ,1,100,-21.912
1738271579.964718,583098.000,26626,2,GZ,1,100,-22.614
1738271580.004719,583138.000,26642,3,GZ,1,100,-22.308
1738271580.044721,583178.000,26642,3,GZ,1,100,-22.614
1738271580.084723,583218.000,26642,3,GZ,1,100,-21.698
1738271580.124724,583258.000,26659,2,GZ,1,100,-21.515
1738271580.164726,583298.000,26659,2,GZ,1,100,-20.508
1738271580.204727,583338.000,26675,3,GZ,1,100,-20.569
1738271580.244729,583378.000,26675,3,GZ,1,100,-19.958
1738271580.284730,583418.000,26675,3,GZ,1,100,-18.524
1738271580.324732,583458.000,26692,2,GZ,1,100,-16.357
1738271580.364733,583498.000,26692,2,GZ,1,100,-12.115
1738271580.404734,583538.000,26708,3,GZ,1,100,-8.026
1738271580.444736,583578.000,26708,3,GZ,1,100,-5.402
1738271580.484737,583618.000,26708,3,GZ,1,100,-6.378
1738271580.524739,583658.000,26726,2,GZ,1,100,-7.599
1738271580.564740,583698.000,26726,2,GZ,1,100,-5.890
1738271580.604742,583738.000,26741,3,GZ,1,100,-4.822
1738271580.644743,583778.000,26741,3,GZ,1,100,-1.099
1738271580.684745,583818.000,26741,3,GZ,1,100,2.350
1738271580.724746,583858.000,26758,2,GZ,1,100,7.629
1738271580.764748,583898.000,26758,2,GZ,1,100,13.855
1738271580.804749,583938.000,26774,3,GZ,1,100,16.998
1738271580.844751,583978.000,26774,3,GZ,1,100,19.165
1738271580.884753,584018.000,26774,3,GZ,1,100,17.578
1738271580.924754,584058.000,26792,2,GZ,1,100,14.069
1738271580.964756,584098.000,26792,2,GZ,1,100,13.123
1738271581.009091,584142.333,26807,3,GZ,1,100,11.047
1738271581.053426,584186.667,26807,3,GZ,1,100,8.698
1738271581.097761,584231.000,26807,3,GZ,1,100,6.897
1738271581.137762,584271.000,26831,2,GZ,1,100,3.815
1738271581.177764,584311.000,26831,2,GZ,1,100,1.099
1738271581.217765,584351.000,26848,3,GZ,1,100,-6.256
1738271581.257766,584391.000,26848,3,GZ,1,100,-12.085
1738271581.297768,584431.000,26848,3,GZ,1,100,-13.214
1738271581.337770,584471.000,26865,2,GZ,1,100,-14.496
1738271581.377771,584511.000,26865,2,GZ,1,100,-14.679
1738271581.417773,584551.000,26880,3,GZ,1,100,-13.611
1738271581.457774,584591.000,26880,3,GZ,1,100,-12.604
1738271581.497776,584631.000,26880,3,GZ,1,100,-10.376
1738271581.537777,584671.000,26898,2,GZ,1,100,-8.636
1738271581.577779,584711.000,26898,2,GZ,1,100,-8.484
1738271581.617780,584751.000,26916,3,GZ,1,100,-5.859
1738271581.657782,584791.000,26916,3,GZ,1,100,2.625
1738271581.697783,584831.000,26916,3,GZ,1,100,8.545
1738271581.737785,584871.000,26935,2,GZ,1,100,8.392
1738271581.777786,584911.000,26935,2,GZ,1,100,9.186
1738271581.817788,584951.000,26951,3,GZ,1,100,9.644
1738271581.857789,584991.000,26951,3,GZ,1,100,11.292
1738271581.897791,585031.000,26951,3,GZ,1,100,7.538
1738271581.937792,585071.000,26968,3,GZ,1,100,5.127
1738271581.977794,585111.000,26968,3,GZ,1,100,5.371
1738271582.017795,585151.000,26968,3,GZ,1,100,5.920
1738271582.057797,585191.000,26984,2,GZ,1,100,3.235
1738271582.097798,585231.000,26984,2,GZ,1,100,1.343
1738271582.137800,585271.000,27001,3,GZ,1,100,1.038
1738271582.177801,585311.000,27001,3,GZ,1,100,0.824
1738271582.217803,585351.000,27001,3,GZ,1,100,0.275
1738271582.257804,585391.000,27018,2,GZ,1,100,-2.441
1738271582.297806,585431.000,27018,2,GZ,1,100,-3.967
1738271582.344307,585477.500,27034,2,GZ,1,100,-5.737
1738271582.390809,585524.000,27034,2,GZ,1,100,-8.728
1738271582.430811,585564.000,27050,3,GZ,1,100,-6.531
1738271582.470812,585604.000,27050,3,GZ,1,100,-4.791
1738271582.510814,585644.000,27050,3,GZ,1,100,-4.669
1738271582.550815,585684.000,27068,2,GZ,1,100,-3.387
1738271582.590817,585724.000,27068,2,GZ,1,100,-2.686
1738271582.630818,585764.000,27084,3,GZ,1,100,-3.540
1738271582.670820,585804.000,27084,3,GZ,1,100,-3.448
1738271582.710821,585844.000,27084,3,GZ,1,100,-4.761
1738271582.750823,585884.000,27100,3,GZ,1,100,-7.721
1738271582.790824,585924.000,27100,3,GZ,1,100,-7.019
1738271582.830826,585964.000,27100,3,GZ,1,100,-5.524
1738271582.870827,586004.000,27117,2,GZ,1,100,-6.744
1738271582.910829,586044.000,27117,2,GZ,1,100,-6.592
1738271582.950830,586084.000,27136,3,GZ,1,100,-4.944
1738271582.990832,586124.000,27136,3,GZ,1,100,-4.059
1738271583.030833,586164.000,27136,3,GZ,1,100,-6.226
1738271583.070835,586204.000,27152,2,GZ,1,100,-7.843
1738271583.110836,586244.000,27152,2,GZ,1,100,-4.211
1738271583.150838,586284.000,27168,3,GZ,1,100,0.397
1738271583.190839,586324.000,27168,3,GZ,1,100,2.319
1738271583.230841,586364.000,27168,3,GZ,1,100,-0.183
1738271583.270842,586404.000,27185,2,GZ,1,100,-3.540
1738271583.310844,586444.000,27185,2,GZ,1,100,-1.434
1738271583.351179,586484.333,27202,3,GZ,1,100,1.129
1738271583.391514,586524.667,27202,3,GZ,1,100,2.319
1738271583.431849,586565.000,27202,3,GZ,1,100,0.275
1738271583.471350,586604.500,27218,2,GZ,1,100,-1.068
1738271583.510851,586644.000,27218,2,GZ,1,100,-0.458
1738271583.551186,586684.333,27236,3,GZ,1,100,0.031
1738271583.591521,586724.667,27236,3,GZ,1,100,0.061
1738271583.631856,586765.000,27236,3,GZ,1,100,1.190
1738271583.678358,586811.500,27251,2,GZ,1,100,1.740
1738271583.724859,586858.000,27251,2,GZ,1,100,-0.244
1738271583.764861,586898.000,27268,3,GZ,1,100,-1.923
1738271583.804862,586938.000,27268,3,GZ,1,100,2.106
1738271583.844864,586978.000,27268,3,GZ,1,100,0.275
1738271583.884866,587018.000,27285,2,GZ,1,100,-4.700
1738271583.924867,587058.000,27285,2,GZ,1,100,-4.364
1738271583.964869,587098.000,27302,3,GZ,1,100,-2.380
1738271584.004870,587138.000,27302,3,GZ,1,100,-2.289
1738271584.044872,587178.000,27302,3,GZ,1,100,-2.808
1738271584.084873,587218.000,27317,2,GZ,1,100,-2.899
1738271584.124875,587258.000,27317,2,GZ,1,100,-3.174
1738271584.164876,587298.000,27335,3,GZ,1,100,-3.387
1738271584.204878,587338.000,27335,3,GZ,1,100,-3.143
1738271584.244879,587378.000,27335,3,GZ,1,100,-1.862
1738271584.284881,587418.000,27351,2,GZ,1,100,0.610
1738271584.324882,587458.000,27351,2,GZ,1,100,5.402
1738271584.364884,587498.000,27370,3,GZ,1,100,10.559
1738271584.404885,587538.000,27370,3,GZ,1,100,11.444
1738271584.444887,587578.000,27370,3,GZ,1,100,13.031
1738271584.484888,587618.000,27385,3,GZ,1,100,11.627
1738271584.524889,587658.000,27385,3,GZ,1,100,9.888
1738271584.564891,587698.000,27385,3,GZ,1,100,8.972
1738271584.604393,587737.500,27403,2,GZ,1,100,7.843
1738271584.643894,587777.000,27403,2,GZ,1,100,6.897
1738271584.683896,587817.000,27419,3,GZ,1,100,4.395
1738271584.723897,587857.000,27419,3,GZ,1,100,2.045
1738271584.763899,587897.000,27419,3,GZ,1,100,-0.244
1738271584.804400,587937.500,27436,2,GZ,1,100,-1.709
1738271584.844902,587978.000,27436,2,GZ,1,100,-1.373
1738271584.884903,588018.000,27452,3,GZ,1,100,-1.404
1738271584.924905,588058.000,27452,3,GZ,1,100,-2.869
1738271584.964906,588098.000,27452,3,GZ,1,100,-3.784
1738271585.011408,588144.500,27469,2,GZ,1,100,-3.967
1738271585.057910,588191.000,27469,2,GZ,1,100,-3.418
1738271585.097911,588231.000,27485,2,GZ,1,100,-2.258
1738271585.137913,588271.000,27485,2,GZ,1,100,-0.916
1738271585.177914,588311.000,27503,3,GZ,1,100,-0.488
1738271585.217916,588351.000,27503,3,GZ,1,100,0.000
1738271585.257917,588391.000,27503,3,GZ,1,100,0.519
1738271585.297919,588431.000,27518,3,GZ,1,100,0.397
1738271585.337920,588471.000,27518,3,GZ,1,100,-0.916
1738271585.377922,588511.000,27518,3,GZ,1,100,-1.343
1738271585.417923,588551.000,27535,2,GZ,1,100,-1.526
1738271585.457925,588591.000,27535,2,GZ,1,100,-1.465
1738271585.497926,588631.000,27551,3,GZ,1,100,-0.366
1738271585.537928,588671.000,27551,3,GZ,1,100,0.427
1738271585.577929,588711.000,27551,3,GZ,1,100,0.641
1738271585.617931,588751.000,27569,2,GZ,1,100,0.214
1738271585.657932,588791.000,27569,2,GZ,1,100,-0.153
1738271585.697934,588831.000,27585,3,GZ,1,100,0.092
1738271585.737935,588871.000,27585,3,GZ,1,100,0.244
1738271585.777937,588911.000,27585,3,GZ,1,100,-0.427
1738271585.817938,588951.000,27601,2,GZ,1,100,-0.336
1738271585.857940,588991.000,27601,2,GZ,1,100,0.549
1738271585.897941,589031.000,27620,3,GZ,1,100,1.556
1738271585.937943,589071.000,27620,3,GZ,1,100,3.357
1738271585.977944,589111.000,27620,3,GZ,1,100,2.991
1738271586.017946,589151.000,27637,2,GZ,1,100,2.167
1738271586.057947,589191.000,27637,2,GZ,1,100,1.007
1738271586.097949,589231.000,27653,3,GZ,1,100,0.092
1738271586.137950,589271.000,27653,3,GZ,1,100,-0.122
1738271586.177952,589311.000,27653,3,GZ,1,100,1.038
1738271586.217953,589351.000,27675,2,GZ,1,100,2.350
1738271586.257955,589391.000,27675,2,GZ,1,100,1.648
1738271586.302290,589435.333,27691,3,GZ,1,100,0.366
1738271586.346625,589479.667,27691,3,GZ,1,100,-0.031
1738271586.390960,589524.000,27691,3,GZ,1,100,-0.061
1738271586.430961,589564.000,27708,2,GZ,1,100,-0.153
1738271586.470963,589604.000,27708,2,GZ,1,100,0.549
1738271586.510964,589644.000,27725,3,GZ,1,100,1.221
1738271586.550966,589684.000,27725,3,GZ,1,100,0.946
1738271586.590967,589724.000,27725,3,GZ,1,100,0.488
1738271586.630969,589764.000,27743,2,GZ,1,100,0.153
1738271586.670970,589804.000,27743,2,GZ,1,100,0.214
1738271586.710972,589844.000,27759,3,GZ,1,100,-0.031
1738271586.750973,589884.000,27759,3,GZ,1,100,-0.702
1738271586.790975,589924.000,27759,3,GZ,1,100,-0.977
1738271586.830976,589964.000,27776,2,GZ,1,100,-0.153
1738271586.870978,590004.000,27776,2,GZ,1,100,0.000
1738271586.910980,590044.000,27793,3,GZ,1,100,-0.793
1738271586.950981,590084.000,27793,3,GZ,1,100,-0.305
1738271586.990983,590124.000,27793,3,GZ,1,100,0.519
1738271587.030984,590164.000,27809,3,GZ,1,100,0.854
1738271587.070985,590204.000,27809,3,GZ,1,100,0.580
1738271587.110987,590244.000,27809,3,GZ,1,100,0.305
1738271587.150988,590284.000,27825,2,GZ,1,100,0.000
1738271587.190990,590324.000,27825,2,GZ,1,100,0.214
1738271587.230991,590364.000,27843,3,GZ,1,100,0.702
1738271587.270993,590404.000,27843,3,GZ,1,100,0.610
1738271587.310994,590444.000,27843,3,GZ,1,100,0.397
1738271587.350996,590484.000,27859,2,GZ,1,100,-0.153
1738271587.390997,590524.000,27859,2,GZ,1,100,-0.153
1738271587.430999,590564.000,27876,3,GZ,1,100,0.488
1738271587.471000,590604.000,27876,3,GZ,1,100,0.854
1738271587.511002,590644.000,27876,3,GZ,1,100,1.038
1738271587.557504,590690.500,27892,2,GZ,1,100,0.580
1738271587.604006,590737.000,27892,2,GZ,1,100,0.305
1738271587.644007,590777.000,27909,2,GZ,1,100,0.275
1738271587.684009,590817.000,27909,2,GZ,1,100,0.458
1738271587.724010,590857.000,27925,3,GZ,1,100,0.488
1738271587.764012,590897.000,27925,3,GZ,1,100,0.763
1738271587.804013,590937.000,27925,3,GZ,1,100,0.763
1738271587.844015,590977.000,27943,3,GZ,1,100,0.458
1738271587.884016,591017.000,27943,3,GZ,1,100,0.336
1738271587.924017,591057.000,27943,3,GZ,1,100,0.488
1738271587.964519,591097.500,27958,2,GZ,1,100,0.397
1738271588.005021,591138.000,27958,2,GZ,1,100,0.336
1738271588.044689,591177.667,27975,3,GZ,1,100,0.336
1738271588.084357,591217.333,27975,3,GZ,1,100,0.122
1738271588.124025,591257.000,27975,3,GZ,1,100,0.153
1738271588.164026,591297.000,27991,2,GZ,1,100,0.153
1738271588.204028,591337.000,27991,2,GZ,1,100,0.061
1738271588.244030,591377.000,28009,3,GZ,1,100,0.122
1738271588.284031,591417.000,28009,3,GZ,1,100,0.244
1738271588.324033,591457.000,28009,3,GZ,1,100,0.427
1738271588.364034,591497.000,28024,2,GZ,1,100,0.610
1738271588.404036,591537.000,28024,2,GZ,1,100,0.427
1738271588.444037,591577.000,28041,3,GZ,1,100,0.336
1738271588.484039,591617.000,28041,3,GZ,1,100,0.458
1738271588.524040,591657.000,28041,3,GZ,1,100,0.397
1738271588.564042,591697.000,28058,2,GZ,1,100,0.427
1738271588.604043,591737.000,28058,2,GZ,1,100,0.488
1738271588.644045,591777.000,28075,3,GZ,1,100,0.366
1738271588.684046,591817.000,28075,3,GZ,1,100,0.305
