RD,TS_received,TS_sent,AK,RoundTrip,
814962,820103,2025-01-30_14-16-51-864098,820105,5141,
820108,820130,2025-01-30_14-16-56-990852,820131,22,
825239,825342,2025-01-30_14-17-02-209012,830368,103,
830372,835496,2025-01-30_14-17-07-333411,835502,5124,
835505,835542,2025-01-30_14-17-12-400373,835544,37,
840609,840639,2025-01-30_14-17-17-500487,840640,30,
845715,845740,2025-01-30_14-17-22-606553,845741,25,
850823,850844,2025-01-30_14-17-27-710859,850846,21,
855931,861039,2025-01-30_14-17-32-819302,861041,5108,
861047,866166,2025-01-30_14-17-38-029638,866167,5119,
866171,871297,2025-01-30_14-17-43-198048,871299,5126,
871302,871326,2025-01-30_14-17-48-196785,871328,24,
876406,876422,2025-01-30_14-17-53-292031,876423,16,
881545,886674,2025-01-30_14-17-58-454494,886675,5129,
886682,886697,2025-01-30_14-18-03-566231,886699,15,
891784,891803,2025-01-30_14-18-08-669722,891804,19,
896895,896910,2025-01-30_14-18-13-780567,896912,15,
902033,907162,2025-01-30_14-18-19-031407,907163,5129,
907167,907191,2025-01-30_14-18-24-059436,907192,24,
912272,912288,2025-01-30_14-18-29-160324,912293,16,
917379,917399,2025-01-30_14-18-34-271574,917400,20,
922487,922521,2025-01-30_14-18-39-393825,922523,34,
927599,927621,2025-01-30_14-18-44-489816,927625,22,
932707,937837,2025-01-30_14-18-49-639617,937838,5130,
937842,937855,2025-01-30_14-18-54-729997,937857,13,
942946,948056,2025-01-30_14-18-59-922892,948058,5110,
948064,948109,2025-01-30_14-19-04-980381,948110,45,
953169,953190,2025-01-30_14-19-10-063152,953195,21,
958278,958362,2025-01-30_14-19-15-236396,958363,84,
963384,963408,2025-01-30_14-19-20-272943,963409,24,
968491,968580,2025-01-30_14-19-25-450572,968582,89,
973602,973621,2025-01-30_14-19-30-492588,973622,19,
978713,978740,2025-01-30_14-19-35-613588,978741,27,
983821,983846,2025-01-30_14-19-40-715630,983848,25,
988958,994066,2025-01-30_14-19-45-944666,994067,5108,
994077,994139,2025-01-30_14-19-51-008968,994140,62,
999180,999196,2025-01-30_14-19-56-071635,999198,16,
1004287,1004301,2025-01-30_14-20-01-176205,1004302,14,
1009422,1009438,2025-01-30_14-20-06-313274,1009443,16,
1014530,1014557,2025-01-30_14-20-11-433827,1014559,27,
1019638,1019662,2025-01-30_14-20-16-535559,1019663,24,
1024749,1024764,2025-01-30_14-20-21-640962,1024766,15,
1029887,1029940,2025-01-30_14-20-26-810414,1029941,53,
1034994,1040120,2025-01-30_14-20-31-961467,1040122,5126,
1040126,1040156,2025-01-30_14-20-37-024286,1040160,30,
1045249,1045271,2025-01-30_14-20-42-146168,1045272,22,
1050388,1050404,2025-01-30_14-20-47-281018,1050405,16,
1055533,1055567,2025-01-30_14-20-52-442590,1055572,34,
1060652,1060723,2025-01-30_14-20-57-598916,1060725,71,
1065785,1065803,2025-01-30_14-21-02-677147,1065804,18,
1070899,1070926,2025-01-30_14-21-07-800076,1070931,27,
1076019,1081136,2025-01-30_14-21-13-145574,1081137,5117,
1081144,1081189,2025-01-30_14-21-18-068470,1081191,45,
1086270,1086292,2025-01-30_14-21-23-165557,1086293,22,
1091402,1091435,2025-01-30_14-21-28-310204,1091437,33,
1096536,1096574,2025-01-30_14-21-33-450041,1096575,38,
1101676,1101695,2025-01-30_14-21-38-575582,1101697,19,
1106801,1106823,2025-01-30_14-21-43-696872,1106825,22,
1111928,1111954,2025-01-30_14-21-48-823206,1111955,26,
1117055,1117154,2025-01-30_14-21-54-026043,1117156,99,
1122181,1122199,2025-01-30_14-21-59-078229,1122200,18,
1127306,1127324,2025-01-30_14-22-04-200475,1127326,18,
1132424,1132445,2025-01-30_14-22-09-322456,1132446,21,
1137544,1137568,2025-01-30_14-22-14-445094,1137569,24,
1142671,1142689,2025-01-30_14-22-19-567347,1142691,18,
1147807,1147821,2025-01-30_14-22-24-702553,1147831,14,
1152929,1158051,2025-01-30_14-22-29-872073,1158055,5122,
1158060,1158135,2025-01-30_14-22-35-014985,1158136,75,
1163183,1163207,2025-01-30_14-22-40-087813,1163208,24,
1168312,1168327,2025-01-30_14-22-45-208710,1168329,15,
1173433,1173449,2025-01-30_14-22-50-329523,1173512,16,
1178547,1178593,2025-01-30_14-22-55-461261,1178595,46,
1183673,1183694,2025-01-30_14-23-00-574249,1183695,21,
1188799,1188814,2025-01-30_14-23-05-696081,1188815,15,
1193933,1199058,2025-01-30_14-23-11-004583,1199060,5125,
1199067,1199163,2025-01-30_14-23-16-047373,1199164,96,
1204188,1204212,2025-01-30_14-23-21-088365,1204213,24,
1209333,1209357,2025-01-30_14-23-26-236492,1209358,24,
1214463,1214546,2025-01-30_14-23-31-368480,1214547,83,
1219586,1219601,2025-01-30_14-23-36-485888,1219602,15,
1224724,1224743,2025-01-30_14-23-41-626971,1224744,19,
1229843,1229878,2025-01-30_14-23-46-759273,1229880,35,
1234982,1240118,2025-01-30_14-23-51-905590,1240119,5136,
1240122,1240207,2025-01-30_14-23-57-089799,1240208,85,
1245249,1245286,2025-01-30_14-24-02-161839,1245288,37,
1250382,1250398,2025-01-30_14-24-07-283600,1250400,16,
1255490,1255517,2025-01-30_14-24-12-401354,1255519,27,
1260598,1260618,2025-01-30_14-24-17-504960,1260620,20,
1265732,1265752,2025-01-30_14-24-22-635563,1265753,20,
1270839,1270864,2025-01-30_14-24-27-749500,1270865,25,
1275952,1281072,2025-01-30_14-24-32-943402,1281073,5120,
1281074,1281171,2025-01-30_14-24-38-048305,1281175,97,
1286203,1286220,2025-01-30_14-24-43-105777,1286221,17,
1291312,1291335,2025-01-30_14-24-48-213031,1291336,23,
1296419,1301530,2025-01-30_14-24-53-327884,1301535,5111,
1301538,1301554,2025-01-30_14-24-58-439904,1301555,16,
1306643,1306660,2025-01-30_14-25-03-548059,1306662,17,
1311751,1311764,2025-01-30_14-25-08-650884,1311765,13,
1316879,1316894,2025-01-30_14-25-13-781346,1316895,15,
1321989,1327101,2025-01-30_14-25-19-101436,1327106,5112,
1327110,1327199,2025-01-30_14-25-24-040951,1327200,89,
1332247,1332266,2025-01-30_14-25-29-153357,1332268,19,
1337358,1337373,2025-01-30_14-25-34-260208,1337376,15,
1342467,1342481,2025-01-30_14-25-39-369960,1342482,14,
1347599,1347614,2025-01-30_14-25-44-502919,1347615,15,
1352707,1352722,2025-01-30_14-25-49-610320,1352724,15,
1357814,1357838,2025-01-30_14-25-54-727126,1357839,24,
1362921,1362963,2025-01-30_14-25-59-825033,1362964,42,
1368034,1373154,2025-01-30_14-26-05-049841,1373155,5120,
1373159,1378275,2025-01-30_14-26-10-181666,1378277,5116,
1378280,1378380,2025-01-30_14-26-15-265184,1378381,100,
1383400,1383412,2025-01-30_14-26-20-301610,1383413,12,
1388507,1388532,2025-01-30_14-26-25-418873,1388533,25,
1393619,1393638,2025-01-30_14-26-30-528678,1393639,19,
1398769,1398786,2025-01-30_14-26-35-675751,1398787,17,
1403877,1403899,2025-01-30_14-26-40-787160,1403902,22,
1408985,1414105,2025-01-30_14-26-45-940822,1414110,5120,
1414113,1419230,2025-01-30_14-26-51-118476,1419231,5117,
1419235,1419257,2025-01-30_14-26-56-142347,1419258,22,
1424340,1424368,2025-01-30_14-27-01-254909,1424370,28,
1429454,1429472,2025-01-30_14-27-06-360746,1429473,18,
1434593,1434619,2025-01-30_14-27-11-507129,1434620,26,
1439701,1439720,2025-01-30_14-27-16-611059,1439721,19,
1444809,1444827,2025-01-30_14-27-21-717730,1444829,18,
1449948,1455071,2025-01-30_14-27-26-943053,1455072,5123,
1455079,1455172,2025-01-30_14-27-32-058022,1455174,93,
1460190,1460212,2025-01-30_14-27-37-103383,1460213,22,
1465311,1465325,2025-01-30_14-27-42-218422,1465326,14,
1470440,1470464,2025-01-30_14-27-47-355320,1470465,24,
1475563,1475590,2025-01-30_14-27-52-472097,1475591,27,
1480684,1480703,2025-01-30_14-27-57-595725,1480704,19,
1485797,1485850,2025-01-30_14-28-02-741763,1485851,53,
1490924,1496041,2025-01-30_14-28-08-096912,1496042,5117,
1496048,1501149,2025-01-30_14-28-12-963471,1501150,5101,
1501156,1501208,2025-01-30_14-28-18-096196,1501209,52,
1506276,1506294,2025-01-30_14-28-23-187041,1506295,18,
1511407,1511420,2025-01-30_14-28-28-315945,1511421,13,
1516529,1516573,2025-01-30_14-28-33-438594,1516574,44,
1521646,1521661,2025-01-30_14-28-38-556938,1521663,15,
1526771,1526792,2025-01-30_14-28-43-683938,1526794,21,
1531892,1531915,2025-01-30_14-28-48-804359,1531916,23,
1537022,1542154,2025-01-30_14-28-53-948585,1542156,5132,
1542159,1542210,2025-01-30_14-28-59-097336,1542212,51,
1547281,1547297,2025-01-30_14-29-04-193305,1547298,16,
1552423,1552442,2025-01-30_14-29-09-335110,1552443,19,
1557541,1557557,2025-01-30_14-29-14-453133,1557562,16,
1562655,1562675,2025-01-30_14-29-19-571871,1562676,20,
1567794,1567815,2025-01-30_14-29-24-705628,1567816,21,
1572921,1572995,2025-01-30_14-29-29-879704,1572996,74,
1578074,1578097,2025-01-30_14-29-34-996376,1578099,23,
1583192,1583213,2025-01-30_14-29-40-109733,1583215,21,
1588315,1588335,2025-01-30_14-29-45-233222,1588337,20,
1593434,1598564,2025-01-30_14-29-50-419751,1598565,5130,
1598573,1598588,2025-01-30_14-29-55-485763,1598590,15,
1603707,1603726,2025-01-30_14-30-00-625200,1603731,19,
1608819,1608842,2025-01-30_14-30-05-735910,1608843,23,
1613955,1614037,2025-01-30_14-30-10-928540,1614038,82,
1619105,1619120,2025-01-30_14-30-16-019001,1619121,15,
1624236,1624262,2025-01-30_14-30-21-156033,1624263,26,
1629371,1629394,2025-01-30_14-30-26-288135,1629396,23,
1634506,1634581,2025-01-30_14-30-31-480431,1634583,75,
1639627,1639642,2025-01-30_14-30-36-543691,1639647,15,
1644741,1644758,2025-01-30_14-30-41-658088,1644759,17,
1649873,1649912,2025-01-30_14-30-46-810181,1649914,39,
1655001,1655064,2025-01-30_14-30-51-953486,1655066,63,
1660130,1660160,2025-01-30_14-30-57-053413,1660164,30,
1665251,1665266,2025-01-30_14-31-02-167954,1665267,15,
1670368,1670391,2025-01-30_14-31-07-289103,1670392,23,
1675477,1675552,2025-01-30_14-31-12-450945,1675554,75,
1680596,1680610,2025-01-30_14-31-17-512414,1680611,14,
1685704,1685722,2025-01-30_14-31-22-621495,1685724,18,
1690843,1690869,2025-01-30_14-31-27-761297,1690871,26,
1695950,1701073,2025-01-30_14-31-33-063008,1701075,5123,
1701082,1701107,2025-01-30_14-31-38-009507,1701109,25,
1706183,1706206,2025-01-30_14-31-43-108969,1706207,23,
1711294,1711313,2025-01-30_14-31-48-216136,1711314,19,
1716422,1721547,2025-01-30_14-31-53-390798,1721548,5125,
1721551,1726672,2025-01-30_14-31-58-511441,1726673,5121,
1726680,1726694,2025-01-30_14-32-03-597892,1726696,14,
1731785,1731799,2025-01-30_14-32-08-703505,1731800,14,
1736892,1736908,2025-01-30_14-32-13-810687,1736909,16,
1741999,1742090,2025-01-30_14-32-18-980932,1742091,91,
1747107,1747131,2025-01-30_14-32-24-035559,1747135,24,
1752215,1752235,2025-01-30_14-32-29-135793,1752237,20,
1757323,1757354,2025-01-30_14-32-34-245412,1757356,31,
1762431,1767561,2025-01-30_14-32-39-464396,1767562,5130,
1767569,1767607,2025-01-30_14-32-44-508320,1767608,38,
1772674,1772709,2025-01-30_14-32-49-598736,1772713,35,
1777782,1777873,2025-01-30_14-32-54-761164,1777875,91,
1782889,1782927,2025-01-30_14-32-59-827868,1782928,38,
1787998,1793118,2025-01-30_14-33-05-113432,1793119,5120,
1793120,1793153,2025-01-30_14-33-10-049847,1793154,33,
1798231,1798250,2025-01-30_14-33-15-156558,1798251,19,
1803358,1803379,2025-01-30_14-33-20-283861,1803381,21,
1808470,1808556,2025-01-30_14-33-25-457591,1808558,86,
1813580,1813609,2025-01-30_14-33-30-512745,1813610,29,
1818690,1818704,2025-01-30_14-33-35-610858,1818705,14,
1823802,1823861,2025-01-30_14-33-40-765702,1823863,59,
1828910,1834029,2025-01-30_14-33-45-848579,1834031,5119,
1834034,1834087,2025-01-30_14-33-50-993908,1834088,53,
1839140,1839159,2025-01-30_14-33-56-064096,1839161,19,
1844248,1844270,2025-01-30_14-34-01-177905,1844271,22,
1849361,1849379,2025-01-30_14-34-06-285430,1849380,18,
1854469,1859591,2025-01-30_14-34-11-537078,1859592,5122,
1859600,1859652,2025-01-30_14-34-16-555003,1859653,52,
1864706,1864739,2025-01-30_14-34-21-638881,1864740,33,
1869813,1869837,2025-01-30_14-34-26-740253,1869839,24,
1874957,1880077,2025-01-30_14-34-32-112230,1880078,5120,
1880082,1885203,2025-01-30_14-34-37-362943,1885204,5121,
1885211,1890333,2025-01-30_14-34-42-191489,1890334,5122,
1890337,1895441,2025-01-30_14-34-47-428167,1895442,5104,
1895449,1900582,2025-01-30_14-34-52-531492,1900583,5133,
1900587,1900609,2025-01-30_14-34-57-514394,1900610,22,
1905734,1905747,2025-01-30_14-35-02-657009,1905749,13,
1910875,1910893,2025-01-30_14-35-07-803401,1910894,18,
1916001,1916067,2025-01-30_14-35-12-975500,1916068,66,
1921125,1926252,2025-01-30_14-35-18-164907,1926253,5127,
1926260,1926286,2025-01-30_14-35-23-197849,1926288,26,
1931383,1931399,2025-01-30_14-35-28-309028,1931403,16,
1936499,1936571,2025-01-30_14-35-33-460830,1936572,72,
1941637,1941659,2025-01-30_14-35-38-567285,1941661,22,
1946763,1946819,2025-01-30_14-35-43-724673,1946820,56,
1951901,1957030,2025-01-30_14-35-48-844535,1957031,5129,
1957035,1957075,2025-01-30_14-35-53-984841,1957077,40,
1962154,1962191,2025-01-30_14-35-59-104676,1962193,37,
1967275,1967295,2025-01-30_14-36-04-207508,1967296,20,
1972393,1977520,2025-01-30_14-36-09-448544,1977522,5127,
1977526,1982665,2025-01-30_14-36-14-466099,1982667,5139,
1982670,
