Timestamp,BI
1738271570.80646,724
1738271571.5305,981.5
1738271572.76981,1239
1738271574.29717,1239
1738271576.70941,1239
1738271577.03401,411
1738271577.44462,411
1738271577.8033,411
1738271578.83958,639
1738271581.25295,717
1738271581.89219,717
1738271582.60962,717
1738271583.16994,669
1738271583.97032,669
1738271584.63929,593
1738271585.23201,593
1738271585.75705,525
1738271586.10535,348
1738271586.44933,348
1738271586.76157,344
1738271587.22345,344
1738271587.5645,462
1738271588.0373,473
1738271588.78927,473
1738271589.45478,666
1738271589.78,666
1738271590.51062,347
1738271590.85713,325
1738271591.16414,347
1738271591.48849,347
1738271591.94277,359
1738271592.30152,454
1738271593.26476,823
1738271594.08752,862
1738271594.95565,862
1738271595.81732,823
1738271596.58384,767
1738271597.10603,767
1738271597.41547,767
1738271598.38408,836
1738271599.22867,845
1738271600.06468,896
1738271601.02471,846
1738271601.92024,896
1738271602.76598,896
1738271603.7705,896
1738271604.63719,867
1738271605.68039,867
1738271606.54572,865
1738271607.03192,730
1738271607.63536,730
1738271608.36559,603
1738271609.32652,603
1738271609.81184,730
1738271610.16913,600
1738271611.06989,600
1738271611.66991,765
1738271612.56967,900
1738271613.33488,765
1738271614.30901,900
1738271614.62672,974
1738271616.23148,974
1738271617.22048,603
1738271617.82378,808
1738271618.13565,603
1738271618.94382,533
1738271619.4771,533
1738271619.97668,676
1738271620.83959,676
1738271621.51583,676
1738271622.30741,676
1738271622.64232,539
1738271623.03394,392
1738271623.57269,392
1738271623.96237,471
1738271624.43376,539
1738271625.08242,471
1738271625.88572,471
1738271626.20146,649
1738271626.61217,411
1738271627.4085,349
1738271627.72972,411
1738271628.07886,464
1738271628.54275,464
1738271629.03293,490
1738271629.5594,493
1738271630.0522,493
1738271630.87663,526
1738271631.35885,493
1738271631.94113,582
1738271632.30169,582
1738271633.08172,582
1738271633.74338,662
1738271634.06375,780
1738271634.92079,662
1738271635.80922,687
1738271636.18302,687
1738271636.87004,664
1738271637.36088,664
1738271638.02524,687
1738271638.85894,834
1738271639.71587,834
1738271640.73981,834
1738271641.07347,552
1738271641.62571,390
1738271642.01539,390
1738271642.32756,552
1738271643.15355,573
1738271643.82494,573
1738271644.39774,594
1738271644.76989,573
1738271645.36385,372
1738271645.67089,340
1738271645.99693,337
1738271646.33662,337
1738271646.67334,340
1738271647.51053,557
1738271648.06728,644
1738271648.71131,644
1738271649.4837,557
1738271649.83795,644
1738271650.30737,469
1738271651.23286,469
1738271651.58787,469
1738271652.15224,440
1738271652.59181,440
1738271652.90319,440
1738271653.40048,440
1738271653.70649,497
1738271654.26215,537
1738271655.12382,537
1738271655.66046,537
1738271656.00103,537
1738271656.4124,411
1738271657.32783,411
1738271657.68804,422
1738271658.10993,594
1738271658.70377,422
1738271659.39838,594
1738271659.70781,594
1738271660.35002,449
1738271660.79867,449
1738271661.12514,573
1738271662.08308,573
1738271662.65563,769
1738271663.63797,769
1738271664.40656,754
1738271665.16038,754
1738271665.48249,434
1738271665.78931,434
1738271666.2233,434
1738271666.72838,505
1738271667.47768,645
1738271668.16432,645
1738271668.80951,687
1738271669.43119,687
1738271670.31912,645
1738271671.11095,622
1738271671.59053,617
1738271672.09352,503
1738271672.71057,503
1738271673.02731,617
1738271673.86703,617
1738271674.78047,452
1738271675.1132,711
1738271675.56477,711
1738271676.27568,711
1738271677.13347,711
1738271677.93677,711
1738271678.58783,651
1738271678.90981,468
1738271679.37791,335
1738271679.70438,335
1738271680.03958,349
1738271680.80479,349
1738271681.15419,509
1738271681.66365,633
1738271682.51431,509
1738271683.14751,564
1738271683.45595,564
1738271684.02027,564
1738271684.3911,551
1738271684.98467,564
1738271685.53569,551
1738271687.78758,594
1738271688.15779,941
1738271689.31783,941
1738271690.25854,941
1738271690.80271,941
1738271693.03906,774
1738271693.8134,774
1738271694.49539,774
1738271695.3684,682
1738271695.68287,682
1738271696.15164,469
1738271696.88685,362
1738271697.21623,469
1738271697.57787,527
1738271698.27317,384
1738271698.79986,527
1738271699.18421,527
1738271699.80368,527
1738271700.19724,619
1738271700.99967,619
1738271701.7173,588
1738271702.11086,588
1738271702.69934,502
1738271703.20172,502
1738271703.58527,502
1738271704.12963,502
1738271704.43849,544
1738271705.12143,569
1738271705.69045,683
1738271706.60015,826
1738271707.46243,826
1738271708.28821,826
1738271708.7532,474
1738271709.11418,465
1738271709.5884,465
1738271710.0388,450
1738271710.6123,474
1738271710.98315,482
1738271711.70608,482
1738271712.1877,477
1738271712.53725,477
1738271713.01454,477
1738271713.35904,350
1738271713.84685,477
1738271714.17217,484
1738271714.91362,484
1738271715.39759,484
1738271715.84143,517
1738271716.45252,517
1738271716.96988,611
1738271717.6759,649
1738271718.39593,706
1738271719.04459,720
1738271719.86626,720
1738271720.71722,649
1738271721.04769,822
1738271721.52085,839
1738271722.44118,839
1738271723.28048,839
1738271724.19078,839
1738271724.98645,796
1738271725.3411,783
1738271725.72461,770
1738271726.50783,770
1738271727.27806,783
1738271728.1553,862
1738271729.01696,877
1738271730.11777,950
1738271731.07781,950
1738271732.02778,950
1738271732.89066,863
1738271733.49477,604
1738271733.83501,400
1738271734.15661,400
1738271734.55663,400
1738271735.34157,719
1738271736.08019,719
1738271736.79962,719
1738271737.13103,683
1738271737.54274,683
1738271738.22568,683
1738271738.96916,743
1738271739.72506,756
1738271740.6231,813
1738271741.43613,813
1738271742.33974,813
1738271742.75618,674
1738271743.4306,506
1738271743.74855,506
1738271744.25417,674
1738271745.22594,611
1738271746.2718,626
1738271746.883,886
1738271747.50857,705
1738271748.39456,626
1738271749.09963,705
1738271749.65271,705
1738271750.50223,553
1738271750.92982,428
1738271751.2785,428
1738271751.59272,428
1738271752.0923,500
1738271752.8645,500
1738271754.65789,500
1738271755.09813,772
1738271755.55115,453
1738271756.47763,453
1738271756.81426,507
1738271757.32106,623
1738271758.16509,623
1738271758.78835,794
1738271759.69185,807
1738271760.48571,794
1738271761.29288,794
1738271762.08657,794
1738271762.43686,517
1738271762.95361,439
1738271763.39217,439
1738271763.76424,517
1738271764.59011,735
1738271765.32524,735
1738271766.40807,735
1738271766.73757,735
1738271767.21495,477
1738271768.1186,381
1738271768.46091,477
1738271768.84146,852
1738271769.6934,829
1738271770.57453,829
1738271771.40362,829
1738271771.72885,592
1738271772.22736,507
1738271772.81898,507
1738271773.326,507
1738271774.01213,510
1738271774.42464,507
1738271774.93426,510
1738271775.39707,510
1738271776.253,854
1738271777.23642,854
1738271778.09018,854
1738271778.75556,771
1738271779.12388,665
1738271779.89464,665
1738271780.54363,771
1738271781.46875,771
1738271782.28267,649
1738271782.60655,814
1738271783.01727,411
1738271784.08868,411
1738271784.40541,624
1738271785.11144,706
1738271785.7351,624
1738271786.67506,624
1738271787.14715,497
1738271787.64408,472
1738271788.08365,472
1738271788.48057,480
1738271789.01039,440
1738271789.48997,480
1738271789.83498,530
1738271790.46604,631
1738271791.32867,807
1738271792.13541,863
1738271793.03414,863
1738271793.89668,807
1738271794.23968,863
1738271794.83131,863
1738271795.73504,894
1738271796.62869,894
1738271797.53358,894
1738271798.03993,613
1738271798.50355,613
1738271799.11657,613
1738271799.80499,688
1738271800.64983,688
1738271801.50526,688
1738271802.00038,836
1738271802.67865,836
1738271803.51441,801
1738271804.52753,836
1738271805.329,876
1738271806.23864,876
1738271807.11454,801
1738271807.69229,578
1738271808.12758,546
1738271808.67324,546
1738271809.02816,546
1738271809.98283,867
1738271810.84974,867
1738271811.86831,867
1738271812.7087,840
1738271813.2672,840
1738271813.58297,558
1738271814.48355,335
1738271814.81874,321
