LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1738271739.179711,742307,51968,1,SR,1,100,0.533333
1738271740.379756,743507,52105,1,SR,1,100,0.200000
1738271741.379794,744507,52437,1,SR,1,100,1.333333
1738271743.512874,746640,52612,1,SR,1,100,0.266667
1738271744.845925,747973,52836,1,SR,1,100,0.466667
1738271745.445947,748573,53074,1,SR,1,100,1.333333
1738271746.913002,750040,53170,1,SR,1,100,0.466667
1738271748.846075,751973,53535,1,SR,1,100,0.866667
1738271750.912153,754039,53717,1,SR,1,100,0.066667
1738271751.112160,754239,54018,1,SR,1,100,1.800000
1738271753.313243,756440,54176,1,SR,1,100,0.600000
1738271754.446286,757573,54288,1,SR,1,100,0.133333
1738271754.712296,757839,54337,1,SR,1,100,0.200000
1738271755.312319,758439,54519,1,SR,1,100,0.733333
1738271756.179351,759306,54583,1,SR,1,100,0.333333
1738271756.645369,759772,54650,1,SR,1,100,0.266667
1738271757.179389,760306,54763,1,SR,1,100,0.400000
1738271758.778449,761905,54967,1,SR,1,100,0.133333
1738271759.178464,762305,55033,1,SR,1,100,0.133333
1738271759.578479,762705,55082,1,SR,1,100,0.066667
1738271760.445512,763572,55247,1,SR,1,100,0.200000
1738271761.311544,764438,55391,1,SR,1,100,0.333333
1738271761.911567,765038,55520,1,SR,1,100,0.533333
1738271764.444662,767571,55868,1,SR,1,100,0.200000
1738271764.778675,767905,55934,1,SR,1,100,0.333333
1738271765.778713,768905,56195,1,SR,1,100,0.933333
1738271767.111763,770238,56306,1,SR,1,100,0.333333
1738271768.244805,771371,56466,1,SR,1,100,0.200000
1738271768.577818,771704,56499,1,SR,1,100,0.133333
1738271768.977833,772104,56564,1,SR,1,100,0.066667
1738271769.177840,772304,56597,1,SR,1,100,0.133333
1738271769.577856,772704,56647,1,SR,1,100,0.066667
1738271770.045873,773172,56729,1,SR,1,100,0.066667
1738271770.645896,773772,56845,1,SR,1,100,0.200000
1738271770.977908,774104,56912,1,SR,1,100,0.333333
1738271771.444926,774571,56944,1,SR,1,100,0.066667
1738271771.777938,774904,57042,1,SR,1,100,0.333333
1738271772.377961,775504,57091,1,SR,1,100,0.066667
1738271772.577969,775704,57187,1,SR,1,100,0.400000
1738271774.045024,777171,57515,1,SR,1,100,1.133333
1738271776.111102,779237,57743,1,SR,1,100,0.533333
1738271776.778127,779904,57776,1,SR,1,100,0.066667
1738271776.978134,780104,57965,1,SR,1,100,1.066667
1738271778.178179,781304,58091,1,SR,1,100,0.666667
1738271779.911245,783037,58329,1,SR,1,100,0.466667
1738271780.511267,783637,58464,1,SR,1,100,0.733333
1738271782.044325,785170,58719,1,SR,1,100,0.866667
1738271783.311373,786437,58829,1,SR,1,100,0.266667
1738271784.910433,788036,59111,1,SR,1,100,0.466667
1738271786.177480,789303,59245,1,SR,1,100,0.133333
1738271786.443491,789569,59405,1,SR,1,100,0.800000
1738271787.776541,790902,59516,1,SR,1,100,0.200000
1738271788.376563,791502,59612,1,SR,1,100,0.200000
1738271788.710576,791836,59784,1,SR,1,100,1.000000
1738271789.843618,792969,59834,1,SR,1,100,0.200000
1738271790.310636,793436,59913,1,SR,1,100,0.266667
1738271791.110666,794236,60173,1,SR,1,100,1.066667
1738271793.377752,796503,60396,1,SR,1,100,0.266667
1738271793.777767,796903,60476,1,SR,1,100,0.333333
1738271794.377789,797503,60524,1,SR,1,100,0.133333
1738271795.042814,798168,60669,1,SR,1,100,0.333333
1738271796.176857,799302,60915,1,SR,1,100,0.733333
1738271797.709915,800835,61058,1,SR,1,100,0.200000
1738271798.042927,801168,61153,1,SR,1,100,0.400000
1738271799.242972,802368,61297,1,SR,1,100,0.133333
1738271799.775992,802901,61392,1,SR,1,100,0.200000
1738271800.110005,803235,61426,1,SR,1,100,0.133333
1738271801.043040,804168,61586,1,SR,1,100,0.133333
1738271801.309050,804434,61620,1,SR,1,100,0.066667
1738271802.043078,805168,62084,1,SR,1,100,2.333333
1738271805.442206,808567,62273,1,SR,1,100,0.200000
1738271806.042228,809167,62383,1,SR,1,100,0.266667
1738271806.442243,809567,62454,1,SR,1,100,0.333333
1738271807.043266,810168,62550,1,SR,1,100,0.333333
1738271807.509284,810634,62599,1,SR,1,100,0.200000
1738271808.242311,811367,62728,1,SR,1,100,0.333333
1738271808.709329,811834,62761,1,SR,1,100,0.066667
1738271809.042341,812167,62825,1,SR,1,100,0.066667
1738271809.642364,812767,62998,1,SR,1,100,0.600000
1738271810.375391,813500,63031,1,SR,1,100,0.066667
1738271810.709404,813834,63095,1,SR,1,100,0.133333
1738271812.176459,815301,63321,1,SR,1,100,0.200000
1738271812.508472,815633,63370,1,SR,1,100,0.133333
1738271813.042492,816167,63528,1,SR,1,100,0.600000
1738271813.775519,816900,63812,1,SR,1,100,1.733333
1738271818.308690,821433,64453,1,SR,1,100,1.333333
1738271819.908750,823033,64656,1,SR,1,100,1.000000
1738271821.708818,824833,64982,1,SR,1,100,1.266667
1738271823.374881,826499,65064,1,SR,1,100,0.133333
1738271824.707931,827832,65255,1,SR,1,100,0.066667
1738271825.040943,828165,65365,1,SR,1,100,0.400000
1738271825.840974,828965,65494,1,SR,1,100,0.466667
1738271826.440996,829565,24,1,SR,1,100,0.200000
1738271826.909014,830033,157,1,SR,1,100,0.600000
1738271827.641041,830765,224,1,SR,1,100,0.266667
1738271828.041056,831165,459,1,SR,1,100,1.466667
1738271830.974167,834098,821,1,SR,1,100,0.800000
1738271831.907202,835031,924,1,SR,1,100,0.533333
1738271833.507262,836631,1128,1,SR,1,100,0.266667
1738271835.108322,838232,1457,1,SR,1,100,0.800000
1738271837.107398,840231,1704,1,SR,1,100,0.333333
1738271837.574415,840698,1737,1,SR,1,100,0.066667
1738271837.907428,841031,1834,1,SR,1,100,0.266667
1738271838.307443,841431,1899,1,SR,1,100,0.333333
1738271838.774460,841898,2134,1,SR,1,100,1.400000
1738271840.973543,844097,2278,1,SR,1,100,0.066667
1738271841.440561,844564,2342,1,SR,1,100,0.066667
1738271841.640568,844764,2455,1,SR,1,100,0.533333
1738271843.774649,846898,2796,1,SR,1,100,0.600000
1738271845.306706,848430,2956,1,SR,1,100,0.066667
1738271845.639719,848763,3163,1,SR,1,100,1.066667
1738271847.107774,850231,3373,1,SR,1,100,0.933333
1738271849.773875,852897,3657,1,SR,1,100,0.066667
1738271849.973882,853097,3816,1,SR,1,100,0.933333
1738271851.172927,854296,3880,1,SR,1,100,0.133333
1738271851.439937,854563,3992,1,SR,1,100,0.533333
1738271852.239967,855363,4074,1,SR,1,100,0.266667
1738271852.639982,855763,4192,1,SR,1,100,0.666667
1738271853.440012,856563,4242,1,SR,1,100,0.200000
1738271854.440050,857563,4418,1,SR,1,100,0.266667
1738271855.106075,858229,4530,1,SR,1,100,0.333333
1738271855.573093,858696,4579,1,SR,1,100,0.133333
1738271856.373123,859496,4773,1,SR,1,100,0.600000
1738271857.106150,860229,4839,1,SR,1,100,0.266667
1738271857.506166,860629,4872,1,SR,1,100,0.066667
1738271858.106188,861229,5098,1,SR,1,100,0.933333
1738271859.306233,862429,5179,1,SR,1,100,0.266667
1738271859.706248,862829,5211,1,SR,1,100,0.066667
1738271860.573281,863696,5357,1,SR,1,100,0.066667
1738271861.039299,864162,5453,1,SR,1,100,0.200000
1738271861.506316,864629,5504,1,SR,1,100,0.066667
1738271861.706324,864829,5552,1,SR,1,100,0.200000
1738271862.039336,865162,5680,1,SR,1,100,0.600000
1738271862.772364,865895,5713,1,SR,1,100,0.066667
1738271863.105376,866228,5771,1,SR,1,100,0.133333
1738271863.639396,866762,5849,1,SR,1,100,0.066667
1738271863.973409,867096,5899,1,SR,1,100,0.066667
1738271864.172416,867295,5963,1,SR,1,100,0.333333
1738271865.038449,868161,6058,1,SR,1,100,0.066667
1738271865.238457,868361,6140,1,SR,1,100,0.333333
1738271866.106489,869229,6254,1,SR,1,100,0.200000
1738271866.572507,869695,6336,1,SR,1,100,0.200000
1738271867.039524,870162,6463,1,SR,1,100,0.600000
1738271867.905557,871028,6550,1,SR,1,100,0.200000
1738271868.372575,871495,6615,1,SR,1,100,0.200000
1738271868.838592,871961,6681,1,SR,1,100,0.066667
1738271869.038600,872161,6714,1,SR,1,100,0.133333
1738271870.105640,873228,7047,1,SR,1,100,1.200000
1738271871.705700,874828,7175,1,SR,1,100,0.400000
1738271872.238720,875361,7208,1,SR,1,100,0.066667
1738271873.104753,876227,7356,1,SR,1,100,0.133333
1738271873.504768,876627,7435,1,SR,1,100,0.200000
1738271873.838780,876961,7515,1,SR,1,100,0.333333
1738271874.838818,877961,7626,1,SR,1,100,0.066667
1738271875.038826,878161,7659,1,SR,1,100,0.066667
1738271875.238833,878361,7692,1,SR,1,100,0.133333
1738271875.504843,878627,7772,1,SR,1,100,0.333333
1738271875.971861,879094,7854,1,SR,1,100,0.333333
1738271876.437878,879560,7905,1,SR,1,100,0.200000
1738271876.771891,879894,7984,1,SR,1,100,0.333333
1738271877.905933,881028,8111,1,SR,1,100,0.066667
1738271878.370951,881493,8213,1,SR,1,100,0.266667
1738271878.770966,881893,8261,1,SR,1,100,0.200000
1738271879.237984,882360,8325,1,SR,1,100,0.066667
1738271879.437991,882560,8375,1,SR,1,100,0.200000
1738271880.038014,883160,8453,1,SR,1,100,0.066667
1738271880.372026,883494,8596,1,SR,1,100,0.666667
1738271881.171056,884293,8630,1,SR,1,100,0.066667
1738271881.505069,884627,8760,1,SR,1,100,0.533333
1738271882.305099,885427,8840,1,SR,1,100,0.266667
1738271882.838119,885960,8904,1,SR,1,100,0.200000
1738271883.171132,886293,8955,1,SR,1,100,0.133333
1738271883.571147,886693,9074,1,SR,1,100,0.400000
1738271884.104167,887226,9107,1,SR,1,100,0.066667
1738271884.438179,887560,9266,1,SR,1,100,0.800000
1738271885.637224,888759,9345,1,SR,1,100,0.066667
1738271885.971237,889093,9409,1,SR,1,100,0.133333
1738271887.171282,890293,9680,1,SR,1,100,0.733333
1738271888.304325,891426,9891,1,SR,1,100,0.866667
1738271889.838383,892960,10051,1,SR,1,100,0.333333
1738271891.504445,894626,10304,1,SR,1,100,0.333333
1738271892.504483,895626,10448,1,SR,1,100,0.266667
1738271893.037503,896159,10546,1,SR,1,100,0.333333
1738271893.637526,896759,10696,1,SR,1,100,0.666667
1738271894.703566,897825,10806,1,SR,1,100,0.266667
1738271896.170621,899292,10997,1,SR,1,100,0.066667
1738271896.370629,899492,11029,1,SR,1,100,0.066667
1738271896.570636,899692,11098,1,SR,1,100,0.266667
1738271896.970651,900092,11178,1,SR,1,100,0.400000
1738271897.636676,900758,11274,1,SR,1,100,0.266667
1738271898.036691,901158,11386,1,SR,1,100,0.666667
1738271899.103731,902225,11548,1,SR,1,100,0.600000
1738271900.103769,903225,11646,1,SR,1,100,0.200000
1738271900.570787,903692,11805,1,SR,1,100,0.733333
1738271901.969839,905091,11918,1,SR,1,100,0.066667
1738271902.303852,905425,12061,1,SR,1,100,0.666667
1738271903.103882,906225,12109,1,SR,1,100,0.133333
1738271905.236962,908358,12507,1,SR,1,100,0.533333
1738271906.035992,909157,12555,1,SR,1,100,0.133333
1738271906.703017,909824,12902,1,SR,1,100,1.600000
1738271908.569088,911690,12985,1,SR,1,100,0.333333
1738271909.303115,912424,13071,1,SR,1,100,0.066667
1738271910.569163,913690,13311,1,SR,1,100,0.333333
1738271911.303191,914424,13518,1,SR,1,100,0.866667
1738271913.102258,916223,13822,1,SR,1,100,1.000000
1738271915.702356,918823,14119,1,SR,1,100,0.400000
1738271916.502386,919623,14202,1,SR,1,100,0.066667
1738271916.969404,920090,14374,1,SR,1,100,0.800000
1738271918.435459,921556,14503,1,SR,1,100,0.133333
1738271918.969479,922090,14620,1,SR,1,100,0.333333
1738271919.568502,922689,14669,1,SR,1,100,0.066667
1738271919.768509,922889,14733,1,SR,1,100,0.266667
1738271920.436534,923557,14953,1,SR,1,100,1.000000
1738271921.969592,925090,15097,1,SR,1,100,0.333333
1738271922.835625,925956,15223,1,SR,1,100,0.266667
1738271923.235640,926356,15272,1,SR,1,100,0.200000
1738271923.569652,926690,15306,1,SR,1,100,0.066667
1738271923.769660,926890,15338,1,SR,1,100,0.066667
1738271924.768698,927889,15519,1,SR,1,100,0.266667
1738271925.168713,928289,15552,1,SR,1,100,0.066667
1738271925.368720,928489,15616,1,SR,1,100,0.266667
1738271925.768735,928889,15649,1,SR,1,100,0.066667
1738271926.634768,929755,15825,1,SR,1,100,0.333333
1738271927.101785,930222,15874,1,SR,1,100,0.133333
1738271927.368795,930489,15922,1,SR,1,100,0.133333
1738271927.634805,930755,15955,1,SR,1,100,0.133333
1738271927.901815,931022,16085,1,SR,1,100,0.666667
1738271928.701846,931822,16117,1,SR,1,100,0.066667
1738271928.901853,932022,16151,1,SR,1,100,0.066667
1738271929.234866,932355,16215,1,SR,1,100,0.133333
1738271929.501876,932622,16236,1,SR,1,100,0.066667
1738271929.967893,933088,16300,1,SR,1,100,0.066667
1738271930.301906,933422,16366,1,SR,1,100,0.133333
1738271931.100936,934221,16492,1,SR,1,100,0.066667
1738271931.968969,935089,16655,1,SR,1,100,0.266667
1738271932.368984,935489,16785,1,SR,1,100,0.666667
1738271933.301019,936421,16849,1,SR,1,100,0.133333
1738271934.102049,937222,16976,1,SR,1,100,0.200000
1738271934.702071,937822,17079,1,SR,1,100,0.200000
1738271935.034084,938154,17126,1,SR,1,100,0.133333
1738271935.568104,938688,17255,1,SR,1,100,0.400000
1738271936.768149,939888,17415,1,SR,1,100,0.266667
1738271937.168164,940288,17479,1,SR,1,100,0.266667
1738271937.701184,940821,17560,1,SR,1,100,0.266667
1738271938.234205,941354,17639,1,SR,1,100,0.200000
1738271938.568217,941688,17688,1,SR,1,100,0.133333
1738271938.834227,941954,17736,1,SR,1,100,0.200000
1738271939.301244,942421,17816,1,SR,1,100,0.200000
1738271939.634257,942754,17887,1,SR,1,100,0.333333
1738271940.768300,943888,18060,1,SR,1,100,0.400000
1738271941.434325,944554,18189,1,SR,1,100,0.466667
1738271942.034348,945154,18253,1,SR,1,100,0.266667
1738271942.701373,945821,18349,1,SR,1,100,0.266667
1738271943.634408,946754,18477,1,SR,1,100,0.133333
1738271943.901418,947021,18525,1,SR,1,100,0.133333
1738271944.301433,947421,18589,1,SR,1,100,0.133333
1738271944.567443,947687,18623,1,SR,1,100,0.133333
1738271945.767488,948887,18896,1,SR,1,100,0.666667
1738271946.567518,949687,19026,1,SR,1,100,0.666667
1738271947.367548,950487,19058,1,SR,1,100,0.066667
1738271947.700561,950820,19108,1,SR,1,100,0.066667
1738271948.967608,952087,19379,1,SR,1,100,0.466667
1738271950.233656,953353,19511,1,SR,1,100,0.066667
1738271950.566669,953686,19575,1,SR,1,100,0.066667
1738271950.766676,953886,19624,1,SR,1,100,0.200000
1738271951.234694,954354,19785,1,SR,1,100,0.800000
1738271952.434739,955554,19867,1,SR,1,100,0.066667
1738271952.899756,956019,19949,1,SR,1,100,0.066667
1738271954.299809,957419,20218,1,SR,1,100,0.400000
1738271954.832829,957952,20251,1,SR,1,100,0.066667
1738271955.299847,958419,20399,1,SR,1,100,0.666667
1738271957.832942,960952,20762,1,SR,1,100,0.466667
1738271958.432965,961552,20827,1,SR,1,100,0.266667
1738271958.965985,962085,20955,1,SR,1,100,0.533333
1738271959.766015,962885,21087,1,SR,1,100,0.533333
1738271960.700050,963819,21182,1,SR,1,100,0.200000
1738271961.167068,964286,21248,1,SR,1,100,0.133333
1738271961.567083,964686,21408,1,SR,1,100,0.733333
1738271963.100141,966219,21566,1,SR,1,100,0.266667
1738271964.166181,967285,21771,1,SR,1,100,0.466667
1738271964.766203,967885,21803,1,SR,1,100,0.066667
1738271965.632236,968751,21936,1,SR,1,100,0.133333
1738271966.300261,969419,22031,1,SR,1,100,0.066667
1738271966.500268,969619,22067,1,SR,1,100,0.066667
1738271966.700276,969819,22115,1,SR,1,100,0.133333
1738271967.766316,970885,22366,1,SR,1,100,0.733333
1738271969.033364,972152,22462,1,SR,1,100,0.066667
1738271969.365376,972484,22604,1,SR,1,100,0.666667
1738271970.166406,973285,22691,1,SR,1,100,0.400000
1738271971.766467,974885,22898,1,SR,1,100,0.066667
1738271971.965474,975084,22981,1,SR,1,100,0.400000
1738271972.765504,975884,23077,1,SR,1,100,0.200000
1738271973.365527,976484,23155,1,SR,1,100,0.066667
1738271973.565534,976684,23189,1,SR,1,100,0.066667
1738271974.165557,977284,23300,1,SR,1,100,0.266667
1738271975.498607,978617,23573,1,SR,1,100,0.666667
1738271976.298637,979417,23689,1,SR,1,100,0.533333
1738271978.431718,981550,23942,1,SR,1,100,0.066667
1738271978.631725,981750,24007,1,SR,1,100,0.266667
1738271979.164745,982283,24148,1,SR,1,100,0.600000
1738271979.898773,983017,24231,1,SR,1,100,0.400000
1738271981.365828,984484,24523,1,SR,1,100,0.733333
1738271982.765881,985884,24634,1,SR,1,100,0.066667
1738271983.098893,986217,24731,1,SR,1,100,0.400000
1738271983.764918,986883,24797,1,SR,1,100,0.066667
1738271984.098931,987217,24893,1,SR,1,100,0.400000
1738271984.631951,987750,24928,1,SR,1,100,0.066667
1738271984.831959,987950,25024,1,SR,1,100,0.466667
1738271985.965001,989083,25189,1,SR,1,100,0.400000
1738271987.298051,990416,25366,1,SR,1,100,0.200000
1738271987.631064,990749,25430,1,SR,1,100,0.200000
1738271988.099082,991217,25510,1,SR,1,100,0.266667
1738271988.499097,991617,25544,1,SR,1,100,0.066667
1738271988.965114,992083,25657,1,SR,1,100,0.333333
1738271989.431132,992549,25690,1,SR,1,100,0.066667
1738271989.898149,993016,25769,1,SR,1,100,0.133333
1738271990.698179,993816,25954,1,SR,1,100,0.400000
1738271991.365205,994483,26002,1,SR,1,100,0.066667
1738271992.497247,995615,26180,1,SR,1,100,0.066667
1738271992.831260,995949,26309,1,SR,1,100,0.466667
1738271994.098307,997216,26485,1,SR,1,100,0.400000
1738271994.764333,997882,26628,1,SR,1,100,0.666667
1738271995.964378,999082,26743,1,SR,1,100,0.133333
1738271996.231388,999349,26792,1,SR,1,100,0.133333
1738271996.897413,1000015,26920,1,SR,1,100,0.266667
1738271997.431433,1000549,27000,1,SR,1,100,0.266667
1738271997.830448,1000948,27034,1,SR,1,100,0.133333
1738271998.364468,1001482,27209,1,SR,1,100,0.666667
1738271999.564513,1002682,27319,1,SR,1,100,0.200000
1738271999.897526,1003015,27353,1,SR,1,100,0.066667
1738272000.097533,1003215,27386,1,SR,1,100,0.066667
1738272000.830561,1003948,27537,1,SR,1,100,0.200000
1738272001.297578,1004415,27635,1,SR,1,100,0.333333
1738272001.897601,1005015,27683,1,SR,1,100,0.133333
1738272002.163611,1005281,27763,1,SR,1,100,0.333333
1738272003.696669,1006814,27967,1,SR,1,100,0.066667
1738272003.896676,1007014,28096,1,SR,1,100,0.733333
1738272005.029719,1008147,28192,1,SR,1,100,0.200000
1738272005.496737,1008614,28243,1,SR,1,100,0.066667
1738272005.829749,1008947,28322,1,SR,1,100,0.200000
1738272006.429772,1009547,28391,1,SR,1,100,0.066667
1738272006.763784,1009881,28476,1,SR,1,100,0.200000
1738272007.229802,1010347,28524,1,SR,1,100,0.066667
1738272007.563814,1010681,28620,1,SR,1,100,0.266667
1738272008.230839,1011348,28686,1,SR,1,100,0.066667
1738272008.430847,1011548,28765,1,SR,1,100,0.333333
1738272008.896864,1012014,28799,1,SR,1,100,0.066667
1738272009.496887,1012614,28959,1,SR,1,100,0.466667
1738272010.629930,1013747,29071,1,SR,1,100,0.066667
1738272010.829937,1013947,29104,1,SR,1,100,0.133333
1738272011.229952,1014347,29206,1,SR,1,100,0.266667
1738272011.629967,1014747,29302,1,SR,1,100,0.466667
1738272012.229990,1015347,29397,1,SR,1,100,0.533333
1738272012.897015,1016014,29808,1,SR,1,100,2.466667
1738272017.497188,1020614,30180,1,SR,1,100,0.266667
1738272021.295331,1024412,30862,1,SR,1,100,0.866667
1738272022.296369,1025413,30895,1,SR,1,100,0.066667
1738272023.562417,1026679,31210,1,SR,1,100,0.800000
1738272024.495452,1027612,31244,1,SR,1,100,0.133333
1738272025.429487,1028546,31432,1,SR,1,100,0.400000
1738272026.362522,1029479,31613,1,SR,1,100,0.533333
1738272027.295557,1030412,31773,1,SR,1,100,0.600000
1738272029.895655,1033012,32246,1,SR,1,100,1.066667
1738272031.094700,1034211,32473,1,SR,1,100,1.333333
1738272032.561755,1035678,32522,1,SR,1,100,0.266667
1738272032.961770,1036078,32571,1,SR,1,100,0.133333
1738272034.161815,1037278,32760,1,SR,1,100,0.133333
1738272034.428826,1037545,32824,1,SR,1,100,0.266667
1738272034.828840,1037945,32873,1,SR,1,100,0.200000
1738272035.427863,1038544,32969,1,SR,1,100,0.200000
1738272036.027886,1039144,33095,1,SR,1,100,0.466667
1738272036.627908,1039744,33161,1,SR,1,100,0.200000
1738272036.961921,1040078,33235,1,SR,1,100,0.333333
1738272037.427938,1040544,33285,1,SR,1,100,0.200000
1738272037.761951,1040878,33351,1,SR,1,100,0.266667
1738272038.161966,1041278,33384,1,SR,1,100,0.066667
1738272038.627984,1041744,33559,1,SR,1,100,0.666667
1738272040.761064,1043877,33861,1,SR,1,100,0.466667
1738272041.895107,1045011,33996,1,SR,1,100,0.266667
